ISCO1D,ISCO2D,ISCO3D,ISCO4D,ISCO1Dname,ISCO2Dname,ISCO3Dname,ISCO4Dname,2017_Frey_autom,2018_Brynjolfsson_mSML,2020_Webb_AI,2020_Webb_robot,2020_Webb_software,2021_Felten_AIOE,2023_Felten_genAIOE,2021_Tolan_AI,2023_Gmyrek_LLM,2024_Autor_augm,2024_Autor_autom,2024_Eloundou_GPT,2024_Engberg_DAIOE,2024_Loaiza_augm,2024_Loaiza_autom,2024_Prytkova_digital,2025_Gmyrek_LLM
2,26,262,2622,Professionals,"Legal, social and cultural professionals","Librarians, archivists and curators",Librarians and related information professionals,0.44293865905848784,0.3907672301690507,0.26588845654993515,0.4539559014267186,0.4014267185473411,0.6862871927554981,0.7328589909443726,0.664,0.65,0.5422815533980581,0.58,NA,0.7936320495605469,0.6582687338501292,0.32558139534883723,0.9493975903614458,0.55
2,26,263,2631,Professionals,"Legal, social and cultural professionals",Social and religious professionals,Economists,0.3980028530670471,0.6540962288686606,0.7094682230869002,0.33073929961089493,0.2243839169909209,0.9650711513583441,0.9560155239327296,0.63,0.54,0.4601456310679612,0.22,0.8707653701380176,0.9516509246826171,0.42506459948320413,0.06201550387596899,0.4578313253012048,0.55
2,26,263,2632,Professionals,"Legal, social and cultural professionals",Social and religious professionals,"Sociologists, anthropologists and related professionals",0.19163100332857821,0.25574338968357174,0.8408992650237787,0.5123216601815823,0.7051448335495027,0.8689090125053902,0.8499353169469599,0.63,0.45,0.1884951456310678,0.37,0.7586783772480133,0.8950471496582031,0.5512489233419466,0.19896640826873385,0.26987951807228916,0.48
2,26,263,2633,Professionals,"Legal, social and cultural professionals",Social and religious professionals,"Philosophers, historians and political scientists",0.25202092249167857,0.4482011270047681,0.4773022049286641,0.222654561175962,0.3372243839169909,0.8844329452350151,0.8689090125053902,0.63,0.41,0.1884951456310678,0.37,0.7486407360936846,0.9139151000976562,0.5391903531438416,0.13006029285099052,0.0891566265060241,0.47
2,26,263,2634,Professionals,"Legal, social and cultural professionals",Social and religious professionals,Psychologists,0.0437470280551593,0.7689640225400953,0.6035451794206658,0.16255944660613922,0.31776913099870296,0.9689521345407504,0.9409228115567054,0.63,0.41,0.1561650485436893,0.37,0.7132998745294856,0.7535377502441406,0.582687338501292,0.029715762273901807,0.5759036144578313,0.39
2,26,263,2635,Professionals,"Legal, social and cultural professionals",Social and religious professionals,Social work and counselling professionals,0.10164051355206848,0.5581924577373212,0.4669260700389105,0.1930933852140078,0.26718547341115434,0.759379042690815,0.7107050452781372,0.63,0.29,0.4247512135922332,0.19625,0.43020702634880803,0.45872642517089846,0.6061046511627907,0.08478682170542637,0.2674698795180723,0.28
2,26,263,2636,Professionals,"Legal, social and cultural professionals",Social and religious professionals,Religious professionals,0.09700427960057062,0.9187256176853056,0.3443579766536965,0.10116731517509728,0.16731517509727625,0.8460543337645536,0.8072445019404916,0.63,0.22,0.2563106796116505,0.02,0.581555834378921,0.4964622497558594,0.6724806201550388,0.08462532299741603,NA,0.17
2,26,264,2641,Professionals,"Legal, social and cultural professionals","Authors, journalists and linguists",Authors and related writers,0.3713742272943414,0.7745990463805809,0.4327712926934717,0.18201469952442714,0.2191958495460441,0.7852522639068564,0.9042690815006468,0.807,0.68,0.47106796116504845,0.5166666666666666,0.958594730238394,0.9870282745361328,0.5103359173126615,0.18044788975021533,0.20722891566265061,0.55
2,26,264,2642,Professionals,"Legal, social and cultural professionals","Authors, journalists and linguists",Journalists,0.2239657631954351,0.8576072821846554,0.23086900129701687,0.18028534370946822,0.1264591439688716,0.8078913324708927,0.8467011642949547,0.807,0.55,0.5314077669902911,0.6,0.9360100376411543,0.9280660247802734,0.4515503875968992,0.15310077519379844,0.5879518072289157,0.54
2,26,264,2643,Professionals,"Legal, social and cultural professionals","Authors, journalists and linguists","Translators, interpreters and other linguists",0.2746077032810271,0.7314694408322497,0.19520103761348898,0.025940337224383915,0.07068741893644617,0.8434670116429496,0.8285899094437257,0.807,0.59,0.30725728155339793,0.35,0.9015056461731493,0.8549528503417969,0.7777777777777778,0.2467700258397933,0.653012048192771,0.59
2,26,265,2651,Professionals,"Legal, social and cultural professionals",Creative and performing artists,Visual artists,0.17332382310984307,0.6150845253576073,0.4578469520103761,0.33009079118028534,0.4993514915693904,0.29042690815006467,0.4391979301423027,0.429,0.24,0.3748058252427184,0.31,0.5213299874529486,0.7110848999023438,0.5439276485788114,0.3281653746770026,0.636144578313253,0.21
2,26,265,2652,Professionals,"Legal, social and cultural professionals",Creative and performing artists,"Musicians, singers and composers",0.15620542082738945,0.46618985695708715,0.3437094682230869,0.15888456549935148,0.19130998702983137,0.61254851228978,0.5194049159120311,0.429,0.38,0.21873786407766999,0.05,0.7816813048933501,0.6780660247802734,0.2248062015503876,0.30490956072351416,0.30120481927710846,0.28
2,26,265,2653,Professionals,"Legal, social and cultural professionals",Creative and performing artists,Dancers and choreographers,0.1355206847360913,0.06892067620286085,0.18028534370946822,0.21660181582360571,0.11478599221789884,0.023932729624838292,0.019404915912031046,0.429,0.15,0.10325242718446609,0.01,0.25094102885821834,0.001179245263338089,0.7487080103359173,0.24547803617571057,0.19036144578313252,0.19
2,26,265,2654,Professionals,"Legal, social and cultural professionals",Creative and performing artists,"Film, stage and related directors and producers",0.20209224916785545,0.5838751625487646,0.48076091655858194,0.4042369217466494,0.5711197578901859,0.7404053471323846,0.9141871496334627,0.429,0.26,0.43616504854368926,0.43666666666666665,0.7636971978251778,0.8738207244873046,0.76442721791559,0.1739879414298019,0.2433734939759036,0.37
2,26,265,2655,Professionals,"Legal, social and cultural professionals",Creative and performing artists,Actors,0.362339514978602,0.10013003901170352,0.14526588845654995,0.3216601815823606,0.057068741893644616,0.5549805950840879,0.5304010349288486,0.429,0.31,0.4022815533980582,0.4,0.3312421580928482,0.6261792373657227,0.4509043927648579,0.09043927648578812,0.03855421686746988,0.31
2,26,265,2656,Professionals,"Legal, social and cultural professionals",Creative and performing artists,"Announcers on radio, television and other media",0.33761293390394675,0.32596445600346774,0.13575443147427582,0.16688283614353652,0.19109381755296154,0.7248814144027598,0.6942647692971109,0.429,0.55,0.3026699029126215,0.5,0.9385194479297365,0.7912735748291015,0.4827734711455642,0.15934539190353145,0.5831325301204819,0.47
2,26,265,2659,Professionals,"Legal, social and cultural professionals",Creative and performing artists,Creative and performing artists not elsewhere classified,NA,NA,NA,NA,NA,NA,NA,0.429,0.2,NA,NA,NA,NA,NA,NA,NA,0.13
3,31,311,3111,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Chemical and physical science technicians,0.567284831193533,0.7386215864759428,0.695201037613489,0.5594466061392132,0.7427583225248595,0.5575679172056921,0.5864596808969383,0.95,0.23,0.6729368932038836,0.905,0.7139272271016311,0.7676886749267579,0.45478036175710596,0.5228251507321274,0.13493975903614458,0.26
3,31,311,3112,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Civil engineering technicians,0.47788873038516405,0.25929778933680103,0.8077821011673152,0.5527885862516213,0.6975356679636835,0.5448900388098319,0.6142302716688228,0.95,0.31,0.5085145631067961,0.492,0.6486825595984944,0.6969339752197266,0.648578811369509,0.3702842377260982,0.40963855421686746,0.28
3,31,311,3113,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Electrical engineering technicians,0.6504992867332382,0.31144343302990896,0.5667963683527886,0.7120622568093385,0.7159533073929961,0.5122897800776196,0.5588615782664942,0.95,0.27,0.8006796116504856,1,0.5853199498117942,0.6544811248779296,0.45478036175710596,0.4838501291989664,0.8578313253012049,0.27
3,31,311,3114,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Electronics engineering technicians,0.6733238231098431,0.5097529258777633,0.5603112840466926,0.6783398184176395,0.7833981841763943,0.5899094437257438,0.6416558861578266,0.95,0.31,0.8006796116504856,1,0.6010037641154329,0.8266509246826171,0.5956072351421189,0.3281653746770026,0.9325301204819277,0.38
3,31,311,3115,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Mechanical engineering technicians,0.4304564907275321,0.48959687906371907,0.7811284046692607,0.7396238651102465,0.8488975356679638,0.5213454075032341,0.5510996119016818,0.95,0.34,0.8006796116504856,1,0.5128607277289837,0.6379716873168946,0.41117571059431524,0.6321059431524548,0.39036144578313253,0.26
3,31,311,3116,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Chemical engineering technicians,0.3124108416547789,0.5318595578673602,0.754863813229572,0.728923476005188,0.8352788586251622,0.5640362225097024,0.5963777490297542,0.95,0.37,0.8006796116504856,1,0.42659974905897113,0.7275943756103516,0.5116279069767442,0.5452196382428941,0.3493975903614458,0.32
3,31,311,3117,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Mining and metallurgical technicians,0.543509272467903,0.7074122236671001,0.8223086900129701,0.6647211413748378,0.8761348897535668,0.5498059508408797,0.5769728331177231,0.95,0.29,0.8006796116504856,1,0.42659974905897113,0.7606131744384765,0.599483204134367,0.5167958656330749,0.236144578313253,0.28
3,31,311,3118,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Draughtspersons,0.44436519258202567,0.7698309492847855,0.5836575875486382,0.3667315175097276,0.5025940337224384,0.6274256144890038,0.7946313065976713,0.95,0.44,0.3834708737864079,0.6024999999999999,0.7854454203262233,0.9398584747314453,0.5549095607235142,0.28552971576227393,0,0.35
3,31,311,3119,Technicians and associate professionals,Science and engineering associate professionals,Physical and engineering science technicians,Physical and engineering science technicians not elsewhere classified,0.3383737517831669,0.40780234070221066,0.7518806744487678,0.4363164721141375,0.608171206225681,0.5413971539456662,0.5822768434670116,0.95,0.42,0.6800701186623518,0.7088888888888889,0.5529485570890841,0.6403302001953125,0.48733850129198963,0.4511627906976744,0.05301204819277108,0.26
3,31,312,3121,Technicians and associate professionals,Science and engineering associate professionals,"Mining, manufacturing and construction supervisors",Mining supervisors,0.2781740370898716,0.06501950585175553,0.8236057068741893,0.47600518806744485,0.4785992217898833,0.4333764553686934,0.4579560155239327,0.336,0.3,0.7037378640776698,0.66,0.6210790464240903,0.1733490562438965,0.5917312661498708,0.11757105943152454,0.3036144578313253,0.29
3,31,312,3122,Technicians and associate professionals,Science and engineering associate professionals,"Mining, manufacturing and construction supervisors",Manufacturing supervisors,0.10271041369472182,0.2977893368010403,0.9377431906614786,0.4280155642023346,0.5460440985732814,0.49288486416558863,0.4721862871927555,0.336,0.35,0.8367961165048544,0.97,0.5909661229611042,0.31957546234130857,0.5891472868217055,0.09948320413436693,0.7204819277108434,0.35
3,31,312,3123,Technicians and associate professionals,Science and engineering associate professionals,"Mining, manufacturing and construction supervisors",Construction supervisors,0.2781740370898716,0.06501950585175553,0.8236057068741893,0.47600518806744485,0.4785992217898833,0.4333764553686934,0.4579560155239327,0.336,0.2,0.7037378640776698,0.66,0.6210790464240903,0.17099056243896485,0.5917312661498708,0.11757105943152454,0.5325301204819277,0.28
3,31,313,3131,Technicians and associate professionals,Science and engineering associate professionals,Process control technicians,Power production plant operators,0.5395863052781741,0.5611183355006502,0.9432555123216602,0.7140077821011673,0.8735408560311284,0.5565976714100905,0.5679172056921087,0.891,0.34,0.5691626213592232,0.8049999999999999,0.4796110414052698,0.6238207626342773,0.5109819121447029,0.351421188630491,0.8746987951807229,0.28
3,31,313,3132,Technicians and associate professionals,Science and engineering associate professionals,Process control technicians,Incinerator and water treatment plant operators,0.5082025677603423,0.4242522756827048,0.8495460440985733,0.7441634241245136,0.8579766536964981,0.3703104786545925,0.3703104786545925,0.891,0.31,0.6964320388349514,0.855,0.35727728983688833,0.2936320686340332,0.39534883720930236,0.6169250645994833,0.8361445783132531,0.27
3,31,313,3133,Technicians and associate professionals,Science and engineering associate professionals,Process control technicians,Chemical processing plant controllers,0.6875891583452212,0.8036410923276983,0.3722438391699092,0.45006485084306097,0.8625162127107653,0.4165588615782665,0.3945666235446313,0.891,0.37,0.6901941747572816,0.9,0.2797992471769134,0.4846697998046875,0.6744186046511628,0.5232558139534884,0.9734939759036144,0.29
3,31,313,3134,Technicians and associate professionals,Science and engineering associate professionals,Process control technicians,Petroleum and natural gas refining plant operators,0.6722539229671898,0.2903120936280884,0.6932555123216602,0.8051232166018158,0.9108300907911803,0.35834411384217335,0.3728978007761966,0.891,0.3,0.7102184466019417,0.905,0.3403387703889586,0.4375,0.31653746770025837,0.7629198966408268,0.5373493975903615,0.29
3,31,313,3135,Technicians and associate professionals,Science and engineering associate professionals,Process control technicians,Metal production process controllers,0.7289586305278174,0.8179453836150845,0.3359273670557717,0.562905317769131,0.8132295719844358,0.13195342820181113,0.13971539456662355,0.891,0.41,0.6567961165048546,0.89,0.21957340025094102,0.21108489990234375,0.28811369509043927,0.6524547803617571,0.9349397590361446,0.31
3,31,313,3139,Technicians and associate professionals,Science and engineering associate professionals,Process control technicians,Process control technicians not elsewhere classified,0.35805991440798857,0.5331599479843954,0.748378728923476,0.41374837872892345,0.5979247730220493,0.5071151358344114,0.536869340232859,0.891,NA,0.7091747572815534,1,NA,0.7040093994140625,0.6472868217054264,0.6563307493540051,NA,NA
3,31,314,3141,Technicians and associate professionals,Science and engineering associate professionals,Life science technicians and related associate professionals,Life science technicians (excluding medical),0.46718972895863053,0.671001300390117,0.7872892347600519,0.5207522697795071,0.8274967574578469,0.5498059508408797,0.5782664941785252,0.924,0.37,0.6486407766990292,0.7949999999999999,0.616060225846926,0.7724056243896484,0.6162790697674418,0.43475452196382425,NA,0.38
3,31,314,3142,Technicians and associate professionals,Science and engineering associate professionals,Life science technicians and related associate professionals,Agricultural technicians,0.9172610556348074,0.6814044213263979,0.5914396887159533,0.4656290531776913,0.867704280155642,0.5407503234152652,0.5614489003880984,0.924,0.27,0.4966019417475728,0.59,NA,0.7252358245849609,0.4819121447028424,0.6744186046511628,0.3253012048192771,0.26
3,31,314,3143,Technicians and associate professionals,Science and engineering associate professionals,Life science technicians and related associate professionals,Forestry technicians,0.39514978601997147,0.2223667100130039,0.3968871595330739,0.6095979247730221,0.8910505836575876,0.3260025873221216,0.3868046571798189,0.924,0.28,0.8006796116504856,1,NA,0.22995283126831054,0.07622739018087855,0.7041343669250646,0.19759036144578312,0.21
3,31,315,3151,Technicians and associate professionals,Science and engineering associate professionals,Ship and aircraft controllers and technicians,Ships' engineers,0.16405135520684738,0.4135240572171651,0.3249027237354085,0.5888456549935149,0.6128404669260701,0.46377749029754206,0.4650711513583441,0.655,0.29,0.36354368932038844,0.15,0.31493099121706397,0.4540094375610352,0.5090439276485788,0.2984496124031008,0.38072289156626504,0.23
3,31,315,3152,Technicians and associate professionals,Science and engineering associate professionals,Ship and aircraft controllers and technicians,Ships' deck officers and pilots,0.23680456490727533,0.41222366710013003,0.7198443579766537,0.7269779507133594,0.7392996108949417,0.48124191461837,0.5278137128072445,0.655,0.35,0.36354368932038844,0.15,0.4178168130489335,0.3549528121948242,0.5297157622739018,0.3152454780361757,0.28433734939759037,0.29
3,31,315,3153,Technicians and associate professionals,Science and engineering associate professionals,Ship and aircraft controllers and technicians,Aircraft pilots and related associate professionals,0.29243937232524964,0.4928478543563069,0.6294855166450497,0.5758754863813229,0.6389969736273238,0.4946097455799914,0.554980595084088,0.655,0.24,0.4996601941747574,0.28,0.45420326223337515,0.32193397521972655,0.537467700258398,0.3733850129198967,0.5566265060240964,0.27
3,31,315,3154,Technicians and associate professionals,Science and engineering associate professionals,Ship and aircraft controllers and technicians,Air traffic controllers,0.19828815977175462,0.6228868660598179,0.5291828793774319,0.5674448767833982,0.5726329442282749,0.6804657179818887,0.7470892626131953,0.655,0.3,0.19883495145631072,0.32,0.5131744040150564,0.6426886749267579,0.48578811369509045,0.2603359173126615,0.7228915662650602,0.31
3,31,315,3155,Technicians and associate professionals,Science and engineering associate professionals,Ship and aircraft controllers and technicians,Air traffic safety electronics technicians,0.6733238231098431,0.5097529258777633,0.5603112840466926,0.6783398184176395,0.7833981841763943,0.5899094437257438,0.6416558861578266,0.655,0.3,0.8006796116504856,1,0.6010037641154329,0.8290093994140625,0.5956072351421189,0.3281653746770026,0.9012048192771084,0.34
3,32,321,3211,Technicians and associate professionals,Health associate professionals,Medical and pharmaceutical technicians,Medical imaging and therapeutic equipment technicians,0.3190679980979553,0.5695708712613784,0.49701686121919586,0.5582360570687419,0.6570687418936446,0.460025873221216,0.45045278137128075,0.672,0.2,0.24201941747572814,0.684,0.48582183186951067,0.4209905624389648,0.4777777777777778,0.5850129198966408,0.8506024096385543,0.22
3,32,321,3212,Technicians and associate professionals,Health associate professionals,Medical and pharmaceutical technicians,Medical and pathology laboratory technicians,0.5820256776034237,0.5916775032509753,0.9649805447470817,0.4844357976653697,0.8586251621271077,0.5310478654592496,0.553686934023286,0.672,0.3,0.37558252427184463,0.51,0.41217063989962355,0.661556625366211,0.3856589147286822,0.7713178294573644,0.691566265060241,0.31
3,32,321,3213,Technicians and associate professionals,Health associate professionals,Medical and pharmaceutical technicians,Pharmaceutical technicians and assistants,0.7988587731811697,0.5591677503250976,0.10116731517509728,0.32555123216601817,0.23346303501945526,0.5135834411384217,0.48382923673997413,0.672,0.38,0.5809223300970876,0.94,0.6398996235884568,0.6167453002929687,0.5542635658914729,0.5284237726098191,0.7108433734939759,0.3
3,32,321,3214,Technicians and associate professionals,Health associate professionals,Medical and pharmaceutical technicians,Medical and dental prosthetic technicians,0.4427009034712316,0.6189856957087126,0.5885214007782101,0.4413099870298314,0.5058365758754864,0.5164941785252264,0.5381630012936611,0.672,0.16,0.5988834951456312,0.76,0.28670012547051443,0.5695754623413086,0.5778423772609819,0.5616925064599483,0.6385542168674698,0.18
3,32,322,3221,Technicians and associate professionals,Health associate professionals,Nursing and midwifery associate professionals,Nursing associate professionals,0.20399429386590584,0.4070221066319896,0.2697795071335927,0.7795071335927367,0.5084306095979247,0.38033635187580855,0.2820181112548512,0.462,0.25,0.339368932038835,0.46,0.39523212045169387,0.017688679695129394,0.6886304909560723,0.40568475452196384,0.5060240963855421,0.22
3,32,322,3222,Technicians and associate professionals,Health associate professionals,Nursing and midwifery associate professionals,Midwifery associate professionals,NA,0.27828348504551365,0.728923476005188,0.23476005188067445,0.4280155642023346,0.5730918499353169,0.5252263906856404,0.462,0.21,NA,NA,0.5570890840652447,0.465801887512207,0.7596899224806202,0.5568475452196382,0.24096385542168675,0.2
3,32,324,3240,Technicians and associate professionals,Health associate professionals,Veterinary technicians and assistants,Veterinary technicians and assistants,0.4222539229671898,0.7620286085825747,0.6867704280155642,0.6686121919584954,0.7399481193255513,0.351875808538163,0.2794307891332471,0.303,0.12,0.5744417475728156,0.6599999999999999,0.33249686323713923,0.3596697998046875,0.05361757105943152,0.8972868217054264,0.18072289156626506,0.14
3,32,325,3251,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Dental assistants and therapists,0.4814550641940085,0.13589076723016905,0.4396887159533074,0.6167315175097277,0.49481193255512324,0.3926261319534282,0.33570504527813716,0.487,0.16,0.12084951456310682,0.32,0.4228356336260979,0.3125,0.04909560723514212,0.9263565891472869,0.36626506024096384,0.16
3,32,325,3252,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Medical records and health information technicians,0.7746077032810271,0.2574772431729519,0.43190661478599224,0.3865110246433204,0.3955901426718547,0.6351875808538163,0.6429495472186287,0.487,0.48,0.2835436893203884,0.3,NA,0.9610848999023438,0.6330749354005168,0.5852713178294574,0.9542168674698795,0.52
3,32,325,3253,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Community health workers,NA,0.9362808842652796,0.35149156939040205,0.09727626459143969,0.1517509727626459,0.5200517464424321,0.49935316946959896,0.487,0.3,0.42718446601941784,0.05,0.4893350062735257,0.1214622688293457,0.8320413436692506,0.25064599483204136,0.40240963855421685,0.22
3,32,325,3254,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Dispensing opticians,0.550641940085592,0.26527958387516254,0.4046692607003891,0.8054474708171206,0.6005188067444877,0.5420439844760673,0.5485122897800776,0.487,0.26,0.27597087378640783,0.31,0.451693851944793,0.5341981124877929,0.30103359173126615,0.8372093023255814,0.37349397590361444,0.24
3,32,325,3255,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Physiotherapy technicians and assistants,0.2234902520209225,0.17555266579973994,0.33549502810203197,0.25507998270644183,0.24383916990920881,0.3691246226821906,0.3354894351013368,0.487,0.17,0.23726537216828478,0.4866666666666667,0.22208281053952322,0.46108489990234375,0.6205857019810508,0.3122308354866494,0.6578313253012048,0.17
3,32,325,3256,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Medical assistants,0.33808844507845937,0.723667100130039,0.35992217898832685,0.5317769130998703,0.559662775616083,0.5439844760672704,0.5071151358344115,0.487,0.38,0.5744417475728156,0.6599999999999999,0.5163111668757843,0.5436320877075196,0.47545219638242897,0.7189922480620154,0.7951807228915663,0.35
3,32,325,3257,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Environmental and occupational health inspectors and associates,0.5146219686162625,0.6583224967490247,0.7243839169909209,0.6472114137483788,0.6750972762645915,0.5465717981888746,0.5624191461836998,0.487,0.32,0.3422330097087378,0.37,0.5376411543287327,0.5860848999023438,0.4886950904392765,0.3343023255813954,0.22409638554216868,0.24
3,32,325,3258,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Ambulance workers,0.19686162624821682,0.1599479843953186,0.4098573281452659,0.522697795071336,0.46173800259403375,0.31953428201811124,0.32341526520051744,0.487,0.14,0.6168446601941748,0.58,NA,0.020047168731689453,0.42764857881136953,0.2842377260981912,0.7397590361445783,0.22
3,32,325,3259,Technicians and associate professionals,Health associate professionals,Other health associate professionals,Health associate professionals not elsewhere classified,0.24128795598125127,0.44993498049414826,0.39636835278858623,0.41750972762645916,0.4094682230869001,0.478137128072445,0.4476067270375162,0.487,0.26,0.405636461704423,0.6677777777777778,0.47358148612853757,0.41863208770751953,0.5590439276485788,0.4236434108527132,0.43614457831325304,0.3
3,33,331,3311,Technicians and associate professionals,Business and administration associate professionals,Financial and mathematical associate professionals,Securities and finance dealers and brokers,0.16191155492154066,0.6794538361508453,0.5784695201037613,0.20557717250324253,0.3320363164721142,0.869340232858991,0.8570504527813713,0.933,0.67,0.46415048543689313,0.445,0.8808030112923463,0.7629717254638672,0.6666666666666666,0.2131782945736434,0.9590361445783132,0.63
3,33,331,3312,Technicians and associate professionals,Business and administration associate professionals,Financial and mathematical associate professionals,Credit and loans officers,0.5656205420827389,0.742522756827048,0.522697795071336,0.18417639429312582,0.3326848249027238,0.9540750323415266,0.8072445019404917,0.933,0.57,0.5657281553398057,0.39,0.9127979924717691,0.8667453002929687,0.6821705426356589,0.4082687338501292,0.7542168674698795,0.6
3,33,331,3313,Technicians and associate professionals,Business and administration associate professionals,Financial and mathematical associate professionals,Accounting associate professionals,0.9529243937232525,0.9856957087126138,0.1932555123216602,0.4085603112840467,0.5175097276264592,0.7658473479948253,0.7089262613195343,0.933,0.48,0.7122330097087379,0.46,0.973651191969887,0.9375,0.23772609819121446,0.5930232558139535,0.5397590361445783,0.49
3,33,331,3314,Technicians and associate professionals,Business and administration associate professionals,Financial and mathematical associate professionals,"Statistical, mathematical and related associate professionals",0.6699952448882549,0.7522756827048114,0.5570687418936446,0.25875486381322954,0.606355382619974,0.8223372143165157,0.8292367399741268,0.933,0.48,0.5701699029126214,0.7350000000000001,0.971560016729402,0.9917453002929687,0.5189491817398795,0.40051679586563305,0.6433734939759036,0.57
3,33,331,3315,Technicians and associate professionals,Business and administration associate professionals,Financial and mathematical associate professionals,Valuers and loss assessors,0.8877793628150262,0.5249241439098397,0.7963683527885863,0.31733679204496323,0.514483354950281,0.7382492453643812,0.7705907718844329,0.933,0.39,0.4081877022653723,0.2866666666666667,0.7823086574654956,0.8785377502441406,0.45391903531438416,0.6085271317829457,0.6409638554216868,0.45
3,33,332,3321,Technicians and associate professionals,Business and administration associate professionals,Sales and purchasing agents and brokers,Insurance representatives,0.6680932001902045,0.7988729952319029,0.5711197578901859,0.15607436230004323,0.2961521833117164,0.9016817593790427,0.881845623113411,0.588,0.46,0.3659223300970873,0.2833333333333333,0.8782936010037641,0.8478773498535156,0.5267011197243755,0.42678725236864773,0.8674698795180723,0.53
3,33,332,3322,Technicians and associate professionals,Business and administration associate professionals,Sales and purchasing agents and brokers,Commercial sales representatives,0.40798858773181174,0.8403771131339401,0.3200389105058366,0.17217898832684825,0.2931258106355383,0.7972186287192755,0.7820181112548512,0.588,0.63,0.710618932038835,0.5,0.8419071518193224,0.6992924499511719,0.8727390180878553,0.25290697674418605,0.908433734939759,0.49
3,33,332,3323,Technicians and associate professionals,Business and administration associate professionals,Sales and purchasing agents and brokers,Buyers,0.548264384213029,0.7576939748591244,0.8279290964115867,0.3731085170773887,0.5754431474275833,0.7908581285036653,0.7619663648124192,0.588,0.48,0.4338673139158576,0.3,0.7440401505646173,0.7700471496582031,0.5236864771748493,0.3763996554694229,0.8,0.39
3,33,332,3324,Technicians and associate professionals,Business and administration associate professionals,Sales and purchasing agents and brokers,Trade brokers,0.43604374702805515,0.763762462071955,0.5974924340683095,0.2775616083009079,0.36359706009511455,0.9016817593790427,0.8753773178094006,0.588,0.57,0.569368932038835,0.44333333333333336,0.863237139272271,0.8007075500488281,0.49612403100775193,0.37941429801894916,0.9156626506024096,0.44
3,33,333,3331,Technicians and associate professionals,Business and administration associate professionals,Business service agents,Clearing and forwarding agents,0.9686162624821684,0.9434330299089727,0.7003891050583657,0.4267185473411155,0.6939040207522698,0.630012936610608,0.6080206985769728,0.647,0.46,0.7798058252427186,0.44,0.7929736511919698,0.7464622497558594,0.24289405684754523,0.6421188630490956,0.21927710843373494,0.57
3,33,333,3332,Technicians and associate professionals,Business and administration associate professionals,Business service agents,Conference and event planners,0.16833095577746077,0.3211963589076723,0.788586251621271,0.5239948119325551,0.5369649805447471,0.5976714100905562,0.6080206985769728,0.647,0.51,0.7320873786407768,0.64,0.7352572145545797,0.4422169876098633,0.7803617571059431,0.19509043927648578,0.9036144578313253,0.48
3,33,333,3333,Technicians and associate professionals,Business and administration associate professionals,Business service agents,Employment agents and contractors,0.9172610556348074,0.864109232769831,0.251621271076524,0.08300907911802853,0.11154345006485084,0.6720569210866754,0.5931435963777489,0.647,0.45,0.6446601941747571,0.4,0.6003764115432872,0.6450471496582031,0.6705426356589147,0.19702842377260982,0.5036144578313253,0.39
3,33,333,3334,Technicians and associate professionals,Business and administration associate professionals,Business service agents,Real estate agents and property managers,0.6159058487874465,0.650520156046814,0.4653047989623865,0.3093385214007782,0.3761348897535668,0.8101552393272963,0.8221216041397154,0.647,0.38,0.49540048543689325,0.34750000000000003,0.7318067754077792,0.6827830505371094,0.774547803617571,0.311046511627907,0.7807228915662651,0.35
