from,to,round,deals,value
Massachusetts (US),Minnesota (US),Series H,1,5000000
Massachusetts (US),New York (US),Series H,1,5000000
Massachusetts (US),Singapore (Else),Series H,1,5000000
Massachusetts (US),Texas (US),Series H,1,5000000
Minnesota (US),New York (US),Series H,1,5000000
Minnesota (US),Singapore (Else),Series H,1,5000000
Minnesota (US),Texas (US),Series H,1,5000000
New York (US),Singapore (Else),Series H,1,5000000
New York (US),Texas (US),Series H,1,5000000
Singapore (Else),Texas (US),Series H,1,5000000
Israel (Else),Israel (Else),Series H,1,15000000
Florida (US),New Jersey (US),Series Unknown,1,5400000
Florida (US),New York (US),Series Unknown,1,5400000
Florida (US),Pennsylvania (US),Series Unknown,1,5400000
New Jersey (US),New York (US),Series Unknown,2,9177778
New Jersey (US),Pennsylvania (US),Series Unknown,2,9866667
New York (US),Pennsylvania (US),Series Unknown,3,31700000
Massachusetts (US),Nebraska (US),Series Unknown,1,16666667
Nebraska (US),United Kingdom (EU),Series Unknown,1,16666667
California (US),Illinois (US),Series Unknown,7,45477143
California (US),Missouri (US),Series Unknown,2,21200000
Illinois (US),Missouri (US),Series Unknown,1,8666667
Illinois (US),New York (US),Series Unknown,4,26491667
Illinois (US),Virginia (US),Series Unknown,2,19291667
Missouri (US),New York (US),Series Unknown,2,20966667
Missouri (US),Virginia (US),Series Unknown,1,8666667
New York (US),Virginia (US),Series Unknown,2,19291667
Delaware (US),Illinois (US),Series Unknown,1,13333333
Delaware (US),United Kingdom (EU),Series Unknown,2,26190476
Illinois (US),United Kingdom (EU),Series Unknown,2,14476190
Maryland (US),Massachusetts (US),Series Unknown,4,36500000
California (US),North Carolina (US),Series Unknown,4,38977273
France (EU),New York (US),Series Unknown,1,20909091
France (EU),North Carolina (US),Series Unknown,1,16727273
New York (US),North Carolina (US),Series Unknown,3,18128788
North Carolina (US),United Kingdom (EU),Series Unknown,2,13045455
California (US),Delaware (US),Series Unknown,1,25714286
Connecticut (US),Delaware (US),Series Unknown,1,12857143
Connecticut (US),United Kingdom (EU),Series Unknown,2,21057143
Delaware (US),New York (US),Series Unknown,1,12857143
California (US),Japan (Else),Series Unknown,3,25595238
California (US),Pennsylvania (US),Series Unknown,6,63991190
California (US),The Netherlands (EU),Series Unknown,1,5166667
Japan (Else),Pennsylvania (US),Series Unknown,1,10333333
Japan (Else),The Netherlands (EU),Series Unknown,2,12666667
Pennsylvania (US),The Netherlands (EU),Series Unknown,1,10333333
Pennsylvania (US),Pennsylvania (US),Series Unknown,1,7750000
Massachusetts (US),Massachusetts (US),Series Unknown,14,84811111
Louisiana (US),Massachusetts (US),Series Unknown,1,45000000
California (US),Canada (Else),Series Unknown,6,86533333
California (US),Georgia (US),Series Unknown,3,21442857
Canada (Else),Connecticut (US),Series Unknown,2,15700000
Canada (Else),Georgia (US),Series Unknown,1,8200000
Canada (Else),Massachusetts (US),Series Unknown,4,36133333
Canada (Else),Missouri (US),Series Unknown,2,16200000
Canada (Else),New York (US),Series Unknown,1,12300000
Canada (Else),United Kingdom (EU),Series Unknown,1,8200000
Connecticut (US),Georgia (US),Series Unknown,2,16866667
Connecticut (US),Massachusetts (US),Series Unknown,3,20633333
Connecticut (US),Missouri (US),Series Unknown,1,8200000
Georgia (US),Massachusetts (US),Series Unknown,2,20400000
Georgia (US),Missouri (US),Series Unknown,1,8200000
Georgia (US),New York (US),Series Unknown,3,28325000
Georgia (US),United Kingdom (EU),Series Unknown,2,13600000
Massachusetts (US),Missouri (US),Series Unknown,2,20300000
Missouri (US),United Kingdom (EU),Series Unknown,1,8200000
Massachusetts (US),Minnesota (US),Series Unknown,2,20700000
Massachusetts (US),Pennsylvania (US),Series Unknown,5,28076667
Minnesota (US),Pennsylvania (US),Series Unknown,1,6300000
California (US),Sweden (EU),Series Unknown,1,62000000
Connecticut (US),Pennsylvania (US),Series Unknown,1,6857143
Pennsylvania (US),Washington (US),Series Unknown,1,6857143
Oregon (US),Washington (US),Series Unknown,1,7800000
California (US),Texas (US),Series Unknown,8,109922222
Massachusetts (US),Texas (US),Series Unknown,2,13400000
New York (US),Texas (US),Series Unknown,4,24180952
Texas (US),Texas (US),Series Unknown,6,41406349
California (US),Wisconsin (US),Series Unknown,2,17850000
New York (US),Wisconsin (US),Series Unknown,1,3900000
California (US),Florida (US),Series Unknown,3,47346667
Canada (Else),Florida (US),Series Unknown,2,10766666
Canada (Else),Illinois (US),Series Unknown,1,6666667
Canada (Else),Washington (US),Series Unknown,1,6666667
Florida (US),Illinois (US),Series Unknown,1,6666667
Florida (US),Washington (US),Series Unknown,1,6666667
Illinois (US),Washington (US),Series Unknown,2,12666667
California (US),Peru (Else),Series Unknown,1,2857143
Illinois (US),Peru (Else),Series Unknown,1,1142857
Peru (Else),United Kingdom (EU),Series Unknown,1,1142857
California (US),Vermont (US),Series Unknown,1,15555556
Massachusetts (US),Vermont (US),Series Unknown,1,6666667
California (US),Greece (EU),Series Unknown,1,6720000
Greece (EU),United Kingdom (EU),Series Unknown,1,3360000
Pennsylvania (US),United Kingdom (EU),Series Unknown,1,21000000
California (US),Michigan (US),Series Unknown,2,26000000
Illinois (US),Michigan (US),Series Unknown,1,4500000
Michigan (US),Michigan (US),Series Unknown,2,8000000
Colorado (US),Illinois (US),Series Unknown,1,20000000
Australia (Else),Connecticut (US),Series Unknown,1,5055247
Connecticut (US),Illinois (US),Series Unknown,1,1200000
Massachusetts (US),North Carolina (US),Series Unknown,1,4833333
Massachusetts (US),Washington (US),Series Unknown,2,10833333
North Carolina (US),Washington (US),Series Unknown,1,4833333
California (US),Maryland (US),Series Unknown,4,43857143
California (US),Minnesota (US),Series Unknown,3,26600000
District of Columbia (US),Georgia (US),Series Unknown,1,5400000
District of Columbia (US),Maryland (US),Series Unknown,1,5400000
District of Columbia (US),Massachusetts (US),Series Unknown,1,8100000
District of Columbia (US),Minnesota (US),Series Unknown,1,5400000
District of Columbia (US),New York (US),Series Unknown,1,5400000
District of Columbia (US),United Kingdom (EU),Series Unknown,1,5400000
Georgia (US),Maryland (US),Series Unknown,2,14066667
Georgia (US),Minnesota (US),Series Unknown,1,5400000
Maryland (US),Minnesota (US),Series Unknown,1,5400000
Maryland (US),New York (US),Series Unknown,1,5400000
Maryland (US),United Kingdom (EU),Series Unknown,2,16828571
Minnesota (US),New York (US),Series Unknown,1,5400000
Minnesota (US),United Kingdom (EU),Series Unknown,1,5400000
Japan (Else),Massachusetts (US),Series Unknown,1,11250000
Massachusetts (US),The Netherlands (EU),Series Unknown,1,11250000
California (US),New Jersey (US),Series Unknown,2,34190476
New Jersey (US),Texas (US),Series Unknown,2,17095238
Germany (EU),North Carolina (US),Series Unknown,1,4285714
Germany (EU),Texas (US),Series Unknown,1,8571429
North Carolina (US),Texas (US),Series Unknown,1,8571429
Maryland (US),New Jersey (US),Series Unknown,1,11428571
Maryland (US),Texas (US),Series Unknown,3,29928571
Texas (US),United Kingdom (EU),Series Unknown,1,11428571
California (US),China (Else),Series Unknown,1,17500000
Canada (Else),China (Else),Series Unknown,1,7500000
Canada (Else),Michigan (US),Series Unknown,1,10000000
China (Else),Connecticut (US),Series Unknown,1,5000000
China (Else),France (EU),Series Unknown,1,5000000
China (Else),Massachusetts (US),Series Unknown,1,5000000
China (Else),Michigan (US),Series Unknown,1,7500000
Connecticut (US),France (EU),Series Unknown,1,5000000
Connecticut (US),Michigan (US),Series Unknown,1,7500000
France (EU),Michigan (US),Series Unknown,1,7500000
Massachusetts (US),Michigan (US),Series Unknown,1,7500000
California (US),Singapore (Else),Series Unknown,1,19285714
New York (US),Singapore (Else),Series Unknown,1,11571429
Connecticut (US),Maryland (US),Series Unknown,1,8666667
Germany (EU),Maryland (US),Series Unknown,1,8333333
Germany (EU),Pennsylvania (US),Series Unknown,1,8333333
Maryland (US),Pennsylvania (US),Series Unknown,1,8333333
California (US),South Dakota (US),Series Unknown,1,7520000
Illinois (US),South Dakota (US),Series Unknown,1,3760000
California (US),Colorado (US),Series Unknown,3,111100000
Colorado (US),Maryland (US),Series Unknown,1,10500000
Colorado (US),Texas (US),Series Unknown,1,10500000
Canada (Else),Maryland (US),Series Unknown,1,8000000
Canada (Else),Texas (US),Series Unknown,1,8000000
Maryland (US),Missouri (US),Series Unknown,1,8000000
Missouri (US),Texas (US),Series Unknown,1,8000000
Colorado (US),Connecticut (US),Series Unknown,1,20000000
Colorado (US),New York (US),Series Unknown,1,30000000
Colorado (US),Colorado (US),Series Unknown,1,15000000
Singapore (Else),Taiwan (Else),Series Unknown,1,13800000
Taiwan (Else),Taiwan (Else),Series Unknown,1,11500000
California (US),Kentucky (US),Series Unknown,1,1600000
Illinois (US),Kentucky (US),Series Unknown,1,800000
Florida (US),Massachusetts (US),Series Unknown,2,33786667
United Kingdom (EU),Washington (US),Series Unknown,1,5000000
Connecticut (US),Switzerland (EU),Series Unknown,1,16000000
New York (US),Switzerland (EU),Series Unknown,1,16000000
Illinois (US),Indiana (US),Series Unknown,1,4750000
Illinois (US),Ohio (US),Series Unknown,1,4750000
Illinois (US),Pennsylvania (US),Series Unknown,2,10750000
Indiana (US),Ohio (US),Series Unknown,1,4750000
Indiana (US),Pennsylvania (US),Series Unknown,1,4750000
Ohio (US),Pennsylvania (US),Series Unknown,1,4750000
Massachusetts (US),New Jersey (US),Series Unknown,2,15066667
Colorado (US),Virginia (US),Series Unknown,1,93600000
Virginia (US),Virginia (US),Series Unknown,1,62400000
Connecticut (US),Minnesota (US),Series Unknown,1,7000000
Arizona (US),Massachusetts (US),Series Unknown,1,3400000
Arizona (US),Arizona (US),Series Unknown,1,1700000
Massachusetts (US),Ohio (US),Series Unknown,1,10600000
New Jersey (US),Ohio (US),Series Unknown,1,5300000
Connecticut (US),Japan (Else),Series Unknown,1,5714286
Connecticut (US),Texas (US),Series Unknown,1,5714286
Japan (Else),New York (US),Series Unknown,1,5714286
Japan (Else),Texas (US),Series Unknown,1,5714286
California (US),Tennessee (US),Series Unknown,2,15822857
Florida (US),Tennessee (US),Series Unknown,1,7120000
Massachusetts (US),Tennessee (US),Series Unknown,1,7120000
New York (US),Ohio (US),Series Unknown,2,10449999
Ohio (US),Ohio (US),Series Unknown,1,4100000
Bahrain (Else),New York (US),Series Unknown,1,21000000
Georgia (US),Illinois (US),Series Unknown,1,10625000
Georgia (US),Virginia (US),Series Unknown,1,10625000
Brazil (Else),New York (US),Series Unknown,1,13000000
New York (US),Tennessee (US),Series Unknown,1,2800000
Tennessee (US),Texas (US),Series Unknown,1,5600000
California (US),South Korea (Else),Series Unknown,1,24000000
South Korea (Else),Texas (US),Series Unknown,1,16000000
Georgia (US),North Carolina (US),Series Unknown,1,6857143
Georgia (US),Tennessee (US),Series Unknown,1,3428571
North Carolina (US),Tennessee (US),Series Unknown,1,6857143
North Carolina (US),North Carolina (US),Series Unknown,1,5142857
Colorado (US),Massachusetts (US),Series Unknown,1,1000000
Florida (US),Louisiana (US),Series Unknown,1,6666667
Florida (US),North Carolina (US),Series Unknown,1,6666667
Louisiana (US),North Carolina (US),Series Unknown,1,6666667
Canada (Else),Germany (EU),Series Unknown,1,3166667
Canada (Else),Israel (Else),Series Unknown,1,3166667
Germany (EU),Israel (Else),Series Unknown,1,3166667
California (US),India (Else),Series Unknown,1,5000000
Connecticut (US),India (Else),Series Unknown,1,5000000
India (Else),New York (US),Series Unknown,1,7500000
India (Else),Washington (US),Series Unknown,1,5000000
District of Columbia (US),Oregon (US),Series Unknown,1,7500000
