from,to,round,deals,value
California (US),Indonesia (Else),Series D,1,31250000
Colorado (US),India (Else),Series D,1,46875000
Colorado (US),Indonesia (Else),Series D,1,31250000
Colorado (US),New York (US),Series D,9,295173662
Colorado (US),Singapore (Else),Series D,2,52315641
India (Else),Indonesia (Else),Series D,1,46875000
Indonesia (Else),New York (US),Series D,1,46875000
Indonesia (Else),Singapore (Else),Series D,1,31250000
Singapore (Else),Singapore (Else),Series D,4,163662808
California (US),Massachusetts (US),Series D,45,2470074258
Hong Kong (Else),Massachusetts (US),Series D,1,35000000
Massachusetts (US),Singapore (Else),Series D,3,109523810
California (US),Texas (US),Series D,17,1181624668
China (Else),Texas (US),Series D,1,33333333
India (Else),Massachusetts (US),Series D,1,44444444
India (Else),Texas (US),Series D,2,53333333
Massachusetts (US),New York (US),Series D,32,1118337901
Massachusetts (US),Texas (US),Series D,7,182500000
New York (US),Texas (US),Series D,11,400917142
Massachusetts (US),Massachusetts (US),Series D,10,267984524
India (Else),Saudi Arabia (Else),Series D,1,216381
Singapore (Else),Singapore (Else),Series E,3,53789474
California (US),Florida (US),Series E,7,466993565
Florida (US),India (Else),Series E,2,28233804
Florida (US),Singapore (Else),Series E,2,39418014
India (Else),South Africa (Else),Series E,1,13970021
India (Else),India (Else),Series E,2,4724361
New York (US),United Arab Emirates (Else),Series E,4,161906015
United Arab Emirates (Else),United Kingdom (EU),Series E,3,111007519
India (Else),Japan (Else),Series F,2,1503333333
India (Else),New York (US),Series F,3,126333333
India (Else),South Korea (Else),Series F,2,80000000
India (Else),United Arab Emirates (Else),Series F,1,3333333
Japan (Else),New York (US),Series F,2,17976190
Japan (Else),South Korea (Else),Series F,1,5000000
Japan (Else),United Arab Emirates (Else),Series F,1,3333333
New York (US),South Korea (Else),Series F,1,5000000
New York (US),United Arab Emirates (Else),Series F,1,3333333
South Korea (Else),United Arab Emirates (Else),Series F,1,5000000
South Korea (Else),South Korea (Else),Series F,1,3333333
China (Else),India (Else),Series F,1,75000000
China (Else),South Korea (Else),Series F,1,75000000
China (Else),United Kingdom (EU),Series F,2,350333333
India (Else),United Kingdom (EU),Series F,3,198000000
South Korea (Else),United Kingdom (EU),Series F,1,75000000
India (Else),India (Else),Series F,1,20170848
China (Else),District of Columbia (US),Series F,1,275333333
District of Columbia (US),United Kingdom (EU),Series F,2,395333333
California (US),India (Else),Series F,2,167000000
China (Else),Japan (Else),Series G,2,484137319
China (Else),Maryland (US),Series G,2,834137319
China (Else),Saudi Arabia (Else),Series G,1,334137319
China (Else),South Korea (Else),Series G,1,334137319
Japan (Else),Maryland (US),Series G,1,222758213
Japan (Else),Saudi Arabia (Else),Series G,1,222758213
Japan (Else),South Korea (Else),Series G,1,222758213
Maryland (US),Saudi Arabia (Else),Series G,1,222758213
Maryland (US),South Korea (Else),Series G,1,222758213
Saudi Arabia (Else),South Korea (Else),Series G,1,222758213
China (Else),China (Else),Series G,1,222758213
Canada (Else),China (Else),Series G,1,500000000
Canada (Else),Maryland (US),Series G,1,500000000
Canada (Else),United Kingdom (EU),Series G,2,592500000
China (Else),United Kingdom (EU),Series G,1,500000000
Maryland (US),United Kingdom (EU),Series G,1,500000000
Belgium (EU),India (Else),Series G,1,25000000
India (Else),India (Else),Series G,1,18750000
Connecticut (US),Connecticut (US),Series I,1,39740000
China (Else),Germany (EU),Series I,1,31250000
China (Else),South Africa (Else),Series I,1,31250000
China (Else),The Netherlands (EU),Series I,1,31250000
Germany (EU),South Africa (Else),Series I,1,31250000
Germany (EU),The Netherlands (EU),Series I,1,31250000
South Africa (Else),The Netherlands (EU),Series I,1,31250000
California (US),Florida (US),Series J,1,27211638
California (US),India (Else),Series J,1,27211638
California (US),Japan (Else),Series J,1,27211638
California (US),New York (US),Series J,1,27211638
California (US),Singapore (Else),Series J,1,27211638
California (US),United Kingdom (EU),Series J,1,27211638
Florida (US),India (Else),Series J,1,27211638
Florida (US),Japan (Else),Series J,1,27211638
Florida (US),New York (US),Series J,1,27211638
Florida (US),Singapore (Else),Series J,1,27211638
Florida (US),United Kingdom (EU),Series J,1,27211638
India (Else),Japan (Else),Series J,1,27211638
India (Else),New York (US),Series J,1,27211638
India (Else),Singapore (Else),Series J,1,27211638
India (Else),United Kingdom (EU),Series J,1,27211638
Japan (Else),New York (US),Series J,1,27211638
Japan (Else),Singapore (Else),Series J,1,27211638
Japan (Else),United Kingdom (EU),Series J,1,27211638
New York (US),Singapore (Else),Series J,1,27211638
New York (US),United Kingdom (EU),Series J,1,27211638
Singapore (Else),United Kingdom (EU),Series J,1,27211638
Florida (US),Germany (EU),Series J,1,6822000
Florida (US),Sweden (EU),Series J,1,6822000
Florida (US),United Arab Emirates (Else),Series J,1,6822000
Germany (EU),Sweden (EU),Series J,1,4548000
Germany (EU),United Arab Emirates (Else),Series J,1,4548000
Sweden (EU),United Arab Emirates (Else),Series J,1,4548000
Florida (US),Florida (US),Series J,1,4548000
Delaware (US),New York (US),Series J,1,7826284
Delaware (US),South Africa (Else),Series J,1,7826284
Delaware (US),United States (US),Series J,1,7826284
New York (US),South Africa (Else),Series J,1,7826284
New York (US),United States (US),Series J,1,7826284
South Africa (Else),United States (US),Series J,1,7826284
India (Else),Massachusetts (US),Series Unknown,1,2828654
India (Else),Norway (EU),Series Unknown,1,6666667
Norway (EU),Singapore (Else),Series Unknown,1,6666667
Japan (Else),Mauritius (Else),Series Unknown,1,1882500
Japan (Else),Singapore (Else),Series Unknown,9,67600847
Mauritius (Else),Singapore (Else),Series Unknown,1,1255000
Japan (Else),Japan (Else),Series Unknown,181,983146409
India (Else),India (Else),Series Unknown,29,287691235
India (Else),Japan (Else),Series Unknown,2,12888889
Singapore (Else),Singapore (Else),Series Unknown,6,18222762
India (Else),United Arab Emirates (Else),Series Unknown,1,777778
Singapore (Else),United Arab Emirates (Else),Series Unknown,1,444444
United Arab Emirates (Else),United Arab Emirates (Else),Series Unknown,3,7372222
India (Else),The Netherlands (EU),Series Unknown,1,864425
Georgia (US),India (Else),Series Unknown,1,10000000
Georgia (US),Singapore (Else),Series Unknown,2,7333333
Germany (EU),India (Else),Series Unknown,1,31510688
Germany (EU),Kansas (US),Series Unknown,1,9003054
India (Else),Kansas (US),Series Unknown,1,31510688
India (Else),Minnesota (US),Series Unknown,1,46768376
Australia (Else),India (Else),Series Unknown,1,20853164
India (Else),Texas (US),Series Unknown,1,4000000
Japan (Else),Texas (US),Series Unknown,4,6177678
India (Else),Switzerland (EU),Series Unknown,2,13617484
India (Else),Ireland (EU),Series Unknown,1,1449696
California (US),Nevada (US),Series Unknown,4,169506667
California (US),Qatar (Else),Series Unknown,2,600000000
Nevada (US),Qatar (Else),Series Unknown,1,100000000
Canada (Else),New York (US),Undisclosed,1,198330637
Canada (Else),United Arab Emirates (Else),Undisclosed,1,198330637
New York (US),United Arab Emirates (Else),Undisclosed,1,198330637
Hong Kong (Else),New York (US),Private Equity,1,133333333
Hong Kong (Else),South Korea (Else),Private Equity,1,133333333
New York (US),South Korea (Else),Private Equity,1,133333333
Singapore (Else),Singapore (Else),Private Equity,2,520000000
China (Else),Indonesia (Else),Seed,1,3800000
Hong Kong (Else),Indonesia (Else),Seed,1,2850000
Indonesia (Else),Singapore (Else),Seed,11,18322735
France (EU),Indonesia (Else),Seed,1,2142857
France (EU),Singapore (Else),Seed,1,1428571
Indonesia (Else),Malaysia (Else),Seed,3,2045973
Indonesia (Else),South Korea (Else),Seed,2,2216667
Brazil (Else),Singapore (Else),Seed,6,9741667
Germany (EU),Indonesia (Else),Seed,3,2790000
Cyprus (EU),Germany (EU),Seed,2,922000
Cyprus (EU),Indonesia (Else),Seed,1,690000
California (US),Indonesia (Else),Series A,3,54595238
Indonesia (Else),Japan (Else),Series A,4,11585714
Indonesia (Else),United Kingdom (EU),Series A,2,4595238
Indonesia (Else),Indonesia (Else),Series A,9,79871429
Hong Kong (Else),Indonesia (Else),Series A,2,9958333
China (Else),Indonesia (Else),Series A,5,66595238
Georgia (US),Indonesia (Else),Series A,1,7750000
China (Else),Malaysia (Else),Series A,2,25000000
Indonesia (Else),Malaysia (Else),Series A,2,8000000
Malaysia (Else),Singapore (Else),Series A,5,50146667
District of Columbia (US),Indonesia (Else),Series A,1,6000000
District of Columbia (US),Malaysia (Else),Series A,1,4000000
India (Else),Malaysia (Else),Series A,1,4000000
Indonesia (Else),Washington (US),Series A,1,5000000
Indonesia (Else),Pennsylvania (US),Series A,1,7000000
Hong Kong (Else),Japan (Else),Series A,8,38167881
Indonesia (Else),Japan (Else),Series B,3,40533333
Indonesia (Else),Singapore (Else),Series B,8,140738889
Indonesia (Else),Indonesia (Else),Series B,4,41616667
Indonesia (Else),Kenya (Else),Series B,1,6750000
Indonesia (Else),South Korea (Else),Series B,6,82813889
Kenya (Else),South Korea (Else),Series B,2,23605579
Japan (Else),Luxembourg (EU),Series B,4,52560000
District of Columbia (US),Indonesia (Else),Series B,2,24600000
District of Columbia (US),Singapore (Else),Series B,2,19800000
China (Else),Indonesia (Else),Series B,3,50588889
California (US),Indonesia (Else),Series B,4,37000000
Indonesia (Else),Malaysia (Else),Series B,2,29000000
Malaysia (Else),South Korea (Else),Series B,1,6750000
Malaysia (Else),Malaysia (Else),Series B,4,30043333
California (US),Indonesia (Else),Series C,4,63795455
California (US),South Korea (Else),Series C,20,485441478
California (US),Thailand (Else),Series C,4,29553030
Indonesia (Else),Singapore (Else),Series C,5,97726190
Indonesia (Else),South Korea (Else),Series C,4,73506494
Indonesia (Else),Thailand (Else),Series C,3,24969697
Indonesia (Else),United Kingdom (EU),Series C,2,9886364
Japan (Else),Singapore (Else),Series C,14,273730299
Japan (Else),Thailand (Else),Series C,4,53628030
South Korea (Else),Thailand (Else),Series C,3,33704545
South Korea (Else),United Kingdom (EU),Series C,3,32358752
Thailand (Else),United Kingdom (EU),Series C,3,16553030
Indonesia (Else),The Netherlands (EU),Series C,1,9428571
Singapore (Else),The Netherlands (EU),Series C,1,18857143
South Korea (Else),The Netherlands (EU),Series C,1,14142857
Brazil (Else),China (Else),Series E,1,16666667
Brazil (Else),Indonesia (Else),Series E,1,16666667
Brazil (Else),New York (US),Series E,2,64380952
Brazil (Else),Singapore (Else),Series E,1,16666667
Brazil (Else),South Korea (Else),Series E,1,16666667
China (Else),Indonesia (Else),Series E,1,16666667
China (Else),Singapore (Else),Series E,1,16666667
China (Else),South Korea (Else),Series E,3,46666667
Indonesia (Else),New York (US),Series E,1,16666667
Indonesia (Else),Singapore (Else),Series E,1,16666667
Indonesia (Else),South Korea (Else),Series E,1,16666667
New York (US),South Korea (Else),Series E,4,89767721
Singapore (Else),South Korea (Else),Series E,1,16666667
Indonesia (Else),Switzerland (EU),Series F,1,100000000
Indonesia (Else),Malaysia (Else),Series Unknown,1,2800000
Indonesia (Else),Singapore (Else),Series Unknown,2,8300000
Malaysia (Else),Singapore (Else),Series Unknown,1,1400000
Indonesia (Else),Indonesia (Else),Series Unknown,2,5766667
California (US),New York (US),Angel,10,8420696
New York (US),New York (US),Angel,3,2490383
Australia (Else),California (US),Debt Financing,1,54000000
Australia (Else),Ohio (US),Debt Financing,1,54000000
Australia (Else),United Kingdom (EU),Debt Financing,1,81000000
California (US),Ohio (US),Debt Financing,1,54000000
California (US),United Kingdom (EU),Debt Financing,3,444750000
Ohio (US),United Kingdom (EU),Debt Financing,1,81000000
United Kingdom (EU),United Kingdom (EU),Debt Financing,11,350191762
Belgium (EU),Canada (Else),Debt Financing,1,89086860
Belgium (EU),Illinois (US),Debt Financing,1,89086860
Canada (Else),Illinois (US),Debt Financing,1,89086860
Canada (Else),United Kingdom (EU),Debt Financing,1,133630289
Illinois (US),United Kingdom (EU),Debt Financing,3,1272161730
Belgium (EU),Ireland (EU),Grant,2,5052110
Ireland (EU),New York (US),Grant,1,5518155
New York (US),North Carolina (US),Grant,1,150000
Illinois (US),Ireland (EU),Post IPO Debt,1,303348632
Illinois (US),United Kingdom (EU),Post IPO Debt,1,303348632
Ireland (EU),United Kingdom (EU),Post IPO Debt,1,404464842
Ireland (EU),Ireland (EU),Post IPO Debt,1,202232421
United Kingdom (EU),United Kingdom (EU),Post IPO Debt,1,202232421
Ireland (EU),New Jersey (US),Pre Seed,1,500000
Ireland (EU),Ireland (EU),Pre Seed,3,1889041
California (US),Ireland (EU),Pre Seed,2,2300000
Ireland (EU),United Kingdom (EU),Pre Seed,1,1184484
Ireland (EU),Ireland (EU),Seed,14,24229927
California (US),Tennessee (US),Seed,10,24843547
Ireland (EU),Tennessee (US),Seed,1,1800000
Tennessee (US),United Kingdom (EU),Seed,4,3918857
Georgia (US),Ireland (EU),Seed,1,900832
Georgia (US),United Kingdom (EU),Seed,5,6803833
Ireland (EU),Massachusetts (US),Seed,3,2851760
Ireland (EU),New Jersey (US),Seed,3,5620279
Massachusetts (US),New Jersey (US),Seed,4,3344532
Ireland (EU),Minnesota (US),Seed,1,2564895
Connecticut (US),Ireland (EU),Seed,2,1325000
Connecticut (US),Massachusetts (US),Seed,5,9226299
Massachusetts (US),United Arab Emirates (Else),Seed,5,4364425
Belgium (EU),Ireland (EU),Seed,1,569963
Ireland (EU),Vermont (US),Series A,1,6168250
Ireland (EU),Ireland (EU),Series A,5,24837239
Arizona (US),Ireland (EU),Series A,1,7500000
Arizona (US),United Kingdom (EU),Series A,2,5666667
Ireland (EU),United Kingdom (EU),Series A,6,39432726
Ireland (EU),New Jersey (US),Series A,1,4153951
Ireland (EU),The Netherlands (EU),Series A,3,11747941
New Jersey (US),The Netherlands (EU),Series A,5,54045352
California (US),Ireland (EU),Series A,6,50601871
Ireland (EU),New York (US),Series A,7,49637161
Illinois (US),Ireland (EU),Series A,3,10309241
Ireland (EU),The Netherlands (EU),Series B,2,26783747
Ireland (EU),Ireland (EU),Series B,2,17855831
California (US),Georgia (US),Series B,18,329447548
France (EU),Ireland (EU),Series B,1,19283747
Germany (EU),Ireland (EU),Series B,2,24283747
Australia (Else),Florida (US),Series B,1,50000000
Florida (US),United Arab Emirates (Else),Series B,1,50000000
United Arab Emirates (Else),United Kingdom (EU),Series B,5,128750000
Florida (US),Florida (US),Series B,7,68421551
California (US),Ireland (EU),Series Unknown,6,21176358
California (US),Virginia (US),Series Unknown,9,65451027
Ireland (EU),Virginia (US),Series Unknown,3,14458760
Ireland (EU),Ireland (EU),Series Unknown,8,19682193
Virginia (US),Virginia (US),Series Unknown,4,26633342
Ireland (EU),United Kingdom (EU),Series Unknown,6,9606844
Ireland (EU),North Carolina (US),Series Unknown,1,801100
North Carolina (US),United Kingdom (EU),Series Unknown,3,4256674
California (US),Kentucky (US),Seed,6,15778301
Kentucky (US),United Kingdom (EU),Seed,1,1275807
Canada (Else),United Kingdom (EU),Convertible Note,1,2400000
Israel (Else),Massachusetts (US),Convertible Note,2,11333333
Israel (Else),New York (US),Convertible Note,3,5533333
Massachusetts (US),New York (US),Convertible Note,1,2333333
Germany (EU),Israel (Else),Convertible Note,1,1000000
Israel (Else),United Kingdom (EU),Convertible Note,1,1000000
Illinois (US),Israel (Else),Convertible Note,1,2500000
Illinois (US),Missouri (US),Convertible Note,1,2500000
Illinois (US),New York (US),Convertible Note,1,2500000
Israel (Else),Missouri (US),Convertible Note,1,2500000
Missouri (US),New York (US),Convertible Note,1,2500000
California (US),Israel (Else),Convertible Note,2,27000000
New York (US),South Korea (Else),Corporate Round,2,22500000
Belgium (EU),Israel (Else),Grant,2,5524964
California (US),Colorado (US),Post IPO Equity,1,4000000
California (US),Liechtenstein (EU),Post IPO Equity,1,4000000
Colorado (US),Illinois (US),Post IPO Equity,1,4000000
Colorado (US),Liechtenstein (EU),Post IPO Equity,1,4000000
Illinois (US),Liechtenstein (EU),Post IPO Equity,1,4000000
Israel (Else),The Netherlands (EU),Pre Seed,1,35000
Israel (Else),Israel (Else),Pre Seed,6,4930833
Illinois (US),Israel (Else),Pre Seed,1,1100000
California (US),Israel (Else),Pre Seed,2,770000
Iceland (EU),Israel (Else),Pre Seed,1,760000
Iceland (EU),Massachusetts (US),Pre Seed,1,380000
Israel (Else),Massachusetts (US),Pre Seed,1,760000
Germany (EU),Israel (Else),Pre Seed,1,366667
Israel (Else),New York (US),Pre Seed,8,4931667
Israel (Else),United Kingdom (EU),Pre Seed,1,2600000
California (US),Israel (Else),Private Equity,1,200000000
Canada (Else),Israel (Else),Seed,4,12487500
Israel (Else),Massachusetts (US),Seed,6,10506857
Israel (Else),Switzerland (EU),Seed,2,8166667
Israel (Else),Israel (Else),Seed,36,103627952
California (US),Israel (Else),Seed,32,99051271
Germany (EU),Israel (Else),Seed,9,28916667
Germany (EU),Maryland (US),Seed,1,2400000
Israel (Else),Maryland (US),Seed,1,3600000
Israel (Else),New York (US),Seed,20,46086411
Maryland (US),New York (US),Seed,9,18955824
California (US),Wyoming (US),Seed,11,42930909
France (EU),Israel (Else),Seed,2,10000000
Hong Kong (Else),Israel (Else),Seed,1,3793000
China (Else),Israel (Else),Seed,1,1500000
California (US),Thailand (Else),Seed,2,1288000
Florida (US),Thailand (Else),Seed,1,850000
Thailand (Else),United Kingdom (EU),Seed,1,850000
Israel (Else),United Kingdom (EU),Seed,9,26780961
Japan (Else),South Korea (Else),Seed,4,5852273
Israel (Else),Singapore (Else),Seed,3,6083333
Colorado (US),Israel (Else),Seed,3,7090000
Colorado (US),Pennsylvania (US),Seed,6,3701025
Colorado (US),The Netherlands (EU),Seed,2,4833333
Israel (Else),Pennsylvania (US),Seed,2,3221429
Israel (Else),The Netherlands (EU),Seed,3,7000000
Pennsylvania (US),The Netherlands (EU),Seed,1,833333
Guernsey (Else),Israel (Else),Seed,1,1750000
Guernsey (Else),Japan (Else),Seed,1,1750000
Guernsey (Else),Singapore (Else),Seed,1,1750000
Israel (Else),Japan (Else),Seed,4,8506667
Israel (Else),Taiwan (Else),Seed,1,3500000
Brazil (Else),Israel (Else),Series A,5,22766667
Brazil (Else),Peru (Else),Series A,2,5833333
California (US),Israel (Else),Series A,42,466120952
California (US),Peru (Else),Series A,2,5833333
Israel (Else),Peru (Else),Series A,2,10666667
China (Else),Colorado (US),Series A,2,8620130
China (Else),Georgia (US),Series A,3,7592857
China (Else),Israel (Else),Series A,9,52912728
Colorado (US),Georgia (US),Series A,10,40752229
Colorado (US),Israel (Else),Series A,4,21208658
Georgia (US),Israel (Else),Series A,2,7907143
Georgia (US),New York (US),Series A,13,80324348
China (Else),Massachusetts (US),Series A,13,154693414
China (Else),The Netherlands (EU),Series A,2,27886364
China (Else),United Kingdom (EU),Series A,8,38063462
Colorado (US),France (EU),Series A,5,18383038
Colorado (US),Massachusetts (US),Series A,9,49437229
Colorado (US),New York (US),Series A,25,128241279
Colorado (US),The Netherlands (EU),Series A,2,7627273
Colorado (US),United Kingdom (EU),Series A,8,37443084
Israel (Else),United Kingdom (EU),Series A,13,68387797
The Netherlands (EU),The Netherlands (EU),Series A,16,97706996
Brazil (Else),France (EU),Series A,2,4400000
France (EU),Peru (Else),Series A,1,2000000
Canada (Else),Israel (Else),Series A,2,12000000
Florida (US),Illinois (US),Series A,10,103675595
Florida (US),Israel (Else),Series A,5,35903500
Illinois (US),Israel (Else),Series A,7,51215476
California (US),Illinois (US),Series A,77,1024456899
Illinois (US),New Jersey (US),Series A,4,36057692
Israel (Else),New Jersey (US),Series A,1,4000000
China (Else),South Africa (Else),Series A,2,9000000
Illinois (US),Japan (Else),Series A,5,20236264
Illinois (US),South Africa (Else),Series A,1,3428571
Israel (Else),Japan (Else),Series A,3,18200000
Israel (Else),South Africa (Else),Series A,2,16857143
Japan (Else),South Africa (Else),Series A,1,3428571
Israel (Else),Spain (EU),Series A,2,5141059
Israel (Else),Switzerland (EU),Series A,2,7533333
Spain (EU),Switzerland (EU),Series A,5,22440574
California (US),Missouri (US),Series A,16,122474568
China (Else),Missouri (US),Series A,1,3000000
Florida (US),Missouri (US),Series A,3,8043666
Florida (US),United Kingdom (EU),Series A,7,23138735
Israel (Else),Missouri (US),Series A,2,8164697
Missouri (US),United Kingdom (EU),Series A,4,24934092
Missouri (US),Missouri (US),Series A,4,11185000
Colorado (US),Germany (EU),Series A,4,14269597
Brazil (Else),Luxembourg (EU),Series A,1,8500000
Israel (Else),South Korea (Else),Series A,4,95914245
Arkansas (US),China (Else),Series A,1,4666667
Arkansas (US),Illinois (US),Series A,1,4666667
Arkansas (US),Philippines (Else),Series A,1,4666667
Arkansas (US),Switzerland (EU),Series A,1,4666667
Arkansas (US),United Kingdom (EU),Series A,1,4666667
China (Else),Illinois (US),Series A,4,49391094
China (Else),Philippines (Else),Series A,1,4666667
Illinois (US),Philippines (Else),Series A,1,4666667
Illinois (US),Switzerland (EU),Series A,2,14333333
Illinois (US),United Kingdom (EU),Series A,12,68312858
Philippines (Else),Switzerland (EU),Series A,1,4666667
Philippines (Else),United Kingdom (EU),Series A,1,4666667
Connecticut (US),Israel (Else),Series A,5,39333333
Connecticut (US),Minnesota (US),Series A,2,3566667
Connecticut (US),Singapore (Else),Series A,3,9012500
Connecticut (US),United Kingdom (EU),Series A,10,43836538
Israel (Else),Minnesota (US),Series A,1,4800000
Israel (Else),Singapore (Else),Series A,9,61350000
Minnesota (US),New York (US),Series A,9,35667623
Minnesota (US),United Kingdom (EU),Series A,4,16371333
Singapore (Else),United Kingdom (EU),Series A,16,432989000
Australia (Else),Austria (EU),Series A,1,2666667
Australia (Else),Israel (Else),Series A,1,8000000
Australia (Else),Japan (Else),Series A,1,2666667
Austria (EU),Israel (Else),Series A,1,8000000
Austria (EU),Japan (Else),Series A,1,2666667
India (Else),Israel (Else),Series A,1,8000000
California (US),Pennsylvania (US),Series A,45,535446308
Israel (Else),Pennsylvania (US),Series A,3,62474199
Pennsylvania (US),Singapore (Else),Series A,4,10227477
South Korea (Else),South Korea (Else),Series A,126,471552273
California (US),Denmark (EU),Series A,6,107241107
Israel (Else),Virginia (US),Series A,3,30624199
Germany (EU),Philippines (Else),Series A,1,7200000
Israel (Else),Philippines (Else),Series A,1,7200000
Germany (EU),Illinois (US),Series A,4,19807692
France (EU),South Africa (Else),Series A,1,4000000
Florida (US),The Netherlands (EU),Series A,2,72424690
France (EU),Israel (Else),Series B,4,53152778
France (EU),South Africa (Else),Series B,1,7111111
Germany (EU),Israel (Else),Series B,4,44027778
Germany (EU),South Africa (Else),Series B,1,7111111
Israel (Else),South Africa (Else),Series B,1,17777778
Israel (Else),Israel (Else),Series B,25,301517094
Israel (Else),New Jersey (US),Series B,6,88890385
Israel (Else),South Korea (Else),Series B,7,120710256
New Jersey (US),New York (US),Series B,18,220241619
California (US),Ohio (US),Series B,13,173158571
Israel (Else),Ohio (US),Series B,1,11250000
Israel (Else),Sweden (EU),Series B,1,11250000
Israel (Else),The Netherlands (EU),Series B,4,36166667
Ohio (US),South Korea (Else),Series B,1,7500000
Ohio (US),Sweden (EU),Series B,1,7500000
Ohio (US),The Netherlands (EU),Series B,2,15220000
South Korea (Else),Sweden (EU),Series B,1,7500000
South Korea (Else),The Netherlands (EU),Series B,6,129455494
Finland (EU),Israel (Else),Series B,1,23333333
Finland (EU),Japan (Else),Series B,1,11666667
Israel (Else),Japan (Else),Series B,4,74133333
Israel (Else),Singapore (Else),Series B,6,49700000
Israel (Else),Switzerland (EU),Series B,4,75848718
Israel (Else),Massachusetts (US),Series B,9,117808009
Australia (Else),Israel (Else),Series B,2,40133333
California (US),Mexico (Else),Series B,6,50621429
Illinois (US),Israel (Else),Series B,5,52980808
Illinois (US),Mexico (Else),Series B,1,2222222
Israel (Else),Mexico (Else),Series B,1,4444444
Mexico (Else),United Kingdom (EU),Series B,1,2222222
Israel (Else),Luxembourg (EU),Series B,5,68282747
Switzerland (EU),Switzerland (EU),Series B,12,125855287
Germany (EU),Thailand (Else),Series B,1,6000000
Israel (Else),Thailand (Else),Series B,1,12000000
Luxembourg (EU),Thailand (Else),Series B,1,4000000
Luxembourg (EU),The Netherlands (EU),Series B,1,4000000
Singapore (Else),Thailand (Else),Series B,3,24857143
Singapore (Else),The Netherlands (EU),Series B,2,14857143
Thailand (Else),The Netherlands (EU),Series B,2,8342857
Hong Kong (Else),Luxembourg (EU),Series B,1,7500000
Luxembourg (EU),South Korea (Else),Series B,1,7500000
California (US),Pennsylvania (US),Series B,33,584000433
Israel (Else),Pennsylvania (US),Series B,2,15500000
Pennsylvania (US),Singapore (Else),Series B,3,37500000
Hong Kong (Else),Texas (US),Series B,2,10163043
Israel (Else),Texas (US),Series B,2,30990385
Georgia (US),Israel (Else),Series B,1,14000000
Italy (EU),Switzerland (EU),Series B,1,9000000
California (US),Washington (US),Series B,32,900096713
Israel (Else),Washington (US),Series B,3,34666667
New Jersey (US),The Netherlands (EU),Series B,2,18205128
The Netherlands (EU),Washington (US),Series B,2,92380952
United Kingdom (EU),Washington (US),Series B,3,122380952
Cayman Islands (Else),Georgia (US),Series C,1,10000000
Cayman Islands (Else),Tennessee (US),Series C,1,10000000
Georgia (US),Israel (Else),Series C,2,16250000
Georgia (US),Tennessee (US),Series C,2,15500000
Israel (Else),Tennessee (US),Series C,1,10000000
China (Else),Israel (Else),Series C,4,169450000
Israel (Else),Singapore (Else),Series C,5,107121429
Brazil (Else),Florida (US),Series C,3,90083333
Brazil (Else),Georgia (US),Series C,1,6250000
Brazil (Else),Israel (Else),Series C,2,12000000
California (US),Georgia (US),Series C,5,84565476
Florida (US),Georgia (US),Series C,1,6250000
Florida (US),Germany (EU),Series C,2,10083333
Florida (US),Israel (Else),Series C,3,22714286
Florida (US),New York (US),Series C,16,345450736
Georgia (US),Germany (EU),Series C,1,6250000
Israel (Else),New York (US),Series C,18,490122294
Israel (Else),Israel (Else),Series C,21,328805952
Israel (Else),New Hampshire (US),Series C,1,12500000
Israel (Else),Switzerland (EU),Series C,6,76826840
Israel (Else),The Netherlands (EU),Series C,1,12500000
New Hampshire (US),Switzerland (EU),Series C,1,12500000
New Hampshire (US),The Netherlands (EU),Series C,1,12500000
Switzerland (EU),The Netherlands (EU),Series C,1,12500000
California (US),Ireland (EU),Series C,3,104933333
Canada (Else),China (Else),Series C,3,205800000
Canada (Else),Ireland (EU),Series C,1,7600000
Canada (Else),Israel (Else),Series C,4,101390476
Canada (Else),South Korea (Else),Series C,1,7600000
China (Else),Ireland (EU),Series C,1,15200000
Hong Kong (Else),Ireland (EU),Series C,1,7600000
Hong Kong (Else),Israel (Else),Series C,1,11400000
Ireland (EU),Israel (Else),Series C,1,11400000
Ireland (EU),South Korea (Else),Series C,1,7600000
Israel (Else),South Korea (Else),Series C,1,11400000
Israel (Else),Japan (Else),Series C,3,18035714
California (US),Connecticut (US),Series C,15,619241134
California (US),Michigan (US),Series C,7,206894444
Connecticut (US),Israel (Else),Series C,4,83285714
Connecticut (US),Michigan (US),Series C,3,63833333
Israel (Else),Michigan (US),Series C,2,25750000
Canada (Else),Switzerland (EU),Series C,2,13619048
California (US),Luxembourg (EU),Series C,6,89407319
Germany (EU),Luxembourg (EU),Series C,3,42981304
Israel (Else),Luxembourg (EU),Series C,5,85000000
Israel (Else),Massachusetts (US),Series C,7,94422078
Luxembourg (EU),Massachusetts (US),Series C,1,12000000
Luxembourg (EU),United Kingdom (EU),Series C,4,58666667
California (US),Israel (Else),Series D,12,541333333
California (US),Kansas (US),Series D,2,56500000
Israel (Else),Kansas (US),Series D,1,54500000
Israel (Else),Massachusetts (US),Series D,4,178785714
Kansas (US),Massachusetts (US),Series D,2,73107143
Israel (Else),Israel (Else),Series D,3,111982143
Israel (Else),New York (US),Series D,6,183250000
Israel (Else),Pennsylvania (US),Series D,1,75000000
Israel (Else),Texas (US),Series D,1,75000000
Israel (Else),United Kingdom (EU),Series D,5,257285714
Massachusetts (US),Pennsylvania (US),Series D,3,64980000
New York (US),Pennsylvania (US),Series D,6,123430000
