from,to,round,deals,value
New York (US),Pennsylvania (US),Series E,1,2000000
Denmark (EU),Massachusetts (US),Series F,1,10714286
Denmark (EU),New York (US),Series F,1,7142857
Denmark (EU),Pennsylvania (US),Series F,1,7142857
Denmark (EU),The Netherlands (EU),Series F,1,10714286
Massachusetts (US),New York (US),Series F,1,10714286
Massachusetts (US),Pennsylvania (US),Series F,1,10714286
Massachusetts (US),The Netherlands (EU),Series F,1,14285714
New York (US),Pennsylvania (US),Series F,2,17042857
New York (US),The Netherlands (EU),Series F,1,10714286
Pennsylvania (US),The Netherlands (EU),Series F,1,10714286
Massachusetts (US),Massachusetts (US),Series F,1,7142857
The Netherlands (EU),The Netherlands (EU),Series F,1,7142857
California (US),Washington (US),Series F,1,38000000
California (US),Illinois (US),Series F,1,28500000
California (US),United Kingdom (EU),Series F,1,19000000
Illinois (US),United Kingdom (EU),Series F,1,28500000
Illinois (US),Illinois (US),Series F,1,19000000
California (US),California (US),Series F,3,70025000
Massachusetts (US),Taiwan (Else),Series F,1,4000000
California (US),France (EU),Series F,1,13000000
California (US),New Jersey (US),Series F,1,14850000
California (US),New York (US),Series F,1,14850000
California (US),Pennsylvania (US),Series F,1,14850000
New Jersey (US),New York (US),Series F,1,9900000
New Jersey (US),Pennsylvania (US),Series F,1,9900000
California (US),Connecticut (US),Series F,2,22000000
California (US),Germany (EU),Series F,1,15000000
California (US),Massachusetts (US),Series F,1,15000000
Connecticut (US),Germany (EU),Series F,1,15000000
Connecticut (US),Massachusetts (US),Series F,1,15000000
Germany (EU),Massachusetts (US),Series F,1,15000000
California (US),Georgia (US),Series F,1,800000
California (US),North Carolina (US),Series F,1,800000
Georgia (US),North Carolina (US),Series F,1,800000
California (US),Massachusetts (US),Series Unknown,16,177306111
California (US),New Jersey (US),Series Unknown,9,56075000
Massachusetts (US),New Jersey (US),Series Unknown,2,8066667
California (US),California (US),Series Unknown,42,389419762
Belgium (EU),Massachusetts (US),Series Unknown,1,5653364
Belgium (EU),United Kingdom (EU),Series Unknown,1,11306728
New York (US),United Kingdom (EU),Series Unknown,2,56430407
Japan (Else),Michigan (US),Series Unknown,1,4066667
Japan (Else),New Jersey (US),Series Unknown,1,4066667
Japan (Else),North Carolina (US),Series Unknown,1,16266667
Japan (Else),Pennsylvania (US),Series Unknown,1,4066667
Japan (Else),Virginia (US),Series Unknown,1,4066667
Michigan (US),New Jersey (US),Series Unknown,1,4066667
Michigan (US),North Carolina (US),Series Unknown,1,16266667
Michigan (US),Pennsylvania (US),Series Unknown,1,4066667
Michigan (US),Virginia (US),Series Unknown,1,4066667
New Jersey (US),North Carolina (US),Series Unknown,1,16266667
New Jersey (US),Pennsylvania (US),Series Unknown,1,4066667
New Jersey (US),Virginia (US),Series Unknown,1,4066667
North Carolina (US),Pennsylvania (US),Series Unknown,1,16266667
North Carolina (US),Virginia (US),Series Unknown,1,16266667
Pennsylvania (US),Virginia (US),Series Unknown,1,4066667
North Carolina (US),North Carolina (US),Series Unknown,2,15900000
California (US),Illinois (US),Series Unknown,7,66500000
California (US),Texas (US),Series Unknown,8,105540873
Illinois (US),Texas (US),Series Unknown,5,49650000
Connecticut (US),Texas (US),Series Unknown,4,49315873
Connecticut (US),Virginia (US),Series Unknown,2,16214286
Connecticut (US),Washington (US),Series Unknown,1,12500000
Texas (US),Virginia (US),Series Unknown,1,12500000
Texas (US),Washington (US),Series Unknown,1,12500000
Virginia (US),Washington (US),Series Unknown,2,17939333
Pennsylvania (US),Pennsylvania (US),Series Unknown,1,8000000
Canada (Else),Connecticut (US),Series Unknown,2,7587302
Canada (Else),Illinois (US),Series Unknown,1,7714286
Canada (Else),Indiana (US),Series Unknown,1,5142857
Canada (Else),Minnesota (US),Series Unknown,1,5142857
Canada (Else),Ohio (US),Series Unknown,1,5142857
Connecticut (US),Illinois (US),Series Unknown,1,7714286
Connecticut (US),Indiana (US),Series Unknown,1,5142857
Connecticut (US),Minnesota (US),Series Unknown,1,5142857
Connecticut (US),Ohio (US),Series Unknown,1,5142857
Illinois (US),Indiana (US),Series Unknown,1,7714286
Illinois (US),Ohio (US),Series Unknown,1,7714286
Indiana (US),Minnesota (US),Series Unknown,1,5142857
Indiana (US),Ohio (US),Series Unknown,1,5142857
Minnesota (US),Ohio (US),Series Unknown,1,5142857
Illinois (US),Illinois (US),Series Unknown,3,8902857
California (US),Louisiana (US),Series Unknown,1,6666667
California (US),Minnesota (US),Series Unknown,3,14416667
California (US),Missouri (US),Series Unknown,1,13333333
Louisiana (US),Minnesota (US),Series Unknown,1,6666667
Louisiana (US),Missouri (US),Series Unknown,1,13333333
Minnesota (US),Missouri (US),Series Unknown,1,13333333
Missouri (US),Missouri (US),Series Unknown,1,10000000
Israel (Else),Virginia (US),Series Unknown,1,4500000
District of Columbia (US),New York (US),Series Unknown,2,32800000
California (US),Washington (US),Series Unknown,4,21750000
New Jersey (US),Washington (US),Series Unknown,2,8500000
Illinois (US),Massachusetts (US),Series Unknown,4,40300000
Illinois (US),Washington (US),Series Unknown,2,11439333
Massachusetts (US),Washington (US),Series Unknown,2,8000000
Massachusetts (US),Massachusetts (US),Series Unknown,9,66516667
Australia (Else),California (US),Series Unknown,1,5571429
Australia (Else),Connecticut (US),Series Unknown,1,3714286
Australia (Else),Florida (US),Series Unknown,1,3714286
Australia (Else),New York (US),Series Unknown,1,3714286
Australia (Else),Virginia (US),Series Unknown,1,3714286
California (US),Connecticut (US),Series Unknown,8,48677778
California (US),Florida (US),Series Unknown,4,15738095
California (US),Virginia (US),Series Unknown,2,9600000
Connecticut (US),Florida (US),Series Unknown,1,3714286
Connecticut (US),New York (US),Series Unknown,4,19267381
Florida (US),New York (US),Series Unknown,2,7714286
Florida (US),Virginia (US),Series Unknown,1,3714286
New York (US),Virginia (US),Series Unknown,2,6400000
California (US),Maryland (US),Series Unknown,4,40586667
California (US),Michigan (US),Series Unknown,4,36433333
Maryland (US),Michigan (US),Series Unknown,1,6600000
California (US),Mississippi (US),Series Unknown,1,2000000
California (US),Japan (Else),Series Unknown,4,53071429
Japan (Else),New York (US),Series Unknown,2,5514286
Japan (Else),Texas (US),Series Unknown,3,29514286
New York (US),Texas (US),Series Unknown,7,43014286
New York (US),New York (US),Series Unknown,11,70114444
Georgia (US),Illinois (US),Series Unknown,1,2400000
Georgia (US),Georgia (US),Series Unknown,1,1440000
California (US),Germany (EU),Series Unknown,3,34100000
Germany (EU),Michigan (US),Series Unknown,1,6000000
Germany (EU),New York (US),Series Unknown,2,21600000
Germany (EU),Texas (US),Series Unknown,1,12000000
Illinois (US),Michigan (US),Series Unknown,1,6000000
Illinois (US),New York (US),Series Unknown,2,9000000
Michigan (US),New York (US),Series Unknown,1,6000000
Michigan (US),Texas (US),Series Unknown,1,12000000
Texas (US),Texas (US),Series Unknown,1,9000000
California (US),Colorado (US),Series Unknown,4,16041667
Colorado (US),Massachusetts (US),Series Unknown,1,5000000
Colorado (US),Minnesota (US),Series Unknown,1,2500000
Colorado (US),New Jersey (US),Series Unknown,1,2500000
Massachusetts (US),Minnesota (US),Series Unknown,2,7000000
Minnesota (US),New Jersey (US),Series Unknown,1,2500000
California (US),Taiwan (Else),Series Unknown,1,2500000
Illinois (US),New Jersey (US),Series Unknown,2,8550000
Finland (EU),Sweden (EU),Series Unknown,1,1101547
Israel (Else),Kentucky (US),Series Unknown,1,3000000
District of Columbia (US),Massachusetts (US),Series Unknown,1,19800000
Massachusetts (US),New York (US),Series Unknown,7,97046667
Israel (Else),West Virginia (US),Series Unknown,1,6666667
Massachusetts (US),West Virginia (US),Series Unknown,1,6666667
Massachusetts (US),Michigan (US),Series Unknown,1,9000000
Denmark (EU),Iceland (EU),Series Unknown,1,4750000
Denmark (EU),Massachusetts (US),Series Unknown,1,4750000
Denmark (EU),Sweden (EU),Series Unknown,1,4750000
Iceland (EU),Massachusetts (US),Series Unknown,1,4750000
Iceland (EU),Sweden (EU),Series Unknown,1,4750000
Massachusetts (US),Sweden (EU),Series Unknown,1,4750000
California (US),West Virginia (US),Series Unknown,1,2800000
France (EU),Hong Kong (Else),Series Unknown,1,2800000
France (EU),United Kingdom (EU),Series Unknown,1,2800000
France (EU),West Virginia (US),Series Unknown,1,2800000
Hong Kong (Else),United Kingdom (EU),Series Unknown,1,2800000
Hong Kong (Else),West Virginia (US),Series Unknown,1,2800000
United Kingdom (EU),West Virginia (US),Series Unknown,1,2800000
Illinois (US),Japan (Else),Series Unknown,1,24000000
Japan (Else),Massachusetts (US),Series Unknown,1,24000000
Massachusetts (US),Texas (US),Series Unknown,2,26444444
Minnesota (US),New York (US),Series Unknown,2,7000000
Israel (Else),New Jersey (US),Series Unknown,1,5500000
Israel (Else),Texas (US),Series Unknown,1,5500000
New Jersey (US),Texas (US),Series Unknown,1,5500000
Massachusetts (US),Pennsylvania (US),Series Unknown,1,5400000
Massachusetts (US),Tennessee (US),Series Unknown,1,5400000
Pennsylvania (US),Tennessee (US),Series Unknown,1,5400000
Canada (Else),Germany (EU),Series Unknown,1,15600000
Colorado (US),Connecticut (US),Series Unknown,1,30000000
Colorado (US),Texas (US),Series Unknown,1,30000000
Denmark (EU),New York (US),Series Unknown,1,16333333
Denmark (EU),Pennsylvania (US),Series Unknown,1,16333333
New York (US),Pennsylvania (US),Series Unknown,3,19853333
Arkansas (US),California (US),Series Unknown,1,4000000
Arkansas (US),Florida (US),Series Unknown,1,4000000
Arkansas (US),Minnesota (US),Series Unknown,1,4000000
Arkansas (US),New York (US),Series Unknown,1,4000000
Florida (US),Minnesota (US),Series Unknown,1,4000000
California (US),Côte d'Ivoire (Else),Series Unknown,1,2444444
California (US),Singapore (Else),Series Unknown,2,8277778
Canada (Else),Côte d'Ivoire (Else),Series Unknown,1,2444444
Canada (Else),Singapore (Else),Series Unknown,1,2444444
Canada (Else),Texas (US),Series Unknown,1,2444444
Connecticut (US),Côte d'Ivoire (Else),Series Unknown,1,2444444
Connecticut (US),Massachusetts (US),Series Unknown,2,5844444
Connecticut (US),Singapore (Else),Series Unknown,1,2444444
Côte d'Ivoire (Else),Massachusetts (US),Series Unknown,1,2444444
Côte d'Ivoire (Else),New York (US),Series Unknown,1,3666667
Côte d'Ivoire (Else),Singapore (Else),Series Unknown,1,2444444
Côte d'Ivoire (Else),Texas (US),Series Unknown,1,2444444
Massachusetts (US),Singapore (Else),Series Unknown,1,2444444
New York (US),Singapore (Else),Series Unknown,1,3666667
Singapore (Else),Texas (US),Series Unknown,1,2444444
Illinois (US),Virginia (US),Series Unknown,1,5439333
Florida (US),Massachusetts (US),Series Unknown,1,1300000
Florida (US),Maryland (US),Series Unknown,1,1666667
Connecticut (US),New Jersey (US),Series Unknown,2,16133333
Bangladesh (Else),California (US),Series Unknown,1,2550000
Bangladesh (Else),Massachusetts (US),Series Unknown,1,3825000
California (US),Norway (EU),Series Unknown,1,6500000
Germany (EU),New Jersey (US),Series Unknown,1,6500000
Germany (EU),Norway (EU),Series Unknown,1,6500000
New Jersey (US),Norway (EU),Series Unknown,1,6500000
Florida (US),Illinois (US),Series Unknown,1,3000000
Florida (US),Texas (US),Series Unknown,1,3000000
Connecticut (US),Japan (Else),Series Unknown,1,4371429
Connecticut (US),Connecticut (US),Series Unknown,1,2914286
Belgium (EU),California (US),Series Unknown,1,2500000
Belgium (EU),Georgia (US),Series Unknown,1,2500000
Belgium (EU),Maryland (US),Series Unknown,1,2500000
California (US),Georgia (US),Series Unknown,1,2500000
Georgia (US),Maryland (US),Series Unknown,1,2500000
Michigan (US),Singapore (Else),Series Unknown,1,5833333
Arizona (US),California (US),Series Unknown,1,5300000
California (US),India (Else),Series Unknown,2,6695238
Colorado (US),India (Else),Series Unknown,1,2666667
Connecticut (US),Switzerland (EU),Series Unknown,1,5010000
New York (US),Switzerland (EU),Series Unknown,2,11543571
Illinois (US),North Carolina (US),Series Unknown,1,2500000
Maryland (US),Massachusetts (US),Series Unknown,1,19880000
Maryland (US),New York (US),Series Unknown,1,19880000
India (Else),New York (US),Series Unknown,1,2685714
India (Else),Switzerland (EU),Series Unknown,1,4028571
India (Else),Virginia (US),Series Unknown,1,2685714
Switzerland (EU),Virginia (US),Series Unknown,1,4028571
California (US),District of Columbia (US),Series Unknown,2,9300000
Pennsylvania (US),Texas (US),Series Unknown,1,3333333
California (US),Maine (US),Series Unknown,1,6000000
Colorado (US),New York (US),Series Unknown,1,4750000
California (US),Pennsylvania (US),Series Unknown,1,186667
Washington (US),Washington (US),Series Unknown,1,3000000
California (US),Oregon (US),Series Unknown,1,3000000
Canada (Else),District of Columbia (US),Series Unknown,1,3000000
Canada (Else),Oregon (US),Series Unknown,1,3000000
District of Columbia (US),Oregon (US),Series Unknown,1,3000000
