from,to,round,deals,value
Louisiana (US),New York (US),Series B,1,4000000
Louisiana (US),Ohio (US),Series B,2,5500000
Louisiana (US),United Kingdom (EU),Series B,1,4000000
New York (US),Ohio (US),Series B,2,14000000
Ohio (US),United Kingdom (EU),Series B,1,4000000
Louisiana (US),Minnesota (US),Series B,1,10500000
Louisiana (US),Wisconsin (US),Series B,1,15750000
Minnesota (US),Wisconsin (US),Series B,1,15750000
Wisconsin (US),Wisconsin (US),Series B,3,23100000
Georgia (US),New York (US),Series B,1,15000000
Georgia (US),North Carolina (US),Series B,2,30555556
Georgia (US),Sweden (EU),Series B,1,15000000
Massachusetts (US),North Carolina (US),Series B,6,62944444
New York (US),North Carolina (US),Series B,4,32500000
New York (US),Sweden (EU),Series B,4,31925714
North Carolina (US),Sweden (EU),Series B,1,15000000
Maryland (US),Massachusetts (US),Series B,2,16580663
Maryland (US),Mississippi (US),Series B,1,8802886
California (US),North Carolina (US),Series B,4,37566667
North Carolina (US),North Carolina (US),Series B,1,5000000
Pennsylvania (US),Texas (US),Series B,2,12400000
Illinois (US),Washington (US),Series B,2,15500000
Massachusetts (US),Washington (US),Series B,7,65169444
California (US),Idaho (US),Series B,1,6666667
California (US),Ohio (US),Series B,2,10066667
Idaho (US),Illinois (US),Series B,1,6666667
Idaho (US),New York (US),Series B,1,10000000
Idaho (US),Ohio (US),Series B,1,6666667
Illinois (US),Ohio (US),Series B,1,6666667
California (US),Tennessee (US),Series B,2,18800000
Michigan (US),Tennessee (US),Series B,1,4000000
Denmark (EU),Washington (US),Series B,1,11300000
Mississippi (US),New Jersey (US),Series B,1,7000000
Australia (Else),Massachusetts (US),Series B,2,16527778
Australia (Else),Mississippi (US),Series B,1,8750000
Australia (Else),New Zealand (Else),Series B,1,13125000
Australia (Else),Switzerland (EU),Series B,1,8750000
California (US),New Zealand (Else),Series B,3,26771429
Massachusetts (US),New Zealand (Else),Series B,2,15496429
Massachusetts (US),Switzerland (EU),Series B,6,64271429
Mississippi (US),New Zealand (Else),Series B,1,13125000
Mississippi (US),Switzerland (EU),Series B,1,8750000
New Zealand (Else),Switzerland (EU),Series B,2,15496429
New Zealand (Else),New Zealand (Else),Series B,1,8750000
Minnesota (US),Minnesota (US),Series B,2,12000000
District of Columbia (US),Virginia (US),Series B,1,3250000
Maryland (US),Texas (US),Series B,2,26333333
Iowa (US),Iowa (US),Series B,1,8244000
Colorado (US),Massachusetts (US),Series B,4,60450000
Colorado (US),Virginia (US),Series B,4,22785714
Connecticut (US),Pennsylvania (US),Series B,1,10000000
New Jersey (US),Washington (US),Series B,4,21016667
Colorado (US),Colorado (US),Series B,3,35833333
Belgium (EU),Pennsylvania (US),Series B,1,13733333
Pennsylvania (US),Pennsylvania (US),Series B,3,20371429
Michigan (US),Wisconsin (US),Series B,1,5000000
California (US),Delaware (US),Series B,2,41018182
California (US),The Netherlands (EU),Series B,2,32818182
California (US),Wisconsin (US),Series B,2,42818182
Connecticut (US),Delaware (US),Series B,1,41090909
Connecticut (US),Texas (US),Series B,1,41090909
Connecticut (US),The Netherlands (EU),Series B,2,43090909
Connecticut (US),Wisconsin (US),Series B,1,41090909
Delaware (US),New York (US),Series B,2,27345455
Delaware (US),Texas (US),Series B,1,20545455
Delaware (US),The Netherlands (EU),Series B,1,20545455
Delaware (US),United Kingdom (EU),Series B,1,20545455
Delaware (US),Wisconsin (US),Series B,1,20545455
New York (US),Wisconsin (US),Series B,2,32545455
Texas (US),The Netherlands (EU),Series B,1,20545455
Texas (US),United Kingdom (EU),Series B,2,23402597
Texas (US),Wisconsin (US),Series B,1,20545455
The Netherlands (EU),Wisconsin (US),Series B,1,20545455
United Kingdom (EU),Wisconsin (US),Series B,1,20545455
Connecticut (US),Connecticut (US),Series B,1,30818182
Delaware (US),District of Columbia (US),Series B,1,5333333
Delaware (US),Massachusetts (US),Series B,1,5333333
Germany (EU),Washington (US),Series B,1,10000000
Singapore (Else),Texas (US),Series B,1,6800000
Delaware (US),Maryland (US),Series B,2,12450000
Maryland (US),New York (US),Series B,3,15554167
Australia (Else),Florida (US),Series B,1,7777778
Australia (Else),Georgia (US),Series B,1,15555556
Australia (Else),Maryland (US),Series B,1,7777778
Australia (Else),North Carolina (US),Series B,1,7777778
Australia (Else),Washington (US),Series B,1,7777778
Florida (US),Georgia (US),Series B,1,15555556
Florida (US),North Carolina (US),Series B,1,7777778
Florida (US),Washington (US),Series B,1,7777778
Georgia (US),Maryland (US),Series B,1,15555556
Georgia (US),Washington (US),Series B,1,15555556
Maryland (US),North Carolina (US),Series B,2,13427778
Maryland (US),Washington (US),Series B,1,7777778
North Carolina (US),Washington (US),Series B,1,7777778
Georgia (US),Georgia (US),Series B,1,11666667
California (US),Italy (EU),Series B,1,18400000
Italy (EU),Massachusetts (US),Series B,1,18400000
Colorado (US),New York (US),Series B,3,33866667
Illinois (US),Virginia (US),Series B,2,13285714
Texas (US),Virginia (US),Series B,1,13214286
New Jersey (US),Texas (US),Series B,1,7500000
Tennessee (US),Texas (US),Series B,1,16000000
Minnesota (US),New York (US),Series B,1,12975000
Florida (US),New Jersey (US),Series B,1,5400000
Florida (US),Tennessee (US),Series B,1,5400000
New Jersey (US),Tennessee (US),Series B,3,15150000
New Jersey (US),Ohio (US),Series B,1,1750000
New Jersey (US),Virginia (US),Series B,1,1750000
Ohio (US),Tennessee (US),Series B,1,1750000
Ohio (US),Virginia (US),Series B,1,1750000
Tennessee (US),Virginia (US),Series B,1,1750000
Colorado (US),Washington (US),Series B,1,5000000
Florida (US),Japan (Else),Series B,2,7500000
Japan (Else),New York (US),Series B,5,29916667
New York (US),Pennsylvania (US),Series B,1,1600000
California (US),Wyoming (US),Series B,1,7714286
Illinois (US),Wyoming (US),Series B,1,2571429
California (US),South Korea (Else),Series B,1,8400000
Japan (Else),South Korea (Else),Series B,1,5600000
New York (US),South Korea (Else),Series B,1,5600000
Denmark (EU),The Netherlands (EU),Series B,1,25000000
The Netherlands (EU),The Netherlands (EU),Series B,1,18750000
Massachusetts (US),New Hampshire (US),Series B,1,10125000
New Hampshire (US),New York (US),Series B,1,6750000
Georgia (US),Germany (EU),Series B,1,1666667
Georgia (US),Texas (US),Series B,1,3333333
Colorado (US),North Carolina (US),Series B,1,7200000
California (US),Missouri (US),Series B,2,9271429
Missouri (US),New Zealand (Else),Series B,2,5228571
Missouri (US),Texas (US),Series B,1,2857143
Missouri (US),United Kingdom (EU),Series B,2,5228571
New Zealand (Else),Texas (US),Series B,1,2857143
New Zealand (Else),United Kingdom (EU),Series B,2,5228571
Malaysia (Else),Massachusetts (US),Series B,1,12000000
Malaysia (Else),New York (US),Series B,1,12000000
Malaysia (Else),Wisconsin (US),Series B,1,12000000
Massachusetts (US),Wisconsin (US),Series B,1,12000000
Massachusetts (US),Missouri (US),Series B,1,2371429
Missouri (US),Switzerland (EU),Series B,1,2371429
Denmark (EU),Illinois (US),Series B,1,12000000
Illinois (US),Pennsylvania (US),Series B,2,26000000
Massachusetts (US),Michigan (US),Series B,3,23364286
Massachusetts (US),Tennessee (US),Series B,2,6560000
New York (US),Tennessee (US),Series B,1,5340000
Sweden (EU),Tennessee (US),Series B,1,3560000
Maryland (US),Virginia (US),Series B,3,26712500
Australia (Else),Singapore (Else),Series B,1,4666667
District of Columbia (US),Germany (EU),Series B,1,30000000
District of Columbia (US),District of Columbia (US),Series B,2,23300000
Israel (Else),New York (US),Series B,2,14928571
Israel (Else),Sweden (EU),Series B,1,4628571
New York (US),Singapore (Else),Series B,1,3085714
New York (US),West Virginia (US),Series B,1,3085714
Singapore (Else),West Virginia (US),Series B,1,3085714
Sweden (EU),West Virginia (US),Series B,1,3085714
California (US),Indiana (US),Series B,2,16100000
Japan (Else),Virginia (US),Series B,1,10000000
Virginia (US),Virginia (US),Series B,2,17500000
Israel (Else),Virginia (US),Series B,1,15000000
District of Columbia (US),Maryland (US),Series B,2,18400000
District of Columbia (US),Texas (US),Series B,1,21000000
Connecticut (US),Florida (US),Series B,1,3000000
Maryland (US),Pennsylvania (US),Series B,1,9700000
California (US),Utah (US),Series B,2,11850000
South Africa (Else),Utah (US),Series B,1,4500000
Alabama (US),Georgia (US),Series B,1,6400000
Alabama (US),Illinois (US),Series B,1,6400000
Alabama (US),Tennessee (US),Series B,1,9600000
Georgia (US),Illinois (US),Series B,1,6400000
Georgia (US),Tennessee (US),Series B,1,9600000
Illinois (US),Tennessee (US),Series B,1,9600000
Tennessee (US),Tennessee (US),Series B,1,6400000
Massachusetts (US),The Netherlands (EU),Series B,2,5733333
California (US),Kentucky (US),Series B,1,22000000
California (US),Nevada (US),Series B,1,6000000
Nevada (US),New York (US),Series B,1,4000000
Illinois (US),Spain (EU),Series B,1,36750000
Michigan (US),New York (US),Series B,3,22714286
California (US),Oregon (US),Series B,1,6000000
Ireland (EU),New York (US),Series B,2,12100000
Ireland (EU),Sweden (EU),Series B,1,8500000
Ireland (EU),Virginia (US),Series B,1,3600000
Colorado (US),Japan (Else),Series B,1,6666667
Connecticut (US),Taiwan (Else),Series B,1,8000000
Switzerland (EU),Taiwan (Else),Series B,1,4000000
Pennsylvania (US),Washington (US),Series B,1,3416667
Connecticut (US),Michigan (US),Series B,1,7714286
Connecticut (US),New Jersey (US),Series B,1,7714286
Michigan (US),New Jersey (US),Series B,1,7714286
New Jersey (US),New York (US),Series B,2,10614286
New Jersey (US),Pennsylvania (US),Series B,1,3000000
District of Columbia (US),New Jersey (US),Series B,1,11500000
New Jersey (US),New Jersey (US),Series B,2,9116667
Massachusetts (US),Oregon (US),Series B,1,7000000
California (US),New Mexico (US),Series B,1,3400000
New Mexico (US),Ohio (US),Series B,1,3400000
New Mexico (US),Utah (US),Series B,1,5100000
Ohio (US),Utah (US),Series B,1,5100000
Utah (US),Utah (US),Series B,1,3400000
Finland (EU),Sweden (EU),Series B,1,5600000
Illinois (US),Japan (Else),Series B,1,6400000
Japan (Else),Massachusetts (US),Series B,3,21400000
Connecticut (US),Minnesota (US),Series B,1,5000000
Massachusetts (US),Minnesota (US),Series B,2,14000000
Mississippi (US),Mississippi (US),Series B,1,5000000
Illinois (US),India (Else),Series B,1,10000000
Delaware (US),North Carolina (US),Series B,1,5650000
Delaware (US),Russian Federation (Else),Series B,1,5650000
Maryland (US),Russian Federation (Else),Series B,1,5650000
North Carolina (US),Russian Federation (Else),Series B,1,5650000
Germany (EU),Sweden (EU),Series B,1,3733333
New Jersey (US),Switzerland (EU),Series B,1,5350000
Switzerland (EU),Washington (US),Series B,1,5350000
District of Columbia (US),Japan (Else),Series B,1,5500000
Indiana (US),Texas (US),Series B,1,8000000
Indiana (US),Washington (US),Series B,1,8000000
Texas (US),Washington (US),Series B,1,8000000
Alabama (US),Louisiana (US),Series B,1,1500000
Alabama (US),Ohio (US),Series B,1,1500000
Alabama (US),Texas (US),Series B,1,1500000
Louisiana (US),Texas (US),Series B,1,1500000
Ohio (US),Texas (US),Series B,1,1500000
New Jersey (US),Utah (US),Series B,1,15300000
District of Columbia (US),Nevada (US),Series B,1,4400000
Maryland (US),Nevada (US),Series B,1,2200000
Minnesota (US),Tennessee (US),Series B,1,12700000
Australia (Else),Australia (Else),Series B,1,9375000
India (Else),Texas (US),Series B,1,31800000
Germany (EU),Utah (US),Series B,1,2020000
Denmark (EU),Denmark (EU),Series B,1,15000000
Illinois (US),New Jersey (US),Series C,5,36390833
Illinois (US),Norway (EU),Series C,1,12000000
Illinois (US),Texas (US),Series C,3,29500000
Illinois (US),United Kingdom (EU),Series C,2,13000000
New Jersey (US),Norway (EU),Series C,1,12000000
New Jersey (US),Texas (US),Series C,1,12000000
New Jersey (US),United Kingdom (EU),Series C,1,8000000
Norway (EU),Texas (US),Series C,1,16000000
Norway (EU),United Kingdom (EU),Series C,2,19500000
Texas (US),United Kingdom (EU),Series C,2,17600000
Texas (US),Texas (US),Series C,4,39100000
California (US),New Jersey (US),Series C,9,106701310
Canada (Else),New Jersey (US),Series C,2,15633333
Maryland (US),New York (US),Series C,8,95300000
Maryland (US),United Kingdom (EU),Series C,3,44000000
California (US),Michigan (US),Series C,4,30666667
France (EU),Michigan (US),Series C,1,5833333
Michigan (US),United Kingdom (EU),Series C,1,5833333
Hong Kong (Else),Massachusetts (US),Series C,1,3000000
Hong Kong (Else),United Kingdom (EU),Series C,1,3000000
Hong Kong (Else),Washington (US),Series C,1,4500000
Massachusetts (US),Washington (US),Series C,8,62620952
United Kingdom (EU),Washington (US),Series C,3,17357143
Washington (US),Washington (US),Series C,6,33800000
California (US),Connecticut (US),Series C,14,159782429
California (US),Pennsylvania (US),Series C,9,79680952
California (US),Washington (US),Series C,22,466144762
Connecticut (US),Pennsylvania (US),Series C,3,17107143
Connecticut (US),United Kingdom (EU),Series C,1,2857143
Connecticut (US),Washington (US),Series C,3,18523810
Pennsylvania (US),United Kingdom (EU),Series C,2,12857143
Pennsylvania (US),Washington (US),Series C,3,18037143
California (US),Colorado (US),Series C,9,108963476
California (US),Liechtenstein (EU),Series C,1,12457143
California (US),Switzerland (EU),Series C,7,105776786
Colorado (US),Connecticut (US),Series C,1,6228571
Colorado (US),Liechtenstein (EU),Series C,1,6228571
Colorado (US),Switzerland (EU),Series C,1,6228571
Connecticut (US),Liechtenstein (EU),Series C,1,6228571
Connecticut (US),Switzerland (EU),Series C,1,6228571
Liechtenstein (EU),Switzerland (EU),Series C,1,6228571
California (US),Maryland (US),Series C,13,207466667
France (EU),Maryland (US),Series C,1,14000000
Maryland (US),Massachusetts (US),Series C,7,76833333
California (US),Mississippi (US),Series C,6,124916667
Canada (Else),Maryland (US),Series C,2,16433333
Canada (Else),Massachusetts (US),Series C,6,110361905
Canada (Else),Mississippi (US),Series C,1,10000000
Canada (Else),New York (US),Series C,4,111433333
Canada (Else),Taiwan (Else),Series C,1,15000000
Canada (Else),United Kingdom (EU),Series C,1,10000000
Canada (Else),Washington (US),Series C,1,10000000
Maryland (US),Mississippi (US),Series C,1,10000000
Maryland (US),Taiwan (Else),Series C,1,15000000
Maryland (US),Washington (US),Series C,2,22500000
Massachusetts (US),Mississippi (US),Series C,3,39333333
Massachusetts (US),Taiwan (Else),Series C,2,25300000
Mississippi (US),New York (US),Series C,3,66500000
Mississippi (US),Taiwan (Else),Series C,1,15000000
Mississippi (US),United Kingdom (EU),Series C,3,41000000
Mississippi (US),Washington (US),Series C,1,10000000
New York (US),Taiwan (Else),Series C,2,31180000
New York (US),Washington (US),Series C,7,65300000
Taiwan (Else),United Kingdom (EU),Series C,1,15000000
Taiwan (Else),Washington (US),Series C,2,21180000
Taiwan (Else),Taiwan (Else),Series C,2,14120000
California (US),Florida (US),Series C,6,76737403
Florida (US),New York (US),Series C,5,59774545
California (US),Virginia (US),Series C,4,24775690
Massachusetts (US),Virginia (US),Series C,5,34429000
California (US),Texas (US),Series C,20,195534286
California (US),Georgia (US),Series C,7,76738750
Georgia (US),Massachusetts (US),Series C,1,7500000
Israel (Else),Jordan (Else),Series C,1,6000000
Israel (Else),Massachusetts (US),Series C,4,24360000
Israel (Else),Minnesota (US),Series C,1,6000000
Israel (Else),Missouri (US),Series C,1,6000000
Israel (Else),New Jersey (US),Series C,3,19553333
Israel (Else),Ohio (US),Series C,1,6000000
Jordan (Else),Massachusetts (US),Series C,1,6000000
Jordan (Else),Minnesota (US),Series C,1,6000000
Jordan (Else),Missouri (US),Series C,1,6000000
Jordan (Else),New Jersey (US),Series C,1,9000000
Jordan (Else),Ohio (US),Series C,1,6000000
Massachusetts (US),Minnesota (US),Series C,4,33666667
Massachusetts (US),Missouri (US),Series C,1,6000000
Massachusetts (US),New Jersey (US),Series C,8,56930762
Massachusetts (US),Ohio (US),Series C,3,31625000
Minnesota (US),Missouri (US),Series C,1,6000000
Minnesota (US),New Jersey (US),Series C,1,9000000
Minnesota (US),Ohio (US),Series C,1,6000000
Missouri (US),New Jersey (US),Series C,1,9000000
Missouri (US),Ohio (US),Series C,1,6000000
New Jersey (US),Ohio (US),Series C,1,9000000
New Jersey (US),New Jersey (US),Series C,2,14571429
Illinois (US),Wisconsin (US),Series C,1,14000000
California (US),Indiana (US),Series C,2,27097143
China (Else),Florida (US),Series C,1,6180000
China (Else),Illinois (US),Series C,1,6180000
China (Else),Indiana (US),Series C,1,6180000
China (Else),Israel (Else),Series C,1,6180000
China (Else),Japan (Else),Series C,1,6180000
China (Else),Massachusetts (US),Series C,2,15925000
China (Else),New Jersey (US),Series C,1,6180000
China (Else),New York (US),Series C,2,8430000
China (Else),Pennsylvania (US),Series C,1,8240000
China (Else),Washington (US),Series C,1,6180000
Florida (US),Illinois (US),Series C,1,4120000
Florida (US),Indiana (US),Series C,1,4120000
Florida (US),Israel (Else),Series C,1,4120000
Florida (US),Japan (Else),Series C,1,4120000
Florida (US),Massachusetts (US),Series C,1,8240000
Florida (US),New Jersey (US),Series C,1,4120000
Florida (US),Pennsylvania (US),Series C,1,6180000
Florida (US),Taiwan (Else),Series C,1,6180000
Florida (US),Washington (US),Series C,3,15505714
Illinois (US),Indiana (US),Series C,1,4120000
Illinois (US),Japan (Else),Series C,2,22870000
Illinois (US),Massachusetts (US),Series C,6,55560667
Illinois (US),New York (US),Series C,7,68420833
Illinois (US),Pennsylvania (US),Series C,3,24630000
Illinois (US),Taiwan (Else),Series C,1,6180000
Illinois (US),Washington (US),Series C,2,17620000
Indiana (US),Israel (Else),Series C,1,4120000
Indiana (US),Japan (Else),Series C,1,4120000
Indiana (US),Massachusetts (US),Series C,2,20811429
Indiana (US),New Jersey (US),Series C,2,16691429
Indiana (US),New York (US),Series C,2,21453333
Indiana (US),Pennsylvania (US),Series C,2,19180000
Indiana (US),Taiwan (Else),Series C,1,6180000
Indiana (US),Washington (US),Series C,1,4120000
Israel (Else),Japan (Else),Series C,1,4120000
Israel (Else),New York (US),Series C,2,10553333
Israel (Else),Pennsylvania (US),Series C,1,6180000
Israel (Else),Taiwan (Else),Series C,1,6180000
Israel (Else),Washington (US),Series C,1,4120000
Japan (Else),Massachusetts (US),Series C,4,35006667
Japan (Else),New Jersey (US),Series C,1,4120000
Japan (Else),New York (US),Series C,1,4120000
Japan (Else),Pennsylvania (US),Series C,2,13180000
Japan (Else),Taiwan (Else),Series C,1,6180000
Japan (Else),Washington (US),Series C,1,4120000
Massachusetts (US),Pennsylvania (US),Series C,3,25216667
New Jersey (US),New York (US),Series C,6,52612857
New Jersey (US),Pennsylvania (US),Series C,3,21096667
New Jersey (US),Taiwan (Else),Series C,1,6180000
New Jersey (US),Washington (US),Series C,3,23286667
New York (US),Pennsylvania (US),Series C,8,94046667
Pennsylvania (US),Taiwan (Else),Series C,1,8240000
Pennsylvania (US),Pennsylvania (US),Series C,5,31270000
Illinois (US),Kentucky (US),Series C,1,12000000
Illinois (US),Tennessee (US),Series C,1,12000000
Kentucky (US),Tennessee (US),Series C,2,24000000
Illinois (US),Mississippi (US),Series C,1,18750000
Japan (Else),Mississippi (US),Series C,1,12500000
Illinois (US),Illinois (US),Series C,3,20125000
California (US),North Carolina (US),Series C,8,80352833
Massachusetts (US),North Carolina (US),Series C,5,42333333
Canada (Else),Michigan (US),Series C,1,50000000
Massachusetts (US),Michigan (US),Series C,4,69000000
Michigan (US),New York (US),Series C,2,60000000
California (US),Minnesota (US),Series C,4,37166667
Minnesota (US),Washington (US),Series C,1,10000000
District of Columbia (US),Kuwait (Else),Series C,1,6500000
District of Columbia (US),New York (US),Series C,4,39750000
District of Columbia (US),Pennsylvania (US),Series C,3,29100000
District of Columbia (US),Wisconsin (US),Series C,1,6500000
Kuwait (Else),New York (US),Series C,1,9750000
Kuwait (Else),Pennsylvania (US),Series C,1,13000000
Kuwait (Else),Wisconsin (US),Series C,1,6500000
New York (US),Wisconsin (US),Series C,2,22607143
Pennsylvania (US),Wisconsin (US),Series C,1,13000000
France (EU),Taiwan (Else),Series C,1,2500000
Florida (US),Texas (US),Series C,1,2942857
Florida (US),Virginia (US),Series C,2,5042857
Texas (US),Virginia (US),Series C,1,2942857
Texas (US),Washington (US),Series C,1,5885714
Virginia (US),Washington (US),Series C,2,24635714
Arizona (US),California (US),Series C,4,82025893
Arizona (US),Connecticut (US),Series C,1,8000000
Arizona (US),Illinois (US),Series C,2,11187500
Arizona (US),Massachusetts (US),Series C,3,36317429
Arizona (US),Ohio (US),Series C,1,8000000
California (US),Ohio (US),Series C,3,19625000
Connecticut (US),Illinois (US),Series C,3,23750000
Connecticut (US),Massachusetts (US),Series C,6,56044667
Connecticut (US),Ohio (US),Series C,1,8000000
Illinois (US),Ohio (US),Series C,1,8000000
Georgia (US),Georgia (US),Series C,1,9000000
Colorado (US),Mississippi (US),Series C,1,3000000
Colorado (US),Singapore (Else),Series C,1,3000000
Colorado (US),Texas (US),Series C,1,3000000
Mississippi (US),Singapore (Else),Series C,1,3000000
Mississippi (US),Texas (US),Series C,1,3000000
Singapore (Else),Texas (US),Series C,1,3000000
Australia (Else),California (US),Series C,2,37500000
Australia (Else),Mississippi (US),Series C,1,11000000
Australia (Else),New York (US),Series C,2,20500000
Australia (Else),Switzerland (EU),Series C,1,11000000
Australia (Else),United Kingdom (EU),Series C,1,11000000
Mississippi (US),Switzerland (EU),Series C,1,11000000
New York (US),Switzerland (EU),Series C,1,16500000
Switzerland (EU),United Kingdom (EU),Series C,1,11000000
California (US),Sweden (EU),Series C,5,75166667
Massachusetts (US),Sweden (EU),Series C,3,24250000
Mississippi (US),Sweden (EU),Series C,1,9333333
Israel (Else),United Kingdom (EU),Series C,2,16000000
California (US),South Korea (Else),Series C,3,52250000
Japan (Else),South Korea (Else),Series C,1,5750000
Massachusetts (US),South Korea (Else),Series C,1,5750000
Massachusetts (US),Rhode Island (US),Series C,2,6220000
California (US),Italy (EU),Series C,1,8571429
France (EU),Italy (EU),Series C,1,8571429
Italy (EU),New York (US),Series C,1,12857143
Italy (EU),United Kingdom (EU),Series C,1,12857143
Sweden (EU),United Kingdom (EU),Series C,1,16500000
Georgia (US),Illinois (US),Series C,2,8187500
Georgia (US),United Kingdom (EU),Series C,1,5000000
Connecticut (US),New York (US),Series C,6,78673810
Connecticut (US),Texas (US),Series C,1,25200000
New York (US),Texas (US),Series C,3,48200000
Argentina (Else),Connecticut (US),Series C,1,8571429
Argentina (Else),New Jersey (US),Series C,1,12857143
Argentina (Else),New York (US),Series C,1,12857143
Argentina (Else),Wisconsin (US),Series C,1,8571429
Connecticut (US),New Jersey (US),Series C,3,27773810
Connecticut (US),Wisconsin (US),Series C,1,8571429
New Jersey (US),Wisconsin (US),Series C,1,12857143
Colorado (US),District of Columbia (US),Series C,1,6500000
District of Columbia (US),Maryland (US),Series C,5,42566667
District of Columbia (US),Texas (US),Series C,2,13400000
Maryland (US),Pennsylvania (US),Series C,2,18300000
Maryland (US),Texas (US),Series C,1,5400000
Pennsylvania (US),Texas (US),Series C,2,16100000
California (US),District of Columbia (US),Series C,8,121200000
California (US),Utah (US),Series C,3,28866000
Canada (Else),District of Columbia (US),Series C,1,5000000
Canada (Else),Utah (US),Series C,1,5000000
District of Columbia (US),Utah (US),Series C,1,5000000
Colorado (US),New York (US),Series C,2,3833333
California (US),Missouri (US),Series C,2,14350000
Florida (US),Missouri (US),Series C,1,12000000
Florida (US),Switzerland (EU),Series C,1,12000000
Missouri (US),Switzerland (EU),Series C,1,12000000
Massachusetts (US),Switzerland (EU),Series C,2,24971429
Bahrain (Else),California (US),Series C,2,38000000
Bahrain (Else),Sweden (EU),Series C,1,13333333
Germany (EU),Texas (US),Series C,3,22333333
France (EU),Texas (US),Series C,1,18750000
Connecticut (US),Sweden (EU),Series C,1,8250000
Connecticut (US),Virginia (US),Series C,2,12750000
Illinois (US),Sweden (EU),Series C,1,8250000
Illinois (US),Virginia (US),Series C,2,14070667
New Jersey (US),Sweden (EU),Series C,2,14916667
New Jersey (US),Virginia (US),Series C,1,8250000
New York (US),Sweden (EU),Series C,2,18250000
New York (US),Virginia (US),Series C,4,27350000
Pennsylvania (US),Sweden (EU),Series C,2,14916667
Pennsylvania (US),Virginia (US),Series C,1,8250000
Sweden (EU),Virginia (US),Series C,1,8250000
Canada (Else),Texas (US),Series C,1,13428571
Massachusetts (US),Texas (US),Series C,4,20031429
India (Else),Maryland (US),Series C,1,3333333
India (Else),Massachusetts (US),Series C,3,35625000
India (Else),New York (US),Series C,4,40916667
Georgia (US),Ohio (US),Series C,1,3825000
Ohio (US),Ohio (US),Series C,2,4800000
Arizona (US),Indiana (US),Series C,1,12571429
Arizona (US),New Jersey (US),Series C,2,16317429
Arizona (US),Switzerland (EU),Series C,1,12571429
Indiana (US),Switzerland (EU),Series C,1,12571429
New Jersey (US),Switzerland (EU),Series C,2,17696429
Idaho (US),New York (US),Series C,1,13792667
Idaho (US),United Kingdom (EU),Series C,1,13792667
Alabama (US),California (US),Series C,1,3800000
Alabama (US),District of Columbia (US),Series C,1,5700000
Alabama (US),Ohio (US),Series C,1,3800000
District of Columbia (US),Ohio (US),Series C,1,5700000
District of Columbia (US),District of Columbia (US),Series C,2,13466667
Bahrain (Else),New York (US),Series C,1,12333333
Bahrain (Else),Washington (US),Series C,1,12333333
Massachusetts (US),New Hampshire (US),Series C,1,8000000
Canada (Else),Pennsylvania (US),Series C,1,8333333
Illinois (US),Maryland (US),Series C,3,28783333
Illinois (US),Switzerland (EU),Series C,1,7687500
Maryland (US),New Jersey (US),Series C,3,22454167
Maryland (US),Switzerland (EU),Series C,1,7687500
Maryland (US),Maryland (US),Series C,5,24958333
District of Columbia (US),Massachusetts (US),Series C,3,26833333
Canada (Else),Israel (Else),Series C,1,6433333
Israel (Else),Maryland (US),Series C,1,6433333
China (Else),Ohio (US),Series C,1,2250000
India (Else),Ohio (US),Series C,1,2250000
New York (US),Ohio (US),Series C,1,2250000
New York (US),North Carolina (US),Series C,3,28166667
North Carolina (US),Pennsylvania (US),Series C,2,18166667
District of Columbia (US),Washington (US),Series C,1,8000000
Germany (EU),Oklahoma (US),Series C,1,14333333
Oklahoma (US),Texas (US),Series C,1,14333333
Kentucky (US),Massachusetts (US),Series C,1,12000000
Kentucky (US),North Carolina (US),Series C,1,12000000
Kentucky (US),United Kingdom (EU),Series C,1,12000000
Massachusetts (US),Tennessee (US),Series C,1,12000000
North Carolina (US),Tennessee (US),Series C,2,16249500
North Carolina (US),United Kingdom (EU),Series C,1,12000000
Tennessee (US),United Kingdom (EU),Series C,1,12000000
Connecticut (US),Maryland (US),Series C,1,4500000
Connecticut (US),North Carolina (US),Series C,3,18666667
Maryland (US),North Carolina (US),Series C,1,4500000
Maryland (US),Virginia (US),Series C,3,30750000
North Carolina (US),Virginia (US),Series C,2,8749500
Japan (Else),Virginia (US),Series C,1,6525000
Virginia (US),Virginia (US),Series C,2,16850000
Washington (US),Wisconsin (US),Series C,1,3250000
California (US),South Africa (Else),Series C,1,1866000
South Africa (Else),United Kingdom (EU),Series C,1,1244000
South Africa (Else),Utah (US),Series C,1,1244000
United Kingdom (EU),Utah (US),Series C,1,1244000
California (US),Norway (EU),Series C,1,19166667
Connecticut (US),Norway (EU),Series C,1,11500000
Georgia (US),New Jersey (US),Series C,1,5000000
Georgia (US),South Korea (Else),Series C,1,5000000
New Jersey (US),South Korea (Else),Series C,1,5000000
Germany (EU),Virginia (US),Series C,1,6333333
Illinois (US),North Carolina (US),Series C,1,7500000
Illinois (US),Minnesota (US),Series C,1,4000000
China (Else),Switzerland (EU),Series C,1,14050000
Georgia (US),North Carolina (US),Series C,1,3735000
Georgia (US),Washington (US),Series C,1,3735000
North Carolina (US),Washington (US),Series C,2,10401667
Colorado (US),Japan (Else),Series C,1,1000000
Ohio (US),Pennsylvania (US),Series C,1,3000000
Connecticut (US),India (Else),Series C,1,5320000
Connecticut (US),Mauritius (Else),Series C,1,5320000
