from,to,round,deals,value
Australia (Else),Australia (Else),Series C,2,17280000
Australia (Else),California (US),Series C,2,16000000
Florida (US),Maryland (US),Series C,1,15200000
Florida (US),Switzerland (EU),Series C,1,15200000
Canada (Else),Florida (US),Series C,1,12600000
Canada (Else),Georgia (US),Series C,1,18900000
Canada (Else),Massachusetts (US),Series C,3,21600000
Florida (US),Georgia (US),Series C,1,18900000
Georgia (US),Georgia (US),Series C,1,12600000
California (US),Michigan (US),Series C,2,30442857
Massachusetts (US),Mississippi (US),Series C,1,8000000
Mississippi (US),New Jersey (US),Series C,1,8000000
Colorado (US),District of Columbia (US),Series C,1,4000000
Colorado (US),Massachusetts (US),Series C,2,10666667
Colorado (US),Texas (US),Series C,2,11297966
District of Columbia (US),Massachusetts (US),Series C,2,11000000
District of Columbia (US),Texas (US),Series C,1,4000000
Illinois (US),Texas (US),Series C,2,22800000
Illinois (US),Washington (US),Series C,1,11250000
Texas (US),Washington (US),Series C,1,11250000
Washington (US),Washington (US),Series C,2,8300000
California (US),Colorado (US),Series C,6,54131977
Colorado (US),Switzerland (EU),Series C,1,2800000
Germany (EU),Massachusetts (US),Series C,3,24850000
Germany (EU),Wisconsin (US),Series C,1,6833333
Massachusetts (US),Wisconsin (US),Series C,1,10250000
New York (US),Wisconsin (US),Series C,1,10250000
California (US),France (EU),Series C,1,15300000
France (EU),Illinois (US),Series C,1,15300000
France (EU),Texas (US),Series C,1,15300000
Israel (Else),United Kingdom (EU),Series C,1,12000000
California (US),Germany (EU),Series C,3,39042857
Germany (EU),Washington (US),Series C,1,5714286
Colorado (US),New York (US),Series C,2,19865311
Texas (US),Texas (US),Series C,3,21165311
Japan (Else),Maryland (US),Series C,2,16300000
Japan (Else),Massachusetts (US),Series C,1,8000000
California (US),Finland (EU),Series C,1,9000000
Canada (Else),Maryland (US),Series C,1,6000000
Pennsylvania (US),Washington (US),Series C,1,1200000
California (US),Idaho (US),Series C,1,5300000
Massachusetts (US),New Hampshire (US),Series C,1,5250000
New Hampshire (US),New York (US),Series C,1,3500000
Maryland (US),New York (US),Series C,1,4000000
Israel (Else),New York (US),Series C,1,6300000
Belgium (EU),Canada (Else),Series C,1,16000000
Kentucky (US),Massachusetts (US),Series C,1,5333333
Kentucky (US),Tennessee (US),Series C,1,5333333
Massachusetts (US),Tennessee (US),Series C,1,5333333
District of Columbia (US),District of Columbia (US),Series C,1,14000000
Maryland (US),Pennsylvania (US),Series C,1,3500000
California (US),Utah (US),Series C,1,10000000
Utah (US),Utah (US),Series C,1,4000000
California (US),Nevada (US),Series C,1,603154
New Jersey (US),Singapore (Else),Series C,1,7828571
California (US),Denmark (EU),Series C,1,5714286
Canada (Else),Denmark (EU),Series C,1,2857143
Canada (Else),New Jersey (US),Series C,1,2857143
Denmark (EU),New Jersey (US),Series C,1,2857143
Denmark (EU),United Kingdom (EU),Series C,1,2857143
New Jersey (US),United Kingdom (EU),Series C,1,2857143
Canada (Else),Colorado (US),Series C,1,7500000
Canada (Else),South Korea (Else),Series C,1,7500000
Colorado (US),South Korea (Else),Series C,1,7500000
Colorado (US),United Kingdom (EU),Series C,1,7500000
South Korea (Else),United Kingdom (EU),Series C,1,7500000
Connecticut (US),Michigan (US),Series C,1,11428571
Connecticut (US),New Jersey (US),Series C,1,11428571
Massachusetts (US),Michigan (US),Series C,1,11428571
Michigan (US),New Jersey (US),Series C,1,11428571
Michigan (US),New York (US),Series C,1,11428571
California (US),Portugal (EU),Series C,1,6200000
Massachusetts (US),Portugal (EU),Series C,1,6200000
New York (US),Portugal (EU),Series C,1,9300000
California (US),The Netherlands (EU),Series C,1,15000000
Colorado (US),The Netherlands (EU),Series C,1,15000000
New York (US),The Netherlands (EU),Series C,1,15000000
Australia (Else),Massachusetts (US),Series C,1,5600000
California (US),Sweden (EU),Series C,1,9000000
New York (US),Sweden (EU),Series C,1,9000000
Idaho (US),Massachusetts (US),Series C,1,7000000
Colorado (US),Maryland (US),Series C,1,15000000
Maryland (US),Maryland (US),Series C,1,10000000
California (US),Ohio (US),Series C,1,5000000
District of Columbia (US),New Jersey (US),Series C,1,5000000
New Jersey (US),Virginia (US),Series C,1,5000000
Brazil (Else),California (US),Series C,1,41750000
Denmark (EU),Sweden (EU),Series C,1,8000000
California (US),Illinois (US),Series D,3,21841667
California (US),Japan (Else),Series D,4,23089286
California (US),New Jersey (US),Series D,4,68391667
California (US),New York (US),Series D,19,379824764
California (US),Virginia (US),Series D,2,9641667
Illinois (US),Japan (Else),Series D,1,2416667
Illinois (US),Massachusetts (US),Series D,3,23016667
Illinois (US),New Jersey (US),Series D,1,2416667
Illinois (US),New York (US),Series D,1,3625000
Illinois (US),Virginia (US),Series D,1,2416667
Illinois (US),Washington (US),Series D,1,2416667
Japan (Else),Massachusetts (US),Series D,3,9202381
Japan (Else),New Jersey (US),Series D,1,2416667
Japan (Else),New York (US),Series D,1,3625000
Japan (Else),Virginia (US),Series D,2,6166667
Japan (Else),Washington (US),Series D,1,2416667
Massachusetts (US),New Jersey (US),Series D,2,9583333
Massachusetts (US),New York (US),Series D,9,90187143
Massachusetts (US),Virginia (US),Series D,3,9766667
Massachusetts (US),Washington (US),Series D,4,42416667
New Jersey (US),New York (US),Series D,3,41025000
New Jersey (US),Virginia (US),Series D,1,2416667
New Jersey (US),Washington (US),Series D,1,2416667
New York (US),Virginia (US),Series D,2,7625000
New York (US),Washington (US),Series D,2,18625000
Virginia (US),Washington (US),Series D,1,2416667
New York (US),New York (US),Series D,14,190387500
Malaysia (Else),New York (US),Series D,1,86400000
Malaysia (Else),United Kingdom (EU),Series D,1,43200000
New York (US),United Kingdom (EU),Series D,3,102471429
California (US),Florida (US),Series D,2,13042857
California (US),Switzerland (EU),Series D,5,80809524
California (US),The Netherlands (EU),Series D,2,21309524
Florida (US),Switzerland (EU),Series D,1,2857143
Florida (US),The Netherlands (EU),Series D,1,2857143
Switzerland (EU),The Netherlands (EU),Series D,1,2857143
California (US),Sweden (EU),Series D,3,31833333
Illinois (US),Sweden (EU),Series D,1,11000000
Illinois (US),Switzerland (EU),Series D,1,11000000
Massachusetts (US),Sweden (EU),Series D,1,11000000
Massachusetts (US),Switzerland (EU),Series D,3,40333333
Sweden (EU),Switzerland (EU),Series D,1,11000000
California (US),Indiana (US),Series D,2,11285714
California (US),Maryland (US),Series D,5,116723810
California (US),United Kingdom (EU),Series D,6,47619048
Indiana (US),Maryland (US),Series D,1,6285714
Indiana (US),Massachusetts (US),Series D,2,32571429
Indiana (US),United Kingdom (EU),Series D,1,6285714
Maryland (US),Massachusetts (US),Series D,3,37928571
Maryland (US),United Kingdom (EU),Series D,2,14857143
Massachusetts (US),United Kingdom (EU),Series D,2,25428571
Connecticut (US),Florida (US),Series D,2,8750000
Connecticut (US),Maryland (US),Series D,2,14821429
Connecticut (US),Massachusetts (US),Series D,3,30500000
Connecticut (US),New York (US),Series D,2,17946429
Florida (US),Maryland (US),Series D,1,6250000
Florida (US),Massachusetts (US),Series D,2,14620000
Florida (US),New York (US),Series D,2,12555000
Maryland (US),New York (US),Series D,4,75546429
Massachusetts (US),Missouri (US),Series D,1,13500000
Missouri (US),New York (US),Series D,1,9000000
Sweden (EU),United Kingdom (EU),Series D,1,2333333
California (US),Ireland (EU),Series D,1,31000000
California (US),District of Columbia (US),Series D,1,9000000
California (US),Georgia (US),Series D,3,29540000
District of Columbia (US),Georgia (US),Series D,1,6000000
District of Columbia (US),Massachusetts (US),Series D,1,9000000
Georgia (US),Massachusetts (US),Series D,1,9000000
California (US),Utah (US),Series D,5,57650000
Switzerland (EU),Utah (US),Series D,1,10000000
California (US),Minnesota (US),Series D,5,74250000
California (US),Wisconsin (US),Series D,3,18283333
Massachusetts (US),Minnesota (US),Series D,3,29286667
Massachusetts (US),Wisconsin (US),Series D,2,9166667
Minnesota (US),New Jersey (US),Series D,1,7166667
Minnesota (US),Wisconsin (US),Series D,1,7166667
New Jersey (US),Wisconsin (US),Series D,1,7166667
California (US),Tennessee (US),Series D,1,5100000
Minnesota (US),Tennessee (US),Series D,1,6800000
Minnesota (US),Minnesota (US),Series D,1,5100000
France (EU),Taiwan (Else),Series D,1,5000000
Florida (US),Minnesota (US),Series D,1,2120000
Minnesota (US),New York (US),Series D,1,3180000
Indiana (US),Mississippi (US),Series D,1,8625000
Indiana (US),New York (US),Series D,2,30583333
Indiana (US),Pennsylvania (US),Series D,1,17250000
Mississippi (US),New York (US),Series D,1,17250000
Mississippi (US),Pennsylvania (US),Series D,1,17250000
New York (US),Pennsylvania (US),Series D,6,106625000
Pennsylvania (US),Pennsylvania (US),Series D,2,15437500
California (US),Colorado (US),Series D,3,51333333
Colorado (US),Massachusetts (US),Series D,1,23333333
California (US),Pennsylvania (US),Series D,7,152925725
California (US),Italy (EU),Series D,1,5000000
France (EU),Italy (EU),Series D,1,5000000
France (EU),New York (US),Series D,2,23500000
France (EU),United Kingdom (EU),Series D,2,7771429
Italy (EU),New York (US),Series D,1,7500000
Italy (EU),United Kingdom (EU),Series D,1,5000000
Israel (Else),United Kingdom (EU),Series D,2,7000000
United Kingdom (EU),Washington (US),Series D,1,2000000
Israel (Else),Israel (Else),Series D,4,9666667
Indiana (US),Switzerland (EU),Series D,1,20000000
New York (US),Switzerland (EU),Series D,2,34666667
Switzerland (EU),Switzerland (EU),Series D,1,13333333
Israel (Else),New York (US),Series D,2,20666667
Israel (Else),Switzerland (EU),Series D,1,14666667
California (US),Denmark (EU),Series D,1,11600000
Denmark (EU),New Jersey (US),Series D,1,11600000
Denmark (EU),New York (US),Series D,1,17400000
California (US),Michigan (US),Series D,2,12000000
Massachusetts (US),Michigan (US),Series D,1,2666667
Michigan (US),Wisconsin (US),Series D,1,2000000
Michigan (US),Michigan (US),Series D,1,1333333
California (US),Germany (EU),Series D,3,17528571
France (EU),Germany (EU),Series D,1,2771429
Germany (EU),United Kingdom (EU),Series D,1,2771429
Canada (Else),Utah (US),Series D,2,11550000
District of Columbia (US),New York (US),Series D,1,9750000
District of Columbia (US),Pennsylvania (US),Series D,1,6500000
New York (US),North Carolina (US),Series D,2,21500000
North Carolina (US),North Carolina (US),Series D,1,3666667
California (US),Connecticut (US),Series D,4,69971429
California (US),Texas (US),Series D,4,20740000
Connecticut (US),Texas (US),Series D,2,14366667
Connecticut (US),Wisconsin (US),Series D,1,9300000
Texas (US),Wisconsin (US),Series D,1,6200000
Connecticut (US),Connecticut (US),Series D,1,6200000
China (Else),India (Else),Series D,1,444444
China (Else),Massachusetts (US),Series D,1,1333333
China (Else),New York (US),Series D,1,444444
China (Else),Ohio (US),Series D,1,444444
India (Else),Massachusetts (US),Series D,2,5619048
India (Else),New York (US),Series D,1,444444
India (Else),Ohio (US),Series D,1,444444
Massachusetts (US),Ohio (US),Series D,1,1333333
New York (US),Ohio (US),Series D,1,444444
Israel (Else),Japan (Else),Series D,1,1000000
Colorado (US),North Carolina (US),Series D,1,8000000
Arizona (US),California (US),Series D,2,5613333
Arizona (US),Canada (Else),Series D,1,4880000
Arizona (US),New York (US),Series D,2,8053333
Canada (Else),New York (US),Series D,1,7320000
Connecticut (US),United Kingdom (EU),Series D,1,8571429
Israel (Else),Virginia (US),Series D,1,6000000
Virginia (US),Virginia (US),Series D,1,2500000
Maryland (US),Virginia (US),Series D,1,2250000
Connecticut (US),Oregon (US),Series D,1,1714286
Massachusetts (US),Oregon (US),Series D,1,5142857
California (US),India (Else),Series D,1,10714286
India (Else),Japan (Else),Series D,1,4285714
California (US),North Carolina (US),Series D,3,32000000
Canada (Else),Georgia (US),Series D,1,6750000
Canada (Else),North Carolina (US),Series D,1,6750000
Canada (Else),Washington (US),Series D,1,6750000
Georgia (US),North Carolina (US),Series D,1,6750000
Georgia (US),Utah (US),Series D,1,6750000
Georgia (US),Washington (US),Series D,1,6750000
North Carolina (US),Utah (US),Series D,1,6750000
North Carolina (US),Washington (US),Series D,1,6750000
Utah (US),Washington (US),Series D,1,6750000
France (EU),North Carolina (US),Series D,1,16000000
France (EU),Pennsylvania (US),Series D,1,16000000
North Carolina (US),Pennsylvania (US),Series D,1,16000000
Germany (EU),Massachusetts (US),Series D,1,2000000
Germany (EU),North Carolina (US),Series D,1,1000000
Germany (EU),Texas (US),Series D,1,1000000
Massachusetts (US),North Carolina (US),Series D,1,2000000
Massachusetts (US),Texas (US),Series D,1,2000000
North Carolina (US),Texas (US),Series D,1,1000000
Israel (Else),Massachusetts (US),Series D,1,21250000
Israel (Else),The Netherlands (EU),Series D,1,14166667
Massachusetts (US),The Netherlands (EU),Series D,1,21250000
The Netherlands (EU),Washington (US),Series D,1,14166667
Alaska (US),California (US),Series D,1,44000000
Alaska (US),Connecticut (US),Series D,1,22000000
Washington (US),Washington (US),Series D,2,7500000
Pennsylvania (US),Washington (US),Series D,1,7500000
Colorado (US),New York (US),Series D,1,11250000
Colorado (US),Pennsylvania (US),Series D,1,7500000
Colorado (US),Sweden (EU),Series D,1,7500000
New York (US),Sweden (EU),Series D,1,11250000
Pennsylvania (US),Sweden (EU),Series D,1,7500000
Georgia (US),Texas (US),Series D,1,3520000
Connecticut (US),Germany (EU),Series D,1,5400000
Connecticut (US),Minnesota (US),Series D,1,5066667
Minnesota (US),Texas (US),Series D,1,5066667
Arizona (US),California (US),Series E,1,12727273
Arizona (US),Israel (Else),Series E,1,3636364
Arizona (US),Japan (Else),Series E,1,3636364
Arizona (US),Massachusetts (US),Series E,1,3636364
Arizona (US),New Jersey (US),Series E,1,3636364
California (US),Israel (Else),Series E,2,18487273
California (US),Japan (Else),Series E,2,20727273
California (US),New Jersey (US),Series E,2,37727273
Israel (Else),Japan (Else),Series E,1,3636364
Israel (Else),Massachusetts (US),Series E,1,3636364
Israel (Else),New Jersey (US),Series E,1,3636364
Japan (Else),Massachusetts (US),Series E,2,7636364
Japan (Else),New Jersey (US),Series E,1,3636364
Massachusetts (US),New Jersey (US),Series E,1,3636364
California (US),New York (US),Series E,13,242419879
California (US),Pennsylvania (US),Series E,3,59300000
Germany (EU),New Jersey (US),Series E,1,16666667
Germany (EU),New York (US),Series E,1,16666667
Germany (EU),Pennsylvania (US),Series E,1,16666667
New Jersey (US),New York (US),Series E,1,16666667
New Jersey (US),Pennsylvania (US),Series E,1,16666667
New York (US),Pennsylvania (US),Series E,2,18100000
California (US),Illinois (US),Series E,6,69673571
California (US),Maryland (US),Series E,3,55817143
California (US),Ohio (US),Series E,1,5760000
Illinois (US),Israel (Else),Series E,1,5760000
Illinois (US),Maryland (US),Series E,1,5760000
Illinois (US),Ohio (US),Series E,1,5760000
Israel (Else),Maryland (US),Series E,1,5760000
Israel (Else),Ohio (US),Series E,1,5760000
Maryland (US),Ohio (US),Series E,1,5760000
California (US),Connecticut (US),Series E,4,95488095
California (US),Missouri (US),Series E,4,65293810
Connecticut (US),Illinois (US),Series E,1,7166667
Connecticut (US),Massachusetts (US),Series E,2,73833333
Connecticut (US),Missouri (US),Series E,1,7166667
Illinois (US),Massachusetts (US),Series E,2,11452381
Illinois (US),Missouri (US),Series E,1,7166667
Massachusetts (US),Missouri (US),Series E,1,7166667
Connecticut (US),Louisiana (US),Series E,1,33333333
Connecticut (US),Rhode Island (US),Series E,1,33333333
Louisiana (US),Massachusetts (US),Series E,1,66666667
Louisiana (US),Rhode Island (US),Series E,1,33333333
Massachusetts (US),Rhode Island (US),Series E,1,66666667
California (US),Florida (US),Series E,1,10686545
California (US),Minnesota (US),Series E,4,73794165
California (US),South Carolina (US),Series E,1,10686545
Florida (US),Minnesota (US),Series E,1,2671636
Florida (US),New York (US),Series E,1,2671636
Florida (US),South Carolina (US),Series E,1,2671636
Minnesota (US),New York (US),Series E,3,40433541
Minnesota (US),South Carolina (US),Series E,1,2671636
New York (US),South Carolina (US),Series E,1,2671636
California (US),Canada (Else),Series E,1,38857143
Canada (Else),Maryland (US),Series E,1,9714286
Canada (Else),Missouri (US),Series E,1,9714286
Canada (Else),New York (US),Series E,1,19428571
Canada (Else),United Kingdom (EU),Series E,1,9714286
Maryland (US),Missouri (US),Series E,1,9714286
Maryland (US),New York (US),Series E,1,19428571
Maryland (US),United Kingdom (EU),Series E,1,9714286
Missouri (US),New York (US),Series E,1,19428571
Missouri (US),United Kingdom (EU),Series E,1,9714286
New York (US),United Kingdom (EU),Series E,2,25928571
New York (US),New York (US),Series E,5,57523810
California (US),Mississippi (US),Series E,2,20400000
Belgium (EU),California (US),Series E,1,4300000
Belgium (EU),Denmark (EU),Series E,1,1433333
Belgium (EU),Illinois (US),Series E,1,1433333
Belgium (EU),Mississippi (US),Series E,1,1433333
Belgium (EU),New York (US),Series E,1,1433333
Belgium (EU),Pennsylvania (US),Series E,1,1433333
Belgium (EU),Switzerland (EU),Series E,1,1433333
California (US),Denmark (EU),Series E,1,4300000
California (US),Switzerland (EU),Series E,3,39300000
Denmark (EU),Illinois (US),Series E,1,1433333
Denmark (EU),Mississippi (US),Series E,1,1433333
Denmark (EU),New York (US),Series E,1,1433333
Denmark (EU),Pennsylvania (US),Series E,1,1433333
Denmark (EU),Switzerland (EU),Series E,1,1433333
Illinois (US),Mississippi (US),Series E,1,1433333
Illinois (US),New York (US),Series E,2,9433333
Illinois (US),Pennsylvania (US),Series E,1,1433333
Illinois (US),Switzerland (EU),Series E,2,5719048
Mississippi (US),New York (US),Series E,1,1433333
Mississippi (US),Pennsylvania (US),Series E,1,1433333
Mississippi (US),Switzerland (EU),Series E,1,1433333
New York (US),Switzerland (EU),Series E,2,12861905
Pennsylvania (US),Switzerland (EU),Series E,1,1433333
Australia (Else),Massachusetts (US),Series E,1,2250000
Australia (Else),Mississippi (US),Series E,1,1500000
Massachusetts (US),Mississippi (US),Series E,1,2250000
Connecticut (US),Texas (US),Series E,1,12466667
California (US),Saudi Arabia (Else),Series E,1,6428571
Illinois (US),Saudi Arabia (Else),Series E,1,4285714
Illinois (US),United Kingdom (EU),Series E,1,4285714
Massachusetts (US),Saudi Arabia (Else),Series E,1,4285714
Massachusetts (US),Switzerland (EU),Series E,1,4285714
Saudi Arabia (Else),Switzerland (EU),Series E,1,4285714
Saudi Arabia (Else),United Kingdom (EU),Series E,1,4285714
Switzerland (EU),United Kingdom (EU),Series E,1,4285714
California (US),North Carolina (US),Series E,1,9960000
California (US),Oregon (US),Series E,1,9960000
Missouri (US),North Carolina (US),Series E,1,6640000
Missouri (US),Oregon (US),Series E,1,6640000
North Carolina (US),Oregon (US),Series E,1,6640000
Bahrain (Else),California (US),Series E,1,5600000
Bahrain (Else),New York (US),Series E,1,2800000
California (US),Washington (US),Series E,1,50000000
China (Else),Minnesota (US),Series E,1,6666667
China (Else),New York (US),Series E,1,13333333
Connecticut (US),New York (US),Series E,1,11428571
Connecticut (US),Switzerland (EU),Series E,1,11428571
California (US),Virginia (US),Series E,1,11200000
Maryland (US),Virginia (US),Series E,1,5600000
Minnesota (US),Missouri (US),Series E,1,5726667
California (US),India (Else),Series E,1,75000000
France (EU),New York (US),Series E,1,6000000
Massachusetts (US),Michigan (US),Series E,1,46000000
Massachusetts (US),Portugal (EU),Series E,1,46000000
Michigan (US),Portugal (EU),Series E,1,46000000
Japan (Else),New York (US),Series E,1,19000000
California (US),Colorado (US),Series E,1,4800000
Colorado (US),New York (US),Series E,1,2400000
Australia (Else),California (US),Series E,1,12000000
Australia (Else),Illinois (US),Series E,1,8000000
Australia (Else),New York (US),Series E,1,8000000
Massachusetts (US),New York (US),Series E,1,10666667
Massachusetts (US),Sweden (EU),Series E,1,10666667
New York (US),Sweden (EU),Series E,1,10666667
California (US),Germany (EU),Series F,1,27500000
California (US),Russian Federation (Else),Series F,1,27500000
California (US),United Arab Emirates (Else),Series F,1,41250000
California (US),United Kingdom (EU),Series F,1,27500000
Germany (EU),Russian Federation (Else),Series F,1,27500000
Germany (EU),United Arab Emirates (Else),Series F,1,41250000
Germany (EU),United Kingdom (EU),Series F,1,27500000
Russian Federation (Else),United Arab Emirates (Else),Series F,1,41250000
Russian Federation (Else),United Kingdom (EU),Series F,1,27500000
United Arab Emirates (Else),United Kingdom (EU),Series F,1,41250000
United Arab Emirates (Else),United Arab Emirates (Else),Series F,1,27500000
California (US),Georgia (US),Series F,1,6800000
California (US),Japan (Else),Series F,2,13500000
California (US),New York (US),Series F,4,55347619
California (US),Sweden (EU),Series F,1,6800000
California (US),Texas (US),Series F,1,6800000
Georgia (US),Japan (Else),Series F,1,5100000
Georgia (US),New York (US),Series F,2,11730000
Georgia (US),Sweden (EU),Series F,1,3400000
Georgia (US),Texas (US),Series F,1,3400000
Japan (Else),New York (US),Series F,2,14000000
Japan (Else),Sweden (EU),Series F,1,5100000
Japan (Else),Texas (US),Series F,2,9900000
New York (US),Sweden (EU),Series F,1,5100000
New York (US),Texas (US),Series F,2,12300000
Sweden (EU),Texas (US),Series F,1,3400000
California (US),California (US),Series F,8,101619048
Japan (Else),Japan (Else),Series F,1,3400000
New York (US),New York (US),Series F,4,19720000
California (US),Illinois (US),Series F,2,160000000
California (US),Massachusetts (US),Series F,2,21014286
California (US),Minnesota (US),Series F,2,40114286
California (US),New Jersey (US),Series F,2,27714286
Massachusetts (US),Minnesota (US),Series F,2,10277143
Massachusetts (US),New Jersey (US),Series F,2,10277143
Massachusetts (US),New York (US),Series F,2,12487143
Minnesota (US),New Jersey (US),Series F,2,10277143
Minnesota (US),New York (US),Series F,3,21953810
New Jersey (US),New York (US),Series F,2,12487143
California (US),Washington (US),Series F,2,7000000
New York (US),Washington (US),Series F,1,2000000
Connecticut (US),Georgia (US),Series F,1,4420000
Connecticut (US),Illinois (US),Series F,1,4420000
Connecticut (US),Massachusetts (US),Series F,1,4420000
Connecticut (US),Michigan (US),Series F,1,4420000
Connecticut (US),Minnesota (US),Series F,1,4420000
Connecticut (US),New Jersey (US),Series F,1,4420000
Connecticut (US),New York (US),Series F,3,43830000
Connecticut (US),United Kingdom (EU),Series F,1,4420000
Georgia (US),Illinois (US),Series F,1,4420000
Georgia (US),Massachusetts (US),Series F,1,4420000
Georgia (US),Michigan (US),Series F,1,4420000
Georgia (US),Minnesota (US),Series F,1,4420000
Georgia (US),New Jersey (US),Series F,1,4420000
Georgia (US),United Kingdom (EU),Series F,1,4420000
Illinois (US),Massachusetts (US),Series F,1,4420000
Illinois (US),Michigan (US),Series F,1,4420000
Illinois (US),Minnesota (US),Series F,1,4420000
Illinois (US),New Jersey (US),Series F,1,4420000
Illinois (US),New York (US),Series F,1,6630000
Illinois (US),United Kingdom (EU),Series F,1,4420000
Massachusetts (US),Michigan (US),Series F,1,4420000
Massachusetts (US),United Kingdom (EU),Series F,1,4420000
Michigan (US),Minnesota (US),Series F,1,4420000
Michigan (US),New Jersey (US),Series F,1,4420000
Michigan (US),New York (US),Series F,1,6630000
Michigan (US),United Kingdom (EU),Series F,1,4420000
Minnesota (US),United Kingdom (EU),Series F,1,4420000
New Jersey (US),United Kingdom (EU),Series F,1,4420000
New York (US),United Kingdom (EU),Series F,1,6630000
Japan (Else),Washington (US),Series F,1,2000000
Connecticut (US),Japan (Else),Series F,1,4800000
Connecticut (US),Texas (US),Series F,1,4800000
Israel (Else),Massachusetts (US),Series F,2,10400000
Israel (Else),Wisconsin (US),Series F,1,4200000
Italy (EU),Massachusetts (US),Series F,1,2800000
Italy (EU),Wisconsin (US),Series F,1,2800000
Massachusetts (US),Wisconsin (US),Series F,1,2800000
California (US),Pennsylvania (US),Series F,1,16000000
New Jersey (US),Pennsylvania (US),Series F,1,8000000
California (US),Israel (Else),Series F,1,9300000
California (US),Virginia (US),Series F,1,9300000
Israel (Else),Virginia (US),Series F,1,6200000
Massachusetts (US),Virginia (US),Series F,1,6200000
California (US),Canada (Else),Series F,1,10746214
Colorado (US),Massachusetts (US),Series F,1,10000000
Colorado (US),Colorado (US),Series F,1,6666667
California (US),New York (US),Series G,2,23066667
California (US),California (US),Series G,1,9600000
New York (US),New York (US),Series G,1,4800000
California (US),Connecticut (US),Series G,1,8666667
Connecticut (US),New York (US),Series G,1,8666667
California (US),Illinois (US),Series Unknown,11,104105238
California (US),Norway (EU),Series Unknown,1,6428571
Illinois (US),New Jersey (US),Series Unknown,1,4285714
Illinois (US),Norway (EU),Series Unknown,1,4285714
Illinois (US),Texas (US),Series Unknown,2,5619048
Illinois (US),United Kingdom (EU),Series Unknown,2,9619048
New Jersey (US),Norway (EU),Series Unknown,1,4285714
New Jersey (US),Texas (US),Series Unknown,2,6952381
New Jersey (US),United Kingdom (EU),Series Unknown,3,55214286
Norway (EU),Texas (US),Series Unknown,2,9420045
Norway (EU),United Kingdom (EU),Series Unknown,1,4285714
Massachusetts (US),Massachusetts (US),Series Unknown,16,159916680
California (US),Washington (US),Series Unknown,9,144944176
New Jersey (US),Washington (US),Series Unknown,1,41428571
United Kingdom (EU),Washington (US),Series Unknown,2,42553571
China (Else),Illinois (US),Series Unknown,1,5000000
China (Else),New York (US),Series Unknown,1,7500000
Illinois (US),New York (US),Series Unknown,1,7500000
New York (US),New York (US),Series Unknown,13,101201825
North Carolina (US),Virginia (US),Series Unknown,2,6900000
California (US),Georgia (US),Series Unknown,7,46728334
Georgia (US),Massachusetts (US),Series Unknown,2,11250001
Delaware (US),Pennsylvania (US),Series Unknown,1,11500000
California (US),Delaware (US),Series Unknown,1,6000000
Delaware (US),District of Columbia (US),Series Unknown,1,2000000
Delaware (US),Germany (EU),Series Unknown,1,2000000
Delaware (US),Illinois (US),Series Unknown,1,2000000
Delaware (US),South Korea (Else),Series Unknown,1,2000000
District of Columbia (US),Germany (EU),Series Unknown,2,2553846
District of Columbia (US),Illinois (US),Series Unknown,1,2000000
District of Columbia (US),South Korea (Else),Series Unknown,1,2000000
Germany (EU),Illinois (US),Series Unknown,3,13860000
Germany (EU),South Korea (Else),Series Unknown,1,2000000
Illinois (US),South Korea (Else),Series Unknown,2,6444444
California (US),Connecticut (US),Series Unknown,9,88640291
Connecticut (US),Illinois (US),Series Unknown,2,4666667
Connecticut (US),Massachusetts (US),Series Unknown,7,63001830
California (US),Missouri (US),Series Unknown,1,4750000
Connecticut (US),Missouri (US),Series Unknown,1,3166667
Illinois (US),Missouri (US),Series Unknown,1,3166667
Massachusetts (US),Missouri (US),Series Unknown,1,3166667
Louisiana (US),Louisiana (US),Series Unknown,1,3000000
California (US),Kentucky (US),Series Unknown,1,26335158
California (US),Ohio (US),Series Unknown,2,26985158
Connecticut (US),Kentucky (US),Series Unknown,1,17556772
Connecticut (US),New York (US),Series Unknown,7,110446878
Connecticut (US),Ohio (US),Series Unknown,1,17556772
Kentucky (US),Massachusetts (US),Series Unknown,1,26335158
Kentucky (US),New York (US),Series Unknown,1,35113544
Kentucky (US),Ohio (US),Series Unknown,1,17556772
Massachusetts (US),Ohio (US),Series Unknown,2,26985158
New York (US),Ohio (US),Series Unknown,2,40113544
New Jersey (US),Oregon (US),Series Unknown,1,2000000
New York (US),Texas (US),Series Unknown,4,13250000
Washington (US),Washington (US),Series Unknown,5,7137500
Massachusetts (US),Wisconsin (US),Series Unknown,1,1120000
North Carolina (US),Wisconsin (US),Series Unknown,1,1120000
Wisconsin (US),Wisconsin (US),Series Unknown,4,3975000
California (US),Florida (US),Series Unknown,2,17000000
Connecticut (US),Florida (US),Series Unknown,1,5000000
Florida (US),New York (US),Series Unknown,1,5000000
District of Columbia (US),Pennsylvania (US),Series Unknown,1,500000
Pennsylvania (US),Washington (US),Series Unknown,1,750000
Massachusetts (US),Singapore (Else),Series Unknown,1,1875000
New York (US),Singapore (Else),Series Unknown,1,2812500
California (US),Colorado (US),Series Unknown,3,20800000
Colorado (US),Illinois (US),Series Unknown,1,11600000
Colorado (US),Washington (US),Series Unknown,1,11600000
Illinois (US),Washington (US),Series Unknown,1,11600000
Mississippi (US),New York (US),Series Unknown,1,14250000
