from,to,round,deals,value
California (US),Luxembourg (EU),Series A,1,2850000
Luxembourg (EU),Texas (US),Series A,1,4275000
New York (US),United Kingdom (EU),Series A,12,178789279
Belgium (EU),Massachusetts (US),Series A,2,27013830
Massachusetts (US),Michigan (US),Series B,1,1428571
Massachusetts (US),Singapore (Else),Series B,4,54678571
Michigan (US),New York (US),Series B,1,2142857
Michigan (US),Singapore (Else),Series B,1,1428571
Michigan (US),United Kingdom (EU),Series B,1,1428571
New York (US),Singapore (Else),Series B,7,72142857
Singapore (Else),United Kingdom (EU),Series B,2,21428571
Massachusetts (US),South Korea (Else),Series C,1,13800000
Italy (EU),Massachusetts (US),Series Unknown,1,5972982
Italy (EU),United Kingdom (EU),Series Unknown,3,22315901
Belgium (EU),California (US),Series Unknown,1,12640062
Belgium (EU),Georgia (US),Series Unknown,1,18960093
Belgium (EU),Switzerland (EU),Series Unknown,1,12640062
Belgium (EU),United Kingdom (EU),Series Unknown,1,18960093
California (US),Georgia (US),Series Unknown,17,322634538
Georgia (US),Switzerland (EU),Series Unknown,1,18960093
Georgia (US),United Kingdom (EU),Series Unknown,2,67780125
Georgia (US),Georgia (US),Series Unknown,5,23376729
Canada (Else),France (EU),Series Unknown,2,37000000
Canada (Else),Illinois (US),Series Unknown,9,153795455
France (EU),Illinois (US),Series Unknown,2,28000000
France (EU),United Kingdom (EU),Series Unknown,3,53400000
Illinois (US),United Kingdom (EU),Series Unknown,6,131257576
Illinois (US),Italy (EU),Series Unknown,1,8111111
Illinois (US),Kentucky (US),Series Unknown,1,8111111
Illinois (US),New York (US),Series Unknown,34,570202237
Illinois (US),Tennessee (US),Series Unknown,3,15736111
Italy (EU),Kentucky (US),Series Unknown,1,8111111
Italy (EU),New York (US),Series Unknown,3,66133333
Italy (EU),Tennessee (US),Series Unknown,1,8111111
Kentucky (US),New York (US),Series Unknown,1,24333333
Kentucky (US),Tennessee (US),Series Unknown,1,8111111
New York (US),Tennessee (US),Series Unknown,3,47933333
Connecticut (US),The Netherlands (EU),Series Unknown,1,5600000
France (EU),The Netherlands (EU),Series Unknown,1,8400000
California (US),Pennsylvania (US),Series Unknown,20,251436310
Pennsylvania (US),United Kingdom (EU),Series Unknown,8,56525404
Massachusetts (US),Pennsylvania (US),Series Unknown,12,131598365
New York (US),Pennsylvania (US),Series Unknown,24,285569643
Georgia (US),New York (US),Series Unknown,16,366780952
California (US),New York (US),Angel,1,1250000
China (Else),Hungary (EU),Angel,1,1010000
California (US),Vietnam (Else),Angel,1,1500000
California (US),California (US),Angel,2,12000000
Massachusetts (US),New York (US),Seed,2,6100000
Massachusetts (US),United Kingdom (EU),Seed,1,10501554
United Kingdom (EU),United Kingdom (EU),Seed,1,7001036
California (US),Texas (US),Seed,1,2500000
California (US),California (US),Seed,8,10255357
District of Columbia (US),New York (US),Seed,1,1900000
New York (US),New York (US),Seed,2,1575000
California (US),Delaware (US),Seed,1,2000000
California (US),New York (US),Seed,2,4225000
California (US),United Kingdom (EU),Seed,1,150000
Georgia (US),Georgia (US),Seed,1,2000000
Massachusetts (US),Massachusetts (US),Seed,1,2000000
Illinois (US),Ohio (US),Seed,1,1000000
France (EU),France (EU),Seed,1,3100000
California (US),Illinois (US),Seed,2,4875000
California (US),Massachusetts (US),Seed,2,5000000
California (US),South Carolina (US),Seed,1,4000000
Illinois (US),Massachusetts (US),Seed,1,4000000
Illinois (US),New York (US),Seed,1,4000000
Illinois (US),South Carolina (US),Seed,1,4000000
Massachusetts (US),South Carolina (US),Seed,1,4000000
New York (US),South Carolina (US),Seed,1,4000000
Israel (Else),Israel (Else),Seed,1,2500000
Maryland (US),Virginia (US),Seed,1,1933333
Maryland (US),Washington (US),Seed,1,1933333
Virginia (US),Washington (US),Seed,1,1933333
California (US),Washington (US),Seed,1,875000
Illinois (US),Washington (US),Seed,1,250000
New York (US),United Arab Emirates (Else),Seed,1,2000000
California (US),Pennsylvania (US),Seed,1,500000
California (US),Wisconsin (US),Seed,1,750000
North Carolina (US),Tennessee (US),Seed,1,1600000
California (US),New Jersey (US),Seed,1,2000000
Georgia (US),North Carolina (US),Seed,1,750000
Massachusetts (US),South Africa (Else),Seed,1,1000000
California (US),Connecticut (US),Series A,10,166075000
California (US),New Jersey (US),Series A,14,128861667
Connecticut (US),New Jersey (US),Series A,2,20250000
Massachusetts (US),New Jersey (US),Series A,1,21000000
New Jersey (US),New York (US),Series A,6,38666667
France (EU),Massachusetts (US),Series A,2,15288889
France (EU),Texas (US),Series A,1,6400000
Massachusetts (US),Texas (US),Series A,11,175650000
California (US),Washington (US),Series A,12,121725000
Massachusetts (US),Washington (US),Series A,3,20122222
Florida (US),United Kingdom (EU),Series A,4,27059524
Malaysia (Else),United Kingdom (EU),Series A,1,5100000
District of Columbia (US),United Kingdom (EU),Series A,1,15000000
Illinois (US),Maryland (US),Series A,2,8591667
Illinois (US),Virginia (US),Series A,1,6666667
Maryland (US),Virginia (US),Series A,2,12066667
California (US),Illinois (US),Series A,12,209429167
Connecticut (US),Illinois (US),Series A,1,27000000
Connecticut (US),United Kingdom (EU),Series A,1,27000000
Illinois (US),New York (US),Series A,9,229000000
Illinois (US),United Kingdom (EU),Series A,1,27000000
Ireland (EU),Maryland (US),Series A,1,5400000
Ireland (EU),New York (US),Series A,2,21433333
Ireland (EU),Virginia (US),Series A,1,5400000
Maryland (US),New York (US),Series A,3,18671429
New York (US),Virginia (US),Series A,10,169861905
California (US),Ireland (EU),Series A,1,13333333
Connecticut (US),France (EU),Series A,1,8888889
Connecticut (US),Ireland (EU),Series A,1,8888889
France (EU),Ireland (EU),Series A,1,8888889
France (EU),New York (US),Series A,5,31033333
France (EU),Washington (US),Series A,1,8888889
Ireland (EU),Massachusetts (US),Series A,1,8888889
Ireland (EU),Washington (US),Series A,1,8888889
New York (US),Washington (US),Series A,5,29066667
Colorado (US),Pennsylvania (US),Series A,2,7466667
Colorado (US),Texas (US),Series A,4,23426667
Pennsylvania (US),Texas (US),Series A,4,30038095
California (US),Colorado (US),Series A,10,96940000
Arkansas (US),Bahrain (Else),Series A,1,5714286
Arkansas (US),California (US),Series A,2,10214286
Arkansas (US),Kansas (US),Series A,1,5714286
Arkansas (US),Maryland (US),Series A,1,5714286
Arkansas (US),New York (US),Series A,2,15321429
Bahrain (Else),California (US),Series A,2,18914286
Bahrain (Else),Kansas (US),Series A,1,5714286
Bahrain (Else),Maryland (US),Series A,1,5714286
Bahrain (Else),New York (US),Series A,2,21771429
California (US),Kansas (US),Series A,1,5714286
California (US),Maryland (US),Series A,3,13935119
Kansas (US),Maryland (US),Series A,1,5714286
Kansas (US),New York (US),Series A,1,8571429
Pennsylvania (US),Pennsylvania (US),Series A,4,14050000
California (US),Delaware (US),Series A,3,17165000
California (US),Germany (EU),Series A,1,4125000
Delaware (US),Germany (EU),Series A,1,2750000
California (US),Singapore (Else),Series A,4,26700000
Massachusetts (US),Singapore (Else),Series A,1,14000000
Canada (Else),New York (US),Series A,10,212341667
Illinois (US),Louisiana (US),Series A,1,3050000
Illinois (US),Michigan (US),Series A,2,13050000
Illinois (US),Wisconsin (US),Series A,1,3050000
Louisiana (US),Michigan (US),Series A,1,3050000
Louisiana (US),Wisconsin (US),Series A,1,3050000
Michigan (US),Wisconsin (US),Series A,1,3050000
Texas (US),Virginia (US),Series A,1,25000000
Virginia (US),Virginia (US),Series A,1,20000000
California (US),District of Columbia (US),Series A,10,56490476
District of Columbia (US),Florida (US),Series A,2,5333333
District of Columbia (US),Texas (US),Series A,3,19571429
Florida (US),Texas (US),Series A,3,28200000
Illinois (US),Washington (US),Series A,4,37623333
California (US),Virginia (US),Series A,9,99395238
Massachusetts (US),Virginia (US),Series A,5,49000000
Florida (US),Japan (Else),Series A,1,7142857
Japan (Else),Massachusetts (US),Series A,3,45500000
Japan (Else),New York (US),Series A,4,58095238
Japan (Else),United Kingdom (EU),Series A,1,7142857
California (US),North Carolina (US),Series A,4,28785714
Florida (US),North Carolina (US),Series A,2,5671429
Massachusetts (US),North Carolina (US),Series A,1,4071429
North Carolina (US),North Carolina (US),Series A,4,12214286
Florida (US),Georgia (US),Series A,2,12933333
Georgia (US),Georgia (US),Series A,3,13333333
Florida (US),Michigan (US),Series A,1,6400000
California (US),Mississippi (US),Series A,1,2800000
Illinois (US),Mississippi (US),Series A,1,2800000
Illinois (US),North Carolina (US),Series A,1,4200000
Mississippi (US),New York (US),Series A,3,26800000
Mississippi (US),North Carolina (US),Series A,1,4200000
New York (US),North Carolina (US),Series A,6,53708333
Canada (Else),Mississippi (US),Series A,1,4000000
Massachusetts (US),Mississippi (US),Series A,1,4000000
Belgium (EU),Singapore (Else),Series A,1,5733333
Mississippi (US),Singapore (Else),Series A,1,5733333
California (US),Minnesota (US),Series A,5,36228571
California (US),South Carolina (US),Series A,1,12800000
Michigan (US),Minnesota (US),Series A,1,12800000
Michigan (US),South Carolina (US),Series A,1,12800000
Minnesota (US),South Carolina (US),Series A,1,12800000
Connecticut (US),Pennsylvania (US),Series A,2,10666667
New York (US),Pennsylvania (US),Series A,9,49803095
California (US),Ohio (US),Series A,6,32506667
Colorado (US),New York (US),Series A,3,24960000
Colorado (US),Ohio (US),Series A,1,9000000
New York (US),Ohio (US),Series A,2,10840000
Israel (Else),Singapore (Else),Series A,1,6666667
Israel (Else),United Kingdom (EU),Series A,4,22840000
Singapore (Else),United Kingdom (EU),Series A,1,6666667
Germany (EU),Israel (Else),Series A,2,8533333
Germany (EU),United Kingdom (EU),Series A,1,3533333
Illinois (US),Illinois (US),Series A,2,17200000
Illinois (US),Massachusetts (US),Series A,5,97133333
Colorado (US),Washington (US),Series A,2,8000000
Arizona (US),California (US),Series A,1,9750000
Arizona (US),Texas (US),Series A,1,6500000
Colorado (US),Michigan (US),Series A,1,3500000
Michigan (US),Michigan (US),Series A,1,2333333
Canada (Else),Sweden (EU),Series A,1,16800000
Canada (Else),United Kingdom (EU),Series A,2,24800000
New York (US),Sweden (EU),Series A,1,25200000
Connecticut (US),Ohio (US),Series A,1,11000000
Connecticut (US),Virginia (US),Series A,1,11000000
Massachusetts (US),Ohio (US),Series A,2,12066667
Ohio (US),Virginia (US),Series A,2,18000000
District of Columbia (US),Pennsylvania (US),Series A,4,10300000
New York (US),Switzerland (EU),Series A,1,16800000
Texas (US),United Kingdom (EU),Series A,2,15200000
California (US),Israel (Else),Series A,7,44406667
Delaware (US),Israel (Else),Series A,1,3040000
Delaware (US),Massachusetts (US),Series A,1,3040000
Delaware (US),United Kingdom (EU),Series A,1,3040000
Israel (Else),Massachusetts (US),Series A,4,41706667
Australia (Else),Massachusetts (US),Series A,1,3900000
New Jersey (US),Texas (US),Series A,1,5840000
Illinois (US),Texas (US),Series A,2,12500000
Connecticut (US),Texas (US),Series A,2,29666667
Texas (US),Washington (US),Series A,2,14366667
Connecticut (US),Oregon (US),Series A,1,5333333
Oregon (US),Washington (US),Series A,2,14383333
Japan (Else),Maryland (US),Series A,1,15850000
Japan (Else),Minnesota (US),Series A,1,15850000
Japan (Else),Texas (US),Series A,1,15850000
Maryland (US),Minnesota (US),Series A,1,15850000
Maryland (US),Texas (US),Series A,2,19350000
Minnesota (US),Texas (US),Series A,2,33050000
Japan (Else),Tennessee (US),Series A,1,8142857
Massachusetts (US),Tennessee (US),Series A,1,20357143
New York (US),Tennessee (US),Series A,2,18142857
Florida (US),New Zealand (Else),Series A,1,1600000
New York (US),New Zealand (Else),Series A,1,2400000
New Zealand (Else),North Carolina (US),Series A,1,1600000
California (US),Denmark (EU),Series A,1,7666667
Canada (Else),Denmark (EU),Series A,1,7666667
Canada (Else),India (Else),Series A,1,7666667
Denmark (EU),India (Else),Series A,1,7666667
Denmark (EU),New York (US),Series A,1,11500000
Massachusetts (US),Michigan (US),Series A,1,10000000
Connecticut (US),India (Else),Series A,1,17000000
Connecticut (US),Minnesota (US),Series A,2,34200000
India (Else),Minnesota (US),Series A,1,17000000
Michigan (US),Texas (US),Series A,1,1912500
India (Else),Texas (US),Series A,1,1400000
California (US),Ukraine (Else),Series A,1,3333333
Florida (US),Ukraine (Else),Series A,1,3333333
Illinois (US),Nevada (US),Series A,1,3333333
Nevada (US),Washington (US),Series A,1,3333333
Delaware (US),Japan (Else),Series A,1,8666667
Delaware (US),New York (US),Series A,1,8666667
California (US),Nevada (US),Series A,3,10411905
Minnesota (US),Nevada (US),Series A,1,285714
Minnesota (US),Virginia (US),Series A,1,285714
Nevada (US),New York (US),Series A,3,3761905
Nevada (US),Virginia (US),Series A,1,285714
Canada (Else),North Carolina (US),Series A,1,7250000
Bahrain (Else),Colorado (US),Series A,1,13200000
Bahrain (Else),Texas (US),Series A,1,13200000
Illinois (US),New Jersey (US),Series A,3,12600000
Indiana (US),Ohio (US),Series A,1,4900000
Ohio (US),Ohio (US),Series A,1,3266667
Delaware (US),Pennsylvania (US),Series A,1,5000000
Canada (Else),Illinois (US),Series A,1,36666667
Canada (Else),Germany (EU),Series A,1,14100000
Colorado (US),Connecticut (US),Series A,1,15600000
Colorado (US),Israel (Else),Series A,1,10400000
Connecticut (US),Israel (Else),Series A,1,15600000
Connecticut (US),Connecticut (US),Series A,1,10400000
Minnesota (US),Pennsylvania (US),Series A,1,2000000
California (US),Kenya (Else),Series A,1,7200000
California (US),Spain (EU),Series A,1,7200000
District of Columbia (US),Kenya (Else),Series A,1,3600000
District of Columbia (US),Spain (EU),Series A,1,3600000
Kenya (Else),Massachusetts (US),Series A,1,3600000
Kenya (Else),New York (US),Series A,1,5400000
Kenya (Else),Pennsylvania (US),Series A,1,3600000
Kenya (Else),Spain (EU),Series A,1,3600000
Massachusetts (US),Pennsylvania (US),Series A,2,6180000
Massachusetts (US),Spain (EU),Series A,2,14100000
New York (US),Spain (EU),Series A,1,5400000
Pennsylvania (US),Spain (EU),Series A,1,3600000
Canada (Else),Connecticut (US),Series A,1,17200000
Canada (Else),Florida (US),Series A,2,29700000
Canada (Else),Minnesota (US),Series A,1,17200000
Canada (Else),Texas (US),Series A,1,17200000
Connecticut (US),Florida (US),Series A,1,17200000
Florida (US),Minnesota (US),Series A,1,17200000
California (US),Japan (Else),Series A,2,10633333
Colorado (US),Japan (Else),Series A,1,2200000
Japan (Else),Washington (US),Series A,1,2200000
Canada (Else),Maryland (US),Series A,1,4333333
Canada (Else),New Hampshire (US),Series A,1,4333333
Maryland (US),New Hampshire (US),Series A,1,4333333
California (US),Utah (US),Series A,1,27500000
Canada (Else),District of Columbia (US),Series A,1,19000000
California (US),Wisconsin (US),Series A,2,10768571
New York (US),Wisconsin (US),Series A,2,5411429
Ohio (US),Pennsylvania (US),Series A,1,1840000
Ohio (US),Wisconsin (US),Series A,1,1840000
Pennsylvania (US),Wisconsin (US),Series A,1,1840000
Belgium (EU),Colorado (US),Series A,1,3000000
Belgium (EU),Florida (US),Series A,1,3000000
Belgium (EU),Texas (US),Series A,1,3000000
Colorado (US),Florida (US),Series A,2,5933333
New York (US),Singapore (Else),Series A,1,3600000
Arkansas (US),Texas (US),Series A,1,50000000
Colorado (US),Georgia (US),Series A,1,2933333
Malaysia (Else),New York (US),Series A,1,70666667
Malaysia (Else),Virginia (US),Series A,1,70666667
Connecticut (US),Japan (Else),Series A,2,20333333
California (US),South Africa (Else),Series A,2,12583333
Nevada (US),South Africa (Else),Series A,1,2500000
Nevada (US),United Kingdom (EU),Series A,2,3333333
New York (US),South Africa (Else),Series A,1,2500000
South Africa (Else),United Kingdom (EU),Series A,1,2500000
District of Columbia (US),South Africa (Else),Series A,1,6333333
Georgia (US),North Carolina (US),Series A,3,24383333
Georgia (US),Virginia (US),Series A,2,10700000
North Carolina (US),Virginia (US),Series A,1,4050000
Georgia (US),South Carolina (US),Series A,1,6000000
Georgia (US),Tennessee (US),Series A,1,6000000
South Carolina (US),Tennessee (US),Series A,1,6000000
District of Columbia (US),District of Columbia (US),Series A,1,2466667
Georgia (US),New York (US),Series A,4,68133333
California (US),United Arab Emirates (Else),Series A,1,1125000
New York (US),United Arab Emirates (Else),Series A,1,750000
District of Columbia (US),Georgia (US),Series A,1,8000000
District of Columbia (US),Virginia (US),Series A,2,10125000
California (US),Mexico (Else),Series A,1,3600000
Mexico (Else),Ohio (US),Series A,1,2400000
Canada (Else),Washington (US),Series A,1,1000000
Massachusetts (US),Wisconsin (US),Series A,1,3571429
Illinois (US),Tennessee (US),Series A,1,15000000
Brazil (Else),New Jersey (US),Series A,1,4000000
Brazil (Else),Pennsylvania (US),Series A,1,4000000
New Jersey (US),Pennsylvania (US),Series A,1,4000000
Alabama (US),California (US),Series A,1,1720000
Alabama (US),Massachusetts (US),Series A,1,2580000
Alabama (US),Pennsylvania (US),Series A,2,3970000
California (US),Saudi Arabia (Else),Series A,1,5500000
France (EU),Israel (Else),Series A,1,9600000
Israel (Else),New York (US),Series A,3,19750000
Pennsylvania (US),Virginia (US),Series A,1,4000000
Indiana (US),Virginia (US),Series A,1,12000000
Georgia (US),Illinois (US),Series A,1,6000000
Belgium (EU),Georgia (US),Series A,1,7000000
Florida (US),Israel (Else),Series A,1,2500000
Florida (US),Pennsylvania (US),Series A,2,5500000
Israel (Else),Pennsylvania (US),Series A,1,2500000
India (Else),Michigan (US),Series A,1,2000000
California (US),Rhode Island (US),Series A,1,5000000
Connecticut (US),Indiana (US),Series A,1,10000000
Indiana (US),Pennsylvania (US),Series A,1,10000000
Florida (US),Louisiana (US),Series A,1,5333333
Florida (US),Tennessee (US),Series A,1,5333333
Louisiana (US),Tennessee (US),Series A,1,5333333
Illinois (US),Pennsylvania (US),Series A,1,6000000
Connecticut (US),Maryland (US),Series A,1,5333333
Michigan (US),Ohio (US),Series A,1,8800000
California (US),Georgia (US),Series A,2,14000000
Sweden (EU),Texas (US),Series A,1,15000000
Germany (EU),New York (US),Series A,1,13000000
Germany (EU),Virginia (US),Series A,1,13000000
California (US),West Virginia (US),Series A,1,3733333
Nevada (US),West Virginia (US),Series A,1,3733333
Bahrain (Else),New York (US),Series B,1,13333333
Bahrain (Else),North Carolina (US),Series B,1,13333333
New York (US),North Carolina (US),Series B,11,281436904
Connecticut (US),Washington (US),Series B,6,75058333
Texas (US),Washington (US),Series B,4,32625000
Pennsylvania (US),United Kingdom (EU),Series B,1,10000000
Illinois (US),Massachusetts (US),Series B,17,250898611
Illinois (US),United Kingdom (EU),Series B,4,80230556
Florida (US),Massachusetts (US),Series B,8,129128571
Florida (US),United Kingdom (EU),Series B,1,5600000
California (US),Colorado (US),Series B,10,195139524
California (US),Missouri (US),Series B,2,13510000
Colorado (US),Florida (US),Series B,2,15581429
Colorado (US),Missouri (US),Series B,1,5010000
Florida (US),Missouri (US),Series B,1,3340000
Colorado (US),Colorado (US),Series B,2,28340000
California (US),New Jersey (US),Series B,22,299582017
France (EU),Maryland (US),Series B,1,4500000
France (EU),New Jersey (US),Series B,2,11681818
Maryland (US),New Jersey (US),Series B,4,26185714
Colorado (US),Minnesota (US),Series B,1,5840000
Colorado (US),United Kingdom (EU),Series B,1,5840000
California (US),The Netherlands (EU),Series B,4,113400000
New York (US),The Netherlands (EU),Series B,3,33300000
District of Columbia (US),Massachusetts (US),Series B,5,71957143
District of Columbia (US),New York (US),Series B,7,117366667
District of Columbia (US),North Carolina (US),Series B,2,25271429
District of Columbia (US),The Netherlands (EU),Series B,1,21500000
Massachusetts (US),North Carolina (US),Series B,9,108207143
North Carolina (US),The Netherlands (EU),Series B,1,14333333
District of Columbia (US),District of Columbia (US),Series B,3,33666667
Cayman Islands (Else),Massachusetts (US),Series B,1,11800000
Cayman Islands (Else),The Netherlands (EU),Series B,1,11800000
Germany (EU),Illinois (US),Series B,3,24600000
Germany (EU),Maryland (US),Series B,2,14400000
Illinois (US),Maryland (US),Series B,3,39900000
Illinois (US),Illinois (US),Series B,5,29916667
Maryland (US),Maryland (US),Series B,3,24571429
California (US),Illinois (US),Series B,37,647397619
Illinois (US),New York (US),Series B,31,389996428
Germany (EU),Massachusetts (US),Series B,4,26300000
Germany (EU),Texas (US),Series B,5,43714286
Illinois (US),Texas (US),Series B,8,55309524
Illinois (US),Indiana (US),Series B,1,8000000
Illinois (US),Ohio (US),Series B,3,19950000
Indiana (US),Massachusetts (US),Series B,2,16228571
Indiana (US),New York (US),Series B,1,8000000
Indiana (US),Ohio (US),Series B,1,8000000
Massachusetts (US),Ohio (US),Series B,5,39766667
New York (US),Ohio (US),Series B,5,66066667
North Carolina (US),North Carolina (US),Series B,1,9333333
Minnesota (US),Washington (US),Series B,2,19866667
New Jersey (US),New York (US),Series B,14,183727489
New Jersey (US),United Kingdom (EU),Series B,3,32729437
Arizona (US),California (US),Series B,5,81804762
Arizona (US),Texas (US),Series B,2,31700000
California (US),Luxembourg (EU),Series B,1,10000000
Luxembourg (EU),Texas (US),Series B,1,15000000
California (US),Japan (Else),Series B,21,359928366
Illinois (US),Japan (Else),Series B,3,34800000
Illinois (US),Sweden (EU),Series B,1,14400000
Japan (Else),Sweden (EU),Series B,2,26025000
China (Else),Washington (US),Series B,1,6833333
New York (US),Washington (US),Series B,14,158377381
Brazil (Else),California (US),Series B,1,27708333
Brazil (Else),China (Else),Series B,1,7916667
Brazil (Else),Florida (US),Series B,1,7916667
Brazil (Else),Georgia (US),Series B,1,7916667
Brazil (Else),Singapore (Else),Series B,1,7916667
Brazil (Else),Texas (US),Series B,1,7916667
California (US),Georgia (US),Series B,13,266097944
China (Else),Florida (US),Series B,1,7916667
China (Else),Georgia (US),Series B,1,7916667
China (Else),Singapore (Else),Series B,1,7916667
China (Else),Texas (US),Series B,2,9041667
Florida (US),Georgia (US),Series B,6,130250000
Florida (US),Singapore (Else),Series B,1,7916667
Florida (US),Texas (US),Series B,5,41880952
Georgia (US),Singapore (Else),Series B,1,7916667
Georgia (US),Texas (US),Series B,3,40583333
Singapore (Else),Texas (US),Series B,1,7916667
Illinois (US),Minnesota (US),Series B,2,9857143
California (US),Peru (Else),Series B,1,18400000
Peru (Else),Switzerland (EU),Series B,1,9200000
France (EU),Massachusetts (US),Series B,2,22857143
California (US),Taiwan (Else),Series B,5,58653571
Canada (Else),Japan (Else),Series B,3,33625000
Japan (Else),Taiwan (Else),Series B,1,20937500
Japan (Else),Japan (Else),Series B,2,18562500
Taiwan (Else),Taiwan (Else),Series B,4,20072619
California (US),District of Columbia (US),Series B,7,180400000
Colorado (US),Connecticut (US),Series B,2,22800000
Colorado (US),District of Columbia (US),Series B,1,20000000
Colorado (US),Illinois (US),Series B,1,20000000
Colorado (US),Israel (Else),Series B,1,20000000
Colorado (US),New Jersey (US),Series B,1,20000000
Colorado (US),New York (US),Series B,5,93903651
Connecticut (US),District of Columbia (US),Series B,3,47800000
Connecticut (US),Illinois (US),Series B,6,70458333
Connecticut (US),Israel (Else),Series B,2,25062500
Connecticut (US),New Jersey (US),Series B,5,75333333
District of Columbia (US),Illinois (US),Series B,1,20000000
District of Columbia (US),Israel (Else),Series B,1,20000000
District of Columbia (US),New Jersey (US),Series B,2,23771429
Illinois (US),Israel (Else),Series B,1,20000000
Illinois (US),New Jersey (US),Series B,9,95127778
Israel (Else),New Jersey (US),Series B,1,20000000
Illinois (US),Pennsylvania (US),Series B,6,44087301
Massachusetts (US),New Jersey (US),Series B,9,96552778
New Jersey (US),Pennsylvania (US),Series B,3,18661111
New Jersey (US),Texas (US),Series B,5,40902056
Florida (US),Pennsylvania (US),Series B,6,52988095
Florida (US),Virginia (US),Series B,3,26452381
Massachusetts (US),Virginia (US),Series B,8,94527381
District of Columbia (US),Minnesota (US),Series B,2,26500000
District of Columbia (US),Pennsylvania (US),Series B,4,52000000
Minnesota (US),Pennsylvania (US),Series B,1,15500000
California (US),Oklahoma (US),Series B,2,75000000
New York (US),Oklahoma (US),Series B,2,35600000
United Kingdom (EU),Washington (US),Series B,4,15576984
California (US),North Carolina (US),Series B,13,391251190
Florida (US),New Jersey (US),Series B,2,18178571
Louisiana (US),Maine (US),Series B,1,4120000
Louisiana (US),Wisconsin (US),Series B,1,4120000
Maine (US),Wisconsin (US),Series B,1,4120000
Maryland (US),Massachusetts (US),Series B,6,67871429
Maryland (US),North Carolina (US),Series B,3,26157143
Maryland (US),Pennsylvania (US),Series B,2,18500000
North Carolina (US),Pennsylvania (US),Series B,3,21509524
California (US),India (Else),Series B,4,26425000
India (Else),Massachusetts (US),Series B,1,4700000
India (Else),United Kingdom (EU),Series B,1,4700000
India (Else),Virginia (US),Series B,1,4700000
India (Else),Washington (US),Series B,1,4700000
Virginia (US),Washington (US),Series B,1,4700000
Minnesota (US),Minnesota (US),Series B,3,33733333
France (EU),Singapore (Else),Series B,1,8333333
California (US),Indonesia (Else),Series B,1,17000000
Florida (US),Switzerland (EU),Series B,1,3333333
Switzerland (EU),Texas (US),Series B,3,18100000
Canada (Else),France (EU),Series B,1,11666667
Canada (Else),The Netherlands (EU),Series B,1,11666667
France (EU),Texas (US),Series B,3,30848485
France (EU),The Netherlands (EU),Series B,1,11666667
Texas (US),The Netherlands (EU),Series B,1,11666667
The Netherlands (EU),Virginia (US),Series B,1,29600000
California (US),Ohio (US),Series B,8,152166667
Minnesota (US),Ohio (US),Series B,1,4666667
Minnesota (US),Texas (US),Series B,8,67881818
Ohio (US),Texas (US),Series B,1,7000000
Japan (Else),Minnesota (US),Series B,2,12838961
Japan (Else),United Kingdom (EU),Series B,2,12838961
Florida (US),Peru (Else),Series B,2,29485714
Massachusetts (US),Peru (Else),Series B,1,18428571
New York (US),Peru (Else),Series B,2,52828571
Peru (Else),Texas (US),Series B,1,12285714
Colorado (US),Pennsylvania (US),Series B,2,14771429
Canada (Else),Florida (US),Series B,1,5250000
Canada (Else),India (Else),Series B,1,5250000
Florida (US),India (Else),Series B,1,5250000
Florida (US),Japan (Else),Series B,1,5250000
India (Else),Japan (Else),Series B,1,5250000
India (Else),Texas (US),Series B,1,5250000
Japan (Else),Texas (US),Series B,4,31531818
Connecticut (US),Florida (US),Series B,4,39833333
Connecticut (US),Georgia (US),Series B,2,20606061
Georgia (US),Pennsylvania (US),Series B,6,53306061
Georgia (US),Georgia (US),Series B,6,95333333
Connecticut (US),Germany (EU),Series B,3,29333333
Connecticut (US),Switzerland (EU),Series B,1,11333333
Germany (EU),New Jersey (US),Series B,1,11333333
New Jersey (US),Switzerland (EU),Series B,1,11333333
Michigan (US),North Carolina (US),Series B,1,19000000
Germany (EU),The Netherlands (EU),Series B,1,2300000
California (US),Mississippi (US),Series B,2,35750000
Illinois (US),Mississippi (US),Series B,2,16750000
Connecticut (US),Mississippi (US),Series B,2,17000000
Connecticut (US),Singapore (Else),Series B,1,10000000
Mississippi (US),New York (US),Series B,1,10000000
Mississippi (US),Singapore (Else),Series B,1,10000000
Georgia (US),Illinois (US),Series B,3,43166667
Georgia (US),Massachusetts (US),Series B,3,112928571
Georgia (US),New York (US),Series B,12,196617027
Georgia (US),Switzerland (EU),Series B,1,20000000
Illinois (US),Switzerland (EU),Series B,1,20000000
India (Else),New York (US),Series B,1,8000000
Colorado (US),Japan (Else),Series B,1,10740000
New Jersey (US),Virginia (US),Series B,2,16880952
Belgium (EU),Minnesota (US),Series B,1,4250000
Belgium (EU),New York (US),Series B,2,17812500
Belgium (EU),Texas (US),Series B,1,4250000
Connecticut (US),Minnesota (US),Series B,3,33866667
Israel (Else),Japan (Else),Series B,1,15000000
California (US),Italy (EU),Series B,2,30515152
Colorado (US),Italy (EU),Series B,1,17500000
Italy (EU),New York (US),Series B,2,28272727
Italy (EU),Italy (EU),Series B,1,11666667
Singapore (Else),Singapore (Else),Series B,1,6833333
Israel (Else),Pennsylvania (US),Series B,1,9000000
Pennsylvania (US),Singapore (Else),Series B,1,9000000
California (US),Hong Kong (Else),Series B,3,24931818
France (EU),Hong Kong (Else),Series B,1,7181818
