from,to,round,deals,value
India (Else),Massachusetts (US),Series A,3,2851566
Massachusetts (US),Mauritius (Else),Series A,1,654545
Massachusetts (US),Singapore (Else),Series A,9,54533478
Mauritius (Else),Singapore (Else),Series A,1,654545
Mauritius (Else),United Kingdom (EU),Series A,1,981818
Canada (Else),India (Else),Series A,2,2148373
Canada (Else),Singapore (Else),Series A,3,4774328
India (Else),Texas (US),Series A,5,12247414
Texas (US),United Kingdom (EU),Series A,7,19290504
India (Else),Israel (Else),Series A,2,6380000
Germany (EU),India (Else),Series A,2,6164706
India (Else),New Jersey (US),Series A,2,4750000
India (Else),Washington (US),Series A,4,7328612
New Jersey (US),Washington (US),Series A,6,14855245
Canada (Else),Hong Kong (Else),Series A,3,12918095
Texas (US),Washington (US),Series A,5,15762500
Brazil (Else),Japan (Else),Series A,2,4456471
India (Else),United Arab Emirates (Else),Series A,1,1980210
Japan (Else),United Arab Emirates (Else),Series A,1,2970314
Singapore (Else),The Netherlands (EU),Series A,1,3533333
Belgium (EU),India (Else),Series B,2,11784807
Belgium (EU),Mauritius (Else),Series B,1,1000000
Belgium (EU),New York (US),Series B,1,1000000
Belgium (EU),Singapore (Else),Series B,3,20284807
India (Else),Mauritius (Else),Series B,3,15551631
India (Else),New York (US),Series B,4,33100000
India (Else),Singapore (Else),Series B,10,92718140
Mauritius (Else),New York (US),Series B,2,5866667
Mauritius (Else),Singapore (Else),Series B,2,7133333
New York (US),Singapore (Else),Series B,18,304006198
India (Else),India (Else),Series B,20,114380346
California (US),India (Else),Series B,21,201884350
California (US),Texas (US),Series B,23,223457586
India (Else),Texas (US),Series B,2,22250000
India (Else),South Korea (Else),Series B,2,9200000
China (Else),India (Else),Series B,4,31568123
Singapore (Else),Texas (US),Series B,1,5250000
Singapore (Else),Singapore (Else),Series B,12,94336905
California (US),Washington (US),Series B,31,676181137
India (Else),Washington (US),Series B,2,5943123
China (Else),Virginia (US),Series B,1,2568123
China (Else),Washington (US),Series B,5,126432408
District of Columbia (US),India (Else),Series B,3,12503048
India (Else),Virginia (US),Series B,1,2568123
Virginia (US),Washington (US),Series B,1,2568123
California (US),Florida (US),Series B,21,245688583
Florida (US),Germany (EU),Series B,3,13949524
Florida (US),Illinois (US),Series B,2,5420000
India (Else),Japan (Else),Series B,3,25400000
India (Else),United Kingdom (EU),Series B,5,40483057
India (Else),Massachusetts (US),Series B,1,14000000
California (US),Louisiana (US),Series B,4,59892857
California (US),Maryland (US),Series B,13,305426493
California (US),United States (US),Series B,3,30847222
India (Else),Louisiana (US),Series B,1,3500000
India (Else),Maryland (US),Series B,1,3500000
India (Else),United Arab Emirates (Else),Series B,1,3500000
India (Else),United States (US),Series B,1,3500000
Louisiana (US),Maryland (US),Series B,2,5750000
Louisiana (US),United Arab Emirates (Else),Series B,1,1750000
Louisiana (US),United States (US),Series B,1,1750000
Maryland (US),United Arab Emirates (Else),Series B,1,1750000
Maryland (US),United States (US),Series B,1,1750000
United Arab Emirates (Else),United States (US),Series B,1,1750000
Cambodia (Else),Singapore (Else),Series B,1,14000000
California (US),United Arab Emirates (Else),Series C,4,267196429
India (Else),United Arab Emirates (Else),Series C,1,10500000
California (US),Virginia (US),Series C,12,246961233
District of Columbia (US),India (Else),Series C,1,15600000
India (Else),India (Else),Series C,11,103140743
California (US),Georgia (US),Series C,5,45771429
Georgia (US),India (Else),Series C,1,12000000
Hong Kong (Else),India (Else),Series C,5,74514286
Hong Kong (Else),Japan (Else),Series C,3,48675000
India (Else),Japan (Else),Series C,2,19500000
Japan (Else),Singapore (Else),Series C,6,172380023
Japan (Else),Japan (Else),Series C,20,281651636
India (Else),The Netherlands (EU),Series C,3,25668058
Singapore (Else),The Netherlands (EU),Series C,3,30597753
Hong Kong (Else),The Netherlands (EU),Series C,2,32800000
India (Else),Luxembourg (EU),Series C,1,5000000
India (Else),Switzerland (EU),Series C,2,14000000
India (Else),United Kingdom (EU),Series C,3,45234818
Luxembourg (EU),Switzerland (EU),Series C,2,20000000
Switzerland (EU),United Kingdom (EU),Series C,6,139736113
Belgium (EU),California (US),Series C,5,42599107
Belgium (EU),India (Else),Series C,3,36900000
Belgium (EU),Singapore (Else),Series C,3,7099107
India (Else),New York (US),Series C,3,64993057
Hong Kong (Else),Illinois (US),Series C,3,32897436
Illinois (US),India (Else),Series C,1,18000000
India (Else),Spain (EU),Series C,1,7250000
India (Else),Texas (US),Series C,3,17550000
Singapore (Else),Spain (EU),Series C,1,7250000
Singapore (Else),Texas (US),Series C,4,37113636
Spain (EU),Texas (US),Series C,1,7250000
California (US),Switzerland (EU),Series C,10,193709066
India (Else),United Kingdom (EU),Series D,2,140000000
India (Else),India (Else),Series D,5,159865559
Florida (US),India (Else),Series D,2,150666667
Florida (US),Singapore (Else),Series D,5,81404762
Florida (US),Texas (US),Series D,2,17833333
India (Else),Singapore (Else),Series D,1,20666667
India (Else),Texas (US),Series D,1,20666667
Singapore (Else),Texas (US),Series D,2,17833333
Belgium (EU),California (US),Series D,1,23571429
Belgium (EU),China (Else),Series D,1,15714286
Belgium (EU),India (Else),Series D,1,23571429
Belgium (EU),New York (US),Series D,1,15714286
California (US),India (Else),Series D,2,161428571
China (Else),India (Else),Series D,2,153571429
India (Else),New York (US),Series D,2,45321429
California (US),Florida (US),Series D,11,526795455
Florida (US),United Kingdom (EU),Series D,4,199476190
Florida (US),Hong Kong (Else),Series D,3,39095238
India (Else),Pennsylvania (US),Series E,1,12147430
India (Else),United Kingdom (EU),Series E,1,12147430
Pennsylvania (US),United Kingdom (EU),Series E,1,6073715
India (Else),India (Else),Series E,3,60710573
China (Else),United Arab Emirates (Else),Series E,1,140000000
China (Else),Virginia (US),Series E,1,140000000
India (Else),United Arab Emirates (Else),Series E,1,140000000
India (Else),Virginia (US),Series E,1,140000000
United Arab Emirates (Else),Virginia (US),Series E,1,140000000
Brazil (Else),California (US),Series E,2,85967720
Brazil (Else),India (Else),Series E,1,20000000
Brazil (Else),New York (US),Series E,2,50645146
Brazil (Else),South Africa (Else),Series E,1,20000000
Brazil (Else),The Netherlands (EU),Series E,1,20000000
California (US),India (Else),Series E,3,102666667
California (US),South Africa (Else),Series E,2,52800000
California (US),The Netherlands (EU),Series E,1,40000000
India (Else),New York (US),Series E,3,93700000
India (Else),South Africa (Else),Series E,1,20000000
India (Else),The Netherlands (EU),Series E,1,20000000
New York (US),South Africa (Else),Series E,2,32800000
New York (US),The Netherlands (EU),Series E,1,20000000
South Africa (Else),The Netherlands (EU),Series E,1,20000000
India (Else),Massachusetts (US),Series E,1,46200000
India (Else),Singapore (Else),Series E,1,46200000
Massachusetts (US),New York (US),Series E,12,451493532
Massachusetts (US),Singapore (Else),Series E,1,30800000
New York (US),Singapore (Else),Series E,2,110800000
District of Columbia (US),New York (US),Series E,2,106076988
California (US),India (Else),Series H,2,116000000
California (US),United Arab Emirates (Else),Series H,1,8000000
India (Else),United Arab Emirates (Else),Series H,1,16000000
India (Else),India (Else),Series H,2,78666667
California (US),China (Else),Series J,1,933333333
California (US),Washington (US),Series J,1,933333333
China (Else),Washington (US),Series J,1,933333333
California (US),India (Else),Series Unknown,12,83834022
California (US),District of Columbia (US),Series Unknown,6,20481605
California (US),Mauritius (Else),Series Unknown,2,1864082
California (US),Virginia (US),Series Unknown,6,51241854
China (Else),District of Columbia (US),Series Unknown,2,267673606
China (Else),India (Else),Series Unknown,1,2517348
China (Else),Mauritius (Else),Series Unknown,1,1006939
China (Else),United Arab Emirates (Else),Series Unknown,1,1006939
China (Else),Virginia (US),Series Unknown,2,2406939
District of Columbia (US),India (Else),Series Unknown,2,26449990
District of Columbia (US),Mauritius (Else),Series Unknown,1,1006939
District of Columbia (US),United Arab Emirates (Else),Series Unknown,1,1006939
District of Columbia (US),Virginia (US),Series Unknown,1,1006939
India (Else),Mauritius (Else),Series Unknown,2,3945919
India (Else),United Arab Emirates (Else),Series Unknown,1,2517348
India (Else),Virginia (US),Series Unknown,2,2724286
Mauritius (Else),United Arab Emirates (Else),Series Unknown,1,1006939
Mauritius (Else),Virginia (US),Series Unknown,1,1006939
United Arab Emirates (Else),Virginia (US),Series Unknown,1,1006939
India (Else),India (Else),Series Unknown,25,194959896
Cyprus (EU),United Kingdom (EU),Series Unknown,3,15550000
India (Else),Israel (Else),Series Unknown,1,206939
Israel (Else),Virginia (US),Series Unknown,2,30206939
India (Else),New Jersey (US),Series Unknown,1,501174
India (Else),United Kingdom (EU),Series Unknown,3,26520887
India (Else),Singapore (Else),Series Unknown,5,16543054
California (US),Japan (Else),Series Unknown,15,117920268
California (US),Singapore (Else),Series Unknown,16,243250430
France (EU),India (Else),Series Unknown,2,16530921
France (EU),Singapore (Else),Series Unknown,2,8671795
India (Else),Japan (Else),Series Unknown,3,16115385
Japan (Else),Singapore (Else),Series Unknown,9,85869327
Japan (Else),Japan (Else),Series Unknown,166,626701059
India (Else),New York (US),Series Unknown,4,62652198
India (Else),Luxembourg (EU),Series Unknown,2,3607757
Luxembourg (EU),Singapore (Else),Series Unknown,3,6201867
Canada (Else),India (Else),Series Unknown,2,23000675
India (Else),Switzerland (EU),Series Unknown,2,6937200
Massachusetts (US),United Kingdom (EU),Series Unknown,4,65666634
Belgium (EU),Luxembourg (EU),Series Unknown,1,1671257
India (Else),Washington (US),Series Unknown,1,13183404
Belgium (EU),India (Else),Series Unknown,1,9333333
Belgium (EU),New York (US),Series Unknown,1,9333333
India (Else),Texas (US),Series Unknown,1,6275606
Singapore (Else),Texas (US),Series Unknown,1,1394579
Mauritius (Else),Oman (Else),Series Unknown,1,2246261
Australia (Else),Japan (Else),Series Unknown,2,71644444
The Netherlands (EU),United Kingdom (EU),Series Unknown,6,60473981
India (Else),India (Else),Undisclosed,1,31160
California (US),Indonesia (Else),Pre Seed,4,380000
Indonesia (Else),Singapore (Else),Pre Seed,1,250000
Indonesia (Else),Indonesia (Else),Pre Seed,1,166667
California (US),Indonesia (Else),Seed,6,9025000
China (Else),Florida (US),Seed,6,4373038
Florida (US),Indonesia (Else),Seed,1,1200000
Indonesia (Else),Indonesia (Else),Seed,11,7083333
Georgia (US),Indonesia (Else),Seed,1,1050000
Georgia (US),Singapore (Else),Seed,1,700000
Hong Kong (Else),Indonesia (Else),Series A,2,7062500
Hong Kong (Else),Taiwan (Else),Series A,2,8616071
Indonesia (Else),Taiwan (Else),Series A,1,1750000
Indonesia (Else),Indonesia (Else),Series A,3,8645833
California (US),Indonesia (Else),Series A,7,18000000
California (US),Thailand (Else),Series A,4,10925000
Hong Kong (Else),Thailand (Else),Series A,2,12700000
Indonesia (Else),Malaysia (Else),Series A,1,4000000
Indonesia (Else),Thailand (Else),Series A,1,4000000
Malaysia (Else),Singapore (Else),Series A,4,12900000
Singapore (Else),Thailand (Else),Series A,4,30604167
Brazil (Else),Philippines (Else),Series A,1,2857143
California (US),Philippines (Else),Series A,2,4432143
New York (US),Philippines (Else),Series A,2,4432143
Philippines (Else),Singapore (Else),Series A,2,8864286
Indonesia (Else),Japan (Else),Series A,1,2666667
Indonesia (Else),The Netherlands (EU),Series A,1,2666667
China (Else),Indonesia (Else),Series B,1,15428571
Indonesia (Else),Malaysia (Else),Series B,2,41142857
Indonesia (Else),New York (US),Series B,1,15428571
Indonesia (Else),Singapore (Else),Series B,6,70478571
Malaysia (Else),New York (US),Series B,2,14857143
Malaysia (Else),Singapore (Else),Series B,3,19047619
Indonesia (Else),Indonesia (Else),Series B,1,11571429
China (Else),South Korea (Else),Series E,1,550000000
Hong Kong (Else),Japan (Else),Series E,1,550000000
Hong Kong (Else),South Korea (Else),Series E,1,550000000
Japan (Else),South Korea (Else),Series E,1,550000000
Turkey (Else),Turkey (Else),Angel,6,1061686
California (US),Germany (EU),Angel,1,191667
California (US),Illinois (US),Angel,4,4334524
California (US),Ireland (EU),Angel,1,383333
Germany (EU),Illinois (US),Angel,1,191667
Germany (EU),Ireland (EU),Angel,1,383333
Illinois (US),Ireland (EU),Angel,1,383333
Ireland (EU),Ireland (EU),Angel,2,870747
New Jersey (US),New York (US),Convertible Note,5,736000
New Jersey (US),United Kingdom (EU),Convertible Note,1,130903
California (US),Ireland (EU),Debt Financing,1,240690126
California (US),The Netherlands (EU),Debt Financing,1,240690126
Ireland (EU),The Netherlands (EU),Debt Financing,1,240690126
Ireland (EU),United Kingdom (EU),Debt Financing,1,481380251
Japan (Else),Japan (Else),Debt Financing,3,87887772
California (US),Ireland (EU),Non Equity Assistance,1,16008
Ireland (EU),Missouri (US),Pre Seed,1,1669919
Ireland (EU),Ireland (EU),Pre Seed,1,1113279
New Jersey (US),New York (US),Pre Seed,9,3063333
Egypt (Else),France (EU),Seed,1,445661
Egypt (Else),Ireland (EU),Seed,1,668492
France (EU),Ireland (EU),Seed,2,2393832
Ireland (EU),Ireland (EU),Seed,12,12063652
Ireland (EU),United Kingdom (EU),Seed,11,17631402
Ireland (EU),Vermont (US),Seed,1,1896946
United Kingdom (EU),Vermont (US),Seed,1,948473
Germany (EU),New Jersey (US),Seed,2,899696
Ireland (EU),New Jersey (US),Seed,3,2699717
California (US),Ireland (EU),Seed,5,18155000
Ireland (EU),New York (US),Seed,1,1893333
Belgium (EU),Ireland (EU),Seed,1,2212548
Ireland (EU),North Carolina (US),Seed,1,529203
Canada (Else),Ireland (EU),Seed,1,350000
Ireland (EU),Oman (Else),Series A,1,3416359
Ireland (EU),Ireland (EU),Series A,4,15355126
Ireland (EU),Japan (Else),Series A,1,3657143
Ireland (EU),New York (US),Series A,1,3657143
Ireland (EU),United Kingdom (EU),Series A,3,23348566
Ireland (EU),Washington (US),Series A,2,4333333
United Kingdom (EU),Washington (US),Series A,7,31030163
Illinois (US),Illinois (US),Series A,29,115010967
Germany (EU),Ireland (EU),Series A,1,10535942
China (Else),Ireland (EU),Series B,3,21287573
Ireland (EU),New York (US),Series B,4,28763480
Brazil (Else),Germany (EU),Series C,1,23250000
Brazil (Else),Ireland (EU),Series C,1,23250000
California (US),Ireland (EU),Series C,5,104467532
Germany (EU),Ireland (EU),Series C,1,23250000
China (Else),France (EU),Series C,2,166068262
France (EU),Hong Kong (Else),Series C,3,118559794
Ireland (EU),Ireland (EU),Series Unknown,8,21140620
Ireland (EU),New Jersey (US),Series Unknown,1,2657564
Denmark (EU),Ireland (EU),Series Unknown,1,1098058
Ireland (EU),Switzerland (EU),Series Unknown,1,2647750
Ireland (EU),Virginia (US),Series Unknown,1,1499890
California (US),Israel (Else),Angel,1,975000
Israel (Else),United Kingdom (EU),Angel,1,975000
Israel (Else),Israel (Else),Angel,1,650000
California (US),Cayman Islands (Else),Convertible Note,1,750000
California (US),Israel (Else),Convertible Note,1,750000
Cayman Islands (Else),Israel (Else),Convertible Note,1,750000
Cayman Islands (Else),New York (US),Convertible Note,1,750000
Israel (Else),New York (US),Convertible Note,1,750000
Colorado (US),Hong Kong (Else),Corporate Round,1,1500000
Colorado (US),Israel (Else),Corporate Round,1,1000000
Colorado (US),Spain (EU),Corporate Round,1,1000000
Hong Kong (Else),Israel (Else),Corporate Round,1,1500000
Hong Kong (Else),Spain (EU),Corporate Round,1,1500000
Israel (Else),Spain (EU),Corporate Round,1,1000000
Hong Kong (Else),Hong Kong (Else),Corporate Round,1,1000000
California (US),Israel (Else),Grant,1,15000000
California (US),Switzerland (EU),Grant,1,10000000
Israel (Else),Switzerland (EU),Grant,1,15000000
Israel (Else),Israel (Else),Grant,2,11700000
Illinois (US),Massachusetts (US),Post IPO Equity,1,15000000
Illinois (US),New York (US),Post IPO Equity,1,22500000
Massachusetts (US),New York (US),Post IPO Equity,4,91566667
Israel (Else),Israel (Else),Post IPO Equity,2,66015696
California (US),Israel (Else),Pre Seed,3,2246000
Israel (Else),Israel (Else),Pre Seed,3,1694000
Germany (EU),New Jersey (US),Pre Seed,1,266667
California (US),Peru (Else),Seed,2,14400000
California (US),South Carolina (US),Seed,3,6853333
Israel (Else),South Carolina (US),Seed,1,4000000
Israel (Else),United Kingdom (EU),Seed,4,13450000
South Carolina (US),United Kingdom (EU),Seed,1,2666667
Israel (Else),Israel (Else),Seed,26,47893155
California (US),Russian Federation (Else),Seed,10,13093310
Israel (Else),New York (US),Seed,12,26689187
Colorado (US),Georgia (US),Seed,4,8180378
Colorado (US),Israel (Else),Seed,2,2190000
Georgia (US),Israel (Else),Seed,1,960000
Georgia (US),New York (US),Seed,13,16079693
Germany (EU),Israel (Else),Seed,1,172957
Israel (Else),Switzerland (EU),Seed,1,172957
China (Else),France (EU),Seed,1,1026667
China (Else),Israel (Else),Seed,2,3726667
France (EU),Israel (Else),Seed,3,3193333
Brazil (Else),Israel (Else),Seed,1,1350000
Brazil (Else),Sweden (EU),Seed,1,900000
Israel (Else),Sweden (EU),Seed,1,1350000
New York (US),Sweden (EU),Seed,7,19522373
Missouri (US),Pennsylvania (US),Seed,3,1578333
Missouri (US),United Kingdom (EU),Seed,2,1328000
Pennsylvania (US),United Kingdom (EU),Seed,5,7136667
Missouri (US),Missouri (US),Seed,8,4180000
Massachusetts (US),Sweden (EU),Seed,1,500000
California (US),Thailand (Else),Seed,3,2795000
Israel (Else),Thailand (Else),Seed,1,2000000
Israel (Else),Pennsylvania (US),Seed,1,3500000
California (US),Japan (Else),Seed,46,74736247
Israel (Else),Japan (Else),Seed,3,2308046
Australia (Else),Israel (Else),Series A,1,7500000
Australia (Else),Peru (Else),Series A,2,6755556
Israel (Else),Luxembourg (EU),Series A,2,10125000
Israel (Else),Peru (Else),Series A,2,10300000
Luxembourg (EU),Peru (Else),Series A,1,5000000
Peru (Else),United Kingdom (EU),Series A,1,5000000
Israel (Else),Israel (Else),Series A,32,143714683
Israel (Else),Japan (Else),Series A,11,54907251
Israel (Else),Turkey (Else),Series A,1,5714286
Japan (Else),Turkey (Else),Series A,1,4285714
Germany (EU),Israel (Else),Series A,5,34244444
Cayman Islands (Else),China (Else),Series A,1,5500000
Cayman Islands (Else),India (Else),Series A,1,5500000
Cayman Islands (Else),United Kingdom (EU),Series A,1,5500000
Israel (Else),The Netherlands (EU),Series A,1,6300000
India (Else),Pennsylvania (US),Series A,1,3200000
India (Else),Taiwan (Else),Series A,1,3200000
Israel (Else),Pennsylvania (US),Series A,2,8800000
Israel (Else),Taiwan (Else),Series A,3,21459091
Pennsylvania (US),Taiwan (Else),Series A,1,3200000
France (EU),Texas (US),Series A,3,16066667
Israel (Else),Texas (US),Series A,1,3600000
California (US),Michigan (US),Series A,10,118341020
Israel (Else),Michigan (US),Series A,2,10133333
Cayman Islands (Else),Israel (Else),Series A,1,3500000
Israel (Else),Singapore (Else),Series A,7,35550000
Illinois (US),Israel (Else),Series A,1,6000000
Illinois (US),Japan (Else),Series A,4,15065359
China (Else),Italy (EU),Series A,1,2840000
Italy (EU),Russian Federation (Else),Series A,1,2840000
Italy (EU),Italy (EU),Series A,6,10179092
France (EU),New Jersey (US),Series A,3,15266356
France (EU),South Korea (Else),Series A,3,25483967
Israel (Else),New Jersey (US),Series A,3,20800000
Israel (Else),South Korea (Else),Series A,2,13333333
New Jersey (US),New York (US),Series A,12,71658225
New Jersey (US),South Korea (Else),Series A,1,8000000
Japan (Else),South Korea (Else),Series A,6,25674413
Singapore (Else),South Korea (Else),Series A,4,27579167
South Korea (Else),South Korea (Else),Series A,43,158036823
Israel (Else),Italy (EU),Series A,1,3750000
Italy (EU),Switzerland (EU),Series A,2,6750000
New Jersey (US),United Kingdom (EU),Series A,9,55093272
Israel (Else),Missouri (US),Series A,1,2000000
Missouri (US),United Kingdom (EU),Series A,2,19714286
Canada (Else),Ireland (EU),Series B,1,11818182
Canada (Else),Israel (Else),Series B,4,56321212
China (Else),Israel (Else),Series B,5,55502165
Ireland (EU),Israel (Else),Series B,2,49343434
Ireland (EU),Singapore (Else),Series B,2,18095248
Ireland (EU),South Korea (Else),Series B,1,11818182
Israel (Else),Singapore (Else),Series B,3,46181818
Israel (Else),South Korea (Else),Series B,4,64854545
Israel (Else),Israel (Else),Series B,24,231265224
Israel (Else),Japan (Else),Series B,4,30848980
Israel (Else),Massachusetts (US),Series B,4,38142857
Japan (Else),Massachusetts (US),Series B,6,39868571
Israel (Else),Luxembourg (EU),Series B,5,46469327
Georgia (US),Germany (EU),Series B,1,4000000
Georgia (US),Israel (Else),Series B,1,4000000
Georgia (US),New York (US),Series B,8,94918840
Germany (EU),Israel (Else),Series B,8,52228860
Israel (Else),New York (US),Series B,15,159824603
California (US),Israel (Else),Series B,25,358831520
Israel (Else),United Kingdom (EU),Series B,7,93842063
Hong Kong (Else),Israel (Else),Series B,3,20673333
California (US),Luxembourg (EU),Series B,7,133359803
Canada (Else),Michigan (US),Series B,2,10466667
Israel (Else),Michigan (US),Series B,2,24819048
Israel (Else),Switzerland (EU),Series B,3,30616667
Michigan (US),Switzerland (EU),Series B,1,5266667
Australia (Else),Florida (US),Series B,1,8000000
Australia (Else),New York (US),Series B,5,59420522
India (Else),Israel (Else),Series B,1,10500000
India (Else),Luxembourg (EU),Series B,1,7000000
Brazil (Else),Israel (Else),Series B,1,2727273
Brazil (Else),Missouri (US),Series B,1,1818182
Brazil (Else),Ohio (US),Series B,1,1818182
Brazil (Else),Singapore (Else),Series B,3,14118182
Brazil (Else),Thailand (Else),Series B,1,2727273
California (US),Missouri (US),Series B,10,230334047
California (US),Ohio (US),Series B,7,64699432
Germany (EU),Missouri (US),Series B,1,1818182
Germany (EU),Ohio (US),Series B,1,1818182
Israel (Else),Missouri (US),Series B,1,2727273
Israel (Else),Ohio (US),Series B,2,9077273
Israel (Else),Thailand (Else),Series B,1,3636364
Japan (Else),Missouri (US),Series B,1,1818182
Japan (Else),Ohio (US),Series B,1,1818182
Japan (Else),Singapore (Else),Series B,8,36971980
Missouri (US),Ohio (US),Series B,4,12839015
Missouri (US),Singapore (Else),Series B,4,140568182
Missouri (US),Thailand (Else),Series B,1,2727273
Ohio (US),Singapore (Else),Series B,1,1818182
Ohio (US),Thailand (Else),Series B,1,2727273
Singapore (Else),Thailand (Else),Series B,1,2727273
Thailand (Else),Thailand (Else),Series B,1,1818182
Israel (Else),West Virginia (US),Series B,1,16666667
New York (US),West Virginia (US),Series B,1,16666667
Connecticut (US),United Kingdom (EU),Series B,6,35908141
Germany (EU),New Jersey (US),Series B,3,23409524
Illinois (US),Israel (Else),Series B,3,27301587
Israel (Else),New Jersey (US),Series B,1,18857143
Germany (EU),South Korea (Else),Series C,1,30000000
California (US),Israel (Else),Series C,18,474428211
China (Else),Israel (Else),Series C,4,80272727
Israel (Else),Massachusetts (US),Series C,4,65250000
Israel (Else),Israel (Else),Series C,13,199740260
Florida (US),New Jersey (US),Series C,1,6600000
Florida (US),Texas (US),Series C,2,18600000
Florida (US),United States (US),Series C,1,6600000
New Jersey (US),Texas (US),Series C,2,23200000
New Jersey (US),United States (US),Series C,1,4400000
Texas (US),United States (US),Series C,1,4400000
Florida (US),Florida (US),Series C,1,4400000
Israel (Else),Virginia (US),Series C,2,29484127
District of Columbia (US),Israel (Else),Series C,1,13500000
Illinois (US),Israel (Else),Series C,1,15000000
Illinois (US),Italy (EU),Series C,1,15000000
Illinois (US),Japan (Else),Series C,3,40636364
Israel (Else),Italy (EU),Series C,1,15000000
Israel (Else),Japan (Else),Series C,3,64285714
Italy (EU),Japan (Else),Series C,1,15000000
Colorado (US),New Jersey (US),Series C,2,24800000
California (US),Colorado (US),Series D,6,176066667
Colorado (US),Israel (Else),Series D,1,22500000
Colorado (US),Colorado (US),Series D,2,10500000
Israel (Else),Israel (Else),Series D,4,60642857
Israel (Else),New York (US),Series D,3,83414286
Israel (Else),Taiwan (Else),Series D,1,25714286
Israel (Else),United Kingdom (EU),Series D,2,29714286
New York (US),Taiwan (Else),Series D,1,17142857
Japan (Else),South Korea (Else),Series D,3,80272727
China (Else),Illinois (US),Series E,1,50000000
China (Else),Israel (Else),Series E,1,50000000
China (Else),Kansas (US),Series E,1,50000000
Florida (US),Illinois (US),Series E,1,50000000
Florida (US),Israel (Else),Series E,1,50000000
Florida (US),Kansas (US),Series E,1,50000000
Florida (US),New York (US),Series E,2,138987500
Illinois (US),Israel (Else),Series E,2,58571429
Illinois (US),Kansas (US),Series E,1,50000000
Illinois (US),New York (US),Series E,3,158181818
Israel (Else),Kansas (US),Series E,1,50000000
Israel (Else),New York (US),Series E,1,50000000
Kansas (US),New York (US),Series E,1,50000000
Denmark (EU),Illinois (US),Series F,1,7500000
Denmark (EU),Japan (Else),Series F,1,7500000
Denmark (EU),Maryland (US),Series F,1,7500000
Denmark (EU),Massachusetts (US),Series F,1,7500000
Denmark (EU),New York (US),Series F,1,7500000
Denmark (EU),Switzerland (EU),Series F,1,7500000
Denmark (EU),United Kingdom (EU),Series F,1,7500000
Illinois (US),Japan (Else),Series F,1,7500000
Illinois (US),Maryland (US),Series F,1,7500000
Illinois (US),Massachusetts (US),Series F,2,63055556
Illinois (US),New York (US),Series F,2,90833333
Illinois (US),Switzerland (EU),Series F,1,7500000
Illinois (US),United Kingdom (EU),Series F,1,7500000
Japan (Else),Maryland (US),Series F,1,7500000
Japan (Else),Massachusetts (US),Series F,1,7500000
Japan (Else),New York (US),Series F,2,285277778
Japan (Else),Switzerland (EU),Series F,1,7500000
Japan (Else),United Kingdom (EU),Series F,1,7500000
Maryland (US),Massachusetts (US),Series F,4,122880952
Maryland (US),New York (US),Series F,1,7500000
Maryland (US),Switzerland (EU),Series F,3,90214286
Maryland (US),United Kingdom (EU),Series F,1,7500000
Massachusetts (US),New York (US),Series F,3,105719048
Massachusetts (US),Switzerland (EU),Series F,3,90214286
Massachusetts (US),United Kingdom (EU),Series F,1,7500000
New York (US),Switzerland (EU),Series F,1,7500000
New York (US),United Kingdom (EU),Series F,3,152500000
Switzerland (EU),United Kingdom (EU),Series F,1,7500000
Hong Kong (Else),Israel (Else),Series F,2,70833333
Hong Kong (Else),Switzerland (EU),Series F,1,13333333
Israel (Else),Switzerland (EU),Series F,1,33333333
Israel (Else),Israel (Else),Series F,3,67666667
France (EU),Israel (Else),Series F,1,20000000
California (US),Israel (Else),Series Unknown,4,71916667
Israel (Else),United Kingdom (EU),Series Unknown,3,32333333
Israel (Else),Israel (Else),Series Unknown,11,78116667
Canada (Else),Israel (Else),Series Unknown,2,7625000
Israel (Else),Luxembourg (EU),Series Unknown,1,22000000
China (Else),Israel (Else),Series Unknown,2,10437500
Israel (Else),Japan (Else),Series Unknown,1,1400000
Israel (Else),Singapore (Else),Series Unknown,1,1000000
Italy (EU),Italy (EU),Angel,1,1530696
California (US),Switzerland (EU),Convertible Note,1,570000
Switzerland (EU),Switzerland (EU),Convertible Note,1,380000
Russian Federation (Else),Switzerland (EU),Convertible Note,1,1053500
Italy (EU),Italy (EU),Convertible Note,1,4466704
Italy (EU),Spain (EU),Seed,3,5177027
Spain (EU),Spain (EU),Seed,37,35723388
Belgium (EU),Italy (EU),Seed,1,1296243
Florida (US),Italy (EU),Seed,1,1176007
Italy (EU),Luxembourg (EU),Series A,1,1890315
Italy (EU),Italy (EU),Series B,3,31124841
Italy (EU),Italy (EU),Series Unknown,3,12193403
Germany (EU),Italy (EU),Series Unknown,3,22269320
Japan (Else),Japan (Else),Angel,7,1671745
Japan (Else),Japan (Else),Convertible Note,1,1000000
Japan (Else),Japan (Else),Corporate Round,37,223691163
Japan (Else),New York (US),Corporate Round,2,17061384
China (Else),Japan (Else),Corporate Round,1,2157413
California (US),Japan (Else),Corporate Round,3,18933205
California (US),Japan (Else),Initial Coin Offering,1,109149714
Canada (Else),Japan (Else),Pre Seed,1,618246
Japan (Else),Japan (Else),Pre Seed,6,6209614
China (Else),Singapore (Else),Pre Seed,1,733000
California (US),New Jersey (US),Pre Seed,11,5009031
Japan (Else),Japan (Else),Seed,93,100711224
Japan (Else),Taiwan (Else),Seed,3,3012037
