from,to,round,deals,value
District of Columbia (US),United States (US),Seed,2,296000
Florida (US),Illinois (US),Seed,4,2044000
Florida (US),Louisiana (US),Seed,1,96000
Florida (US),Nevada (US),Seed,3,489333
Florida (US),United States (US),Seed,2,296000
Illinois (US),Louisiana (US),Seed,1,144000
Illinois (US),Nevada (US),Seed,2,378783
Illinois (US),New York (US),Seed,22,10019973
Illinois (US),United States (US),Seed,2,977333
Louisiana (US),Nevada (US),Seed,1,96000
Louisiana (US),United States (US),Seed,1,96000
California (US),Connecticut (US),Seed,14,10110756
Connecticut (US),Pennsylvania (US),Seed,3,673077
Connecticut (US),Tennessee (US),Seed,1,266667
Pennsylvania (US),Tennessee (US),Seed,2,843590
Colorado (US),The Netherlands (EU),Seed,1,200000
Colorado (US),Washington (US),Seed,1,200000
Florida (US),The Netherlands (EU),Seed,1,200000
Florida (US),Washington (US),Seed,5,2963182
The Netherlands (EU),Washington (US),Seed,1,200000
Hong Kong (Else),Michigan (US),Seed,1,380000
Hong Kong (Else),Texas (US),Seed,2,1000000
Hong Kong (Else),The Netherlands (EU),Seed,1,380000
Michigan (US),Texas (US),Seed,2,1110000
Michigan (US),The Netherlands (EU),Seed,1,380000
Texas (US),The Netherlands (EU),Seed,2,896364
California (US),South Korea (Else),Seed,4,5350000
Illinois (US),Tennessee (US),Seed,2,965714
California (US),Puerto Rico (Else),Seed,2,1087500
New Mexico (US),Puerto Rico (Else),Seed,1,487500
New York (US),Puerto Rico (Else),Seed,1,325000
New Mexico (US),New Mexico (US),Seed,1,325000
Florida (US),Russian Federation (Else),Seed,2,633333
Illinois (US),Russian Federation (Else),Seed,1,300000
Massachusetts (US),Russian Federation (Else),Seed,2,633333
Australia (Else),Belgium (EU),Seed,1,340000
California (US),Minnesota (US),Seed,6,2863268
Italy (EU),Minnesota (US),Seed,1,166667
Italy (EU),Texas (US),Seed,1,166667
Minnesota (US),Texas (US),Seed,2,1109524
Minnesota (US),United Kingdom (EU),Seed,2,350000
District of Columbia (US),Texas (US),Seed,1,1312500
Connecticut (US),Israel (Else),Seed,2,423810
Connecticut (US),Massachusetts (US),Seed,5,3341438
Arizona (US),Colorado (US),Seed,3,2845298
Arizona (US),Michigan (US),Seed,1,454545
Arizona (US),Minnesota (US),Seed,1,454545
Arizona (US),New York (US),Seed,5,4018770
Colorado (US),Michigan (US),Seed,1,909091
Colorado (US),Minnesota (US),Seed,1,909091
Michigan (US),Minnesota (US),Seed,1,454545
Michigan (US),New York (US),Seed,6,2154149
Minnesota (US),New York (US),Seed,3,2078355
California (US),Missouri (US),Seed,3,1501667
Florida (US),Missouri (US),Seed,2,231834
Florida (US),Puerto Rico (Else),Seed,1,183333
Missouri (US),Nevada (US),Seed,1,183333
Missouri (US),Puerto Rico (Else),Seed,1,183333
Nevada (US),Puerto Rico (Else),Seed,1,183333
China (Else),Massachusetts (US),Seed,2,1125000
Connecticut (US),Germany (EU),Seed,1,156522
Connecticut (US),Illinois (US),Seed,2,357860
Connecticut (US),Nevada (US),Seed,3,666819
Connecticut (US),New York (US),Seed,15,10069603
Germany (EU),Illinois (US),Seed,3,1470338
Germany (EU),Nevada (US),Seed,1,156522
Georgia (US),New York (US),Seed,6,6989835
New York (US),Singapore (Else),Seed,4,2248681
Arizona (US),Washington (US),Seed,2,990000
China (Else),Germany (EU),Seed,1,150000
China (Else),Japan (Else),Seed,1,300000
Germany (EU),Japan (Else),Seed,2,800000
Israel (Else),Pennsylvania (US),Seed,1,333333
Israel (Else),Spain (EU),Seed,1,222222
Pennsylvania (US),Spain (EU),Seed,1,333333
Pennsylvania (US),Texas (US),Seed,9,3809574
Pennsylvania (US),Ukraine (Else),Seed,2,633333
Spain (EU),Ukraine (Else),Seed,1,222222
Pennsylvania (US),Pennsylvania (US),Seed,11,3910880
California (US),Indiana (US),Seed,2,5105556
Illinois (US),Indiana (US),Seed,2,541481
Illinois (US),Japan (Else),Seed,1,722222
Illinois (US),Pennsylvania (US),Seed,3,954558
Indiana (US),Japan (Else),Seed,1,722222
Indiana (US),New York (US),Seed,2,521481
Indiana (US),Pennsylvania (US),Seed,1,481481
Indiana (US),United Kingdom (EU),Seed,1,481481
Japan (Else),Pennsylvania (US),Seed,2,1138889
Connecticut (US),Texas (US),Seed,2,509699
Nevada (US),Texas (US),Seed,3,2491087
Colorado (US),Connecticut (US),Seed,1,184211
Colorado (US),Maryland (US),Seed,1,184211
Colorado (US),United Kingdom (EU),Seed,2,913860
Connecticut (US),Maryland (US),Seed,2,307287
Connecticut (US),United Kingdom (EU),Seed,1,460526
Maryland (US),Nevada (US),Seed,1,184211
Maryland (US),United Kingdom (EU),Seed,1,460526
Japan (Else),United States (US),Seed,1,720000
California (US),Wisconsin (US),Seed,1,183333
District of Columbia (US),Minnesota (US),Seed,1,183333
District of Columbia (US),Pennsylvania (US),Seed,2,619697
District of Columbia (US),United Kingdom (EU),Seed,2,619697
District of Columbia (US),Wisconsin (US),Seed,1,183333
Massachusetts (US),Minnesota (US),Seed,1,366667
Massachusetts (US),Wisconsin (US),Seed,1,366667
Minnesota (US),Pennsylvania (US),Seed,1,183333
Minnesota (US),Wisconsin (US),Seed,1,183333
New York (US),Wisconsin (US),Seed,3,1869304
Pennsylvania (US),Wisconsin (US),Seed,1,183333
United Kingdom (EU),Wisconsin (US),Seed,3,1792333
Michigan (US),Michigan (US),Seed,5,4419697
Colorado (US),France (EU),Seed,1,666667
Massachusetts (US),Rhode Island (US),Seed,4,2360000
New York (US),Rhode Island (US),Seed,2,615000
Israel (Else),Michigan (US),Seed,1,50000
Michigan (US),Washington (US),Seed,2,400000
Connecticut (US),Virginia (US),Seed,2,399038
Massachusetts (US),Virginia (US),Seed,3,1613462
California (US),South Carolina (US),Seed,2,1006667
Massachusetts (US),South Carolina (US),Seed,1,760000
New York (US),South Carolina (US),Seed,2,1256667
California (US),South Africa (Else),Seed,2,1843333
California (US),United Arab Emirates (Else),Seed,3,7952222
Colorado (US),Germany (EU),Seed,1,453333
Colorado (US),South Africa (Else),Seed,1,453333
Colorado (US),United Arab Emirates (Else),Seed,1,453333
Germany (EU),South Africa (Else),Seed,1,453333
Germany (EU),Tennessee (US),Seed,1,453333
Germany (EU),United Arab Emirates (Else),Seed,1,453333
Illinois (US),South Africa (Else),Seed,2,720000
Illinois (US),United Arab Emirates (Else),Seed,1,680000
South Africa (Else),Tennessee (US),Seed,1,453333
South Africa (Else),United Arab Emirates (Else),Seed,1,453333
South Africa (Else),United Kingdom (EU),Seed,1,453333
Tennessee (US),United Arab Emirates (Else),Seed,1,453333
Tennessee (US),United Kingdom (EU),Seed,1,453333
District of Columbia (US),Oregon (US),Seed,1,250000
Germany (EU),Saudi Arabia (Else),Seed,1,833333
New York (US),Saudi Arabia (Else),Seed,1,1250000
New York (US),Switzerland (EU),Seed,2,1716667
Saudi Arabia (Else),Switzerland (EU),Seed,1,1250000
Michigan (US),Virginia (US),Seed,2,392857
District of Columbia (US),Maryland (US),Seed,8,3231410
Maryland (US),Virginia (US),Seed,5,2884359
Virginia (US),Virginia (US),Seed,5,2418077
Connecticut (US),Florida (US),Seed,1,125000
Florida (US),Virginia (US),Seed,1,187500
California (US),Jersey (Else),Seed,4,2694103
Canada (Else),Colorado (US),Seed,3,967692
Canada (Else),Jersey (Else),Seed,1,127692
Canada (Else),Singapore (Else),Seed,1,127692
Colorado (US),Jersey (Else),Seed,1,127692
Jersey (Else),Singapore (Else),Seed,1,127692
Argentina (Else),District of Columbia (US),Seed,1,62500
Argentina (Else),Maryland (US),Seed,1,125000
Argentina (Else),New York (US),Seed,2,595833
Argentina (Else),Ohio (US),Seed,1,62500
District of Columbia (US),Ohio (US),Seed,2,104500
District of Columbia (US),Spain (EU),Seed,1,62500
Maryland (US),Ohio (US),Seed,1,125000
Ohio (US),Spain (EU),Seed,1,62500
Maryland (US),Maryland (US),Seed,3,793750
District of Columbia (US),Washington (US),Seed,1,1090909
Pennsylvania (US),Virginia (US),Seed,1,436364
Virginia (US),Washington (US),Seed,3,1715909
California (US),Philippines (Else),Seed,1,360000
Canada (Else),Hong Kong (Else),Seed,2,740000
Canada (Else),Philippines (Else),Seed,1,240000
France (EU),Hong Kong (Else),Seed,1,240000
France (EU),Pennsylvania (US),Seed,1,360000
France (EU),Philippines (Else),Seed,1,240000
Hong Kong (Else),Pennsylvania (US),Seed,1,360000
Hong Kong (Else),Philippines (Else),Seed,1,240000
Hong Kong (Else),United Kingdom (EU),Seed,1,240000
Pennsylvania (US),Philippines (Else),Seed,1,360000
Philippines (Else),Texas (US),Seed,1,240000
Philippines (Else),United Kingdom (EU),Seed,1,240000
Chile (Else),Massachusetts (US),Seed,1,531250
Argentina (Else),Germany (EU),Seed,1,533333
Georgia (US),Pennsylvania (US),Seed,2,485000
California (US),Hawaii (US),Seed,2,2187500
Hawaii (US),Japan (Else),Seed,1,187500
Hawaii (US),New York (US),Seed,2,525000
Hawaii (US),Virginia (US),Seed,1,125000
Hawaii (US),Washington (US),Seed,1,125000
Japan (Else),Virginia (US),Seed,1,187500
Maryland (US),Texas (US),Seed,1,250000
Germany (EU),Luxembourg (EU),Seed,1,555556
Illinois (US),Luxembourg (EU),Seed,1,555556
Arizona (US),Canada (Else),Seed,1,240000
Arizona (US),Pennsylvania (US),Seed,1,240000
Mexico (Else),Ohio (US),Seed,1,1400000
Illinois (US),Michigan (US),Seed,3,2005556
Illinois (US),Texas (US),Seed,1,350000
Illinois (US),Washington (US),Seed,2,870000
Michigan (US),Pennsylvania (US),Seed,2,883333
Louisiana (US),Michigan (US),Seed,1,150000
Louisiana (US),Virginia (US),Seed,1,150000
China (Else),Colorado (US),Seed,1,525000
China (Else),Illinois (US),Seed,1,525000
Georgia (US),Japan (Else),Seed,1,628571
Georgia (US),Illinois (US),Seed,2,480769
Georgia (US),Georgia (US),Seed,2,433846
Japan (Else),New Mexico (US),Seed,1,420000
Missouri (US),Russian Federation (Else),Seed,1,466667
Florida (US),Texas (US),Seed,5,1561669
Illinois (US),Spain (EU),Seed,1,600000
Wisconsin (US),Wisconsin (US),Seed,6,4492425
Canada (Else),Georgia (US),Seed,1,325000
Canada (Else),Palestinian Territory (Else),Seed,1,325000
Georgia (US),Oregon (US),Seed,1,325000
Georgia (US),Palestinian Territory (Else),Seed,1,325000
Georgia (US),Washington (US),Seed,1,650000
Oregon (US),Palestinian Territory (Else),Seed,1,325000
Oregon (US),Pennsylvania (US),Seed,2,639889
Oregon (US),Washington (US),Seed,2,1752111
Palestinian Territory (Else),Pennsylvania (US),Seed,1,325000
Palestinian Territory (Else),Washington (US),Seed,1,650000
California (US),Poland (EU),Seed,2,592208
Brazil (Else),Germany (EU),Seed,1,233333
Brazil (Else),Jersey (Else),Seed,1,233333
Brazil (Else),Texas (US),Seed,1,233333
Germany (EU),Jersey (Else),Seed,1,233333
Germany (EU),Texas (US),Seed,1,233333
Jersey (Else),Texas (US),Seed,2,733333
Arizona (US),Tennessee (US),Seed,1,586207
Arizona (US),Virginia (US),Seed,2,1261207
Tennessee (US),Virginia (US),Seed,1,586207
Illinois (US),India (Else),Seed,1,44444
India (Else),Michigan (US),Seed,1,155556
Georgia (US),North Carolina (US),Seed,1,1083333
Georgia (US),Virginia (US),Seed,1,1625000
New York (US),North Carolina (US),Seed,2,2061364
North Carolina (US),Virginia (US),Seed,1,1625000
Mexico (Else),New York (US),Seed,1,240000
Mexico (Else),Oregon (US),Seed,1,240000
Oregon (US),Oregon (US),Seed,2,185000
Hawaii (US),Texas (US),Seed,1,400000
Hong Kong (Else),Ireland (EU),Seed,1,500000
New Jersey (US),United Kingdom (EU),Seed,1,514286
New York (US),West Virginia (US),Seed,1,900000
Illinois (US),Ohio (US),Seed,2,1542000
Sweden (EU),Switzerland (EU),Seed,1,940245
California (US),New Zealand (Else),Seed,2,554762
Canada (Else),New Hampshire (US),Seed,1,209524
Canada (Else),New Zealand (Else),Seed,1,157143
Massachusetts (US),New Zealand (Else),Seed,1,733333
New Hampshire (US),New York (US),Seed,1,157143
New Hampshire (US),New Zealand (Else),Seed,1,157143
New York (US),New Zealand (Else),Seed,1,104762
New Hampshire (US),New Hampshire (US),Seed,1,104762
Massachusetts (US),Tennessee (US),Seed,1,576923
Pennsylvania (US),Singapore (Else),Seed,2,1376923
Singapore (Else),Tennessee (US),Seed,1,576923
Connecticut (US),Utah (US),Seed,1,428571
Connecticut (US),Wisconsin (US),Seed,1,1050000
Illinois (US),Maryland (US),Seed,1,123077
Maryland (US),Pennsylvania (US),Seed,1,123077
California (US),Malaysia (Else),Seed,1,1315385
Connecticut (US),Malaysia (Else),Seed,1,292308
Malaysia (Else),New York (US),Seed,1,438462
Malaysia (Else),Texas (US),Seed,1,292308
China (Else),Wyoming (US),Seed,1,1333333
New York (US),Wyoming (US),Seed,1,1480000
Pennsylvania (US),Wyoming (US),Seed,2,1646667
United States (US),Wyoming (US),Seed,1,580000
Illinois (US),Wyoming (US),Seed,1,520000
Washington (US),Wyoming (US),Seed,1,520000
New York (US),United Arab Emirates (Else),Seed,4,603056
United Arab Emirates (Else),United States (US),Seed,1,393750
United States (US),United States (US),Seed,1,157500
California (US),Taiwan (Else),Seed,2,2760000
New York (US),Taiwan (Else),Seed,1,720000
Rhode Island (US),Rhode Island (US),Seed,1,290000
Connecticut (US),Japan (Else),Seed,1,416667
Massachusetts (US),Oregon (US),Seed,2,787500
Arizona (US),Oklahoma (US),Seed,1,165000
Oklahoma (US),Oklahoma (US),Seed,2,360000
Missouri (US),Missouri (US),Seed,5,3024000
Australia (Else),Texas (US),Seed,1,846667
California (US),Iceland (EU),Seed,1,666667
Florida (US),Iceland (EU),Seed,1,266667
Iceland (EU),New York (US),Seed,1,400000
Iceland (EU),Singapore (Else),Seed,1,266667
Iowa (US),Iowa (US),Seed,1,200000
Arizona (US),Arizona (US),Seed,1,465000
Colorado (US),Maine (US),Seed,1,1600000
Indiana (US),South Africa (Else),Seed,1,40000
New York (US),South Africa (Else),Seed,1,20000
Indiana (US),Indiana (US),Seed,2,395000
Ohio (US),South Carolina (US),Seed,1,1170000
Michigan (US),Ohio (US),Seed,1,250000
Arizona (US),Ohio (US),Seed,1,675000
France (EU),Tennessee (US),Seed,1,150000
Japan (Else),South Korea (Else),Seed,1,274990
Illinois (US),Singapore (Else),Seed,2,1300000
Georgia (US),Israel (Else),Seed,1,142857
Georgia (US),Nevada (US),Seed,1,142857
Israel (Else),Nevada (US),Seed,1,142857
California (US),Indonesia (Else),Seed,1,1000000
Canada (Else),The Netherlands (EU),Seed,1,227273
California (US),Montana (US),Seed,1,2500000
Michigan (US),Tennessee (US),Seed,1,395000
Missouri (US),Nebraska (US),Seed,1,1125000
Missouri (US),United States (US),Seed,1,1125000
Nebraska (US),United States (US),Seed,1,750000
District of Columbia (US),Michigan (US),Seed,2,885714
Maryland (US),Michigan (US),Seed,1,800000
Florida (US),France (EU),Seed,2,1310000
Illinois (US),Nebraska (US),Seed,2,650000
Nebraska (US),New York (US),Seed,2,850000
Connecticut (US),Nigeria (Else),Seed,1,750000
Belgium (EU),United Kingdom (EU),Seed,1,175000
Belgium (EU),Texas (US),Seed,2,3216667
Belgium (EU),Massachusetts (US),Seed,1,900000
Belgium (EU),New York (US),Seed,1,600000
Alabama (US),New York (US),Seed,1,666667
Alabama (US),Texas (US),Seed,1,666667
France (EU),Michigan (US),Seed,2,419841
France (EU),Nevada (US),Seed,2,419841
Michigan (US),Nevada (US),Seed,2,298413
Michigan (US),United Kingdom (EU),Seed,1,242857
Cyprus (EU),District of Columbia (US),Seed,1,250000
Connecticut (US),District of Columbia (US),Seed,1,400000
Utah (US),Utah (US),Seed,2,2730000
China (Else),Nevada (US),Seed,1,171429
China (Else),Poland (EU),Seed,1,171429
Nevada (US),Poland (EU),Seed,1,171429
France (EU),United Arab Emirates (Else),Seed,1,55556
Michigan (US),United Arab Emirates (Else),Seed,1,55556
Nevada (US),United Arab Emirates (Else),Seed,1,55556
California (US),North Carolina (US),Seed,1,327273
Florida (US),North Carolina (US),Seed,1,218182
North Carolina (US),Pennsylvania (US),Seed,1,327273
North Carolina (US),Texas (US),Seed,1,218182
North Carolina (US),Washington (US),Seed,1,218182
California (US),Thailand (Else),Seed,1,3000000
Massachusetts (US),Ohio (US),Seed,1,2000000
California (US),Nebraska (US),Seed,1,600000
Nebraska (US),Nebraska (US),Seed,1,400000
California (US),Mauritius (Else),Seed,1,171429
District of Columbia (US),Mauritius (Else),Seed,1,85714
Florida (US),Mauritius (Else),Seed,1,85714
Mauritius (Else),Michigan (US),Seed,1,85714
Colorado (US),India (Else),Seed,1,250000
Chile (Else),Colorado (US),Seed,1,100000
California (US),Delaware (US),Seed,1,2028715
Canada (Else),China (Else),Seed,1,733333
Belgium (EU),France (EU),Seed,1,1375000
District of Columbia (US),Tennessee (US),Seed,1,1000000
Oregon (US),Texas (US),Seed,1,140000
Georgia (US),Texas (US),Seed,1,350000
Germany (EU),Israel (Else),Seed,1,1500000
Louisiana (US),Louisiana (US),Seed,1,560000
Bulgaria (EU),Bulgaria (EU),Seed,1,460695
Illinois (US),Virginia (US),Seed,1,285714
Connecticut (US),Washington (US),Seed,1,266667
China (Else),Jersey (Else),Seed,1,333333
Chile (Else),Texas (US),Seed,1,40000
California (US),Wyoming (US),Series A,5,17030000
California (US),Louisiana (US),Series A,1,2200000
Connecticut (US),Massachusetts (US),Series A,5,26553571
Connecticut (US),Florida (US),Series A,1,642857
Florida (US),Massachusetts (US),Series A,3,2942857
Florida (US),Florida (US),Series A,2,1028571
California (US),Singapore (Else),Series A,4,20429387
California (US),United Arab Emirates (Else),Series A,2,2760000
Germany (EU),United Arab Emirates (Else),Series A,1,420000
New York (US),Singapore (Else),Series A,1,630000
New York (US),United Arab Emirates (Else),Series A,1,420000
Singapore (Else),United Arab Emirates (Else),Series A,1,630000
California (US),Illinois (US),Series A,22,125071037
Illinois (US),Massachusetts (US),Series A,6,7550000
California (US),Washington (US),Series A,20,101582530
District of Columbia (US),New York (US),Series A,5,10169351
District of Columbia (US),Washington (US),Series A,1,1181818
California (US),Colorado (US),Series A,12,41485833
California (US),Oregon (US),Series A,2,7500000
California (US),Virginia (US),Series A,10,97870238
Colorado (US),Oregon (US),Series A,2,3912500
Colorado (US),Virginia (US),Series A,2,5675000
Oregon (US),Virginia (US),Series A,1,3262500
Oregon (US),Oregon (US),Series A,2,4175000
California (US),Texas (US),Series A,17,129215928
Colorado (US),New York (US),Series A,10,27814990
Colorado (US),Texas (US),Series A,2,2406667
Colorado (US),United Kingdom (EU),Series A,1,250000
Colorado (US),Washington (US),Series A,4,11050000
New York (US),Texas (US),Series A,11,14567788
Texas (US),United Kingdom (EU),Series A,3,6101667
Texas (US),Washington (US),Series A,2,1159091
United Kingdom (EU),Washington (US),Series A,1,250000
Colorado (US),Florida (US),Series A,1,3500000
Colorado (US),Massachusetts (US),Series A,4,8250000
Florida (US),Virginia (US),Series A,2,3612500
Massachusetts (US),Virginia (US),Series A,3,15330000
New York (US),Virginia (US),Series A,3,8660000
Colorado (US),Colorado (US),Series A,5,10817500
Michigan (US),Texas (US),Series A,1,285714
California (US),Pennsylvania (US),Series A,22,121302121
Michigan (US),Pennsylvania (US),Series A,2,8450000
Pennsylvania (US),Washington (US),Series A,1,8000000
California (US),Japan (Else),Series A,5,22519048
California (US),New Jersey (US),Series A,3,24335714
Canada (Else),Cyprus (EU),Series A,1,1985714
Canada (Else),Florida (US),Series A,2,2319048
Canada (Else),Japan (Else),Series A,1,1985714
Canada (Else),New Jersey (US),Series A,1,1985714
Cyprus (EU),Florida (US),Series A,1,1985714
Cyprus (EU),Japan (Else),Series A,1,1985714
Cyprus (EU),New Jersey (US),Series A,1,1985714
Cyprus (EU),New York (US),Series A,1,1985714
Florida (US),Japan (Else),Series A,1,1985714
Florida (US),New Jersey (US),Series A,1,1985714
Japan (Else),New Jersey (US),Series A,1,1985714
Japan (Else),New York (US),Series A,4,8602381
New Jersey (US),New York (US),Series A,3,21385714
Alabama (US),California (US),Series A,1,4740000
Alabama (US),Canada (Else),Series A,1,790000
Alabama (US),Massachusetts (US),Series A,1,790000
Alabama (US),New York (US),Series A,1,1580000
Alabama (US),Texas (US),Series A,1,1185000
Alabama (US),United Kingdom (EU),Series A,1,790000
Canada (Else),Texas (US),Series A,1,1185000
Canada (Else),United Kingdom (EU),Series A,3,7124391
Massachusetts (US),Texas (US),Series A,4,4371508
Texas (US),Texas (US),Series A,8,42158095
California (US),United States (US),Series A,3,14412857
United Kingdom (EU),United States (US),Series A,1,1660000
District of Columbia (US),Massachusetts (US),Series A,1,3120000
California (US),Minnesota (US),Series A,3,76375000
Pennsylvania (US),Pennsylvania (US),Series A,10,29233337
Massachusetts (US),Rhode Island (US),Series A,2,8816667
California (US),Montana (US),Series A,1,916667
Montana (US),Washington (US),Series A,1,366667
Japan (Else),Washington (US),Series A,1,2666667
Iowa (US),New York (US),Series A,1,2500000
California (US),Ireland (EU),Series A,3,31500000
Ireland (EU),Ireland (EU),Series A,2,11458333
Luxembourg (EU),New York (US),Series A,2,4333333
Luxembourg (EU),Switzerland (EU),Series A,1,3333333
Illinois (US),Illinois (US),Series A,12,21345556
Connecticut (US),Illinois (US),Series A,1,33333333
Connecticut (US),Pennsylvania (US),Series A,1,33333333
Connecticut (US),Texas (US),Series A,2,50366667
Illinois (US),Pennsylvania (US),Series A,4,38560606
Illinois (US),Texas (US),Series A,2,52666667
Pennsylvania (US),Texas (US),Series A,2,53620000
Massachusetts (US),Pennsylvania (US),Series A,4,14566667
New York (US),Pennsylvania (US),Series A,14,52212884
Louisiana (US),Massachusetts (US),Series A,1,4500000
Louisiana (US),New York (US),Series A,4,10930000
Connecticut (US),Louisiana (US),Series A,3,8052500
Connecticut (US),Connecticut (US),Series A,2,4035000
Connecticut (US),Maryland (US),Series A,1,1185000
Louisiana (US),Maryland (US),Series A,1,790000
Maryland (US),New York (US),Series A,5,8946574
Illinois (US),Louisiana (US),Series A,1,2700000
Massachusetts (US),United States (US),Series A,1,1457143
New York (US),United States (US),Series A,1,1942857
United States (US),United States (US),Series A,1,971429
Texas (US),Virginia (US),Series A,2,1500000
Belgium (EU),Massachusetts (US),Series A,2,7609524
Belgium (EU),Texas (US),Series A,1,1414286
Florida (US),United Kingdom (EU),Series A,1,8500000
California (US),Utah (US),Series A,6,15908333
New York (US),Utah (US),Series A,3,3450000
Illinois (US),Utah (US),Series A,1,1050000
Illinois (US),Nebraska (US),Series A,1,975000
Illinois (US),Washington (US),Series A,1,1950000
Nebraska (US),New York (US),Series A,3,1842857
Nebraska (US),Washington (US),Series A,1,1625000
Massachusetts (US),Oregon (US),Series A,1,650000
Massachusetts (US),Washington (US),Series A,5,43395926
Oregon (US),Washington (US),Series A,1,1300000
Lithuania (EU),New York (US),Series A,1,750000
Lithuania (EU),Norway (EU),Series A,1,1125000
New York (US),Norway (EU),Series A,1,1125000
Georgia (US),Massachusetts (US),Series A,2,36906667
Luxembourg (EU),Russian Federation (Else),Series A,2,4000000
California (US),Maryland (US),Series A,3,6728571
Connecticut (US),Minnesota (US),Series A,1,12250000
Connecticut (US),United Kingdom (EU),Series A,1,12250000
Massachusetts (US),Minnesota (US),Series A,1,18375000
Minnesota (US),New York (US),Series A,1,12250000
Minnesota (US),United Kingdom (EU),Series A,1,12250000
Finland (EU),France (EU),Series A,1,5000000
Illinois (US),United Kingdom (EU),Series A,1,1153800
Massachusetts (US),Wyoming (US),Series A,2,2133333
California (US),Ukraine (Else),Series A,2,28250000
California (US),North Carolina (US),Series A,4,20040000
California (US),Ohio (US),Series A,3,10040000
Hong Kong (Else),Ohio (US),Series A,1,2000000
Hong Kong (Else),Pennsylvania (US),Series A,1,2000000
Hong Kong (Else),Utah (US),Series A,1,2000000
Ohio (US),Pennsylvania (US),Series A,2,2760000
Ohio (US),South Korea (Else),Series A,1,2000000
Ohio (US),Utah (US),Series A,1,2000000
Pennsylvania (US),South Korea (Else),Series A,1,2000000
Pennsylvania (US),Utah (US),Series A,1,2000000
South Korea (Else),Utah (US),Series A,1,2000000
District of Columbia (US),North Carolina (US),Series A,1,164000
District of Columbia (US),Virginia (US),Series A,4,12445857
North Carolina (US),Virginia (US),Series A,1,328000
Virginia (US),Virginia (US),Series A,3,4946000
Connecticut (US),Maine (US),Series A,1,366667
Connecticut (US),New Hampshire (US),Series A,1,366667
Maine (US),Massachusetts (US),Series A,3,3372000
Maine (US),New Hampshire (US),Series A,1,366667
Maine (US),Texas (US),Series A,1,366667
Massachusetts (US),New Hampshire (US),Series A,1,550000
New Hampshire (US),Texas (US),Series A,1,366667
California (US),Nebraska (US),Series A,1,857143
Nebraska (US),Texas (US),Series A,1,857143
Nebraska (US),Nebraska (US),Series A,2,841071
Illinois (US),Wyoming (US),Series A,2,1520000
New York (US),Wyoming (US),Series A,3,8120000
Kentucky (US),Michigan (US),Series A,1,8350000
Israel (Else),New York (US),Series A,1,3416667
Delaware (US),Maryland (US),Series A,1,500000
Delaware (US),New York (US),Series A,1,500000
Delaware (US),Pennsylvania (US),Series A,2,2200000
Maryland (US),Pennsylvania (US),Series A,2,2800000
Illinois (US),Japan (Else),Series A,1,4050000
Illinois (US),Virginia (US),Series A,2,7408333
Japan (Else),Virginia (US),Series A,1,6075000
Florida (US),Ohio (US),Series A,1,5440000
Michigan (US),Ohio (US),Series A,1,5440000
New York (US),Ohio (US),Series A,1,5440000
California (US),Nevada (US),Series A,2,6428571
Russian Federation (Else),Virginia (US),Series A,1,5000000
Belgium (EU),West Virginia (US),Series A,1,3333333
California (US),West Virginia (US),Series A,1,3333333
Massachusetts (US),West Virginia (US),Series A,1,6666667
Massachusetts (US),The Netherlands (EU),Series A,1,17250000
Massachusetts (US),Michigan (US),Series A,3,15933333
California (US),Kyrgyzstan (Else),Series A,1,10800000
Kyrgyzstan (Else),Massachusetts (US),Series A,1,16200000
Kyrgyzstan (Else),Singapore (Else),Series A,1,10800000
Massachusetts (US),Singapore (Else),Series A,1,16200000
Illinois (US),Michigan (US),Series A,1,6100000
California (US),Georgia (US),Series A,5,11022857
Georgia (US),Texas (US),Series A,1,5440000
California (US),Chile (Else),Series A,1,4560000
Chile (Else),Illinois (US),Series A,1,2280000
California (US),Denmark (EU),Series A,2,18166667
Denmark (EU),Pennsylvania (US),Series A,1,5666667
Massachusetts (US),Ohio (US),Series A,2,25466667
Colorado (US),Wisconsin (US),Series A,1,4650000
Massachusetts (US),Wisconsin (US),Series A,1,4650000
Wisconsin (US),Wisconsin (US),Series A,1,3100000
District of Columbia (US),Maryland (US),Series A,2,1942857
Maryland (US),Virginia (US),Series A,5,12936905
Maryland (US),Maryland (US),Series A,1,975000
Pennsylvania (US),Wyoming (US),Series A,1,2166667
Massachusetts (US),Russian Federation (Else),Series A,1,13500000
Russian Federation (Else),Russian Federation (Else),Series A,1,9000000
District of Columbia (US),Indiana (US),Series A,1,1400000
District of Columbia (US),New Jersey (US),Series A,1,1400000
District of Columbia (US),Tennessee (US),Series A,1,1400000
Indiana (US),New Jersey (US),Series A,1,1400000
Indiana (US),New York (US),Series A,2,2266667
Indiana (US),Tennessee (US),Series A,1,1400000
New Jersey (US),Tennessee (US),Series A,1,1400000
New York (US),Tennessee (US),Series A,2,2763636
California (US),Colombia (Else),Series A,1,3500000
Colombia (Else),Massachusetts (US),Series A,1,1000000
Colombia (Else),New York (US),Series A,1,1500000
Colombia (Else),Spain (EU),Series A,1,1000000
Colombia (Else),Utah (US),Series A,1,1000000
Massachusetts (US),Spain (EU),Series A,1,1000000
Massachusetts (US),Utah (US),Series A,1,1000000
Spain (EU),Utah (US),Series A,1,1000000
Massachusetts (US),Vermont (US),Series A,1,3416667
Rhode Island (US),Vermont (US),Series A,1,1366667
