from,to,round,deals,value
Cyprus (EU),Finland (EU),Seed,1,294187
Finland (EU),Sweden (EU),Seed,3,3792995
California (US),Denmark (EU),Seed,8,4466170
Denmark (EU),United Kingdom (EU),Seed,5,4584812
California (US),The Netherlands (EU),Seed,6,6856111
Finland (EU),Germany (EU),Seed,2,2957143
Finland (EU),The Netherlands (EU),Seed,2,1977902
Germany (EU),The Netherlands (EU),Seed,7,6848848
California (US),Colorado (US),Series A,43,212454137
California (US),Finland (EU),Series A,2,3126667
Colorado (US),Finland (EU),Series A,1,1680000
Finland (EU),Finland (EU),Series A,3,6123338
Luxembourg (EU),The Netherlands (EU),Series B,2,34830644
Denmark (EU),United Kingdom (EU),Series Unknown,2,66169552
Finland (EU),United Kingdom (EU),Series Unknown,2,11572140
Finland (EU),Finland (EU),Series Unknown,3,14808340
California (US),Denmark (EU),Series Unknown,1,1500000
California (US),Finland (EU),Series Unknown,1,1500000
China (Else),Finland (EU),Series Unknown,2,8800000
France (EU),France (EU),Angel,5,17577514
France (EU),Malta (EU),Angel,1,1408037
France (EU),France (EU),Corporate Round,1,2500000
Guernsey (Else),Maryland (US),Debt Financing,1,5534900
Guernsey (Else),United Kingdom (EU),Debt Financing,1,5534900
Maryland (US),United Kingdom (EU),Debt Financing,1,5534900
New Jersey (US),United Kingdom (EU),Post IPO Debt,1,5000000
France (EU),Italy (EU),Post IPO Equity,1,15590618
Italy (EU),Italy (EU),Post IPO Equity,1,10393745
California (US),Massachusetts (US),Post IPO Equity,12,616048345
California (US),United Kingdom (EU),Post IPO Equity,2,16068916
Massachusetts (US),United Kingdom (EU),Post IPO Equity,1,14668916
China (Else),France (EU),Post IPO Equity,1,36066126
France (EU),France (EU),Post IPO Equity,3,123671020
France (EU),France (EU),Pre Seed,5,2221284
Belgium (EU),France (EU),Pre Seed,1,2125710
France (EU),Luxembourg (EU),Pre Seed,1,438132
France (EU),France (EU),Private Equity,5,297030270
France (EU),United Kingdom (EU),Private Equity,1,11239238
France (EU),Ireland (EU),Seed,3,5708114
France (EU),France (EU),Seed,79,84134716
California (US),France (EU),Seed,47,56698072
France (EU),New York (US),Seed,37,33066151
France (EU),United Kingdom (EU),Seed,18,15854682
France (EU),Sweden (EU),Seed,2,1184152
France (EU),Monaco (Else),Seed,1,2264418
France (EU),Hong Kong (Else),Seed,5,3853628
Belgium (EU),France (EU),Seed,4,3264732
France (EU),Nevada (US),Seed,3,2355032
France (EU),The Netherlands (EU),Seed,1,1313365
Nevada (US),The Netherlands (EU),Seed,1,328341
France (EU),Texas (US),Seed,7,4282684
New York (US),Texas (US),Seed,45,34020630
Texas (US),United Kingdom (EU),Seed,3,1180918
France (EU),Luxembourg (EU),Seed,5,5520807
Belgium (EU),United Kingdom (EU),Seed,6,3107543
France (EU),Germany (EU),Seed,10,17007391
Colombia (Else),New York (US),Seed,1,20000
France (EU),Germany (EU),Series A,14,48705905
France (EU),France (EU),Series A,37,187463305
Canada (Else),France (EU),Series A,2,5060457
France (EU),Japan (Else),Series A,1,13500000
California (US),France (EU),Series A,21,148752324
France (EU),New York (US),Series A,14,100102671
France (EU),Italy (EU),Series A,2,13515762
France (EU),United Kingdom (EU),Series A,8,31733356
France (EU),Switzerland (EU),Series A,6,20469448
France (EU),Taiwan (Else),Series A,2,3750000
Switzerland (EU),Taiwan (Else),Series A,1,4125000
Switzerland (EU),Switzerland (EU),Series A,6,31298226
United Kingdom (EU),United Kingdom (EU),Series A,51,261032466
California (US),Sweden (EU),Series B,7,113272727
Israel (Else),New York (US),Series B,15,192686258
Israel (Else),Sweden (EU),Series B,1,8000000
Israel (Else),Switzerland (EU),Series B,3,30771795
Israel (Else),United Kingdom (EU),Series B,8,74099683
Massachusetts (US),Sweden (EU),Series B,3,30272727
Massachusetts (US),Switzerland (EU),Series B,10,153496365
New York (US),Sweden (EU),Series B,6,103022727
Sweden (EU),Switzerland (EU),Series B,2,20272727
Sweden (EU),United Kingdom (EU),Series B,6,70956494
California (US),France (EU),Series B,16,257353027
France (EU),United Kingdom (EU),Series B,11,142875165
California (US),Ireland (EU),Series B,4,51730769
Canada (Else),Ireland (EU),Series B,1,9384615
Canada (Else),Japan (Else),Series B,2,12901282
Ireland (EU),Israel (Else),Series B,2,11835165
Ireland (EU),Japan (Else),Series B,1,4692308
Ireland (EU),Massachusetts (US),Series B,3,19181319
Ireland (EU),Pennsylvania (US),Series B,1,4692308
Israel (Else),Japan (Else),Series B,3,20667308
Japan (Else),Massachusetts (US),Series B,3,20698468
Japan (Else),Pennsylvania (US),Series B,2,9296443
France (EU),New York (US),Series B,12,133279193
France (EU),Switzerland (EU),Series B,8,80242746
France (EU),Malaysia (Else),Series B,2,20393693
France (EU),Sweden (EU),Series B,1,23250000
France (EU),Spain (EU),Series B,3,13301344
Belgium (EU),Japan (Else),Series B,1,9990430
France (EU),France (EU),Series C,17,179524929
France (EU),Switzerland (EU),Series C,5,58033561
France (EU),The Netherlands (EU),Series C,2,34130219
Switzerland (EU),The Netherlands (EU),Series C,3,38707479
Switzerland (EU),Switzerland (EU),Series C,5,58813724
The Netherlands (EU),The Netherlands (EU),Series C,3,30885579
New York (US),Switzerland (EU),Series C,10,119729577
Belgium (EU),Denmark (EU),Series C,1,17664315
Belgium (EU),France (EU),Series C,4,56031998
Denmark (EU),France (EU),Series C,3,46024952
California (US),District of Columbia (US),Series D,6,166238257
California (US),New York (US),Series D,68,2822651086
California (US),Sweden (EU),Series D,3,136313115
District of Columbia (US),Sweden (EU),Series D,1,80000000
New York (US),Sweden (EU),Series D,3,155370974
New York (US),New York (US),Series D,30,1000124866
California (US),France (EU),Series D,7,209441542
California (US),Japan (Else),Series D,5,150616622
California (US),Spain (EU),Series D,2,65127148
France (EU),Japan (Else),Series D,3,114833244
France (EU),New York (US),Series D,5,155525184
France (EU),Spain (EU),Series D,1,61833244
France (EU),United Kingdom (EU),Series D,4,136235088
Japan (Else),New York (US),Series D,4,46923215
Japan (Else),Spain (EU),Series D,1,20611081
Japan (Else),United Kingdom (EU),Series D,1,20611081
New York (US),Spain (EU),Series D,2,89032134
New York (US),United Kingdom (EU),Series D,15,491547354
Spain (EU),United Kingdom (EU),Series D,2,34295292
California (US),California (US),Series D,91,2589513706
France (EU),France (EU),Series D,3,105394370
California (US),United Arab Emirates (Else),Series D,2,28375000
France (EU),United Arab Emirates (Else),Series D,1,38000000
Japan (Else),United Arab Emirates (Else),Series D,1,12666667
France (EU),France (EU),Series E,2,25668896
France (EU),Germany (EU),Series Unknown,4,32545628
France (EU),United Kingdom (EU),Series Unknown,9,64514331
Germany (EU),United Kingdom (EU),Series Unknown,6,304053626
Maryland (US),Maryland (US),Series Unknown,1,17124085
Belgium (EU),France (EU),Series Unknown,3,19515467
France (EU),Ukraine (Else),Series Unknown,1,5826790
France (EU),New York (US),Series Unknown,6,26493679
Germany (EU),New York (US),Series Unknown,4,88217464
France (EU),Mauritius (Else),Series Unknown,1,3704378
Denmark (EU),France (EU),Undisclosed,1,23008958
Denmark (EU),Luxembourg (EU),Undisclosed,1,23008958
France (EU),Luxembourg (EU),Undisclosed,1,23008958
France (EU),France (EU),Undisclosed,2,8847205
Germany (EU),Germany (EU),Angel,5,2389832
Ukraine (Else),Ukraine (Else),Angel,3,879537
United Kingdom (EU),United Kingdom (EU),Debt Financing,4,172402713
District of Columbia (US),District of Columbia (US),Debt Financing,1,62700000
Germany (EU),Germany (EU),Grant,1,129250
Belgium (EU),Germany (EU),Grant,1,1830000
California (US),Germany (EU),Grant,1,191230
Germany (EU),Switzerland (EU),Post IPO Equity,1,32112860
Germany (EU),Germany (EU),Pre Seed,2,107545
Turkey (Else),United Kingdom (EU),Pre Seed,1,16448
Germany (EU),New York (US),Pre Seed,2,240000
New York (US),New York (US),Pre Seed,9,2163155
Germany (EU),New York (US),Private Equity,2,121837934
Germany (EU),Germany (EU),Private Equity,1,55000000
Germany (EU),Italy (EU),Private Equity,1,11837934
Germany (EU),Massachusetts (US),Private Equity,1,11837934
Germany (EU),Sweden (EU),Private Equity,1,11837934
Italy (EU),Massachusetts (US),Private Equity,1,11837934
Italy (EU),New York (US),Private Equity,1,11837934
Italy (EU),Sweden (EU),Private Equity,1,11837934
Massachusetts (US),New York (US),Private Equity,8,1129890902
Massachusetts (US),Sweden (EU),Private Equity,1,11837934
New York (US),Sweden (EU),Private Equity,1,11837934
Germany (EU),Hong Kong (Else),Seed,3,1509580
Germany (EU),Switzerland (EU),Seed,10,8635522
Hong Kong (Else),Switzerland (EU),Seed,1,166667
Germany (EU),United Kingdom (EU),Seed,27,27246720
Massachusetts (US),United Kingdom (EU),Seed,15,15633218
Germany (EU),Japan (Else),Seed,3,1465000
Denmark (EU),France (EU),Seed,1,375000
Denmark (EU),New York (US),Seed,4,2397098
Sweden (EU),Sweden (EU),Seed,14,7482703
Spain (EU),The Netherlands (EU),Seed,2,2450000
Spain (EU),United Kingdom (EU),Seed,14,7874711
Spain (EU),Spain (EU),Seed,46,27850497
Arkansas (US),Germany (EU),Seed,1,1371429
Arkansas (US),New York (US),Seed,1,457143
Switzerland (EU),Washington (US),Seed,3,3405650
Belgium (EU),Switzerland (EU),Seed,1,890000
New York (US),Switzerland (EU),Seed,5,6888101
Switzerland (EU),United Kingdom (EU),Seed,7,11965813
Switzerland (EU),Switzerland (EU),Seed,9,8592019
Germany (EU),Spain (EU),Seed,5,1849767
Belgium (EU),Germany (EU),Seed,2,4192308
Germany (EU),Ukraine (Else),Seed,1,277941
Ukraine (Else),Ukraine (Else),Seed,3,513456
Connecticut (US),Germany (EU),Seed,7,5270000
Connecticut (US),United Kingdom (EU),Seed,3,1640000
Estonia (EU),The Netherlands (EU),Seed,1,196495
Brazil (Else),Germany (EU),Seed,1,7900000
Florida (US),Germany (EU),Seed,4,1001429
France (EU),Singapore (Else),Series A,2,5791887
Germany (EU),Singapore (Else),Series A,4,16641964
Singapore (Else),Switzerland (EU),Series A,1,1362610
Australia (Else),Switzerland (EU),Series A,1,5861020
New York (US),Switzerland (EU),Series A,11,60744948
Germany (EU),The Netherlands (EU),Series A,3,13614855
Florida (US),Germany (EU),Series A,3,11340588
Florida (US),United Kingdom (EU),Series A,3,7118766
Denmark (EU),Germany (EU),Series A,3,10790634
Denmark (EU),The Netherlands (EU),Series A,2,8761984
France (EU),Sweden (EU),Series A,2,4850794
Germany (EU),Sweden (EU),Series A,4,14754575
Sweden (EU),Switzerland (EU),Series A,3,9104575
Switzerland (EU),United Kingdom (EU),Series A,7,24073810
Florida (US),Singapore (Else),Series A,1,1031222
Germany (EU),Texas (US),Series A,3,6883714
Switzerland (EU),Texas (US),Series A,2,3133714
Belgium (EU),Germany (EU),Series A,1,3763408
Germany (EU),United Arab Emirates (Else),Series A,1,3077382
Singapore (Else),United Arab Emirates (Else),Series A,1,1230953
Singapore (Else),United Kingdom (EU),Series A,3,74830953
United Arab Emirates (Else),United Kingdom (EU),Series A,3,10272620
Germany (EU),Luxembourg (EU),Series A,3,16009740
Germany (EU),Italy (EU),Series A,3,7362804
Italy (EU),Switzerland (EU),Series A,1,2333333
Connecticut (US),France (EU),Series B,1,1514286
Connecticut (US),Germany (EU),Series B,3,15536905
Connecticut (US),Russian Federation (Else),Series B,1,1514286
Connecticut (US),United Kingdom (EU),Series B,6,28921532
France (EU),Germany (EU),Series B,4,22363720
France (EU),Russian Federation (Else),Series B,1,1514286
Germany (EU),Russian Federation (Else),Series B,3,10183477
Russian Federation (Else),United Kingdom (EU),Series B,3,23514286
Germany (EU),Singapore (Else),Series B,3,45275000
Georgia (US),Germany (EU),Series B,1,5333333
Georgia (US),Virginia (US),Series B,2,9948718
Germany (EU),Virginia (US),Series B,3,30753333
Finland (EU),Germany (EU),Series B,4,43201299
Finland (EU),United Kingdom (EU),Series B,2,23563636
California (US),Finland (EU),Series B,1,12272727
Finland (EU),Massachusetts (US),Series B,2,23522727
Finland (EU),New York (US),Series B,1,12272727
Finland (EU),Sweden (EU),Series B,1,16363636
Finland (EU),Switzerland (EU),Series B,2,21301299
Germany (EU),Massachusetts (US),Series B,8,49015152
Germany (EU),New York (US),Series B,13,96181644
Germany (EU),Sweden (EU),Series B,4,34501299
Finland (EU),Finland (EU),Series B,2,14953247
Sweden (EU),Sweden (EU),Series B,5,54519913
Germany (EU),Hong Kong (Else),Series B,1,7267666
Germany (EU),Italy (EU),Series B,1,12000000
Italy (EU),United Kingdom (EU),Series B,1,8000000
Germany (EU),Washington (US),Series B,3,15974976
United Kingdom (EU),Washington (US),Series B,5,30375497
Germany (EU),South Korea (Else),Series B,2,16689566
South Korea (Else),United Kingdom (EU),Series B,3,20326377
France (EU),South Korea (Else),Series B,1,8000000
Luxembourg (EU),New York (US),Series B,3,15125969
Luxembourg (EU),United Kingdom (EU),Series B,3,25087578
California (US),Minnesota (US),Series C,7,106047152
California (US),The Netherlands (EU),Series C,3,82612826
Minnesota (US),New York (US),Series C,2,36579085
Minnesota (US),The Netherlands (EU),Series C,2,35899085
Minnesota (US),United Kingdom (EU),Series C,1,30899085
New York (US),The Netherlands (EU),Series C,2,52472234
The Netherlands (EU),United Kingdom (EU),Series C,2,33216250
Austria (EU),California (US),Series C,1,16666667
Austria (EU),Denmark (EU),Series C,1,11111111
Austria (EU),Germany (EU),Series C,1,11111111
Austria (EU),Italy (EU),Series C,1,11111111
Austria (EU),Massachusetts (US),Series C,1,11111111
Austria (EU),New York (US),Series C,1,11111111
Austria (EU),Switzerland (EU),Series C,1,11111111
California (US),Denmark (EU),Series C,3,47514816
California (US),Italy (EU),Series C,3,60930952
California (US),Switzerland (EU),Series C,9,193417885
Denmark (EU),Germany (EU),Series C,2,20386111
Denmark (EU),Italy (EU),Series C,1,11111111
Denmark (EU),Massachusetts (US),Series C,3,45612435
Denmark (EU),New York (US),Series C,2,25493210
Denmark (EU),Switzerland (EU),Series C,2,25493210
Germany (EU),Massachusetts (US),Series C,5,39998889
Germany (EU),New York (US),Series C,11,233335000
Germany (EU),Switzerland (EU),Series C,4,54166667
Italy (EU),Massachusetts (US),Series C,2,36825397
Italy (EU),New York (US),Series C,2,20386111
Italy (EU),Switzerland (EU),Series C,3,25984137
Massachusetts (US),New York (US),Series C,51,954782989
Massachusetts (US),Switzerland (EU),Series C,5,51809258
France (EU),Germany (EU),Series C,5,73338965
France (EU),Poland (EU),Series C,2,10071960
Germany (EU),Poland (EU),Series C,2,28255233
Germany (EU),Luxembourg (EU),Series C,1,13333333
Germany (EU),United Kingdom (EU),Series C,10,167300197
Luxembourg (EU),Switzerland (EU),Series C,1,6666667
Luxembourg (EU),United Kingdom (EU),Series C,1,6666667
Switzerland (EU),United Kingdom (EU),Series C,5,144729569
California (US),France (EU),Series C,16,269118524
California (US),Ohio (US),Series C,4,81296363
California (US),Poland (EU),Series C,1,6996626
France (EU),Hong Kong (Else),Series C,2,20996626
France (EU),New York (US),Series C,8,122691865
France (EU),Ohio (US),Series C,2,16271626
France (EU),Russian Federation (Else),Series C,1,6996626
France (EU),United Kingdom (EU),Series C,11,184506051
Germany (EU),Ohio (US),Series C,2,26766566
Germany (EU),Russian Federation (Else),Series C,2,23205852
Hong Kong (Else),Ohio (US),Series C,1,6996626
Hong Kong (Else),Poland (EU),Series C,1,6996626
Hong Kong (Else),Russian Federation (Else),Series C,1,6996626
New York (US),Ohio (US),Series C,4,67457679
New York (US),Poland (EU),Series C,1,6996626
New York (US),Russian Federation (Else),Series C,3,111612011
Ohio (US),Poland (EU),Series C,1,6996626
Ohio (US),Russian Federation (Else),Series C,1,6996626
Ohio (US),United Kingdom (EU),Series C,1,10494940
Poland (EU),Russian Federation (Else),Series C,1,6996626
Poland (EU),United Kingdom (EU),Series C,1,10494940
Russian Federation (Else),United Kingdom (EU),Series C,2,19066368
Germany (EU),Spain (EU),Series C,2,31775749
California (US),Germany (EU),Series D,7,162285912
California (US),Poland (EU),Series D,2,35268941
France (EU),Germany (EU),Series D,2,40248137
France (EU),Poland (EU),Series D,1,20890710
Germany (EU),New York (US),Series D,4,59868941
Germany (EU),Poland (EU),Series D,2,30476197
New York (US),Poland (EU),Series D,2,35268941
California (US),Switzerland (EU),Series D,9,437461946
France (EU),Switzerland (EU),Series D,3,39050142
Germany (EU),Switzerland (EU),Series D,1,19357427
Germany (EU),Germany (EU),Series D,2,28185706
Cayman Islands (Else),United Kingdom (EU),Series D,2,142000000
Canada (Else),Germany (EU),Series F,1,43189915
Canada (Else),New Jersey (US),Series F,1,43189915
Canada (Else),United Kingdom (EU),Series F,1,43189915
Canada (Else),Washington (US),Series F,1,43189915
Germany (EU),New Jersey (US),Series F,1,43189915
Germany (EU),United Kingdom (EU),Series F,3,135575606
Germany (EU),Washington (US),Series F,2,78484033
New Jersey (US),United Kingdom (EU),Series F,1,43189915
New Jersey (US),Washington (US),Series F,1,43189915
United Kingdom (EU),Washington (US),Series F,2,78484033
Germany (EU),New York (US),Series F,2,110032749
New York (US),United Kingdom (EU),Series F,3,324318463
Germany (EU),Sweden (EU),Series Unknown,2,157437796
New York (US),Sweden (EU),Series Unknown,2,45047694
Germany (EU),Singapore (Else),Series Unknown,1,18000000
Germany (EU),Washington (US),Series Unknown,2,19492238
Germany (EU),India (Else),Series Unknown,1,3333333
India (Else),New York (US),Series Unknown,7,1756180556
Germany (EU),Switzerland (EU),Series Unknown,1,5931980
Italy (EU),Sweden (EU),Series Unknown,1,32457837
Italy (EU),Italy (EU),Series Unknown,12,37696443
Germany (EU),Italy (EU),Series Unknown,1,18829403
France (EU),Poland (EU),Series Unknown,2,6900000
Germany (EU),Poland (EU),Series Unknown,1,8800000
Greece (EU),Turkey (Else),Seed,1,127500
Greece (EU),United Kingdom (EU),Seed,7,3545958
Turkey (Else),United Kingdom (EU),Seed,9,1309846
Turkey (Else),Turkey (Else),Seed,8,6016394
Germany (EU),Greece (EU),Seed,1,2500000
Greece (EU),Greece (EU),Seed,3,2205816
Greece (EU),The Netherlands (EU),Seed,1,11190
Guatemala (Else),Guatemala (Else),Series A,1,3000000
Haiti (Else),Haiti (Else),Pre Seed,1,250000
Australia (Else),Singapore (Else),Angel,2,283889
Australia (Else),China (Else),Post IPO Equity,1,2300000
Hong Kong (Else),Hong Kong (Else),Pre Seed,1,100000
California (US),Hong Kong (Else),Seed,31,26829170
California (US),Thailand (Else),Seed,2,576190
Canada (Else),Hong Kong (Else),Seed,3,1640000
Canada (Else),Singapore (Else),Seed,4,1474603
Canada (Else),Thailand (Else),Seed,1,342857
Hong Kong (Else),Singapore (Else),Seed,7,6294048
Hong Kong (Else),Thailand (Else),Seed,2,1685714
Singapore (Else),Thailand (Else),Seed,2,576190
Hong Kong (Else),Hong Kong (Else),Seed,8,5324001
California (US),Malaysia (Else),Seed,6,4316667
Hong Kong (Else),New York (US),Seed,11,5897608
New York (US),Thailand (Else),Seed,1,600000
Thailand (Else),Thailand (Else),Seed,1,400000
Arizona (US),Australia (Else),Seed,1,375000
Arizona (US),China (Else),Seed,1,250000
Arizona (US),France (EU),Seed,2,600000
Arizona (US),Hong Kong (Else),Seed,2,735000
Arizona (US),Singapore (Else),Seed,3,666883
Australia (Else),China (Else),Seed,1,375000
Australia (Else),France (EU),Seed,2,575000
Australia (Else),Hong Kong (Else),Seed,1,500000
Australia (Else),Singapore (Else),Seed,5,2460505
China (Else),France (EU),Seed,6,4080957
France (EU),Singapore (Else),Seed,3,446667
Germany (EU),Taiwan (Else),Seed,1,250000
Hong Kong (Else),Taiwan (Else),Seed,1,250000
Hong Kong (Else),United Kingdom (EU),Seed,5,3716436
California (US),United Arab Emirates (Else),Seed,13,12417144
Hong Kong (Else),United Arab Emirates (Else),Seed,1,640000
New York (US),United Arab Emirates (Else),Seed,15,10866447
Hong Kong (Else),Taiwan (Else),Series A,4,15627381
Singapore (Else),Taiwan (Else),Series A,2,13669643
California (US),Ghana (Else),Series A,2,9265385
California (US),Guernsey (Else),Series A,2,10497939
California (US),Russian Federation (Else),Series A,3,4116667
Ghana (Else),Guernsey (Else),Series A,1,650000
Ghana (Else),Russian Federation (Else),Series A,1,650000
Guernsey (Else),Russian Federation (Else),Series A,1,650000
Hong Kong (Else),United Kingdom (EU),Series A,9,64049650
New York (US),Virginia (US),Series A,19,88991383
United Kingdom (EU),Virginia (US),Series A,3,142389559
Connecticut (US),New York (US),Series B,17,178489790
Connecticut (US),Singapore (Else),Series B,3,13596018
New York (US),Singapore (Else),Series B,9,78098102
Singapore (Else),United Kingdom (EU),Series B,5,25944444
Hungary (EU),Hungary (EU),Seed,2,2016153
California (US),Hungary (EU),Series A,1,1330000
California (US),Louisiana (US),Series A,1,886667
Finland (EU),Germany (EU),Series A,2,3886667
Finland (EU),Hungary (EU),Series A,1,1330000
Finland (EU),Louisiana (US),Series A,1,886667
Germany (EU),Hungary (EU),Series A,1,1330000
Germany (EU),Louisiana (US),Series A,1,886667
Hungary (EU),Louisiana (US),Series A,1,1330000
Hungary (EU),Hungary (EU),Series A,1,886667
Iceland (EU),Iceland (EU),Grant,1,3752
Denmark (EU),Iceland (EU),Seed,1,2100000
California (US),Iceland (EU),Seed,1,1050000
Finland (EU),Iceland (EU),Seed,1,1575000
Iceland (EU),Iceland (EU),Series A,1,1500000
California (US),United Kingdom (EU),Series Unknown,13,152034631
California (US),India (Else),Angel,14,5103593
India (Else),United Kingdom (EU),Angel,2,580470
India (Else),India (Else),Angel,37,15631228
India (Else),Singapore (Else),Angel,3,459358
Singapore (Else),Singapore (Else),Angel,1,100000
India (Else),Massachusetts (US),Angel,3,347130
India (Else),New York (US),Angel,3,315192
New York (US),Singapore (Else),Angel,2,23590
New York (US),United Kingdom (EU),Angel,6,2211201
Singapore (Else),United Kingdom (EU),Angel,2,238867
India (Else),Texas (US),Angel,2,109722
Canada (Else),India (Else),Angel,1,350000
District of Columbia (US),India (Else),Angel,1,500000
Illinois (US),India (Else),Angel,2,2003889
California (US),United Arab Emirates (Else),Angel,2,457143
India (Else),United Arab Emirates (Else),Angel,2,270000
India (Else),United States (US),Angel,1,672000
Connecticut (US),India (Else),Angel,1,60000
China (Else),India (Else),Angel,2,183889
California (US),Singapore (Else),Convertible Note,3,13849111
Massachusetts (US),Philippines (Else),Debt Financing,1,452000000
India (Else),South Korea (Else),Debt Financing,1,750000000
India (Else),New York (US),Post IPO Equity,2,84456431
India (Else),Singapore (Else),Post IPO Equity,1,31200000
India (Else),United Kingdom (EU),Post IPO Equity,1,31200000
New York (US),Singapore (Else),Post IPO Equity,1,20800000
New York (US),United Kingdom (EU),Post IPO Equity,1,20800000
Singapore (Else),United Kingdom (EU),Post IPO Equity,1,20800000
India (Else),India (Else),Post IPO Equity,2,110800000
India (Else),Mauritius (Else),Post IPO Equity,1,120000000
India (Else),South Africa (Else),Post IPO Equity,1,53256431
New York (US),South Africa (Else),Post IPO Equity,1,53256431
India (Else),Switzerland (EU),Pre Seed,1,48958
India (Else),Japan (Else),Pre Seed,1,500000
India (Else),India (Else),Pre Seed,1,50000
Maryland (US),New York (US),Private Equity,2,185757576
Maryland (US),United Arab Emirates (Else),Private Equity,1,176666667
New York (US),United Arab Emirates (Else),Private Equity,1,176666667
Massachusetts (US),Philippines (Else),Private Equity,1,165000000
District of Columbia (US),Hong Kong (Else),Private Equity,1,30062667
District of Columbia (US),India (Else),Private Equity,1,45094000
District of Columbia (US),Washington (US),Private Equity,1,30062667
Hong Kong (Else),India (Else),Private Equity,1,45094000
Hong Kong (Else),United Kingdom (EU),Private Equity,1,30062667
Hong Kong (Else),Washington (US),Private Equity,1,30062667
India (Else),United Kingdom (EU),Private Equity,1,45094000
India (Else),Washington (US),Private Equity,1,45094000
United Kingdom (EU),Washington (US),Private Equity,1,30062667
India (Else),India (Else),Private Equity,3,70229333
California (US),Georgia (US),Private Equity,1,12000000
China (Else),India (Else),Private Equity,1,10833333
India (Else),New York (US),Private Equity,1,10833333
Mauritius (Else),Singapore (Else),Private Equity,1,8400000
California (US),Mauritius (Else),Private Equity,1,4000000
Mauritius (Else),Mauritius (Else),Private Equity,1,2000000
California (US),United Kingdom (EU),Private Equity,1,466666667
Florida (US),New York (US),Secondary Market,1,40000000
Florida (US),Sweden (EU),Secondary Market,1,40000000
New York (US),Sweden (EU),Secondary Market,1,40000000
California (US),Illinois (US),Seed,49,75856629
California (US),India (Else),Seed,59,67095311
Illinois (US),India (Else),Seed,5,2573163
Illinois (US),Singapore (Else),Seed,3,1159545
Illinois (US),United Kingdom (EU),Seed,2,510714
India (Else),Singapore (Else),Seed,36,33868714
India (Else),United Kingdom (EU),Seed,15,18485514
Singapore (Else),United Kingdom (EU),Seed,18,4595325
India (Else),India (Else),Seed,126,95656026
Nevada (US),Washington (US),Seed,2,982499
California (US),Israel (Else),Seed,25,51700933
India (Else),Israel (Else),Seed,1,300000
India (Else),New York (US),Seed,21,16809409
Israel (Else),New York (US),Seed,27,49677835
China (Else),India (Else),Seed,3,5142857
Hong Kong (Else),India (Else),Seed,2,1016667
India (Else),Washington (US),Seed,7,1538616
Singapore (Else),Washington (US),Seed,7,1588769
United Kingdom (EU),Washington (US),Seed,8,3979628
California (US),Connecticut (US),Seed,42,56443937
California (US),Georgia (US),Seed,16,26441893
California (US),Nevada (US),Seed,21,20332375
Connecticut (US),Georgia (US),Seed,2,338000
Connecticut (US),India (Else),Seed,2,2507429
Connecticut (US),Japan (Else),Seed,6,4147988
Connecticut (US),Nevada (US),Seed,2,733000
Connecticut (US),New York (US),Seed,31,27718903
Connecticut (US),Singapore (Else),Seed,3,2020000
Georgia (US),India (Else),Seed,3,1587667
Georgia (US),Japan (Else),Seed,3,601087
Georgia (US),Nevada (US),Seed,1,208000
Georgia (US),New York (US),Seed,7,5163000
Georgia (US),Singapore (Else),Seed,3,904667
India (Else),Japan (Else),Seed,4,2464500
India (Else),Nevada (US),Seed,3,1854750
Japan (Else),Nevada (US),Seed,2,545500
Japan (Else),New York (US),Seed,14,10221104
Japan (Else),Singapore (Else),Seed,8,3716642
Nevada (US),New York (US),Seed,12,7431750
Nevada (US),Singapore (Else),Seed,2,376750
India (Else),New Jersey (US),Seed,5,1806000
Florida (US),India (Else),Seed,2,1335108
Florida (US),Singapore (Else),Seed,6,3051631
Florida (US),United Arab Emirates (Else),Seed,2,968441
India (Else),United Arab Emirates (Else),Seed,4,2400788
Singapore (Else),United Arab Emirates (Else),Seed,2,280402
India (Else),Massachusetts (US),Seed,8,5374333
Canada (Else),India (Else),Seed,4,3092667
California (US),Tennessee (US),Seed,14,21425799
Germany (EU),India (Else),Seed,1,1074118
Germany (EU),Tennessee (US),Seed,1,195294
Germany (EU),United Arab Emirates (Else),Seed,2,271990
India (Else),Tennessee (US),Seed,1,1074118
Singapore (Else),Tennessee (US),Seed,3,573561
Tennessee (US),United Arab Emirates (Else),Seed,1,195294
Austria (EU),India (Else),Seed,1,705463
California (US),Mauritius (Else),Seed,5,3565625
India (Else),Mauritius (Else),Seed,7,9910000
South Korea (Else),South Korea (Else),Seed,43,37698726
Mauritius (Else),Singapore (Else),Seed,3,1300000
Kentucky (US),Kentucky (US),Seed,1,450000
Japan (Else),Massachusetts (US),Seed,7,6564810
Massachusetts (US),Singapore (Else),Seed,3,579889
India (Else),Iowa (US),Seed,1,604672
India (Else),Switzerland (EU),Seed,2,270000
India (Else),Texas (US),Seed,3,1860000
Georgia (US),Illinois (US),Seed,3,1487333
Chile (Else),India (Else),Seed,1,40000
District of Columbia (US),India (Else),Seed,4,2632607
California (US),India (Else),Series A,29,299836785
India (Else),Texas (US),Series A,4,20333333
India (Else),India (Else),Series A,41,182825789
India (Else),New York (US),Series A,11,141633333
India (Else),Taiwan (Else),Series A,1,6000000
Taiwan (Else),Texas (US),Series A,1,3000000
India (Else),Virginia (US),Series A,2,129666667
California (US),Georgia (US),Series A,23,217023090
