from,to,round,deals,value
United States (US),Virginia (US),Seed,2,615000
Maryland (US),Maryland (US),Seed,3,756667
California (US),New Hampshire (US),Seed,2,1388095
New Hampshire (US),Ohio (US),Seed,1,366667
Finland (EU),Germany (EU),Seed,1,422222
California (US),Jordan (Else),Seed,1,480000
Jordan (Else),United Arab Emirates (Else),Seed,1,360000
Jordan (Else),Jordan (Else),Seed,1,240000
District of Columbia (US),Pennsylvania (US),Seed,3,1531746
Maryland (US),Pennsylvania (US),Seed,1,228571
Pennsylvania (US),Virginia (US),Seed,4,1528571
Colorado (US),Washington (US),Seed,4,2216667
California (US),Louisiana (US),Seed,2,508125
Canada (Else),Louisiana (US),Seed,2,323750
District of Columbia (US),Louisiana (US),Seed,1,250000
Louisiana (US),New York (US),Seed,2,485625
Japan (Else),Massachusetts (US),Seed,1,500000
Japan (Else),Mexico (Else),Seed,1,500000
Massachusetts (US),Mexico (Else),Seed,4,2193500
California (US),Croatia (EU),Seed,1,200000
Massachusetts (US),Oregon (US),Seed,2,574750
Massachusetts (US),United States (US),Seed,5,4159659
Oregon (US),United States (US),Seed,1,62500
Massachusetts (US),Ohio (US),Seed,4,1594318
Massachusetts (US),Singapore (Else),Seed,4,1150460
Michigan (US),Ohio (US),Seed,3,2400000
Michigan (US),Singapore (Else),Seed,2,675690
New York (US),Ohio (US),Seed,12,10593415
Connecticut (US),Massachusetts (US),Seed,3,2111818
Connecticut (US),New Jersey (US),Seed,1,363636
Hong Kong (Else),India (Else),Seed,1,750000
Hong Kong (Else),Ireland (EU),Seed,1,750000
India (Else),Ireland (EU),Seed,1,750000
France (EU),Luxembourg (EU),Seed,1,171429
Luxembourg (EU),Texas (US),Seed,1,114286
California (US),Kansas (US),Seed,1,1453846
France (EU),Kansas (US),Seed,1,161538
France (EU),Tennessee (US),Seed,1,161538
Illinois (US),Kansas (US),Seed,1,161538
Kansas (US),New York (US),Seed,1,484615
Kansas (US),Tennessee (US),Seed,1,161538
Hong Kong (Else),Ohio (US),Seed,1,225000
Hong Kong (Else),Singapore (Else),Seed,2,558333
Florida (US),Massachusetts (US),Seed,13,5436220
Australia (Else),Texas (US),Seed,1,4166667
Malaysia (Else),Michigan (US),Seed,1,425000
Malaysia (Else),New York (US),Seed,1,425000
Malaysia (Else),United States (US),Seed,1,425000
Michigan (US),United States (US),Seed,2,553000
Nevada (US),Pennsylvania (US),Seed,1,315789
Ohio (US),Ohio (US),Seed,13,9459689
Arizona (US),Maryland (US),Seed,1,342857
Arizona (US),Michigan (US),Seed,1,342857
Arizona (US),New York (US),Seed,2,2232857
Arizona (US),Washington (US),Seed,3,1784825
Maryland (US),Washington (US),Seed,1,514286
Michigan (US),Washington (US),Seed,5,7127104
Nevada (US),Utah (US),Seed,1,150000
Nevada (US),Washington (US),Seed,2,650000
Utah (US),Washington (US),Seed,1,150000
Georgia (US),Pennsylvania (US),Seed,1,1250000
Georgia (US),Washington (US),Seed,1,1250000
Pennsylvania (US),Washington (US),Seed,5,2495179
Pennsylvania (US),Wyoming (US),Seed,2,1533333
District of Columbia (US),North Carolina (US),Seed,1,650000
Colorado (US),Georgia (US),Seed,2,694545
Colorado (US),Rhode Island (US),Seed,1,454545
Colorado (US),United States (US),Seed,1,454545
Georgia (US),Massachusetts (US),Seed,2,1940909
Georgia (US),Rhode Island (US),Seed,1,454545
Georgia (US),United States (US),Seed,1,454545
Massachusetts (US),Rhode Island (US),Seed,4,2158909
New York (US),Rhode Island (US),Seed,1,454545
Rhode Island (US),United States (US),Seed,1,454545
California (US),Ukraine (Else),Seed,10,11443597
Michigan (US),Ukraine (Else),Seed,1,128000
Michigan (US),United Kingdom (EU),Seed,3,2692000
New York (US),Ukraine (Else),Seed,4,1377795
Ukraine (Else),United States (US),Seed,3,745308
California (US),Hawaii (US),Seed,3,3300000
Hawaii (US),Mexico (Else),Seed,1,153333
Hawaii (US),New York (US),Seed,2,778333
Hawaii (US),Philippines (Else),Seed,1,153333
Mexico (Else),Philippines (Else),Seed,1,153333
New York (US),Philippines (Else),Seed,1,153333
Virginia (US),Washington (US),Seed,3,3168857
District of Columbia (US),Texas (US),Seed,7,4021809
California (US),North Carolina (US),Seed,5,5726349
Canada (Else),North Carolina (US),Seed,3,1469495
North Carolina (US),Virginia (US),Seed,2,449495
Illinois (US),Israel (Else),Seed,3,1233333
California (US),Wisconsin (US),Seed,4,1732696
China (Else),Florida (US),Seed,1,235294
China (Else),Ukraine (Else),Seed,1,235294
Florida (US),Ukraine (Else),Seed,2,735294
Massachusetts (US),Ukraine (Else),Seed,1,235294
Michigan (US),Nevada (US),Seed,4,1895690
California (US),Czech Republic (EU),Seed,2,1251429
Czech Republic (EU),New York (US),Seed,1,698571
Czech Republic (EU),Wyoming (US),Seed,1,465714
New York (US),Wyoming (US),Seed,5,5159571
District of Columbia (US),Michigan (US),Seed,2,560305
District of Columbia (US),Nevada (US),Seed,1,250460
District of Columbia (US),Singapore (Else),Seed,1,250460
Michigan (US),Texas (US),Seed,5,2108881
Singapore (Else),Texas (US),Seed,2,793793
Michigan (US),Michigan (US),Seed,11,7546404
Colorado (US),United Kingdom (EU),Seed,2,762500
District of Columbia (US),Washington (US),Seed,3,1366667
China (Else),Illinois (US),Seed,1,588235
China (Else),United Kingdom (EU),Seed,2,617723
China (Else),Wisconsin (US),Seed,1,441176
Illinois (US),Wisconsin (US),Seed,4,2074510
Massachusetts (US),Wisconsin (US),Seed,2,627451
New York (US),Wisconsin (US),Seed,11,2745384
United Kingdom (EU),Wisconsin (US),Seed,3,892442
Australia (Else),France (EU),Seed,1,914286
District of Columbia (US),France (EU),Seed,1,457143
Illinois (US),Nebraska (US),Seed,1,100000
Florida (US),Oregon (US),Seed,1,880000
Oregon (US),Washington (US),Seed,4,2017253
Florida (US),South Korea (Else),Seed,2,2408564
New York (US),New Zealand (Else),Seed,3,2308333
Florida (US),Nevada (US),Seed,3,775000
Nevada (US),Nevada (US),Seed,3,1664583
District of Columbia (US),Oregon (US),Seed,1,481000
District of Columbia (US),United Kingdom (EU),Seed,4,883222
Mexico (Else),Oregon (US),Seed,1,481000
Mexico (Else),United Kingdom (EU),Seed,1,481000
Oregon (US),United Kingdom (EU),Seed,1,481000
Pennsylvania (US),Ukraine (Else),Seed,3,1491667
Pennsylvania (US),United States (US),Seed,3,1108333
Florida (US),Tennessee (US),Seed,2,888889
Florida (US),Texas (US),Seed,5,3523128
Tennessee (US),Texas (US),Seed,3,2982222
Japan (Else),Pennsylvania (US),Seed,3,1707407
Japan (Else),Utah (US),Seed,1,229630
Pennsylvania (US),Utah (US),Seed,1,229630
Belgium (EU),Brazil (Else),Seed,1,285714
Belgium (EU),Connecticut (US),Seed,1,285714
Brazil (Else),Connecticut (US),Seed,1,285714
California (US),Nicaragua (Else),Seed,1,31669
Nicaragua (Else),Oregon (US),Seed,1,23751
Nicaragua (Else),Washington (US),Seed,1,15834
Oregon (US),Oregon (US),Seed,9,4026391
California (US),Vermont (US),Seed,1,692000
Oregon (US),Pennsylvania (US),Seed,2,1025333
Oregon (US),Vermont (US),Seed,1,692000
Pennsylvania (US),Vermont (US),Seed,1,461333
Missouri (US),Missouri (US),Seed,7,2545000
Pennsylvania (US),Pennsylvania (US),Seed,9,1965000
California (US),Maine (US),Seed,1,1000000
Canada (Else),Maine (US),Seed,1,333333
Canada (Else),Utah (US),Seed,1,333333
Maine (US),New York (US),Seed,1,1833333
Maine (US),Utah (US),Seed,1,333333
Germany (EU),Mexico (Else),Seed,1,612500
Germany (EU),Ohio (US),Seed,1,612500
Mexico (Else),Ohio (US),Seed,1,612500
Mexico (Else),Texas (US),Seed,1,612500
Ohio (US),Texas (US),Seed,3,1531331
Mexico (Else),Utah (US),Seed,1,700000
Massachusetts (US),Russian Federation (Else),Seed,1,40000
Arizona (US),District of Columbia (US),Seed,1,900000
Arizona (US),Florida (US),Seed,1,900000
Texas (US),Washington (US),Seed,4,2126667
Illinois (US),Spain (EU),Seed,1,428571
Pennsylvania (US),Texas (US),Seed,10,7384079
Wisconsin (US),Wisconsin (US),Seed,8,3064675
North Carolina (US),North Carolina (US),Seed,2,2150000
Germany (EU),Israel (Else),Seed,2,1885000
Israel (Else),Italy (EU),Seed,1,140000
Italy (EU),New York (US),Seed,1,140000
Arizona (US),Singapore (Else),Seed,1,200000
Massachusetts (US),Utah (US),Seed,4,4235943
Ohio (US),Utah (US),Seed,1,640909
Canada (Else),Pennsylvania (US),Seed,2,407083
Louisiana (US),Ohio (US),Seed,1,110625
Louisiana (US),Pennsylvania (US),Seed,1,73750
Louisiana (US),Singapore (Else),Seed,1,73750
Louisiana (US),United Kingdom (EU),Seed,1,73750
Louisiana (US),Washington (US),Seed,1,73750
Ohio (US),Pennsylvania (US),Seed,1,110625
Ohio (US),Washington (US),Seed,2,488403
Pennsylvania (US),Singapore (Else),Seed,1,73750
Minnesota (US),Ohio (US),Seed,1,64286
Minnesota (US),Texas (US),Seed,1,64286
Nevada (US),United States (US),Seed,2,860902
United States (US),United States (US),Seed,3,226409
Germany (EU),Peru (Else),Seed,1,53333
Peru (Else),United Kingdom (EU),Seed,1,80000
Peru (Else),Washington (US),Seed,1,53333
Arizona (US),Poland (EU),Seed,1,233333
Massachusetts (US),Poland (EU),Seed,1,233333
Maryland (US),Texas (US),Seed,2,1700000
Canada (Else),Michigan (US),Seed,4,1938359
Belgium (EU),North Carolina (US),Seed,1,333333
Belgium (EU),Texas (US),Seed,3,1300952
North Carolina (US),Texas (US),Seed,3,1615152
Illinois (US),Michigan (US),Seed,8,6391558
Florida (US),France (EU),Seed,2,351615
Florida (US),Spain (EU),Seed,1,21077
France (EU),Spain (EU),Seed,1,31615
Arizona (US),Illinois (US),Seed,1,500000
District of Columbia (US),Greece (EU),Seed,1,457143
Chile (Else),Missouri (US),Seed,2,80000
Tennessee (US),Tennessee (US),Seed,27,16074688
Florida (US),United States (US),Seed,5,1352857
Florida (US),Illinois (US),Seed,4,2250000
Illinois (US),South Korea (Else),Seed,1,1200000
Georgia (US),Tennessee (US),Seed,3,10256000
Connecticut (US),Japan (Else),Seed,1,113333
Connecticut (US),Nevada (US),Seed,1,113333
Japan (Else),Texas (US),Seed,2,485333
California (US),Turkey (Else),Seed,1,2600000
Georgia (US),Georgia (US),Seed,5,2343333
Michigan (US),Pennsylvania (US),Seed,2,580952
Australia (Else),Canada (Else),Seed,1,1020000
Australia (Else),Illinois (US),Seed,1,1020000
Australia (Else),North Carolina (US),Seed,1,1020000
Australia (Else),Ohio (US),Seed,1,1020000
Illinois (US),North Carolina (US),Seed,2,1247273
Illinois (US),Ohio (US),Seed,1,1020000
North Carolina (US),Ohio (US),Seed,1,1020000
Germany (EU),Pennsylvania (US),Seed,1,637500
Germany (EU),South Korea (Else),Seed,1,637500
Pennsylvania (US),South Korea (Else),Seed,2,791667
Ukraine (Else),Ukraine (Else),Seed,1,400000
Illinois (US),The Netherlands (EU),Seed,2,600000
France (EU),New Hampshire (US),Seed,1,1200000
New Hampshire (US),New York (US),Seed,2,1114286
New Hampshire (US),United Kingdom (EU),Seed,1,800000
Colorado (US),Nevada (US),Seed,2,541667
New Zealand (Else),Wyoming (US),Seed,1,616667
Florida (US),Wyoming (US),Seed,1,378000
France (EU),United Arab Emirates (Else),Seed,1,221250
Arizona (US),Colorado (US),Seed,1,540000
Colorado (US),Germany (EU),Seed,1,160000
Georgia (US),Germany (EU),Seed,1,240000
Connecticut (US),Washington (US),Seed,1,166667
France (EU),New Zealand (Else),Seed,1,150000
China (Else),Mexico (Else),Seed,1,288889
China (Else),Nevada (US),Seed,1,288889
Mexico (Else),Nevada (US),Seed,1,288889
Canada (Else),Oregon (US),Seed,1,333333
Colorado (US),Oregon (US),Seed,2,493008
Colorado (US),Pennsylvania (US),Seed,1,333333
District of Columbia (US),Tennessee (US),Seed,2,909091
District of Columbia (US),United Arab Emirates (Else),Seed,1,309091
Tennessee (US),United Arab Emirates (Else),Seed,2,823377
Lebanon (Else),Massachusetts (US),Seed,1,340000
Massachusetts (US),Tennessee (US),Seed,1,3333333
Belgium (EU),District of Columbia (US),Seed,2,483810
Illinois (US),Vietnam (Else),Seed,1,1010000
California (US),Taiwan (Else),Seed,1,600000
Pennsylvania (US),Taiwan (Else),Seed,1,600000
Australia (Else),Minnesota (US),Seed,1,50000
Germany (EU),Nevada (US),Seed,1,460000
France (EU),New Jersey (US),Seed,1,28571
Nevada (US),New Jersey (US),Seed,1,28571
Arizona (US),Virginia (US),Seed,1,741079
Ohio (US),Virginia (US),Seed,2,2577778
Connecticut (US),District of Columbia (US),Seed,1,222222
Connecticut (US),Pennsylvania (US),Seed,2,372222
Connecticut (US),South Carolina (US),Seed,1,222222
District of Columbia (US),Israel (Else),Seed,1,222222
District of Columbia (US),South Carolina (US),Seed,1,222222
Israel (Else),Pennsylvania (US),Seed,2,422222
Israel (Else),South Carolina (US),Seed,1,222222
New York (US),South Carolina (US),Seed,2,476944
Pennsylvania (US),South Carolina (US),Seed,1,222222
South Carolina (US),United Kingdom (EU),Seed,1,222222
California (US),Guatemala (Else),Seed,1,100000
Georgia (US),Guatemala (Else),Seed,1,100000
Georgia (US),United Kingdom (EU),Seed,2,125000
Guatemala (Else),Massachusetts (US),Seed,1,350000
Guatemala (Else),United Kingdom (EU),Seed,1,100000
Massachusetts (US),North Carolina (US),Seed,1,1500000
New Jersey (US),Russian Federation (Else),Seed,1,222222
New Jersey (US),Texas (US),Seed,1,1100000
Japan (Else),Wyoming (US),Seed,1,372000
Connecticut (US),Florida (US),Seed,1,218182
Minnesota (US),Minnesota (US),Seed,1,1210000
Connecticut (US),Minnesota (US),Seed,1,2000000
California (US),Delaware (US),Seed,1,433333
Delaware (US),Florida (US),Seed,1,433333
Delaware (US),New York (US),Seed,1,866667
California (US),Mississippi (US),Seed,1,654545
Mississippi (US),New York (US),Seed,1,218182
Mississippi (US),Texas (US),Seed,1,218182
Mississippi (US),United Kingdom (EU),Seed,1,218182
Mississippi (US),Virginia (US),Seed,1,327273
United Kingdom (EU),Virginia (US),Seed,2,877273
Colorado (US),Michigan (US),Seed,2,801471
Colorado (US),Illinois (US),Seed,2,1220000
Texas (US),Turkey (Else),Seed,1,250000
Nevada (US),Ohio (US),Seed,1,400000
China (Else),Texas (US),Seed,1,1750000
Connecticut (US),Connecticut (US),Seed,3,900000
District of Columbia (US),New Jersey (US),Seed,1,150000
New Jersey (US),New Jersey (US),Seed,2,350000
New York (US),South Korea (Else),Seed,2,925000
District of Columbia (US),Minnesota (US),Seed,1,166667
Maryland (US),Minnesota (US),Seed,1,166667
California (US),Cyprus (EU),Seed,1,480000
Florida (US),Michigan (US),Seed,1,1500000
Colorado (US),Tennessee (US),Seed,1,771429
Colorado (US),United Arab Emirates (Else),Seed,1,771429
Colorado (US),Maryland (US),Seed,1,600000
Colorado (US),North Carolina (US),Seed,1,600000
Maryland (US),North Carolina (US),Seed,1,600000
Canada (Else),New Zealand (Else),Seed,1,266667
District of Columbia (US),New Zealand (Else),Seed,1,400000
Maryland (US),New Zealand (Else),Seed,1,266667
New Zealand (Else),Virginia (US),Seed,1,533333
South Korea (Else),Texas (US),Seed,1,366667
Colorado (US),Wisconsin (US),Seed,1,239512
Oregon (US),Wisconsin (US),Seed,2,564512
Indiana (US),Indiana (US),Seed,3,1369500
Nevada (US),Virginia (US),Seed,1,733333
Czech Republic (EU),Florida (US),Seed,1,320000
Czech Republic (EU),France (EU),Seed,1,320000
Czech Republic (EU),United Kingdom (EU),Seed,1,320000
Florida (US),New Jersey (US),Seed,1,1250000
California (US),Switzerland (EU),Seed,3,1065084
Oregon (US),Texas (US),Seed,2,1166667
China (Else),Virginia (US),Seed,1,311111
New Hampshire (US),Pennsylvania (US),Seed,1,314286
New Hampshire (US),Washington (US),Seed,1,471429
Illinois (US),Virginia (US),Seed,2,684416
Michigan (US),North Carolina (US),Seed,1,227273
Michigan (US),Virginia (US),Seed,1,227273
District of Columbia (US),Illinois (US),Seed,1,80000
California (US),Colombia (Else),Seed,1,400000
California (US),Hungary (EU),Seed,2,520000
Colombia (Else),Hungary (EU),Seed,1,400000
Colombia (Else),New York (US),Seed,1,400000
Colombia (Else),Washington (US),Seed,1,400000
Hungary (EU),New York (US),Seed,1,400000
Hungary (EU),Washington (US),Seed,1,400000
California (US),New Mexico (US),Seed,1,200000
New Jersey (US),Pennsylvania (US),Seed,2,380000
Argentina (Else),Connecticut (US),Seed,1,25000
South Carolina (US),Texas (US),Seed,1,250000
South Carolina (US),South Carolina (US),Seed,2,1066667
Florida (US),Wisconsin (US),Seed,2,346667
Indiana (US),Ohio (US),Seed,2,3186667
Colorado (US),Ohio (US),Seed,1,566667
Missouri (US),Nebraska (US),Seed,3,2500000
Colorado (US),Nebraska (US),Seed,1,250000
Brazil (Else),Portugal (EU),Seed,1,50000
Delaware (US),Pennsylvania (US),Seed,1,250000
Belgium (EU),Massachusetts (US),Seed,1,90000
Armenia (Else),Bulgaria (EU),Seed,1,226000
Armenia (Else),California (US),Seed,1,226000
Armenia (Else),Colorado (US),Seed,1,226000
Bulgaria (EU),Colorado (US),Seed,1,226000
Israel (Else),Virginia (US),Seed,1,550000
United Kingdom (EU),West Virginia (US),Seed,1,550000
Virginia (US),West Virginia (US),Seed,1,550000
Oregon (US),Utah (US),Seed,1,1422633
Massachusetts (US),Vermont (US),Seed,1,333333
New York (US),Vermont (US),Seed,1,333333
Australia (Else),Israel (Else),Seed,1,1000000
Florida (US),North Carolina (US),Seed,1,328571
Colorado (US),District of Columbia (US),Seed,1,200000
Utah (US),Utah (US),Seed,4,5990155
China (Else),France (EU),Seed,1,450000
Estonia (EU),Hong Kong (Else),Seed,1,600000
Estonia (EU),Jersey (Else),Seed,1,600000
Hong Kong (Else),Jersey (Else),Seed,1,600000
Arkansas (US),Indiana (US),Seed,1,428333
Arkansas (US),Arkansas (US),Seed,1,285555
Canada (Else),Nebraska (US),Seed,1,43691
Germany (EU),Nebraska (US),Seed,1,43691
Georgia (US),Hong Kong (Else),Seed,1,1200000
Georgia (US),Minnesota (US),Seed,1,800000
Hong Kong (Else),Minnesota (US),Seed,1,1200000
Hong Kong (Else),Israel (Else),Seed,1,1000000
Oklahoma (US),Oklahoma (US),Seed,4,2920000
Illinois (US),New Jersey (US),Seed,1,250000
Oregon (US),Palestinian Territory (Else),Seed,2,1850000
Oregon (US),Virginia (US),Seed,1,450000
Palestinian Territory (Else),Virginia (US),Seed,1,300000
Spain (EU),Sweden (EU),Seed,1,371429
Spain (EU),Utah (US),Seed,1,371429
Sweden (EU),Utah (US),Seed,1,371429
Russian Federation (Else),Utah (US),Seed,1,1200000
Illinois (US),Utah (US),Seed,1,893426
Kentucky (US),Kentucky (US),Seed,1,20000
Colorado (US),France (EU),Seed,1,166667
Australia (Else),Florida (US),Seed,1,1000000
Colorado (US),Connecticut (US),Seed,1,560000
Connecticut (US),Illinois (US),Seed,1,560000
California (US),Rhode Island (US),Seed,1,25000
Kentucky (US),New York (US),Seed,1,545000
Austria (EU),Texas (US),Seed,1,519640
Tennessee (US),Washington (US),Seed,1,500000
Florida (US),Hong Kong (Else),Seed,1,333333
Florida (US),Singapore (Else),Seed,1,333333
Singapore (Else),United States (US),Seed,1,333333
Luxembourg (EU),United Arab Emirates (Else),Seed,1,100000
California (US),Kentucky (US),Seed,1,2000000
District of Columbia (US),Georgia (US),Seed,1,50000
Arizona (US),United Kingdom (EU),Seed,1,266667
Estonia (EU),The Netherlands (EU),Seed,1,650000
California (US),South Carolina (US),Seed,1,1600000
California (US),New Hampshire (US),Series A,3,8156250
New Hampshire (US),United Kingdom (EU),Series A,1,656250
New Hampshire (US),New Hampshire (US),Series A,1,437500
Illinois (US),Massachusetts (US),Series A,8,78829825
Illinois (US),New Jersey (US),Series A,2,10013158
Illinois (US),United Kingdom (EU),Series A,1,8750000
Canada (Else),India (Else),Series A,1,1377778
Canada (Else),Ohio (US),Series A,2,14877778
Canada (Else),United Kingdom (EU),Series A,2,6177778
India (Else),Massachusetts (US),Series A,1,2066667
India (Else),Ohio (US),Series A,2,4711111
India (Else),South Korea (Else),Series A,1,1377778
India (Else),United Kingdom (EU),Series A,2,3377778
Massachusetts (US),Ohio (US),Series A,3,8066667
Massachusetts (US),South Korea (Else),Series A,2,5786667
New York (US),Ohio (US),Series A,2,4866667
Ohio (US),South Korea (Else),Series A,1,1377778
Ohio (US),United Kingdom (EU),Series A,1,1377778
California (US),Maryland (US),Series A,13,59856707
California (US),Missouri (US),Series A,4,40914481
California (US),Utah (US),Series A,10,47211246
Connecticut (US),Maryland (US),Series A,1,8285714
Connecticut (US),Missouri (US),Series A,1,8285714
Connecticut (US),Utah (US),Series A,1,8285714
Maryland (US),Missouri (US),Series A,1,8285714
Maryland (US),Utah (US),Series A,3,10302521
Missouri (US),Utah (US),Series A,1,8285714
Massachusetts (US),Vermont (US),Series A,1,5100000
Florida (US),Singapore (Else),Series A,1,885714
Arizona (US),Belgium (EU),Series A,1,1263158
Arizona (US),California (US),Series A,8,29514886
Arizona (US),Canada (Else),Series A,2,2596491
Arizona (US),Illinois (US),Series A,5,7852269
Arizona (US),Massachusetts (US),Series A,3,6546491
Arizona (US),Michigan (US),Series A,1,1263158
Arizona (US),Missouri (US),Series A,1,1263158
Arizona (US),New Jersey (US),Series A,1,1263158
Arizona (US),New York (US),Series A,6,8256561
Arizona (US),Switzerland (EU),Series A,1,1263158
Arizona (US),Tennessee (US),Series A,1,1263158
Arizona (US),Texas (US),Series A,2,1879825
Arizona (US),Ukraine (Else),Series A,1,1263158
Belgium (EU),Canada (Else),Series A,2,3888158
Belgium (EU),Illinois (US),Series A,1,1263158
Belgium (EU),Massachusetts (US),Series A,1,1263158
Belgium (EU),Michigan (US),Series A,1,1263158
Belgium (EU),Missouri (US),Series A,1,1263158
Belgium (EU),New Jersey (US),Series A,1,1263158
Belgium (EU),New York (US),Series A,2,2439628
Belgium (EU),Switzerland (EU),Series A,1,1263158
Belgium (EU),Tennessee (US),Series A,1,1263158
Belgium (EU),Texas (US),Series A,2,1851393
Belgium (EU),Ukraine (Else),Series A,1,1263158
California (US),Illinois (US),Series A,23,159381746
California (US),Tennessee (US),Series A,5,24887719
Canada (Else),Illinois (US),Series A,4,12516491
Canada (Else),Michigan (US),Series A,1,1263158
Canada (Else),Missouri (US),Series A,2,5263158
Canada (Else),New Jersey (US),Series A,2,2463158
Canada (Else),Switzerland (EU),Series A,2,10263158
Canada (Else),Tennessee (US),Series A,1,1263158
Canada (Else),Texas (US),Series A,1,1263158
Canada (Else),Ukraine (Else),Series A,1,1263158
Illinois (US),Michigan (US),Series A,4,9258612
Illinois (US),Missouri (US),Series A,2,4763158
Illinois (US),Switzerland (EU),Series A,3,42263158
Illinois (US),Tennessee (US),Series A,2,6596491
Illinois (US),Texas (US),Series A,1,1263158
Illinois (US),Ukraine (Else),Series A,1,1263158
Massachusetts (US),Michigan (US),Series A,1,1263158
Massachusetts (US),Missouri (US),Series A,2,12763158
Massachusetts (US),Tennessee (US),Series A,1,1263158
Massachusetts (US),Texas (US),Series A,8,17875279
Massachusetts (US),Ukraine (Else),Series A,2,1763158
Michigan (US),Missouri (US),Series A,1,1263158
Michigan (US),New Jersey (US),Series A,1,1263158
Michigan (US),New York (US),Series A,4,12771094
Michigan (US),Switzerland (EU),Series A,1,1263158
Michigan (US),Tennessee (US),Series A,1,1263158
Michigan (US),Texas (US),Series A,1,1263158
Michigan (US),Ukraine (Else),Series A,1,1263158
Missouri (US),New Jersey (US),Series A,1,1263158
Missouri (US),New York (US),Series A,1,1263158
Missouri (US),Switzerland (EU),Series A,1,1263158
Missouri (US),Tennessee (US),Series A,1,1263158
Missouri (US),Texas (US),Series A,1,1263158
Missouri (US),Ukraine (Else),Series A,1,1263158
New Jersey (US),New York (US),Series A,7,21020538
New Jersey (US),Switzerland (EU),Series A,1,1263158
New Jersey (US),Tennessee (US),Series A,1,1263158
New Jersey (US),Texas (US),Series A,3,6688078
New Jersey (US),Ukraine (Else),Series A,1,1263158
New York (US),Switzerland (EU),Series A,5,53763158
New York (US),Tennessee (US),Series A,3,7663158
Switzerland (EU),Tennessee (US),Series A,1,1263158
Switzerland (EU),Texas (US),Series A,1,1263158
Switzerland (EU),Ukraine (Else),Series A,1,1263158
Tennessee (US),Texas (US),Series A,2,2096491
Tennessee (US),Ukraine (Else),Series A,1,1263158
Texas (US),Ukraine (Else),Series A,1,1263158
California (US),Nevada (US),Series A,8,29504058
Nevada (US),New York (US),Series A,7,13891342
District of Columbia (US),India (Else),Series A,1,1066667
District of Columbia (US),New York (US),Series A,9,38841662
District of Columbia (US),Tennessee (US),Series A,1,1066667
India (Else),Tennessee (US),Series A,1,533333
India (Else),Virginia (US),Series A,1,533333
Tennessee (US),Virginia (US),Series A,2,6533333
District of Columbia (US),District of Columbia (US),Series A,3,13581250
California (US),Malaysia (Else),Series A,1,2831818
District of Columbia (US),Malaysia (Else),Series A,1,809091
District of Columbia (US),Maryland (US),Series A,3,9887216
Malaysia (Else),Maryland (US),Series A,1,809091
Malaysia (Else),Massachusetts (US),Series A,1,809091
Malaysia (Else),New York (US),Series A,1,809091
Maryland (US),Massachusetts (US),Series A,2,3089091
Maryland (US),New York (US),Series A,7,41224758
California (US),Delaware (US),Series A,1,400000
California (US),Pennsylvania (US),Series A,28,194439877
Delaware (US),Massachusetts (US),Series A,1,200000
Delaware (US),New York (US),Series A,1,500000
Delaware (US),Pennsylvania (US),Series A,1,200000
Massachusetts (US),Pennsylvania (US),Series A,7,43201587
New York (US),Pennsylvania (US),Series A,17,58069398
Pennsylvania (US),Pennsylvania (US),Series A,7,21299048
Connecticut (US),Connecticut (US),Series A,6,18352054
California (US),Colorado (US),Series A,19,107540052
California (US),North Carolina (US),Series A,8,50786188
Illinois (US),North Carolina (US),Series A,1,656250
Illinois (US),Illinois (US),Series A,16,42675420
District of Columbia (US),North Carolina (US),Series A,2,1729000
District of Columbia (US),Pennsylvania (US),Series A,1,1000000
New York (US),North Carolina (US),Series A,3,7019909
North Carolina (US),Pennsylvania (US),Series A,2,22333333
Oregon (US),Switzerland (EU),Series A,1,4000000
Massachusetts (US),New Hampshire (US),Series A,3,5360524
New Hampshire (US),New York (US),Series A,2,3720000
Colorado (US),Georgia (US),Series A,1,5714286
Colorado (US),Nebraska (US),Series A,1,1400000
Colorado (US),Washington (US),Series A,3,6680000
Nebraska (US),New York (US),Series A,2,7578571
Nebraska (US),Washington (US),Series A,1,1400000
New York (US),Washington (US),Series A,8,22730506
Israel (Else),Michigan (US),Series A,2,5396825
Israel (Else),Washington (US),Series A,2,13785714
Michigan (US),Washington (US),Series A,1,4285714
Israel (Else),New Jersey (US),Series A,1,9500000
New Jersey (US),Washington (US),Series A,1,6333333
Texas (US),Washington (US),Series A,2,3400000
Iowa (US),New York (US),Series A,1,4000000
California (US),Ireland (EU),Series A,6,31133333
District of Columbia (US),Ireland (EU),Series A,1,1200000
Ireland (EU),New York (US),Series A,1,1200000
Colorado (US),Massachusetts (US),Series A,5,7578994
Colorado (US),Colorado (US),Series A,7,12723513
Texas (US),Texas (US),Series A,9,25000000
California (US),Kansas (US),Series A,1,1250000
Kansas (US),Massachusetts (US),Series A,1,625000
Kansas (US),New York (US),Series A,1,1250000
Arizona (US),Connecticut (US),Series A,1,888889
Arizona (US),Louisiana (US),Series A,1,888889
California (US),Louisiana (US),Series A,3,6487273
Canada (Else),Connecticut (US),Series A,3,5888585
Canada (Else),Louisiana (US),Series A,1,1333333
Connecticut (US),Illinois (US),Series A,1,888889
Connecticut (US),Louisiana (US),Series A,1,888889
Connecticut (US),New York (US),Series A,8,21149273
Illinois (US),Louisiana (US),Series A,1,888889
Louisiana (US),New York (US),Series A,2,1470707
