from,to,round,deals,value
New Hampshire (US),The Netherlands (EU),Seed,2,2049095
New Hampshire (US),United Kingdom (EU),Seed,7,7563387
New York (US),Switzerland (EU),Seed,10,27258106
Germany (EU),Portugal (EU),Seed,8,29541035
Austria (EU),Denmark (EU),Seed,2,1905504
Austria (EU),Florida (US),Seed,1,1155504
Austria (EU),Germany (EU),Seed,11,62635420
Austria (EU),India (Else),Seed,1,1155504
Austria (EU),Italy (EU),Seed,2,1928611
Austria (EU),Portugal (EU),Seed,3,3552118
Austria (EU),Singapore (Else),Seed,3,2972171
Denmark (EU),Florida (US),Seed,1,1155504
Denmark (EU),India (Else),Seed,2,7488838
Denmark (EU),Italy (EU),Seed,3,9731788
Denmark (EU),Portugal (EU),Seed,2,2780508
Florida (US),Germany (EU),Seed,2,4733257
Florida (US),India (Else),Seed,1,1155504
Florida (US),Italy (EU),Seed,1,1155504
Florida (US),Portugal (EU),Seed,2,2818004
Florida (US),Singapore (Else),Seed,4,5546576
Florida (US),United Kingdom (EU),Seed,10,15910304
Germany (EU),India (Else),Seed,6,8823878
Germany (EU),Italy (EU),Seed,4,16692518
India (Else),Italy (EU),Seed,1,1155504
India (Else),Portugal (EU),Seed,1,1155504
India (Else),Singapore (Else),Seed,24,72543688
India (Else),United Kingdom (EU),Seed,12,74957410
Italy (EU),Portugal (EU),Seed,3,3516606
Italy (EU),Singapore (Else),Seed,3,4920281
Italy (EU),United Kingdom (EU),Seed,4,7229813
Portugal (EU),Singapore (Else),Seed,2,2818004
Portugal (EU),United Kingdom (EU),Seed,5,6594478
California (US),India (Else),Seed,36,254256310
Austria (EU),New York (US),Seed,2,3380736
Austria (EU),Washington (US),Seed,1,1600000
Alabama (US),Texas (US),Seed,3,2590692
Austria (EU),Spain (EU),Seed,2,6284911
Germany (EU),Spain (EU),Seed,9,39269846
Spain (EU),The Netherlands (EU),Seed,2,4198962
Austria (EU),Belgium (EU),Seed,1,3249700
Belgium (EU),Spain (EU),Seed,4,5730239
Spain (EU),Switzerland (EU),Seed,3,4521136
Switzerland (EU),Switzerland (EU),Seed,12,35074584
Germany (EU),Pennsylvania (US),Seed,1,7264368
New York (US),Pennsylvania (US),Seed,14,77285267
Delaware (US),Germany (EU),Seed,3,4185000
Delaware (US),New York (US),Seed,5,12146429
Delaware (US),United Kingdom (EU),Seed,4,4271429
Massachusetts (US),The Netherlands (EU),Seed,5,13903231
The Netherlands (EU),The Netherlands (EU),Seed,9,38539619
California (US),Portugal (EU),Seed,5,11312769
Germany (EU),Spain (EU),Series A,5,67153908
Brazil (Else),France (EU),Series A,1,7750631
Brazil (Else),Switzerland (EU),Series A,1,7750631
The Netherlands (EU),The Netherlands (EU),Series A,9,79094592
France (EU),Illinois (US),Series A,3,81756219
France (EU),Israel (Else),Series A,2,50986988
Germany (EU),Illinois (US),Series A,5,195596523
Germany (EU),Israel (Else),Series A,2,27589630
Germany (EU),Portugal (EU),Series A,5,78758159
Illinois (US),Israel (Else),Series A,3,42924488
Illinois (US),Portugal (EU),Series A,1,8799488
Illinois (US),Switzerland (EU),Series A,2,16365899
Israel (Else),Portugal (EU),Series A,1,8799488
Israel (Else),Switzerland (EU),Series A,2,23199232
Germany (EU),Sweden (EU),Series A,6,151096570
New York (US),Sweden (EU),Series A,7,90513254
Sweden (EU),The Netherlands (EU),Series A,6,49360059
The Netherlands (EU),United Kingdom (EU),Series A,12,142403033
New York (US),Switzerland (EU),Series A,8,45785616
Austria (EU),Florida (US),Series A,1,4648570
Austria (EU),Luxembourg (EU),Series A,1,4648570
Austria (EU),Portugal (EU),Series A,1,4648570
Belgium (EU),Florida (US),Series A,2,10315237
Belgium (EU),Luxembourg (EU),Series A,2,10500276
Belgium (EU),Portugal (EU),Series A,1,4648570
Florida (US),France (EU),Series A,2,14648570
Florida (US),Germany (EU),Series A,5,57284596
Florida (US),Luxembourg (EU),Series A,1,4648570
Florida (US),Portugal (EU),Series A,3,15841477
Florida (US),The Netherlands (EU),Series A,2,9722855
Florida (US),United Kingdom (EU),Series A,9,177114955
France (EU),Luxembourg (EU),Series A,2,10500276
Germany (EU),Luxembourg (EU),Series A,3,27898984
Luxembourg (EU),Portugal (EU),Series A,1,4648570
Luxembourg (EU),The Netherlands (EU),Series A,4,24494902
Luxembourg (EU),United Kingdom (EU),Series A,4,32703538
Portugal (EU),The Netherlands (EU),Series A,1,6972855
Belgium (EU),Washington (US),Series A,1,1647794
Germany (EU),Washington (US),Series A,2,8871691
California (US),Japan (Else),Series A,17,408390633
California (US),Vermont (US),Series A,7,113681863
Japan (Else),Massachusetts (US),Series A,6,93983333
Japan (Else),United Kingdom (EU),Series A,5,69628046
Japan (Else),Vermont (US),Series A,1,3555556
Massachusetts (US),Texas (US),Series A,13,186354185
Massachusetts (US),Vermont (US),Series A,3,27545098
Texas (US),United Kingdom (EU),Series A,8,154002288
Texas (US),Vermont (US),Series A,3,19105556
United Kingdom (EU),Vermont (US),Series A,3,23696732
Massachusetts (US),Massachusetts (US),Series A,17,385880983
Germany (EU),Kansas (US),Series A,1,8148925
Massachusetts (US),Switzerland (EU),Series A,6,91977739
China (Else),Colorado (US),Series A,1,2833333
China (Else),Germany (EU),Series A,1,4250000
Austria (EU),Maine (US),Series A,1,4278955
Germany (EU),Maine (US),Series A,1,6418432
Germany (EU),Wyoming (US),Series A,2,249428571
Germany (EU),Poland (EU),Series A,2,20568966
Poland (EU),The Netherlands (EU),Series A,3,28097260
California (US),Guernsey (Else),Series B,1,31428571
California (US),Luxembourg (EU),Series B,7,184473924
California (US),Sweden (EU),Series B,7,457398223
France (EU),Guernsey (Else),Series B,1,31428571
France (EU),Luxembourg (EU),Series B,3,55265335
France (EU),Sweden (EU),Series B,2,45130545
Germany (EU),Guernsey (Else),Series B,1,31428571
Germany (EU),Luxembourg (EU),Series B,4,81180909
Germany (EU),Sweden (EU),Series B,1,31428571
Guernsey (Else),Luxembourg (EU),Series B,1,31428571
Guernsey (Else),Sweden (EU),Series B,1,31428571
Guernsey (Else),United Kingdom (EU),Series B,1,31428571
Luxembourg (EU),Sweden (EU),Series B,1,31428571
Luxembourg (EU),United Kingdom (EU),Series B,5,114164757
Sweden (EU),United Kingdom (EU),Series B,3,78832518
Czech Republic (EU),Germany (EU),Series B,1,26666667
Czech Republic (EU),United Kingdom (EU),Series B,1,26666667
Canada (Else),New York (US),Series B,14,577594536
Germany (EU),New York (US),Series B,19,460737856
New York (US),United Kingdom (EU),Series B,40,9548027660
California (US),Ohio (US),Series B,3,37027178
California (US),The Netherlands (EU),Series B,13,453399705
Germany (EU),Ohio (US),Series B,1,14625784
Germany (EU),The Netherlands (EU),Series B,5,91459330
Germany (EU),Virginia (US),Series B,2,30010400
Ohio (US),The Netherlands (EU),Series B,1,10969338
Ohio (US),Virginia (US),Series B,2,12027178
The Netherlands (EU),Virginia (US),Series B,2,144469338
The Netherlands (EU),The Netherlands (EU),Series B,5,241846728
Belgium (EU),Texas (US),Series B,1,13812011
California (US),Texas (US),Series B,28,1282158061
France (EU),Texas (US),Series B,2,52669154
Germany (EU),Texas (US),Series B,5,98948220
New York (US),Texas (US),Series B,24,694842736
Texas (US),The Netherlands (EU),Series B,1,13812011
Texas (US),United Kingdom (EU),Series B,6,134875036
The Netherlands (EU),United Kingdom (EU),Series B,12,375433639
Belgium (EU),California (US),Series C,5,626071429
Belgium (EU),Germany (EU),Series C,1,420000000
Belgium (EU),Luxembourg (EU),Series C,1,280000000
Belgium (EU),Nebraska (US),Series C,1,280000000
Belgium (EU),United Kingdom (EU),Series C,3,342857143
Belgium (EU),Washington (US),Series C,1,420000000
California (US),Luxembourg (EU),Series C,3,579994077
California (US),Nebraska (US),Series C,1,420000000
California (US),Washington (US),Series C,9,933905262
Germany (EU),Luxembourg (EU),Series C,1,420000000
Germany (EU),Nebraska (US),Series C,1,420000000
Germany (EU),Washington (US),Series C,2,575294118
Luxembourg (EU),Nebraska (US),Series C,1,280000000
Luxembourg (EU),United Kingdom (EU),Series C,3,514985194
Luxembourg (EU),Washington (US),Series C,1,420000000
Nebraska (US),United Kingdom (EU),Series C,1,280000000
Nebraska (US),Washington (US),Series C,1,420000000
United Kingdom (EU),Washington (US),Series C,2,442000000
Washington (US),Washington (US),Series C,1,280000000
Israel (Else),Texas (US),Series C,1,25000000
Israel (Else),United Kingdom (EU),Series C,3,132500000
Texas (US),The Netherlands (EU),Series C,2,59285714
The Netherlands (EU),United Kingdom (EU),Series C,4,194735560
United Kingdom (EU),United Kingdom (EU),Series C,12,472339802
Austria (EU),South Korea (Else),Series C,1,58292383
California (US),Maryland (US),Series D,4,10058645048
California (US),United Kingdom (EU),Series D,14,3007252891
Maryland (US),Sweden (EU),Series D,2,180292306
Maryland (US),United Kingdom (EU),Series D,4,299171426
Sweden (EU),United Kingdom (EU),Series D,4,352792306
California (US),California (US),Series D,35,14689479585
California (US),Texas (US),Series D,10,3178326118
China (Else),Texas (US),Series D,1,45000000
New York (US),Texas (US),Series D,10,1103658009
Germany (EU),Switzerland (EU),Series D,1,249261160
Germany (EU),United Kingdom (EU),Series D,5,1028545007
Switzerland (EU),United Kingdom (EU),Series D,1,124630580
Germany (EU),Germany (EU),Series D,2,228501426
Finland (EU),Germany (EU),Series Unknown,2,31118085
Finland (EU),New York (US),Series Unknown,1,3675160
Germany (EU),Germany (EU),Series Unknown,8,55449998
Belgium (EU),United Kingdom (EU),Series Unknown,1,10965093
Finland (EU),United Kingdom (EU),Series Unknown,1,10965093
Germany (EU),United Kingdom (EU),Series Unknown,8,83738254
United Kingdom (EU),United Kingdom (EU),Series Unknown,29,227603942
Croatia (EU),Germany (EU),Series Unknown,1,2824520
Croatia (EU),Norway (EU),Series Unknown,1,1883013
Croatia (EU),Switzerland (EU),Series Unknown,1,1883013
Germany (EU),Norway (EU),Series Unknown,1,2824520
Norway (EU),Switzerland (EU),Series Unknown,1,1883013
The Netherlands (EU),United Kingdom (EU),Series Unknown,3,121800606
Canada (Else),Norway (EU),Series Unknown,1,35894828
Canada (Else),Germany (EU),Series Unknown,2,13171470
Canada (Else),Hong Kong (Else),Series Unknown,2,10380980
Germany (EU),Massachusetts (US),Series Unknown,2,14986855
Hong Kong (Else),Massachusetts (US),Series Unknown,3,33137798
Greece (EU),New York (US),Seed,1,484332
France (EU),Greece (EU),Series Unknown,1,6127472
Germany (EU),Greece (EU),Series Unknown,1,6127472
Greece (EU),Greece (EU),Series Unknown,1,4084982
Hong Kong (Else),New York (US),Pre Seed,2,1628571
Australia (Else),Hong Kong (Else),Pre Seed,1,428571
Australia (Else),India (Else),Pre Seed,1,428571
Australia (Else),Utah (US),Pre Seed,1,428571
California (US),Hong Kong (Else),Pre Seed,1,428571
California (US),Utah (US),Pre Seed,1,428571
Hong Kong (Else),India (Else),Pre Seed,1,428571
Hong Kong (Else),United Kingdom (EU),Pre Seed,2,1262084
Hong Kong (Else),Utah (US),Pre Seed,1,428571
India (Else),New York (US),Pre Seed,5,5998810
India (Else),United Kingdom (EU),Pre Seed,2,2628571
India (Else),Utah (US),Pre Seed,1,428571
New York (US),United Kingdom (EU),Pre Seed,12,17178244
New York (US),Utah (US),Pre Seed,1,428571
United Kingdom (EU),Utah (US),Pre Seed,1,428571
Delaware (US),Gibraltar (Else),Seed,1,1760000
Delaware (US),Hong Kong (Else),Seed,1,1760000
Delaware (US),Washington (US),Seed,3,3331429
Germany (EU),Gibraltar (Else),Seed,1,1760000
Germany (EU),Hong Kong (Else),Seed,1,1760000
Gibraltar (Else),Hong Kong (Else),Seed,1,1760000
Gibraltar (Else),Washington (US),Seed,1,1760000
Hong Kong (Else),Washington (US),Seed,1,1760000
Illinois (US),Illinois (US),Seed,7,27153571
China (Else),Malta (EU),Seed,1,750000
China (Else),Seychelles (Else),Seed,3,2621429
Malta (EU),Seychelles (Else),Seed,1,750000
Malta (EU),Singapore (Else),Seed,1,750000
Seychelles (Else),Singapore (Else),Seed,2,1596140
Norway (EU),Ohio (US),Seed,1,875000
Norway (EU),Singapore (Else),Seed,3,8648705
Ohio (US),Singapore (Else),Seed,1,1312500
China (Else),Massachusetts (US),Seed,2,40700000
Japan (Else),Japan (Else),Series A,32,262805076
Hong Kong (Else),Taiwan (Else),Series B,2,84805278
Australia (Else),Greece (EU),Series B,1,24000000
California (US),Greece (EU),Series B,2,26108999
Arizona (US),China (Else),Series B,1,132352941
Arizona (US),Hong Kong (Else),Series B,1,17647059
Arizona (US),Singapore (Else),Series B,1,17647059
Australia (Else),Japan (Else),Series C,4,195434952
Australia (Else),Singapore (Else),Series C,2,40997039
Japan (Else),Singapore (Else),Series C,7,220432153
Japan (Else),Japan (Else),Series C,18,448257785
Germany (EU),Hong Kong (Else),Series D,1,176000000
Hong Kong (Else),United Kingdom (EU),Series D,3,212944444
Hong Kong (Else),United Arab Emirates (Else),Series Unknown,1,2857143
New York (US),Singapore (Else),Series Unknown,5,42090715581
New York (US),United Arab Emirates (Else),Series Unknown,4,42200822660
California (US),Hungary (EU),Pre Seed,1,1800000
California (US),Puerto Rico (Else),Pre Seed,1,1800000
California (US),United States (US),Pre Seed,3,6416667
Germany (EU),Hungary (EU),Pre Seed,1,2700000
Germany (EU),Puerto Rico (Else),Pre Seed,1,2700000
Germany (EU),United States (US),Pre Seed,1,2700000
Hungary (EU),New York (US),Pre Seed,1,1800000
Hungary (EU),Puerto Rico (Else),Pre Seed,1,1800000
Hungary (EU),United Kingdom (EU),Pre Seed,1,1800000
Hungary (EU),United States (US),Pre Seed,1,1800000
New York (US),Puerto Rico (Else),Pre Seed,1,1800000
Puerto Rico (Else),United Kingdom (EU),Pre Seed,1,1800000
Puerto Rico (Else),United States (US),Pre Seed,1,1800000
United Kingdom (EU),United States (US),Pre Seed,2,2800000
Hungary (EU),Ireland (EU),Seed,1,1441440
Hungary (EU),New York (US),Seed,1,1441440
Hungary (EU),Norway (EU),Seed,1,1441440
Hungary (EU),Poland (EU),Seed,1,1441440
Ireland (EU),Norway (EU),Seed,1,960960
Ireland (EU),Poland (EU),Seed,1,960960
New York (US),Norway (EU),Seed,2,2691730
Norway (EU),Poland (EU),Seed,1,960960
Hungary (EU),Hungary (EU),Seed,1,960960
California (US),New Jersey (US),Series B,7,149419395
New Jersey (US),United Kingdom (EU),Series B,1,18750000
India (Else),India (Else),Angel,6,1203454
India (Else),India (Else),Corporate Round,2,21508414
California (US),India (Else),Corporate Round,1,22989452
India (Else),India (Else),Pre Seed,37,29372518
France (EU),India (Else),Pre Seed,1,1000000
Estonia (EU),India (Else),Pre Seed,1,300000
Estonia (EU),New York (US),Pre Seed,1,200000
Ohio (US),Switzerland (EU),Pre Seed,1,327452
Canada (Else),India (Else),Pre Seed,2,4235000
India (Else),Ohio (US),Pre Seed,1,1500000
India (Else),India (Else),Seed,119,301743187
Canada (Else),India (Else),Seed,9,23120494
India (Else),Japan (Else),Seed,7,32498430
India (Else),Israel (Else),Seed,2,4120820
India (Else),New York (US),Seed,18,65694922
Japan (Else),Singapore (Else),Seed,7,12501840
India (Else),Sweden (EU),Seed,3,9237609
India (Else),Washington (US),Seed,3,6720634
India (Else),Ireland (EU),Seed,1,46800000
India (Else),United Arab Emirates (Else),Seed,7,57856334
Ireland (EU),United Arab Emirates (Else),Seed,1,7200000
United Arab Emirates (Else),United Kingdom (EU),Seed,9,70702381
India (Else),Sri Lanka (Else),Seed,1,9439618
India (Else),Seychelles (Else),Seed,1,2961488
Hong Kong (Else),United Arab Emirates (Else),Seed,2,5600000
India (Else),Virginia (US),Seed,1,2338942
Singapore (Else),Virginia (US),Seed,3,8079647
Georgia (US),Illinois (US),Seed,2,1840000
Georgia (US),India (Else),Seed,1,510000
Georgia (US),United Kingdom (EU),Seed,1,340000
Illinois (US),India (Else),Seed,1,510000
Illinois (US),United Kingdom (EU),Seed,14,70665021
India (Else),North Carolina (US),Seed,1,2750000
India (Else),Japan (Else),Series A,3,9064262
India (Else),Singapore (Else),Series A,14,285521608
Japan (Else),Singapore (Else),Series A,4,19345438
India (Else),Texas (US),Series A,2,12045455
Colorado (US),India (Else),Series A,3,18649351
India (Else),India (Else),Series A,58,373972074
India (Else),The Netherlands (EU),Series A,3,31573412
India (Else),United Arab Emirates (Else),Series A,1,8046710
India (Else),Massachusetts (US),Series A,5,174545622
Massachusetts (US),Singapore (Else),Series A,5,27584776
California (US),Philippines (Else),Series A,2,18241438
India (Else),Philippines (Else),Series A,1,4862158
Florida (US),India (Else),Series A,3,57696970
India (Else),Virginia (US),Series A,2,8511229
Singapore (Else),Virginia (US),Series A,2,8112758
India (Else),Vietnam (Else),Series A,1,2755119
India (Else),Ohio (US),Series A,1,2471737
India (Else),Utah (US),Series A,1,15016960
Hong Kong (Else),India (Else),Series A,3,29964134
District of Columbia (US),Hong Kong (Else),Series A,1,4732067
District of Columbia (US),Singapore (Else),Series A,1,7098100
Singapore (Else),Singapore (Else),Series A,7,101716915
India (Else),India (Else),Series B,31,688770774
India (Else),United Kingdom (EU),Series B,11,162637827
Singapore (Else),United Kingdom (EU),Series B,7,715413533
India (Else),Massachusetts (US),Series B,3,78060911
Belgium (EU),India (Else),Series B,1,27500000
Belgium (EU),South Korea (Else),Series B,2,40500000
California (US),South Korea (Else),Series B,13,501473958
India (Else),South Korea (Else),Series B,2,50833333
District of Columbia (US),India (Else),Series B,3,56408054
District of Columbia (US),Singapore (Else),Series B,1,3164206
California (US),Japan (Else),Series B,18,561530480
India (Else),Japan (Else),Series B,3,29672829
Japan (Else),Singapore (Else),Series B,11,205040496
Japan (Else),United Kingdom (EU),Series B,4,65935714
California (US),Connecticut (US),Series B,14,521715324
Connecticut (US),India (Else),Series B,2,54166667
India (Else),New York (US),Series B,3,380874961
India (Else),Pennsylvania (US),Series B,1,7124961
India (Else),The Netherlands (EU),Series B,3,62658598
Finland (EU),India (Else),Series B,1,20575265
Finland (EU),The Netherlands (EU),Series B,1,20575265
Finland (EU),United Kingdom (EU),Series B,1,20575265
India (Else),Maryland (US),Series B,1,22000000
Germany (EU),India (Else),Series B,1,15720388
Canada (Else),India (Else),Series B,1,360000000
India (Else),Mauritius (Else),Series B,1,20000000
District of Columbia (US),United Kingdom (EU),Series B,2,55333333
India (Else),Japan (Else),Series C,1,7000000
India (Else),India (Else),Series C,7,148904200
California (US),India (Else),Series C,4,169990476
California (US),Wyoming (US),Series C,5,308444444
India (Else),New York (US),Series C,1,26500000
India (Else),Wyoming (US),Series C,1,26500000
New York (US),Wyoming (US),Series C,3,142388889
Bahrain (Else),India (Else),Series C,1,20000000
Bahrain (Else),Singapore (Else),Series C,1,20000000
India (Else),Singapore (Else),Series C,3,72829917
Norway (EU),Spain (EU),Series D,1,3289629
Norway (EU),The Netherlands (EU),Series D,1,3289629
Spain (EU),The Netherlands (EU),Series D,2,44845184
California (US),India (Else),Series D,2,38000000
India (Else),India (Else),Series D,3,69958333
Belgium (EU),India (Else),Series D,1,51000000
California (US),The Netherlands (EU),Series D,5,978483660
Hong Kong (Else),India (Else),Series D,1,28000000
Hong Kong (Else),The Netherlands (EU),Series D,1,18666667
India (Else),New York (US),Series D,1,28000000
India (Else),The Netherlands (EU),Series D,1,28000000
New York (US),The Netherlands (EU),Series D,3,177555556
District of Columbia (US),Maryland (US),Series D,1,40292306
District of Columbia (US),Sweden (EU),Series D,1,40292306
District of Columbia (US),United Kingdom (EU),Series D,2,123403417
Denmark (EU),India (Else),Series E,1,137500000
Denmark (EU),Japan (Else),Series E,1,55000000
Denmark (EU),Massachusetts (US),Series E,1,55000000
Denmark (EU),Singapore (Else),Series E,1,55000000
India (Else),Japan (Else),Series E,1,137500000
India (Else),Massachusetts (US),Series E,2,194772727
India (Else),Singapore (Else),Series E,1,137500000
Japan (Else),Massachusetts (US),Series E,1,55000000
Japan (Else),Singapore (Else),Series E,1,55000000
Massachusetts (US),Singapore (Else),Series E,1,55000000
India (Else),India (Else),Series E,2,141087731
South Korea (Else),South Korea (Else),Series E,2,25843230
India (Else),United Kingdom (EU),Series E,1,46631597
California (US),India (Else),Series F,3,538000000
California (US),California (US),Series F,9,1834174026
California (US),Mauritius (Else),Series F,1,160000000
California (US),The Netherlands (EU),Series F,2,259400000
Mauritius (Else),The Netherlands (EU),Series F,1,160000000
India (Else),Singapore (Else),Series F,2,124250021
India (Else),India (Else),Series F,1,20208351
India (Else),India (Else),Series Unknown,19,177451614
India (Else),United Kingdom (EU),Series Unknown,5,19331259
India (Else),South Korea (Else),Series Unknown,1,3317559
India (Else),United Arab Emirates (Else),Series Unknown,3,4820825
India (Else),Utah (US),Series Unknown,1,2500000
United Arab Emirates (Else),Utah (US),Series Unknown,2,8416293103
United Kingdom (EU),Utah (US),Series Unknown,1,2500000
District of Columbia (US),Germany (EU),Series Unknown,1,70000000
Germany (EU),Singapore (Else),Series Unknown,1,70000000
India (Else),North Carolina (US),Series Unknown,1,7700000
California (US),The Netherlands (EU),Series Unknown,8,97904762
India (Else),The Netherlands (EU),Series Unknown,1,12000000
Indonesia (Else),Japan (Else),Seed,1,600000
Indonesia (Else),Singapore (Else),Seed,3,43614960
New York (US),Philippines (Else),Series A,2,7600000
Philippines (Else),Singapore (Else),Series A,2,8300000
Austria (EU),California (US),Series B,1,4166667
Austria (EU),Indonesia (Else),Series B,1,4166667
Austria (EU),Japan (Else),Series B,1,4166667
Austria (EU),Singapore (Else),Series B,1,4166667
Austria (EU),Thailand (Else),Series B,1,4166667
California (US),Indonesia (Else),Series B,1,4166667
California (US),Thailand (Else),Series B,1,4166667
Indonesia (Else),Japan (Else),Series B,1,4166667
Indonesia (Else),Singapore (Else),Series B,1,4166667
Indonesia (Else),Thailand (Else),Series B,1,4166667
Japan (Else),Thailand (Else),Series B,1,4166667
Singapore (Else),Thailand (Else),Series B,1,4166667
Australia (Else),California (US),Series C,4,733025861
Ireland (EU),Ireland (EU),Pre Seed,3,3940400
Ireland (EU),United Kingdom (EU),Pre Seed,2,2404329
Ireland (EU),Luxembourg (EU),Seed,1,867078
Ireland (EU),Singapore (Else),Seed,1,867078
Luxembourg (EU),Switzerland (EU),Seed,3,13494719
Singapore (Else),Switzerland (EU),Seed,6,11823015
Ireland (EU),Spain (EU),Seed,2,3992771
Hong Kong (Else),Massachusetts (US),Seed,2,34166667
California (US),New Jersey (US),Series A,10,143001066
Germany (EU),Hong Kong (Else),Series A,3,13589466
Germany (EU),Japan (Else),Series A,1,3636364
Germany (EU),New Jersey (US),Series A,2,6969697
Hong Kong (Else),New Jersey (US),Series A,1,3636364
Japan (Else),New Jersey (US),Series A,1,3636364
Japan (Else),New York (US),Series A,11,257931616
New Jersey (US),New York (US),Series A,11,142910823
New Jersey (US),United Kingdom (EU),Series A,2,30454545
California (US),Pennsylvania (US),Series A,27,802365043
Japan (Else),Pennsylvania (US),Series A,3,53714680
New York (US),Pennsylvania (US),Series A,19,300872091
Pennsylvania (US),United Kingdom (EU),Series A,4,102487179
Ireland (EU),Massachusetts (US),Series B,1,25000000
Ireland (EU),New York (US),Series B,2,92647059
Ireland (EU),Switzerland (EU),Series B,1,25000000
Ireland (EU),United Kingdom (EU),Series B,1,25000000
Massachusetts (US),Switzerland (EU),Series B,6,151011472
New York (US),Switzerland (EU),Series B,11,192621518
Ireland (EU),Ireland (EU),Series B,1,16666667
California (US),Switzerland (EU),Series C,3,194642857
Canada (Else),France (EU),Series C,1,31428571
Canada (Else),Switzerland (EU),Series C,2,116428571
Canada (Else),United Kingdom (EU),Series C,4,249913420
New York (US),Switzerland (EU),Series C,3,120928571
Switzerland (EU),United Kingdom (EU),Series C,2,116428571
Ireland (EU),Ireland (EU),Series Unknown,3,71273777
Israel (Else),Israel (Else),Pre Seed,3,3640645
California (US),Utah (US),Seed,16,70097619
Israel (Else),Utah (US),Seed,1,4666667
New York (US),Utah (US),Seed,9,33047222
Israel (Else),Israel (Else),Seed,23,198595283
California (US),Michigan (US),Seed,6,14955893
California (US),New Jersey (US),Seed,16,70270069
Israel (Else),Michigan (US),Seed,1,2945455
Israel (Else),New Jersey (US),Seed,2,13945455
Michigan (US),New Jersey (US),Seed,2,1193007
Israel (Else),South Korea (Else),Seed,1,12000000
Florida (US),Israel (Else),Seed,5,25133333
Israel (Else),Texas (US),Seed,4,21796875
Colorado (US),Massachusetts (US),Seed,4,15947222
Illinois (US),Israel (Else),Seed,3,40564286
Arizona (US),California (US),Seed,7,42852876
Arizona (US),Germany (EU),Seed,3,11185098
Arizona (US),Israel (Else),Seed,1,3294118
Arizona (US),New Hampshire (US),Seed,1,941176
Arizona (US),New York (US),Seed,4,26661765
Arizona (US),United Kingdom (EU),Seed,3,4252288
Arizona (US),United States (US),Seed,1,941176
Arizona (US),Virginia (US),Seed,1,941176
California (US),Virginia (US),Seed,13,163838280
Germany (EU),New Hampshire (US),Seed,3,2709667
Germany (EU),United States (US),Seed,5,5692100
Germany (EU),Virginia (US),Seed,2,5957219
Israel (Else),New Hampshire (US),Seed,2,3955656
Israel (Else),United States (US),Seed,2,11008403
Israel (Else),Virginia (US),Seed,1,3294118
New Hampshire (US),United States (US),Seed,5,7577540
New Hampshire (US),Virginia (US),Seed,1,941176
New York (US),Virginia (US),Seed,6,25109142
United Kingdom (EU),United States (US),Seed,9,24222203
United Kingdom (EU),Virginia (US),Seed,1,941176
United States (US),Virginia (US),Seed,2,4941176
Israel (Else),United Kingdom (EU),Series A,7,131946429
California (US),Israel (Else),Series A,27,616119417
California (US),New Hampshire (US),Series A,28,428455336
Israel (Else),Massachusetts (US),Series A,10,164007323
Israel (Else),New Hampshire (US),Series A,2,27250000
Israel (Else),New York (US),Series A,16,337952940
Massachusetts (US),New Hampshire (US),Series A,12,87199860
New Hampshire (US),New York (US),Series A,19,169169100
Israel (Else),Israel (Else),Series A,18,206565462
Denmark (EU),Israel (Else),Series A,1,11400000
California (US),Virginia (US),Series A,26,1084592838
Israel (Else),New Jersey (US),Series A,1,13384615
Israel (Else),North Carolina (US),Series A,1,13384615
Israel (Else),Virginia (US),Series A,2,34884615
New Jersey (US),North Carolina (US),Series A,3,16575824
New Jersey (US),Virginia (US),Series A,1,4461538
North Carolina (US),Virginia (US),Series A,2,7370629
Illinois (US),Virginia (US),Series A,4,38159091
United Kingdom (EU),Virginia (US),Series A,8,121359524
Israel (Else),Mexico (Else),Series A,1,20000000
Mexico (Else),New York (US),Series A,2,35400000
Israel (Else),Louisiana (US),Series A,1,18000000
Louisiana (US),Louisiana (US),Series A,1,13500000
Canada (Else),Dominican Republic (Else),Series A,1,14800000
Dominican Republic (Else),Massachusetts (US),Series A,1,22200000
Dominican Republic (Else),New York (US),Series A,1,14800000
Australia (Else),Israel (Else),Series A,1,15000000
California (US),Israel (Else),Series B,16,743059615
Israel (Else),New York (US),Series B,9,212199134
Israel (Else),Israel (Else),Series B,10,216059740
Australia (Else),Colorado (US),Series B,1,11666667
Australia (Else),Israel (Else),Series B,2,33777778
Australia (Else),Luxembourg (EU),Series B,1,11666667
Australia (Else),New York (US),Series B,3,41866667
California (US),Colorado (US),Series B,12,829109154
Colorado (US),Israel (Else),Series B,1,23333333
Colorado (US),Luxembourg (EU),Series B,1,11666667
Colorado (US),New York (US),Series B,7,143453291
Israel (Else),Luxembourg (EU),Series B,1,23333333
Luxembourg (EU),New York (US),Series B,4,58484848
Connecticut (US),Israel (Else),Series B,2,21038895
Connecticut (US),Pennsylvania (US),Series B,1,11800000
Israel (Else),Pennsylvania (US),Series B,3,44300000
California (US),Hong Kong (Else),Series C,2,125828571
California (US),Singapore (Else),Series C,13,610953098
Florida (US),Hong Kong (Else),Series C,1,74285714
Florida (US),Israel (Else),Series C,1,74285714
Florida (US),New York (US),Series C,4,1018766234
Florida (US),Singapore (Else),Series C,2,98285714
Hong Kong (Else),Israel (Else),Series C,1,74285714
