from,to,round,deals,value
Ireland (EU),United Kingdom (EU),Series B,1,16391000
California (US),Illinois (US),Series B,8,224852778
California (US),New Zealand (Else),Series B,1,5000000
Illinois (US),New Zealand (Else),Series B,1,5000000
Illinois (US),United Kingdom (EU),Series B,4,69222222
New Zealand (Else),United Kingdom (EU),Series B,1,5000000
Belgium (EU),Canada (Else),Series B,1,8000000
California (US),The Netherlands (EU),Series B,3,95303333
Bahrain (Else),Massachusetts (US),Series B,2,8333333
Brazil (Else),Germany (EU),Series C,1,10000000
Brazil (Else),Luxembourg (EU),Series C,1,10000000
Brazil (Else),Massachusetts (US),Series C,1,15000000
Germany (EU),Luxembourg (EU),Series C,1,10000000
Luxembourg (EU),Massachusetts (US),Series C,1,15000000
United Kingdom (EU),United Kingdom (EU),Series C,7,117897896
California (US),Sweden (EU),Series C,2,11250000
Massachusetts (US),Sweden (EU),Series C,2,11250000
Sweden (EU),United Kingdom (EU),Series C,1,6000000
Norway (EU),United Kingdom (EU),Series C,2,63121583
Norway (EU),Norway (EU),Series C,1,20176293
Connecticut (US),New York (US),Series F,3,34131667
Connecticut (US),Connecticut (US),Series F,1,6000000
New York (US),New York (US),Series F,1,9000000
United Arab Emirates (Else),United Kingdom (EU),Series Unknown,1,4869605
South Carolina (US),United Kingdom (EU),Series Unknown,1,45000000
China (Else),United Kingdom (EU),Series Unknown,2,31365668
France (EU),Hong Kong (Else),Series Unknown,1,1918103
Hong Kong (Else),United Kingdom (EU),Series Unknown,1,2877154
Singapore (Else),Sweden (EU),Series Unknown,1,6907497
Singapore (Else),United Kingdom (EU),Series Unknown,1,6907497
Michigan (US),United Kingdom (EU),Series Unknown,1,1580000
California (US),District of Columbia (US),Series Unknown,4,28308571
Arizona (US),Massachusetts (US),Series Unknown,1,5512010
Arizona (US),United Kingdom (EU),Series Unknown,1,8268016
Massachusetts (US),United Kingdom (EU),Series Unknown,2,16268016
Iceland (EU),United Kingdom (EU),Series Unknown,1,1617681
Norway (EU),United Kingdom (EU),Series Unknown,1,20600000
Australia (Else),United Kingdom (EU),Series Unknown,1,3970000
California (US),Florida (US),Angel,2,4575000
California (US),Germany (EU),Angel,2,1746429
Florida (US),Germany (EU),Angel,1,450000
California (US),California (US),Angel,13,11062964
California (US),Massachusetts (US),Angel,5,2678333
California (US),New York (US),Angel,3,3743651
California (US),South Carolina (US),Angel,1,58333
California (US),Vermont (US),Angel,1,58333
California (US),Washington (US),Angel,1,58333
Massachusetts (US),South Carolina (US),Angel,1,38889
Massachusetts (US),Vermont (US),Angel,1,38889
Massachusetts (US),Washington (US),Angel,1,38889
New York (US),South Carolina (US),Angel,1,252778
New York (US),Vermont (US),Angel,1,252778
New York (US),Washington (US),Angel,1,252778
South Carolina (US),Vermont (US),Angel,1,38889
South Carolina (US),Washington (US),Angel,1,38889
Vermont (US),Washington (US),Angel,1,38889
New York (US),New York (US),Angel,3,1885333
California (US),Colorado (US),Angel,1,3000000
Florida (US),New York (US),Angel,1,2000000
California (US),United States (US),Angel,1,471429
New York (US),United States (US),Angel,1,157143
Massachusetts (US),Massachusetts (US),Angel,2,529318
Arizona (US),Oklahoma (US),Angel,1,350000
New York (US),Pennsylvania (US),Angel,1,904000
New York (US),Virginia (US),Angel,1,678000
Pennsylvania (US),Virginia (US),Angel,1,678000
Pennsylvania (US),Pennsylvania (US),Angel,1,452000
California (US),Georgia (US),Angel,1,171429
California (US),Minnesota (US),Angel,1,171429
California (US),United Kingdom (EU),Angel,1,171429
California (US),Virginia (US),Angel,1,171429
Georgia (US),Germany (EU),Angel,1,114286
Georgia (US),Minnesota (US),Angel,1,114286
Georgia (US),United Kingdom (EU),Angel,1,114286
Georgia (US),Virginia (US),Angel,1,114286
Germany (EU),Minnesota (US),Angel,1,114286
Germany (EU),Virginia (US),Angel,1,114286
Minnesota (US),United Kingdom (EU),Angel,1,114286
Minnesota (US),Virginia (US),Angel,1,114286
Washington (US),Washington (US),Angel,1,1200000
New Jersey (US),Tennessee (US),Angel,1,3000000
California (US),Nevada (US),Angel,1,750000
District of Columbia (US),Virginia (US),Angel,1,1500000
Maryland (US),Pennsylvania (US),Seed,1,2300000
Maryland (US),Maryland (US),Seed,2,5225000
California (US),New York (US),Seed,10,11426028
China (Else),Colorado (US),Seed,1,266667
China (Else),Illinois (US),Seed,1,266667
China (Else),New York (US),Seed,1,533333
Colorado (US),Illinois (US),Seed,1,266667
Illinois (US),New York (US),Seed,1,533333
California (US),District of Columbia (US),Seed,2,874316
California (US),Massachusetts (US),Seed,3,2020066
California (US),North Carolina (US),Seed,1,426316
California (US),Virginia (US),Seed,3,1753399
District of Columbia (US),Massachusetts (US),Seed,1,94737
District of Columbia (US),New York (US),Seed,1,284211
District of Columbia (US),North Carolina (US),Seed,1,94737
District of Columbia (US),United Kingdom (EU),Seed,1,142105
District of Columbia (US),Virginia (US),Seed,1,94737
Massachusetts (US),New York (US),Seed,2,1284211
Massachusetts (US),North Carolina (US),Seed,1,94737
Massachusetts (US),Virginia (US),Seed,2,332237
New York (US),North Carolina (US),Seed,1,284211
New York (US),United Kingdom (EU),Seed,3,934436
New York (US),Virginia (US),Seed,3,1517544
North Carolina (US),United Kingdom (EU),Seed,1,142105
North Carolina (US),Virginia (US),Seed,1,94737
United Kingdom (EU),Virginia (US),Seed,2,642105
District of Columbia (US),Texas (US),Seed,1,448000
District of Columbia (US),District of Columbia (US),Seed,1,336000
Pennsylvania (US),Pennsylvania (US),Seed,2,552500
Arizona (US),California (US),Seed,2,742273
New York (US),Pennsylvania (US),Seed,3,2795000
Pennsylvania (US),United States (US),Seed,2,362500
California (US),Illinois (US),Seed,1,2000000
California (US),Minnesota (US),Seed,1,2000000
Illinois (US),Minnesota (US),Seed,1,2000000
France (EU),New York (US),Seed,1,102857
Florida (US),Georgia (US),Seed,1,1200000
Georgia (US),Georgia (US),Seed,1,800000
Arizona (US),Colorado (US),Seed,2,477273
Arizona (US),Pennsylvania (US),Seed,1,90909
Arizona (US),Texas (US),Seed,1,90909
California (US),Colorado (US),Seed,3,1363636
California (US),Pennsylvania (US),Seed,4,3962689
Colorado (US),Pennsylvania (US),Seed,1,227273
Colorado (US),Texas (US),Seed,1,227273
Pennsylvania (US),Texas (US),Seed,1,90909
Colorado (US),Colorado (US),Seed,1,181818
California (US),New Hampshire (US),Seed,1,1000000
Massachusetts (US),New Hampshire (US),Seed,1,1000000
New Hampshire (US),New York (US),Seed,1,1000000
California (US),United States (US),Seed,2,1460417
New York (US),United States (US),Seed,1,650000
Connecticut (US),Ohio (US),Seed,1,1000000
California (US),Germany (EU),Seed,1,975000
California (US),Japan (Else),Seed,1,975000
Germany (EU),Japan (Else),Seed,1,325000
Germany (EU),Pennsylvania (US),Seed,1,325000
Japan (Else),Pennsylvania (US),Seed,1,325000
Florida (US),Florida (US),Seed,1,200000
Ohio (US),Ohio (US),Seed,2,410000
California (US),New Mexico (US),Seed,1,333333
Colorado (US),New Mexico (US),Seed,1,333333
Colorado (US),Florida (US),Seed,1,166667
New York (US),Vermont (US),Seed,1,270000
California (US),Utah (US),Seed,1,1666667
Pennsylvania (US),Utah (US),Seed,1,666667
New York (US),Washington (US),Seed,1,1200000
Massachusetts (US),Pennsylvania (US),Seed,1,237500
Massachusetts (US),United States (US),Seed,1,237500
Pennsylvania (US),Virginia (US),Seed,1,237500
United States (US),Virginia (US),Seed,1,237500
California (US),Israel (Else),Seed,2,2000000
District of Columbia (US),Washington (US),Seed,1,20000
Nevada (US),New Mexico (US),Seed,1,366667
Nevada (US),New York (US),Seed,1,366667
New Mexico (US),New York (US),Seed,1,366667
Maryland (US),Virginia (US),Seed,1,5000000
California (US),Maryland (US),Seed,1,1333333
Florida (US),Maryland (US),Seed,1,1333333
California (US),Isle of Man (Else),Seed,1,100000
California (US),Illinois (US),Series A,6,75095869
California (US),New Jersey (US),Series A,5,52337875
Illinois (US),New Jersey (US),Series A,2,9950000
Illinois (US),Michigan (US),Series A,2,4625000
Michigan (US),New Jersey (US),Series A,1,4200000
New Jersey (US),New York (US),Series A,2,19650000
Arizona (US),California (US),Series A,3,16000000
California (US),Georgia (US),Series A,7,33011905
California (US),Minnesota (US),Series A,2,20500000
Georgia (US),Massachusetts (US),Series A,1,7250000
Georgia (US),Minnesota (US),Series A,1,7250000
Massachusetts (US),Minnesota (US),Series A,1,7250000
Israel (Else),United Kingdom (EU),Series A,2,15419048
Maryland (US),New York (US),Series A,1,30000000
California (US),Missouri (US),Series A,1,10000000
California (US),Wyoming (US),Series A,3,15593750
California (US),Pennsylvania (US),Series A,11,64461667
Georgia (US),New York (US),Series A,4,11464286
Georgia (US),Pennsylvania (US),Series A,2,833333
Georgia (US),United Kingdom (EU),Series A,1,500000
New York (US),Pennsylvania (US),Series A,6,11875000
New York (US),United Kingdom (EU),Series A,4,7975000
California (US),Singapore (Else),Series A,4,10071429
Georgia (US),India (Else),Series A,1,2571429
India (Else),New York (US),Series A,1,2571429
California (US),Washington (US),Series A,14,62814221
Pennsylvania (US),Washington (US),Series A,2,4835000
United Kingdom (EU),Washington (US),Series A,1,1275000
Washington (US),Washington (US),Series A,7,16003106
Illinois (US),Pennsylvania (US),Series A,1,8280000
New York (US),Ohio (US),Series A,1,10666667
Louisiana (US),Wisconsin (US),Series A,1,4500000
Wisconsin (US),Wisconsin (US),Series A,3,9050000
California (US),Switzerland (EU),Series A,3,64100000
California (US),Canada (Else),Series A,4,26766667
California (US),Mississippi (US),Series A,6,68795000
Canada (Else),Mississippi (US),Series A,1,12000000
Massachusetts (US),Mississippi (US),Series A,2,30000000
California (US),Michigan (US),Series A,2,17375000
Michigan (US),Mississippi (US),Series A,1,11375000
Michigan (US),New York (US),Series A,1,11375000
Mississippi (US),New York (US),Series A,1,11375000
Florida (US),Washington (US),Series A,1,2291667
Colorado (US),Illinois (US),Series A,1,425000
Colorado (US),Michigan (US),Series A,1,283333
Colorado (US),Nevada (US),Series A,1,283333
Colorado (US),United States (US),Series A,1,283333
Illinois (US),Nevada (US),Series A,1,425000
Illinois (US),United States (US),Series A,1,425000
Michigan (US),Nevada (US),Series A,1,283333
Michigan (US),United States (US),Series A,1,283333
Nevada (US),United States (US),Series A,1,283333
Illinois (US),Illinois (US),Series A,1,283333
Colorado (US),Washington (US),Series A,1,2000000
Mississippi (US),Washington (US),Series A,2,12620000
Mississippi (US),Pennsylvania (US),Series A,1,9000000
Illinois (US),Singapore (Else),Series A,1,91429
Arizona (US),Colorado (US),Series A,1,2000000
Arizona (US),Florida (US),Series A,1,2000000
Arizona (US),New York (US),Series A,2,6133333
California (US),Colorado (US),Series A,6,30050667
Colorado (US),Florida (US),Series A,1,2000000
Colorado (US),New York (US),Series A,3,15750667
Japan (Else),Philippines (Else),Series A,1,1500000
California (US),Texas (US),Series A,8,39059524
California (US),The Netherlands (EU),Series A,1,4350000
Texas (US),The Netherlands (EU),Series A,1,2900000
Illinois (US),Massachusetts (US),Series A,2,43000000
California (US),District of Columbia (US),Series A,4,15988636
California (US),United States (US),Series A,2,8000000
District of Columbia (US),Massachusetts (US),Series A,3,4909091
District of Columbia (US),New York (US),Series A,2,4500000
District of Columbia (US),Spain (EU),Series A,1,1500000
District of Columbia (US),United Kingdom (EU),Series A,1,1000000
District of Columbia (US),United States (US),Series A,1,1000000
Massachusetts (US),Spain (EU),Series A,1,1500000
Massachusetts (US),United States (US),Series A,1,1000000
New York (US),United States (US),Series A,2,1600000
Spain (EU),United States (US),Series A,1,1500000
United Kingdom (EU),United States (US),Series A,1,1000000
Massachusetts (US),Texas (US),Series A,2,8766667
Portugal (EU),Portugal (EU),Series A,1,5700000
New York (US),Texas (US),Series A,4,11157143
Colorado (US),Massachusetts (US),Series A,5,35866667
California (US),Delaware (US),Series A,1,2250000
New York (US),Washington (US),Series A,2,1757143
Texas (US),Washington (US),Series A,1,257143
New York (US),Wyoming (US),Series A,2,2312500
Texas (US),Texas (US),Series A,3,15949354
Connecticut (US),Florida (US),Series A,2,18600000
Connecticut (US),Pennsylvania (US),Series A,1,16000000
Connecticut (US),Switzerland (EU),Series A,1,16000000
Connecticut (US),Texas (US),Series A,1,16000000
Florida (US),Pennsylvania (US),Series A,1,16000000
Florida (US),Switzerland (EU),Series A,1,16000000
Florida (US),Texas (US),Series A,1,16000000
Pennsylvania (US),Switzerland (EU),Series A,1,16000000
Pennsylvania (US),Texas (US),Series A,3,37800000
Switzerland (EU),Texas (US),Series A,1,16000000
New Jersey (US),Tennessee (US),Series A,1,3000000
Massachusetts (US),New Hampshire (US),Series A,3,8125758
New Hampshire (US),New York (US),Series A,2,7716667
California (US),Denmark (EU),Series A,1,5500000
Canada (Else),Denmark (EU),Series A,1,5500000
Denmark (EU),Japan (Else),Series A,1,3666667
China (Else),Pennsylvania (US),Series A,1,2250000
Pennsylvania (US),Pennsylvania (US),Series A,3,15980000
California (US),Connecticut (US),Series A,3,10766667
Connecticut (US),Germany (EU),Series A,1,400000
Connecticut (US),Hong Kong (Else),Series A,1,400000
Connecticut (US),New York (US),Series A,2,5600000
Germany (EU),Hong Kong (Else),Series A,1,400000
Germany (EU),New York (US),Series A,1,400000
Hong Kong (Else),New York (US),Series A,1,400000
Massachusetts (US),Washington (US),Series A,3,22431818
California (US),Virginia (US),Series A,3,14400000
New York (US),Virginia (US),Series A,3,1791667
California (US),New Hampshire (US),Series A,2,1663636
District of Columbia (US),New Hampshire (US),Series A,1,409091
District of Columbia (US),Washington (US),Series A,1,1431818
New Hampshire (US),Washington (US),Series A,1,1431818
District of Columbia (US),Germany (EU),Series A,1,4950000
California (US),Nevada (US),Series A,2,1800000
Canada (Else),Wisconsin (US),Series A,1,5700000
Hong Kong (Else),Israel (Else),Series A,1,5142857
Hong Kong (Else),Singapore (Else),Series A,1,3428571
Colorado (US),Texas (US),Series A,1,8400000
Colorado (US),Colorado (US),Series A,1,6300000
California (US),Maryland (US),Series A,1,6000000
Maryland (US),Massachusetts (US),Series A,1,6000000
Maryland (US),Virginia (US),Series A,1,9000000
Massachusetts (US),Virginia (US),Series A,2,11250000
Virginia (US),Virginia (US),Series A,2,8500000
China (Else),United Kingdom (EU),Series A,1,1500000
Singapore (Else),United Kingdom (EU),Series A,1,1500000
Pennsylvania (US),Tennessee (US),Series A,1,9300000
Tennessee (US),Texas (US),Series A,1,9300000
Tennessee (US),Tennessee (US),Series A,3,13200000
Germany (EU),Israel (Else),Series A,1,4000000
Illinois (US),Indiana (US),Series A,1,3750000
Illinois (US),Missouri (US),Series A,1,2500000
Illinois (US),Ohio (US),Series A,1,2500000
Indiana (US),Missouri (US),Series A,1,3750000
Indiana (US),Ohio (US),Series A,1,3750000
Missouri (US),Ohio (US),Series A,1,2500000
Indiana (US),Indiana (US),Series A,1,2500000
Florida (US),Illinois (US),Series A,1,1750000
Florida (US),Wisconsin (US),Series A,1,2625000
Illinois (US),Wisconsin (US),Series A,2,20625000
Massachusetts (US),Rhode Island (US),Series A,1,2250000
Rhode Island (US),Virginia (US),Series A,1,1500000
Georgia (US),Israel (Else),Series A,1,333333
Israel (Else),Pennsylvania (US),Series A,1,333333
Ohio (US),Ohio (US),Series A,8,20136000
California (US),Norway (EU),Series A,2,22366667
Connecticut (US),Norway (EU),Series A,1,9666667
Maryland (US),Washington (US),Series A,1,10000000
Japan (Else),New Jersey (US),Series A,1,1750000
Connecticut (US),District of Columbia (US),Series A,1,7000000
Connecticut (US),Connecticut (US),Series A,2,6166667
Pennsylvania (US),Virginia (US),Series A,2,750000
District of Columbia (US),Switzerland (EU),Series A,1,3500000
New York (US),Switzerland (EU),Series A,2,46000000
District of Columbia (US),Japan (Else),Series A,1,3300000
Connecticut (US),Massachusetts (US),Series A,1,8000000
Minnesota (US),Pennsylvania (US),Series A,1,1000000
Minnesota (US),Minnesota (US),Series A,1,666667
California (US),Mauritius (Else),Series A,2,17700000
Georgia (US),Ohio (US),Series A,1,3975000
New Jersey (US),Texas (US),Series A,1,8000000
New Jersey (US),Virginia (US),Series A,1,8000000
Texas (US),Virginia (US),Series A,1,8000000
Australia (Else),Florida (US),Series A,1,4000000
California (US),Taiwan (Else),Series A,1,9000000
California (US),Utah (US),Series A,2,13300000
Germany (EU),Texas (US),Series A,1,7500000
Germany (EU),Utah (US),Series A,1,7500000
Texas (US),Utah (US),Series A,1,7500000
Massachusetts (US),New Jersey (US),Series A,1,16250000
Massachusetts (US),Utah (US),Series A,1,16250000
New Jersey (US),Utah (US),Series A,1,16250000
New York (US),Utah (US),Series A,1,16250000
Colorado (US),Pennsylvania (US),Series A,1,733333
Bermuda (Else),California (US),Series A,1,2066667
Bermuda (Else),New York (US),Series A,1,2066667
Massachusetts (US),Vermont (US),Series A,1,1500000
California (US),Poland (EU),Series A,1,12900000
Colorado (US),Poland (EU),Series A,1,8600000
Massachusetts (US),Poland (EU),Series A,1,8600000
Virginia (US),Washington (US),Series A,1,4733333
California (US),Malaysia (Else),Series A,1,7000000
District of Columbia (US),Virginia (US),Series A,1,5000000
District of Columbia (US),District of Columbia (US),Series A,1,3333333
Alabama (US),North Carolina (US),Series A,1,3250000
Alabama (US),Ohio (US),Series A,1,3250000
Alabama (US),Tennessee (US),Series A,1,3250000
North Carolina (US),Ohio (US),Series A,1,3250000
North Carolina (US),Tennessee (US),Series A,2,11250000
Ohio (US),Tennessee (US),Series A,1,3250000
North Carolina (US),North Carolina (US),Series A,2,7600000
Idaho (US),Massachusetts (US),Series A,2,12000000
Massachusetts (US),Wisconsin (US),Series A,1,353000
Australia (Else),California (US),Series A,1,5000000
California (US),North Carolina (US),Series A,1,15600000
South Korea (Else),Wisconsin (US),Series A,1,3377340
Taiwan (Else),Taiwan (Else),Series A,1,1500000
Delaware (US),Pennsylvania (US),Series A,1,1500000
Canada (Else),District of Columbia (US),Series A,1,4000000
Canada (Else),France (EU),Series A,1,4000000
Canada (Else),Ireland (EU),Series A,1,8000000
Canada (Else),Nigeria (Else),Series A,1,4000000
District of Columbia (US),France (EU),Series A,1,4000000
District of Columbia (US),Ireland (EU),Series A,1,8000000
District of Columbia (US),Nigeria (Else),Series A,1,4000000
France (EU),Ireland (EU),Series A,1,8000000
France (EU),Nigeria (Else),Series A,1,4000000
Ireland (EU),Nigeria (Else),Series A,1,8000000
Ireland (EU),Ireland (EU),Series A,1,6000000
Georgia (US),Georgia (US),Series A,1,1050000
Connecticut (US),Maine (US),Series A,2,28333333
Connecticut (US),Minnesota (US),Series A,1,11333333
Maine (US),Minnesota (US),Series A,1,11333333
Arizona (US),Louisiana (US),Series A,1,2133333
Louisiana (US),New York (US),Series A,1,2133333
Oklahoma (US),Oklahoma (US),Series A,1,10000000
Connecticut (US),United Kingdom (EU),Series A,1,40000000
New Jersey (US),Pennsylvania (US),Series A,1,7700000
Massachusetts (US),South Carolina (US),Series A,1,1600000
Georgia (US),North Carolina (US),Series A,2,11250000
Georgia (US),Tennessee (US),Series A,1,8000000
New York (US),North Carolina (US),Series A,1,8000000
New York (US),Tennessee (US),Series A,1,8000000
Denmark (EU),Massachusetts (US),Series A,1,14500000
Massachusetts (US),Pennsylvania (US),Series A,1,12000000
Michigan (US),New Mexico (US),Series A,1,3666667
Michigan (US),Utah (US),Series A,1,3666667
New Mexico (US),Utah (US),Series A,1,3666667
California (US),New Jersey (US),Series B,6,160849206
India (Else),New Jersey (US),Series B,1,10000000
New Jersey (US),New York (US),Series B,4,27040000
Maryland (US),New Jersey (US),Series B,2,14039000
Maryland (US),New York (US),Series B,3,26540000
Maryland (US),North Carolina (US),Series B,4,26040000
Maryland (US),Virginia (US),Series B,3,24040000
New Jersey (US),North Carolina (US),Series B,2,18540000
New Jersey (US),Virginia (US),Series B,1,8540000
New York (US),Virginia (US),Series B,6,24810000
North Carolina (US),Virginia (US),Series B,3,24040000
California (US),Michigan (US),Series B,2,8428571
California (US),Pennsylvania (US),Series B,19,164436310
California (US),South Carolina (US),Series B,2,6428571
Israel (Else),Michigan (US),Series B,1,3428571
Israel (Else),New York (US),Series B,3,13428571
Israel (Else),Pennsylvania (US),Series B,1,3428571
Israel (Else),South Carolina (US),Series B,1,3428571
Michigan (US),New York (US),Series B,1,5142857
Michigan (US),Pennsylvania (US),Series B,1,3428571
Michigan (US),South Carolina (US),Series B,1,3428571
New York (US),Pennsylvania (US),Series B,6,24817857
New York (US),South Carolina (US),Series B,1,5142857
Pennsylvania (US),South Carolina (US),Series B,1,3428571
New York (US),New York (US),Series B,22,181886190
Kentucky (US),Massachusetts (US),Series B,2,9000000
Kentucky (US),North Carolina (US),Series B,1,8000000
Massachusetts (US),North Carolina (US),Series B,3,33000000
California (US),Virginia (US),Series B,7,52108333
Massachusetts (US),Pennsylvania (US),Series B,6,37178571
Massachusetts (US),Virginia (US),Series B,7,48923333
Pennsylvania (US),Virginia (US),Series B,2,21750000
Argentina (Else),Massachusetts (US),Series B,1,9500000
California (US),Malaysia (Else),Series B,1,10500000
Malaysia (Else),Massachusetts (US),Series B,1,7000000
Malaysia (Else),New York (US),Series B,1,7000000
Malaysia (Else),United Kingdom (EU),Series B,1,7000000
Virginia (US),Washington (US),Series B,1,8000000
Colorado (US),New York (US),Series B,5,37043333
Colorado (US),Colorado (US),Series B,2,12300000
Colorado (US),Idaho (US),Series B,2,7800000
Colorado (US),Virginia (US),Series B,3,14250000
Idaho (US),Virginia (US),Series B,1,3800000
California (US),Georgia (US),Series B,3,22695000
California (US),Minnesota (US),Series B,6,45858333
Georgia (US),Massachusetts (US),Series B,4,22595000
Georgia (US),Minnesota (US),Series B,1,7000000
Georgia (US),New York (US),Series B,1,7000000
Massachusetts (US),Minnesota (US),Series B,2,8650000
Minnesota (US),New York (US),Series B,1,7000000
District of Columbia (US),Georgia (US),Series B,2,10395000
District of Columbia (US),Massachusetts (US),Series B,4,17595000
Illinois (US),New York (US),Series B,2,42500000
Georgia (US),Illinois (US),Series B,1,3333333
Georgia (US),Wisconsin (US),Series B,1,3333333
Illinois (US),Wisconsin (US),Series B,1,3333333
Illinois (US),New Jersey (US),Series B,1,34222222
Illinois (US),Illinois (US),Series B,2,29800000
California (US),Colorado (US),Series B,8,108825667
California (US),Maryland (US),Series B,6,70600000
Colorado (US),Illinois (US),Series B,3,44600000
Colorado (US),Maryland (US),Series B,2,25300000
Illinois (US),Maryland (US),Series B,1,19800000
Louisiana (US),New York (US),Series B,1,250000
District of Columbia (US),Washington (US),Series B,2,7080000
Washington (US),Washington (US),Series B,3,13626667
California (US),Germany (EU),Series B,5,19750000
Germany (EU),Israel (Else),Series B,1,6000000
Illinois (US),Pennsylvania (US),Series B,1,5000000
Illinois (US),Texas (US),Series B,1,5000000
Pennsylvania (US),Texas (US),Series B,1,5000000
Pennsylvania (US),United Kingdom (EU),Series B,1,5000000
Texas (US),United Kingdom (EU),Series B,3,21035714
California (US),Mississippi (US),Series B,2,47000000
Colorado (US),Massachusetts (US),Series B,2,51500000
Colorado (US),Mississippi (US),Series B,1,32500000
Massachusetts (US),Mississippi (US),Series B,1,32500000
Bahrain (Else),Germany (EU),Series B,1,12000000
Bahrain (Else),United Kingdom (EU),Series B,1,12000000
California (US),Estonia (EU),Series B,1,5200000
Georgia (US),North Carolina (US),Series B,1,4100000
California (US),Connecticut (US),Series B,8,147395238
Germany (EU),Illinois (US),Series B,1,6666667
Germany (EU),Virginia (US),Series B,1,6666667
Illinois (US),Virginia (US),Series B,1,6666667
California (US),Ohio (US),Series B,2,15000000
Colorado (US),Ohio (US),Series B,3,11640000
Illinois (US),Ohio (US),Series B,1,6400000
Canada (Else),Pennsylvania (US),Series B,1,7200000
District of Columbia (US),New York (US),Series B,4,85533333
District of Columbia (US),Virginia (US),Series B,2,11200000
Colorado (US),United Kingdom (EU),Series B,1,25000000
Connecticut (US),Massachusetts (US),Series B,6,97100000
Connecticut (US),New York (US),Series B,3,44300000
Israel (Else),Massachusetts (US),Series B,4,36900000
Maryland (US),Massachusetts (US),Series B,3,42000000
Maryland (US),Washington (US),Series B,1,10000000
Massachusetts (US),Washington (US),Series B,1,10000000
New York (US),Washington (US),Series B,1,10000000
Bangladesh (Else),Connecticut (US),Series B,1,8333333
Bangladesh (Else),Massachusetts (US),Series B,1,12500000
Bangladesh (Else),New York (US),Series B,1,12500000
California (US),Wyoming (US),Series B,4,13421429
Massachusetts (US),Wyoming (US),Series B,1,6350000
United Kingdom (EU),Wyoming (US),Series B,1,6350000
Massachusetts (US),Texas (US),Series B,3,35100000
New York (US),Texas (US),Series B,5,17083333
Illinois (US),Massachusetts (US),Series B,2,14750000
California (US),Wisconsin (US),Series B,1,3500000
Texas (US),Wisconsin (US),Series B,1,3500000
Arizona (US),California (US),Series B,3,18358000
Arizona (US),Massachusetts (US),Series B,1,1858000
California (US),North Carolina (US),Series B,5,143000000
New York (US),Wyoming (US),Series B,1,900000
California (US),United States (US),Series B,1,2571429
United States (US),Wyoming (US),Series B,1,857143
District of Columbia (US),Minnesota (US),Series B,1,2400000
District of Columbia (US),Wyoming (US),Series B,1,2400000
Minnesota (US),Wyoming (US),Series B,1,2400000
Massachusetts (US),New Jersey (US),Series B,2,12321429
New Jersey (US),Pennsylvania (US),Series B,2,26428571
Pennsylvania (US),Pennsylvania (US),Series B,2,25542857
Australia (Else),New Jersey (US),Series B,1,5000000
Australia (Else),Pennsylvania (US),Series B,1,3333333
Australia (Else),Tennessee (US),Series B,1,3333333
California (US),Tennessee (US),Series B,1,3333333
New Jersey (US),Tennessee (US),Series B,1,5000000
Pennsylvania (US),Tennessee (US),Series B,1,3333333
New Jersey (US),New Jersey (US),Series B,1,3333333
California (US),Utah (US),Series B,5,44733333
Massachusetts (US),Utah (US),Series B,2,14000000
California (US),New Hampshire (US),Series B,1,8666667
Massachusetts (US),New Hampshire (US),Series B,1,8666667
South Carolina (US),United Kingdom (EU),Series B,1,3000000
South Carolina (US),Washington (US),Series B,1,3000000
United Kingdom (EU),Washington (US),Series B,3,19035714
Colorado (US),Washington (US),Series B,1,7100000
Israel (Else),Washington (US),Series B,1,8000000
District of Columbia (US),India (Else),Series B,1,5000000
District of Columbia (US),South Korea (Else),Series B,1,5000000
India (Else),South Korea (Else),Series B,1,5000000
India (Else),Washington (US),Series B,1,5000000
South Korea (Else),Washington (US),Series B,1,5000000
California (US),Oregon (US),Series B,2,34500000
District of Columbia (US),Japan (Else),Series B,1,5000000
District of Columbia (US),Oregon (US),Series B,1,5000000
Japan (Else),Oregon (US),Series B,1,5000000
New York (US),Oregon (US),Series B,1,5000000
Texas (US),Virginia (US),Series B,1,2550000
Texas (US),Texas (US),Series B,2,10433333
California (US),Finland (EU),Series B,2,17500000
Finland (EU),Pennsylvania (US),Series B,1,7500000
Australia (Else),New York (US),Series B,2,15333333
Colorado (US),North Carolina (US),Series B,1,5500000
North Carolina (US),Washington (US),Series B,1,14000000
California (US),Indiana (US),Series B,1,10000000
Indiana (US),New Jersey (US),Series B,1,10000000
Indiana (US),North Carolina (US),Series B,1,10000000
Indiana (US),Ohio (US),Series B,1,10000000
New Jersey (US),Ohio (US),Series B,1,10000000
North Carolina (US),Ohio (US),Series B,1,10000000
Finland (EU),Florida (US),Series B,1,6250000
Finland (EU),Massachusetts (US),Series B,1,6250000
Colorado (US),Texas (US),Series B,1,19000000
France (EU),Texas (US),Series B,1,9000000
New York (US),The Netherlands (EU),Series B,1,60000000
North Carolina (US),The Netherlands (EU),Series B,1,40000000
California (US),Vietnam (Else),Series B,2,17500000
Utah (US),Vietnam (Else),Series B,1,5000000
Connecticut (US),Connecticut (US),Series B,2,8533333
Japan (Else),Pennsylvania (US),Series B,1,20000000
Japan (Else),Virginia (US),Series B,1,20000000
Maryland (US),Utah (US),Series B,1,9750000
California (US),Mauritius (Else),Series B,1,10000000
Colorado (US),Oklahoma (US),Series B,1,3440000
