from,to,round,deals,value
Australia (Else),Australia (Else),Post IPO Equity,1,5456783
California (US),Illinois (US),Pre Seed,5,1025952
California (US),Missouri (US),Pre Seed,2,2333036
Illinois (US),Missouri (US),Pre Seed,1,42857
Illinois (US),New York (US),Pre Seed,4,1124286
Missouri (US),New York (US),Pre Seed,3,638036
Missouri (US),United Kingdom (EU),Pre Seed,2,109524
California (US),Florida (US),Pre Seed,4,2486310
Bangladesh (Else),California (US),Pre Seed,1,471429
Bangladesh (Else),Hong Kong (Else),Pre Seed,1,314286
Bangladesh (Else),New York (US),Pre Seed,1,628571
California (US),Hong Kong (Else),Pre Seed,1,471429
Hong Kong (Else),New York (US),Pre Seed,1,628571
California (US),Washington (US),Pre Seed,3,1536000
Virginia (US),Virginia (US),Pre Seed,2,778333
California (US),United Arab Emirates (Else),Pre Seed,2,255000
California (US),Texas (US),Pre Seed,5,2862667
Colorado (US),Florida (US),Pre Seed,1,333333
Colorado (US),Texas (US),Pre Seed,1,333333
Florida (US),New York (US),Pre Seed,4,1066310
Florida (US),Texas (US),Pre Seed,1,333333
New York (US),Texas (US),Pre Seed,1,666667
California (US),Massachusetts (US),Pre Seed,4,514182
California (US),United States (US),Pre Seed,4,2344502
Massachusetts (US),United States (US),Pre Seed,1,218182
New York (US),United States (US),Pre Seed,4,2399913
Massachusetts (US),Massachusetts (US),Pre Seed,1,145455
Illinois (US),United States (US),Pre Seed,2,1522222
California (US),Pennsylvania (US),Pre Seed,2,460000
Pennsylvania (US),Texas (US),Pre Seed,1,400000
Pennsylvania (US),Washington (US),Pre Seed,1,1000000
Texas (US),Washington (US),Pre Seed,1,1000000
Washington (US),Washington (US),Pre Seed,1,800000
Arkansas (US),California (US),Pre Seed,1,95000
Arkansas (US),Florida (US),Pre Seed,2,217500
Arkansas (US),New York (US),Pre Seed,1,95000
Arkansas (US),United Kingdom (EU),Pre Seed,1,95000
Florida (US),United Kingdom (EU),Pre Seed,1,142500
Florida (US),Florida (US),Pre Seed,2,1595000
Arkansas (US),Arkansas (US),Pre Seed,1,50000
California (US),Nevada (US),Pre Seed,1,1500000
California (US),Taiwan (Else),Pre Seed,1,1500000
California (US),Trinidad and Tobago (Else),Pre Seed,1,1500000
Nevada (US),Taiwan (Else),Pre Seed,1,500000
Nevada (US),Trinidad and Tobago (Else),Pre Seed,1,500000
Taiwan (Else),Trinidad and Tobago (Else),Pre Seed,1,500000
California (US),Georgia (US),Pre Seed,1,260000
Georgia (US),Georgia (US),Pre Seed,1,130000
Idaho (US),Nevada (US),Pre Seed,1,27348
Missouri (US),Missouri (US),Pre Seed,1,800000
Illinois (US),Pennsylvania (US),Pre Seed,1,45000
New York (US),Pennsylvania (US),Pre Seed,1,75000
Pennsylvania (US),Pennsylvania (US),Pre Seed,1,30000
Florida (US),Georgia (US),Pre Seed,1,2000000
Florida (US),Pennsylvania (US),Pre Seed,1,2000000
Georgia (US),Pennsylvania (US),Pre Seed,1,1000000
California (US),District of Columbia (US),Pre Seed,3,2424083
California (US),Idaho (US),Pre Seed,1,105333
District of Columbia (US),Idaho (US),Pre Seed,1,105333
California (US),Connecticut (US),Pre Seed,1,2268750
Colorado (US),Connecticut (US),Pre Seed,1,302500
Colorado (US),District of Columbia (US),Pre Seed,1,302500
Colorado (US),Missouri (US),Pre Seed,1,302500
Connecticut (US),District of Columbia (US),Pre Seed,1,302500
Connecticut (US),Missouri (US),Pre Seed,1,302500
Connecticut (US),New York (US),Pre Seed,2,910893
District of Columbia (US),Missouri (US),Pre Seed,1,302500
District of Columbia (US),New York (US),Pre Seed,1,453750
Brazil (Else),New York (US),Pre Seed,2,923810
Connecticut (US),Minnesota (US),Pre Seed,1,457143
Connecticut (US),Wisconsin (US),Pre Seed,1,1142857
Minnesota (US),New York (US),Pre Seed,3,1191714
Minnesota (US),Wisconsin (US),Pre Seed,1,1142857
New York (US),Wisconsin (US),Pre Seed,1,1142857
Wisconsin (US),Wisconsin (US),Pre Seed,2,1004286
Massachusetts (US),Texas (US),Pre Seed,2,128000
Costa Rica (Else),Dominican Republic (Else),Pre Seed,1,10000
Costa Rica (Else),New York (US),Pre Seed,1,10000
Costa Rica (Else),Washington (US),Pre Seed,1,10000
Dominican Republic (Else),New York (US),Pre Seed,1,10000
Dominican Republic (Else),Washington (US),Pre Seed,1,10000
New York (US),Washington (US),Pre Seed,3,310000
California (US),Virginia (US),Pre Seed,1,166667
New York (US),Virginia (US),Pre Seed,1,166667
China (Else),Taiwan (Else),Pre Seed,1,600000
China (Else),Utah (US),Pre Seed,1,600000
China (Else),Virginia (US),Pre Seed,1,600000
Taiwan (Else),Utah (US),Pre Seed,1,600000
Taiwan (Else),Virginia (US),Pre Seed,1,600000
Utah (US),Virginia (US),Pre Seed,1,600000
California (US),Minnesota (US),Pre Seed,1,92286
Colorado (US),Minnesota (US),Pre Seed,2,688429
Colorado (US),Colorado (US),Pre Seed,2,369786
California (US),Rhode Island (US),Pre Seed,1,200000
Texas (US),Texas (US),Pre Seed,1,50000
Japan (Else),New York (US),Pre Seed,1,333333
Japan (Else),United Kingdom (EU),Pre Seed,2,551515
Michigan (US),Michigan (US),Pre Seed,1,20000
Colorado (US),Illinois (US),Pre Seed,1,333333
Colorado (US),Michigan (US),Pre Seed,1,111111
Illinois (US),Michigan (US),Pre Seed,1,333333
Illinois (US),Illinois (US),Pre Seed,2,1447778
California (US),Greece (EU),Pre Seed,1,120000
Guatemala (Else),United States (US),Pre Seed,1,155000
Tennessee (US),Tennessee (US),Pre Seed,1,25000
California (US),Ukraine (Else),Pre Seed,1,220000
Ukraine (Else),United Arab Emirates (Else),Pre Seed,1,220000
California (US),Japan (Else),Pre Seed,2,992727
California (US),Wisconsin (US),Pre Seed,2,2900000
Maryland (US),New York (US),Pre Seed,1,225000
Italy (EU),Japan (Else),Pre Seed,1,218182
Italy (EU),Mexico (Else),Pre Seed,1,218182
Japan (Else),Mexico (Else),Pre Seed,1,218182
Mexico (Else),United Kingdom (EU),Pre Seed,1,218182
Oregon (US),Oregon (US),Pre Seed,1,302900
California (US),New Zealand (Else),Pre Seed,1,20000
Missouri (US),Virginia (US),Pre Seed,1,196670
New York (US),United Arab Emirates (Else),Pre Seed,1,150000
United Arab Emirates (Else),Washington (US),Pre Seed,1,100000
Colorado (US),Ohio (US),Pre Seed,1,550000
Minnesota (US),Ohio (US),Pre Seed,1,550000
New York (US),Ohio (US),Pre Seed,1,550000
Bermuda (Else),Brazil (Else),Pre Seed,1,571429
Bermuda (Else),California (US),Pre Seed,1,1142857
Bermuda (Else),New York (US),Pre Seed,1,857143
California (US),Philippines (Else),Pre Seed,1,350000
Missouri (US),New Jersey (US),Pre Seed,1,66667
New Jersey (US),United Kingdom (EU),Pre Seed,1,66667
California (US),China (Else),Pre Seed,1,120000
District of Columbia (US),New York (US),Private Equity,1,189000000
California (US),Maryland (US),Private Equity,2,20125000
California (US),Massachusetts (US),Private Equity,3,243043651
California (US),Michigan (US),Private Equity,1,3125000
California (US),Russian Federation (Else),Private Equity,1,4687500
Maryland (US),Massachusetts (US),Private Equity,2,39583333
Maryland (US),Michigan (US),Private Equity,1,3125000
Maryland (US),Russian Federation (Else),Private Equity,1,4687500
Massachusetts (US),Michigan (US),Private Equity,1,6250000
Massachusetts (US),Russian Federation (Else),Private Equity,1,7812500
Michigan (US),Russian Federation (Else),Private Equity,1,4687500
Massachusetts (US),Massachusetts (US),Private Equity,2,34287500
Russian Federation (Else),Russian Federation (Else),Private Equity,1,3125000
California (US),Canada (Else),Private Equity,2,517000000
California (US),Colorado (US),Private Equity,1,28571429
California (US),France (EU),Private Equity,1,28571429
California (US),Illinois (US),Private Equity,1,28571429
Colorado (US),France (EU),Private Equity,1,14285714
Colorado (US),Illinois (US),Private Equity,1,14285714
Colorado (US),Singapore (Else),Private Equity,1,14285714
France (EU),Illinois (US),Private Equity,1,14285714
France (EU),Singapore (Else),Private Equity,1,14285714
Illinois (US),Singapore (Else),Private Equity,1,14285714
California (US),New Hampshire (US),Private Equity,1,14571429
California (US),United Kingdom (EU),Private Equity,4,1216793651
California (US),Washington (US),Private Equity,1,14571429
Japan (Else),Massachusetts (US),Private Equity,1,9714286
Japan (Else),New Hampshire (US),Private Equity,1,9714286
Japan (Else),United Kingdom (EU),Private Equity,1,9714286
Japan (Else),Washington (US),Private Equity,1,9714286
Massachusetts (US),New Hampshire (US),Private Equity,2,46714286
Massachusetts (US),United Kingdom (EU),Private Equity,2,98603175
Massachusetts (US),Washington (US),Private Equity,1,9714286
New Hampshire (US),United Kingdom (EU),Private Equity,1,9714286
New Hampshire (US),Washington (US),Private Equity,1,9714286
United Kingdom (EU),Washington (US),Private Equity,1,9714286
Colorado (US),Georgia (US),Private Equity,1,4400000
Colorado (US),New York (US),Private Equity,1,6600000
Colorado (US),Pennsylvania (US),Private Equity,1,4400000
Georgia (US),New York (US),Private Equity,1,6600000
Georgia (US),Pennsylvania (US),Private Equity,1,4400000
New York (US),Pennsylvania (US),Private Equity,1,6600000
Florida (US),Missouri (US),Private Equity,1,55000000
Florida (US),Massachusetts (US),Private Equity,2,112500000
Florida (US),New York (US),Private Equity,1,56250000
Massachusetts (US),New York (US),Private Equity,4,253138889
Australia (Else),California (US),Private Equity,1,80000000
Australia (Else),United Kingdom (EU),Private Equity,1,40000000
Georgia (US),Oklahoma (US),Private Equity,1,5000000
Georgia (US),Texas (US),Private Equity,1,7500000
Oklahoma (US),Texas (US),Private Equity,1,7500000
Texas (US),Texas (US),Private Equity,3,205000000
Connecticut (US),Maryland (US),Private Equity,1,44402467
Canada (Else),Florida (US),Private Equity,1,75000000
Canada (Else),Massachusetts (US),Private Equity,1,75000000
Canada (Else),Minnesota (US),Private Equity,1,75000000
Florida (US),Minnesota (US),Private Equity,1,75000000
Massachusetts (US),Minnesota (US),Private Equity,1,75000000
New York (US),Oklahoma (US),Private Equity,1,5147187
California (US),Switzerland (EU),Private Equity,1,222222222
China (Else),Massachusetts (US),Private Equity,1,88888889
China (Else),Switzerland (EU),Private Equity,1,88888889
China (Else),United Kingdom (EU),Private Equity,1,88888889
Massachusetts (US),Switzerland (EU),Private Equity,1,88888889
District of Columbia (US),District of Columbia (US),Private Equity,1,200000000
Georgia (US),Maryland (US),Private Equity,1,33333333
Georgia (US),Massachusetts (US),Private Equity,1,33333333
New York (US),North Carolina (US),Private Equity,1,281250000
New York (US),Texas (US),Private Equity,1,281250000
North Carolina (US),Texas (US),Private Equity,1,187500000
Massachusetts (US),Rhode Island (US),Private Equity,1,96000000
Illinois (US),North Carolina (US),Private Equity,1,42800000
Michigan (US),New York (US),Seed,18,21068539
Belgium (EU),Pennsylvania (US),Seed,2,1281231
Belgium (EU),Tennessee (US),Seed,1,1064565
Germany (EU),Pennsylvania (US),Seed,1,1064565
Germany (EU),Tennessee (US),Seed,1,1064565
New York (US),Pennsylvania (US),Seed,35,38497360
New York (US),Tennessee (US),Seed,6,5195540
Pennsylvania (US),Tennessee (US),Seed,1,1064565
Pennsylvania (US),Texas (US),Seed,5,9429565
Tennessee (US),Texas (US),Seed,5,3273096
Colorado (US),Connecticut (US),Seed,2,800000
Colorado (US),Massachusetts (US),Seed,5,2512916
Connecticut (US),Massachusetts (US),Seed,11,11401595
China (Else),Germany (EU),Seed,3,3775330
New Jersey (US),Pennsylvania (US),Seed,4,2940476
District of Columbia (US),Texas (US),Seed,7,3723390
California (US),Guatemala (Else),Seed,1,3428571
Guatemala (Else),Texas (US),Seed,1,1714286
Guatemala (Else),Guatemala (Else),Seed,1,1142857
California (US),Costa Rica (Else),Seed,2,2142857
Costa Rica (Else),Massachusetts (US),Seed,2,971429
Costa Rica (Else),Michigan (US),Seed,1,400000
Costa Rica (Else),New York (US),Seed,3,1543429
Massachusetts (US),Michigan (US),Seed,4,2102857
District of Columbia (US),Idaho (US),Seed,1,750000
Idaho (US),New York (US),Seed,1,1125000
District of Columbia (US),Michigan (US),Seed,3,1101538
Michigan (US),Michigan (US),Seed,10,5226193
Connecticut (US),Maryland (US),Seed,1,1000000
District of Columbia (US),Maryland (US),Seed,6,4039683
Maryland (US),New York (US),Seed,11,16022756
New Jersey (US),New York (US),Seed,25,25180933
Argentina (Else),Brazil (Else),Seed,1,200000
Argentina (Else),California (US),Seed,2,1275000
Argentina (Else),India (Else),Seed,1,300000
Argentina (Else),Israel (Else),Seed,1,700000
Brazil (Else),India (Else),Seed,1,300000
Brazil (Else),Israel (Else),Seed,2,2406667
Canada (Else),Nevada (US),Seed,1,269231
Canada (Else),Singapore (Else),Seed,1,269231
Canada (Else),Tennessee (US),Seed,2,602564
Illinois (US),Nevada (US),Seed,1,673077
Illinois (US),Tennessee (US),Seed,2,1088462
Illinois (US),Texas (US),Seed,6,3236209
Nevada (US),Singapore (Else),Seed,1,269231
Nevada (US),Tennessee (US),Seed,1,269231
Nevada (US),Texas (US),Seed,1,403846
Nevada (US),Washington (US),Seed,3,1428953
Singapore (Else),Tennessee (US),Seed,1,269231
Singapore (Else),Washington (US),Seed,1,269231
Tennessee (US),Washington (US),Seed,2,684615
Illinois (US),Illinois (US),Seed,39,33617880
Texas (US),Texas (US),Seed,19,18543064
Massachusetts (US),South Korea (Else),Seed,1,625000
Massachusetts (US),Texas (US),Seed,16,13608754
South Korea (Else),Texas (US),Seed,1,625000
Minnesota (US),New York (US),Seed,11,13175816
Massachusetts (US),Massachusetts (US),Seed,46,51591262
France (EU),Massachusetts (US),Seed,4,4176667
California (US),Ukraine (Else),Seed,5,12697083
France (EU),Ukraine (Else),Seed,1,400000
Georgia (US),Washington (US),Seed,3,2737260
Germany (EU),Washington (US),Seed,2,4200000
Belgium (EU),Canada (Else),Seed,2,1045833
Belgium (EU),Florida (US),Seed,1,333333
Belgium (EU),Massachusetts (US),Seed,4,1371818
Florida (US),Texas (US),Seed,8,4819658
Arkansas (US),California (US),Seed,1,125455
Arkansas (US),District of Columbia (US),Seed,1,20909
Arkansas (US),Ghana (Else),Seed,1,20909
Arkansas (US),New York (US),Seed,1,52273
Arkansas (US),Nigeria (Else),Seed,1,20909
Arkansas (US),South Africa (Else),Seed,1,31364
Arkansas (US),Texas (US),Seed,1,20909
District of Columbia (US),Ghana (Else),Seed,1,20909
District of Columbia (US),Nigeria (Else),Seed,1,20909
District of Columbia (US),South Africa (Else),Seed,2,374221
Ghana (Else),South Africa (Else),Seed,1,31364
Ghana (Else),Texas (US),Seed,1,20909
New York (US),South Africa (Else),Seed,1,62727
Nigeria (Else),South Africa (Else),Seed,1,31364
Nigeria (Else),Texas (US),Seed,1,20909
South Africa (Else),Texas (US),Seed,1,31364
Illinois (US),Indiana (US),Seed,7,7375000
Indiana (US),Indiana (US),Seed,11,9737857
Illinois (US),Massachusetts (US),Seed,10,7186508
Indiana (US),Massachusetts (US),Seed,1,1350000
Belgium (EU),Washington (US),Seed,1,866667
Australia (Else),Illinois (US),Seed,2,1633333
Australia (Else),Israel (Else),Seed,3,2620000
Illinois (US),Israel (Else),Seed,3,2454762
Australia (Else),Nebraska (US),Seed,1,206667
Australia (Else),New Hampshire (US),Seed,1,206667
Australia (Else),Texas (US),Seed,4,1880351
Australia (Else),United States (US),Seed,2,347018
California (US),Nebraska (US),Seed,1,516667
Nebraska (US),New Hampshire (US),Seed,1,206667
Nebraska (US),New York (US),Seed,2,1223333
Nebraska (US),Texas (US),Seed,1,206667
Nebraska (US),United States (US),Seed,1,206667
New Hampshire (US),New York (US),Seed,6,5219783
New Hampshire (US),Texas (US),Seed,2,1762222
New Hampshire (US),United States (US),Seed,3,390877
Texas (US),United States (US),Seed,3,537494
Chile (Else),New York (US),Seed,2,1347500
Singapore (Else),United Arab Emirates (Else),Seed,1,511467
Cyprus (EU),Estonia (EU),Seed,1,381818
Cyprus (EU),Florida (US),Seed,2,901818
Cyprus (EU),New Jersey (US),Seed,2,1092727
Estonia (EU),Florida (US),Seed,2,1081818
Estonia (EU),New Jersey (US),Seed,2,1272727
Florida (US),New Jersey (US),Seed,5,4007102
Florida (US),United Kingdom (EU),Seed,9,8853046
California (US),Wisconsin (US),Seed,8,9179524
Virginia (US),Wisconsin (US),Seed,3,2304762
California (US),Kentucky (US),Seed,5,5137881
California (US),Ohio (US),Seed,9,5919921
Canada (Else),Kentucky (US),Seed,2,1292857
Canada (Else),Ohio (US),Seed,1,1085714
Kentucky (US),Ohio (US),Seed,1,1085714
Ohio (US),Ohio (US),Seed,9,8809286
Colorado (US),Pennsylvania (US),Seed,4,3013492
Pennsylvania (US),United Kingdom (EU),Seed,3,1539921
Arizona (US),California (US),Seed,10,7444522
Maryland (US),Pennsylvania (US),Seed,3,2288571
Maryland (US),Taiwan (Else),Seed,2,788571
New York (US),Taiwan (Else),Seed,6,3394680
Pennsylvania (US),Taiwan (Else),Seed,2,601905
Maryland (US),Maryland (US),Seed,8,4986190
New York (US),New Zealand (Else),Seed,2,309400
Australia (Else),Colorado (US),Seed,4,2413860
Australia (Else),Washington (US),Seed,3,2533208
Colorado (US),Washington (US),Seed,5,3376637
Florida (US),Washington (US),Seed,8,6764453
District of Columbia (US),Germany (EU),Seed,1,300000
District of Columbia (US),Massachusetts (US),Seed,8,4139159
Maryland (US),Virginia (US),Seed,8,10703046
Connecticut (US),Illinois (US),Seed,3,2374286
Connecticut (US),Russian Federation (Else),Seed,1,560000
Illinois (US),Russian Federation (Else),Seed,1,840000
Japan (Else),Massachusetts (US),Seed,4,9013889
Japan (Else),New York (US),Seed,7,9487222
Japan (Else),Pennsylvania (US),Seed,2,2525000
Massachusetts (US),Pennsylvania (US),Seed,12,8939141
Australia (Else),Canada (Else),Seed,2,473684
Australia (Else),Virginia (US),Seed,1,140351
Canada (Else),Taiwan (Else),Seed,1,140351
Canada (Else),United States (US),Seed,5,880952
Colorado (US),Taiwan (Else),Seed,3,1623713
Colorado (US),Texas (US),Seed,8,5609458
Colorado (US),United States (US),Seed,4,920175
Florida (US),Taiwan (Else),Seed,2,3210526
Florida (US),United States (US),Seed,5,2354135
Taiwan (Else),Texas (US),Seed,1,140351
Taiwan (Else),United States (US),Seed,1,140351
Taiwan (Else),Virginia (US),Seed,2,368922
Taiwan (Else),Washington (US),Seed,2,1190351
Texas (US),Virginia (US),Seed,3,1220351
United States (US),Virginia (US),Seed,3,882795
United States (US),Washington (US),Seed,4,672055
District of Columbia (US),United Kingdom (EU),Seed,3,2525694
District of Columbia (US),District of Columbia (US),Seed,6,3054167
California (US),Missouri (US),Seed,4,1866667
Missouri (US),Washington (US),Seed,1,400000
Missouri (US),Wisconsin (US),Seed,1,600000
Washington (US),Wisconsin (US),Seed,1,600000
Wisconsin (US),Wisconsin (US),Seed,5,3212276
Illinois (US),Pennsylvania (US),Seed,7,4811905
Massachusetts (US),Washington (US),Seed,10,5782928
District of Columbia (US),Hong Kong (Else),Seed,2,1012308
District of Columbia (US),Ukraine (Else),Seed,1,320000
Hong Kong (Else),Ukraine (Else),Seed,1,320000
Massachusetts (US),Ukraine (Else),Seed,1,480000
New York (US),Ukraine (Else),Seed,4,3792083
Texas (US),Ukraine (Else),Seed,1,320000
Belgium (EU),District of Columbia (US),Seed,2,364675
Brazil (Else),Massachusetts (US),Seed,1,21818
Brazil (Else),Mexico (Else),Seed,3,820227
District of Columbia (US),Mexico (Else),Seed,1,32727
Mexico (Else),New York (US),Seed,4,3326970
California (US),Maine (US),Seed,2,3395238
California (US),North Carolina (US),Seed,13,14017956
District of Columbia (US),Georgia (US),Seed,2,1435897
District of Columbia (US),Maine (US),Seed,1,666667
District of Columbia (US),North Carolina (US),Seed,2,1088000
Georgia (US),Maine (US),Seed,1,666667
Georgia (US),North Carolina (US),Seed,2,1700000
Maine (US),North Carolina (US),Seed,1,1000000
North Carolina (US),North Carolina (US),Seed,7,4121667
Colorado (US),District of Columbia (US),Seed,7,4627088
Utah (US),Utah (US),Seed,10,18615833
Maryland (US),Michigan (US),Seed,2,778571
Maryland (US),Washington (US),Seed,1,550000
District of Columbia (US),Kentucky (US),Seed,1,1125000
Kentucky (US),Texas (US),Seed,1,1125000
Kentucky (US),New York (US),Seed,4,2722222
Massachusetts (US),United States (US),Seed,4,2110693
United States (US),United States (US),Seed,4,1051722
California (US),Delaware (US),Seed,4,10461364
Delaware (US),Maryland (US),Seed,1,2318182
Delaware (US),Massachusetts (US),Seed,1,3477273
Delaware (US),New York (US),Seed,2,7355455
Maryland (US),Massachusetts (US),Seed,4,4269336
France (EU),Pennsylvania (US),Seed,4,2316667
California (US),Greece (EU),Seed,3,5316667
Greece (EU),Massachusetts (US),Seed,1,766667
Greece (EU),Taiwan (Else),Seed,1,766667
Massachusetts (US),Taiwan (Else),Seed,3,3442857
Israel (Else),Massachusetts (US),Seed,6,9297619
California (US),Utah (US),Seed,10,20022097
Colorado (US),Utah (US),Seed,6,13773106
Texas (US),Utah (US),Seed,5,3129273
Massachusetts (US),North Carolina (US),Seed,5,2891947
New York (US),North Carolina (US),Seed,14,14645048
North Carolina (US),Washington (US),Seed,1,400000
Brazil (Else),Taiwan (Else),Seed,1,600000
Mexico (Else),Taiwan (Else),Seed,1,600000
Luxembourg (EU),Taiwan (Else),Seed,1,375000
Luxembourg (EU),United Arab Emirates (Else),Seed,1,375000
Taiwan (Else),United Arab Emirates (Else),Seed,1,375000
Connecticut (US),Washington (US),Seed,4,3576299
Connecticut (US),Connecticut (US),Seed,2,885870
California (US),Vermont (US),Seed,4,4574379
Connecticut (US),Utah (US),Seed,1,391304
Connecticut (US),Vermont (US),Seed,1,391304
Germany (EU),Utah (US),Seed,1,260870
Germany (EU),Vermont (US),Seed,1,260870
New York (US),Vermont (US),Seed,3,2842650
Utah (US),Vermont (US),Seed,1,260870
Nevada (US),Sweden (EU),Seed,1,1000000
Florida (US),Vermont (US),Seed,1,833333
Hong Kong (Else),Vermont (US),Seed,1,833333
Illinois (US),Missouri (US),Seed,3,3129286
Missouri (US),Missouri (US),Seed,9,4392500
Ireland (EU),Massachusetts (US),Seed,1,476190
Ireland (EU),Spain (EU),Seed,1,190476
Ireland (EU),Texas (US),Seed,1,190476
Ireland (EU),United States (US),Seed,1,190476
Ireland (EU),Washington (US),Seed,1,190476
Spain (EU),Texas (US),Seed,1,190476
Spain (EU),United States (US),Seed,1,190476
Belgium (EU),Colorado (US),Seed,2,1055357
Belgium (EU),South Africa (Else),Seed,1,342857
Colorado (US),South Africa (Else),Seed,1,342857
Canada (Else),Georgia (US),Seed,1,800000
Florida (US),Georgia (US),Seed,3,1607895
Florida (US),Israel (Else),Seed,1,800000
Georgia (US),Israel (Else),Seed,1,800000
Colorado (US),Illinois (US),Seed,11,7776584
Colorado (US),Ohio (US),Seed,2,1375238
Illinois (US),Ohio (US),Seed,3,675238
Massachusetts (US),Ohio (US),Seed,5,2192302
New York (US),Ohio (US),Seed,7,5081587
Ohio (US),United Kingdom (EU),Seed,3,1174444
Ohio (US),Washington (US),Seed,2,971667
Connecticut (US),Missouri (US),Seed,2,889524
Massachusetts (US),Missouri (US),Seed,1,784286
Massachusetts (US),Vermont (US),Seed,2,1042857
Illinois (US),New Jersey (US),Seed,3,3866667
New Jersey (US),Washington (US),Seed,2,2483333
California (US),Colombia (Else),Seed,2,1381750
Colombia (Else),New Jersey (US),Seed,1,541750
Colombia (Else),New York (US),Seed,2,1381750
Arizona (US),Texas (US),Seed,4,1940500
Bulgaria (EU),California (US),Seed,2,2165164
Bulgaria (EU),Texas (US),Seed,1,487000
Bulgaria (EU),Utah (US),Seed,1,487000
Florida (US),Guatemala (Else),Seed,1,333333
Florida (US),Japan (Else),Seed,1,333333
Florida (US),Mexico (Else),Seed,1,333333
Guatemala (Else),India (Else),Seed,1,333333
Guatemala (Else),Japan (Else),Seed,1,333333
Guatemala (Else),Mexico (Else),Seed,1,333333
Guatemala (Else),New York (US),Seed,1,333333
India (Else),Mexico (Else),Seed,1,333333
Japan (Else),Mexico (Else),Seed,1,333333
Arizona (US),Colorado (US),Seed,2,901000
Arizona (US),Tennessee (US),Seed,1,550000
Arizona (US),Utah (US),Seed,1,550000
Colorado (US),Tennessee (US),Seed,2,1050000
Tennessee (US),Utah (US),Seed,1,550000
North Carolina (US),South Carolina (US),Seed,5,3939129
Florida (US),New Zealand (Else),Seed,1,109400
Hong Kong (Else),New Zealand (Else),Seed,1,164100
Massachusetts (US),New Zealand (Else),Seed,1,109400
California (US),Louisiana (US),Seed,2,1095000
Colorado (US),Louisiana (US),Seed,1,240000
Colorado (US),Maryland (US),Seed,4,1728571
Colorado (US),South Carolina (US),Seed,2,266316
Louisiana (US),Maryland (US),Seed,1,180000
Louisiana (US),New York (US),Seed,2,336667
Louisiana (US),South Carolina (US),Seed,1,120000
Louisiana (US),United States (US),Seed,1,120000
Maryland (US),United States (US),Seed,5,1961349
South Carolina (US),United States (US),Seed,3,446316
Colorado (US),Michigan (US),Seed,4,3718571
Florida (US),Michigan (US),Seed,1,500000
Hong Kong (Else),North Carolina (US),Seed,1,300000
Hong Kong (Else),United States (US),Seed,1,300000
North Carolina (US),United Kingdom (EU),Seed,3,2275000
North Carolina (US),United States (US),Seed,2,326316
California (US),Oregon (US),Seed,5,5777178
New York (US),Oregon (US),Seed,5,4600307
Luxembourg (EU),Michigan (US),Seed,1,560000
Missouri (US),Nebraska (US),Seed,2,1275000
Canada (Else),Connecticut (US),Seed,2,575000
Connecticut (US),United States (US),Seed,2,357895
Michigan (US),Texas (US),Seed,3,4278571
Hong Kong (Else),Maryland (US),Seed,2,400000
Illinois (US),Ukraine (Else),Seed,1,1300000
Cyprus (EU),Texas (US),Seed,1,520000
Cyprus (EU),Virginia (US),Seed,1,520000
New Jersey (US),Texas (US),Seed,3,2296667
New Jersey (US),Virginia (US),Seed,1,520000
Georgia (US),Massachusetts (US),Seed,1,722222
Florida (US),Switzerland (EU),Seed,1,1000000
Massachusetts (US),Utah (US),Seed,1,418182
Connecticut (US),Virginia (US),Seed,2,1008929
Colorado (US),Georgia (US),Seed,3,2119231
Colorado (US),North Carolina (US),Seed,2,726316
Argentina (Else),Mexico (Else),Seed,1,675000
Argentina (Else),New York (US),Seed,1,675000
Delaware (US),Russian Federation (Else),Seed,1,300000
Delaware (US),Switzerland (EU),Seed,1,300000
Russian Federation (Else),Switzerland (EU),Seed,1,300000
France (EU),New Jersey (US),Seed,2,1400000
Pennsylvania (US),Pennsylvania (US),Seed,19,15998447
Delaware (US),France (EU),Seed,1,1150000
Massachusetts (US),New Hampshire (US),Seed,8,10114644
New Hampshire (US),Washington (US),Seed,2,602339
Connecticut (US),Georgia (US),Seed,1,157895
Connecticut (US),New Hampshire (US),Seed,1,157895
Connecticut (US),Sweden (EU),Seed,2,657895
Florida (US),New Hampshire (US),Seed,1,157895
Florida (US),Sweden (EU),Seed,1,157895
Georgia (US),New Hampshire (US),Seed,1,157895
Georgia (US),Sweden (EU),Seed,1,157895
Georgia (US),United Kingdom (EU),Seed,1,157895
Georgia (US),United States (US),Seed,2,232895
New Hampshire (US),Sweden (EU),Seed,1,157895
Sweden (EU),United States (US),Seed,1,157895
Sweden (EU),Washington (US),Seed,1,157895
California (US),Sri Lanka (Else),Seed,1,65789
Canada (Else),New Hampshire (US),Seed,1,26316
Canada (Else),North Carolina (US),Seed,1,26316
Canada (Else),Oregon (US),Seed,1,26316
Canada (Else),Sri Lanka (Else),Seed,1,26316
Colorado (US),Oregon (US),Seed,1,26316
Colorado (US),Sri Lanka (Else),Seed,1,26316
Massachusetts (US),Oregon (US),Seed,1,78947
Massachusetts (US),South Carolina (US),Seed,1,78947
Massachusetts (US),Sri Lanka (Else),Seed,1,78947
New Hampshire (US),North Carolina (US),Seed,1,26316
New Hampshire (US),Oregon (US),Seed,1,26316
New Hampshire (US),South Carolina (US),Seed,1,26316
New Hampshire (US),Sri Lanka (Else),Seed,1,26316
