from,to,round,deals,value
Austria (EU),California (US),Series B,3,23916667
Austria (EU),Germany (EU),Series B,2,15541667
Austria (EU),Italy (EU),Series B,1,4666667
Austria (EU),United Kingdom (EU),Series B,2,25000000
Germany (EU),Italy (EU),Series B,3,36917658
Germany (EU),Japan (Else),Series C,7,156647549
Germany (EU),Germany (EU),Series C,11,192505310
China (Else),Germany (EU),Series C,3,136328232
Germany (EU),Hong Kong (Else),Series C,2,88328232
United Kingdom (EU),United Kingdom (EU),Series C,22,469156548
Arizona (US),Germany (EU),Series C,1,12098611
Arizona (US),Luxembourg (EU),Series C,1,4839444
Arizona (US),Massachusetts (US),Series C,1,4839444
Arizona (US),The Netherlands (EU),Series C,1,4839444
Germany (EU),Luxembourg (EU),Series C,1,12098611
Luxembourg (EU),Massachusetts (US),Series C,4,35572778
Luxembourg (EU),The Netherlands (EU),Series C,2,14172778
Massachusetts (US),The Netherlands (EU),Series C,3,26172778
The Netherlands (EU),The Netherlands (EU),Series C,1,89000000
California (US),Sweden (EU),Series D,2,118000000
Singapore (Else),Sweden (EU),Series D,1,90000000
Singapore (Else),Singapore (Else),Series D,6,128636905
Germany (EU),United Kingdom (EU),Series D,4,196459020
Germany (EU),New York (US),Series D,8,259683770
New York (US),Switzerland (EU),Series D,3,70690476
Germany (EU),United Arab Emirates (Else),Series D,1,40000000
Canada (Else),Texas (US),Series D,1,9571429
Canada (Else),United Kingdom (EU),Series D,1,9571429
Texas (US),United Kingdom (EU),Series D,4,76535714
Germany (EU),The Netherlands (EU),Series D,1,34000000
Switzerland (EU),The Netherlands (EU),Series D,1,13333333
Germany (EU),Luxembourg (EU),Series D,1,35027987
Luxembourg (EU),United Kingdom (EU),Series D,2,68214286
Czech Republic (EU),Denmark (EU),Series E,1,28400000
Czech Republic (EU),Germany (EU),Series E,1,42600000
Czech Republic (EU),The Netherlands (EU),Series E,1,28400000
Denmark (EU),Germany (EU),Series E,1,42600000
Denmark (EU),The Netherlands (EU),Series E,1,28400000
Germany (EU),The Netherlands (EU),Series E,2,75976966
Germany (EU),Germany (EU),Series E,3,65363818
Germany (EU),United Kingdom (EU),Series E,2,57156102
California (US),Czech Republic (EU),Series F,1,14285714
California (US),France (EU),Series F,1,14285714
California (US),Germany (EU),Series F,3,104285714
California (US),Luxembourg (EU),Series F,1,14285714
California (US),Washington (US),Series F,3,498701299
Czech Republic (EU),France (EU),Series F,1,14285714
Czech Republic (EU),Germany (EU),Series F,1,14285714
Czech Republic (EU),Luxembourg (EU),Series F,1,14285714
Czech Republic (EU),Washington (US),Series F,1,21428571
France (EU),Germany (EU),Series F,1,14285714
France (EU),Luxembourg (EU),Series F,1,14285714
France (EU),Washington (US),Series F,1,21428571
Germany (EU),Luxembourg (EU),Series F,1,14285714
Germany (EU),Washington (US),Series F,1,21428571
Luxembourg (EU),Washington (US),Series F,1,21428571
Washington (US),Washington (US),Series F,1,14285714
California (US),United Kingdom (EU),Series F,5,991810937
California (US),Malaysia (Else),Series Unknown,1,2750000
California (US),Switzerland (EU),Series Unknown,14,173068268
France (EU),Malaysia (Else),Series Unknown,1,2750000
Germany (EU),Malaysia (Else),Series Unknown,1,5500000
Malaysia (Else),Switzerland (EU),Series Unknown,1,4125000
Switzerland (EU),Switzerland (EU),Series Unknown,10,44682150
California (US),Sweden (EU),Series Unknown,5,44029342
Germany (EU),The Netherlands (EU),Series Unknown,2,3272222
The Netherlands (EU),The Netherlands (EU),Series Unknown,11,36722547
Germany (EU),New Zealand (Else),Series Unknown,1,18108382
New Zealand (Else),Switzerland (EU),Series Unknown,1,18108382
Germany (EU),Washington (US),Series Unknown,1,3404715
Switzerland (EU),United Kingdom (EU),Series Unknown,10,106628902
Hong Kong (Else),United Kingdom (EU),Series Unknown,9,112978386
California (US),Japan (Else),Series Unknown,28,678403402
Japan (Else),United Kingdom (EU),Series Unknown,8,54488801
Ghana (Else),United Kingdom (EU),Seed,1,35000
Greece (EU),Romania (EU),Debt Financing,1,120000000
Greece (EU),United Kingdom (EU),Debt Financing,1,120000000
Romania (EU),United Kingdom (EU),Debt Financing,1,120000000
Greece (EU),Greece (EU),Pre Seed,1,342075
The Netherlands (EU),The Netherlands (EU),Debt Financing,4,123609445
Canada (Else),Colombia (Else),Series A,2,11500000
Guernsey (Else),Luxembourg (EU),Series Unknown,1,5000000
California (US),Singapore (Else),Convertible Note,1,1000000
Hong Kong (Else),Hong Kong (Else),Post IPO Debt,1,100000000
Hong Kong (Else),Lithuania (EU),Post IPO Equity,1,1080000
Canada (Else),Singapore (Else),Seed,5,4991667
Canada (Else),United Arab Emirates (Else),Seed,4,3586667
France (EU),Hong Kong (Else),Series A,4,25809524
France (EU),Massachusetts (US),Series A,5,92142857
Hong Kong (Else),Massachusetts (US),Series A,3,31500000
Indonesia (Else),Luxembourg (EU),Series A,1,52500000
Indonesia (Else),Malaysia (Else),Series A,5,65693191
Indonesia (Else),Philippines (Else),Series A,1,52500000
Luxembourg (EU),Malaysia (Else),Series A,2,57409091
Luxembourg (EU),Philippines (Else),Series A,1,52500000
Malaysia (Else),Philippines (Else),Series A,1,52500000
Macao (Else),United Kingdom (EU),Series A,1,3750000
Australia (Else),Cayman Islands (Else),Series A,2,4444878
China (Else),Russian Federation (Else),Series D,1,250000000
Australia (Else),China (Else),Series Unknown,7,499417771
Australia (Else),Hong Kong (Else),Series Unknown,4,762691790
Australia (Else),New York (US),Series Unknown,7,99937513
Australia (Else),Singapore (Else),Series Unknown,5,128049062
Australia (Else),Switzerland (EU),Series Unknown,3,21890110
Australia (Else),Washington (US),Series Unknown,3,454093015
California (US),Singapore (Else),Series Unknown,16,99081059
California (US),Washington (US),Series Unknown,20,1489829611
China (Else),Switzerland (EU),Series Unknown,2,29637363
China (Else),Washington (US),Series Unknown,5,483869938
Hong Kong (Else),Switzerland (EU),Series Unknown,4,77958242
Hong Kong (Else),Washington (US),Series Unknown,3,670912494
New York (US),Singapore (Else),Series Unknown,5,31805959
New York (US),Switzerland (EU),Series Unknown,8,125079855
New York (US),Washington (US),Series Unknown,10,443156364
Singapore (Else),Switzerland (EU),Series Unknown,2,35630769
Singapore (Else),Washington (US),Series Unknown,3,23220353
Switzerland (EU),Washington (US),Series Unknown,3,16265385
China (Else),United Kingdom (EU),Series Unknown,7,327381440
Hungary (EU),Hungary (EU),Angel,1,170000
Hungary (EU),Hungary (EU),Pre Seed,1,170000
Finland (EU),Hungary (EU),Pre Seed,1,12835
Austria (EU),California (US),Seed,2,839486
Austria (EU),Hungary (EU),Seed,2,950798
California (US),Hungary (EU),Seed,1,675000
Hungary (EU),Hungary (EU),Seed,4,3828654
Germany (EU),Hungary (EU),Seed,1,463441
Hungary (EU),Uruguay (Else),Series A,1,1325000
California (US),Finland (EU),Series C,1,21111111
California (US),Hungary (EU),Series C,1,25333333
Finland (EU),Germany (EU),Series C,1,8444444
Finland (EU),Hungary (EU),Series C,1,12666667
Finland (EU),The Netherlands (EU),Series C,1,8444444
Germany (EU),Hungary (EU),Series C,1,12666667
Hungary (EU),The Netherlands (EU),Series C,1,12666667
Hungary (EU),Hungary (EU),Series C,1,8444444
Iceland (EU),Massachusetts (US),Angel,1,428571
Iceland (EU),New York (US),Angel,1,571429
Iceland (EU),United Kingdom (EU),Angel,1,571429
Massachusetts (US),New York (US),Angel,3,871801
Massachusetts (US),United Kingdom (EU),Angel,2,664844
Iceland (EU),Iceland (EU),Angel,1,285714
New York (US),New York (US),Angel,6,2639286
United Kingdom (EU),United Kingdom (EU),Angel,10,17258254
China (Else),Finland (EU),Seed,2,1427778
China (Else),Iceland (EU),Seed,1,1725000
Iceland (EU),Iceland (EU),Seed,2,2150000
India (Else),Mauritius (Else),Angel,2,881366
India (Else),Singapore (Else),Angel,5,3280600
Mauritius (Else),Singapore (Else),Angel,2,753619
India (Else),India (Else),Angel,13,4069703
Singapore (Else),Singapore (Else),Angel,3,3233333
California (US),India (Else),Angel,2,1755281
India (Else),New Jersey (US),Angel,1,600000
India (Else),New York (US),Angel,1,600000
New Jersey (US),New York (US),Angel,1,800000
New Jersey (US),New Jersey (US),Angel,1,400000
India (Else),United Arab Emirates (Else),Angel,1,200000
India (Else),Minnesota (US),Angel,1,482331
India (Else),Nepal (Else),Convertible Note,1,987770
India (Else),India (Else),Convertible Note,4,4003042
India (Else),Japan (Else),Convertible Note,1,2269697
India (Else),South Africa (Else),Convertible Note,1,2269697
Japan (Else),South Africa (Else),Convertible Note,1,2269697
California (US),India (Else),Corporate Round,2,12071429
California (US),Washington (US),Corporate Round,3,7785714
India (Else),New York (US),Corporate Round,1,5714286
India (Else),Washington (US),Corporate Round,1,4571429
New York (US),Washington (US),Corporate Round,3,7328571
India (Else),India (Else),Corporate Round,1,3428571
New York (US),New York (US),Corporate Round,4,13219048
Hong Kong (Else),India (Else),Corporate Round,1,16000000
Singapore (Else),Washington (US),Corporate Round,3,449921478
Canada (Else),India (Else),Corporate Round,1,144452144
California (US),Massachusetts (US),Corporate Round,3,63816950
Massachusetts (US),New York (US),Corporate Round,2,39544634
Massachusetts (US),Singapore (Else),Corporate Round,1,33544634
New York (US),Singapore (Else),Corporate Round,3,38474028
California (US),California (US),Corporate Round,10,168115432
India (Else),India (Else),Debt Financing,5,290739560
Japan (Else),Japan (Else),Debt Financing,5,509007848
Belgium (EU),Switzerland (EU),Debt Financing,1,5648073
Belgium (EU),United Kingdom (EU),Debt Financing,2,10648073
Switzerland (EU),United Kingdom (EU),Debt Financing,1,5648073
France (EU),Germany (EU),Debt Financing,5,1408566327
France (EU),Japan (Else),Debt Financing,3,1126388889
France (EU),South Korea (Else),Debt Financing,1,222222222
France (EU),Spain (EU),Debt Financing,1,222222222
France (EU),The Netherlands (EU),Debt Financing,5,1559179424
Germany (EU),Japan (Else),Debt Financing,2,720633863
Germany (EU),South Korea (Else),Debt Financing,1,222222222
Germany (EU),Spain (EU),Debt Financing,1,222222222
Germany (EU),The Netherlands (EU),Debt Financing,4,839009167
Japan (Else),New York (US),Debt Financing,3,1409522752
Japan (Else),South Korea (Else),Debt Financing,1,222222222
Japan (Else),Spain (EU),Debt Financing,1,222222222
Japan (Else),The Netherlands (EU),Debt Financing,2,397222222
New York (US),South Korea (Else),Debt Financing,1,444444444
New York (US),Spain (EU),Debt Financing,2,546255896
New York (US),The Netherlands (EU),Debt Financing,1,444444444
South Korea (Else),Spain (EU),Debt Financing,1,222222222
South Korea (Else),The Netherlands (EU),Debt Financing,1,222222222
Spain (EU),The Netherlands (EU),Debt Financing,1,222222222
New York (US),New York (US),Debt Financing,7,8048476190
California (US),India (Else),Debt Financing,1,2160000
California (US),Michigan (US),Debt Financing,1,2160000
California (US),New York (US),Debt Financing,5,373660000
India (Else),Michigan (US),Debt Financing,1,1440000
India (Else),New York (US),Debt Financing,1,1440000
Michigan (US),New York (US),Debt Financing,1,1440000
District of Columbia (US),France (EU),Debt Financing,1,5000000
District of Columbia (US),Germany (EU),Debt Financing,2,16333333
District of Columbia (US),The Netherlands (EU),Debt Financing,1,5000000
Maryland (US),The Netherlands (EU),Debt Financing,1,10000000
Austria (EU),India (Else),Equity Crowdfunding,1,350402
Austria (EU),New York (US),Equity Crowdfunding,1,233602
India (Else),New York (US),Equity Crowdfunding,1,350402
India (Else),India (Else),Equity Crowdfunding,1,233602
Mauritius (Else),New York (US),Post IPO Debt,1,105092824
Mauritius (Else),Pennsylvania (US),Post IPO Debt,1,105092824
Mauritius (Else),United Kingdom (EU),Post IPO Debt,1,105092824
New York (US),Pennsylvania (US),Post IPO Debt,1,105092824
Pennsylvania (US),United Kingdom (EU),Post IPO Debt,2,129252438
District of Columbia (US),Philippines (Else),Post IPO Debt,1,500000000
India (Else),Switzerland (EU),Post IPO Debt,1,19023432
India (Else),United Kingdom (EU),Post IPO Debt,1,19023432
Switzerland (EU),United Kingdom (EU),Post IPO Debt,1,19023432
Austria (EU),District of Columbia (US),Post IPO Debt,1,67500000
Austria (EU),France (EU),Post IPO Debt,1,67500000
Austria (EU),The Netherlands (EU),Post IPO Debt,1,67500000
District of Columbia (US),France (EU),Post IPO Debt,1,67500000
District of Columbia (US),The Netherlands (EU),Post IPO Debt,1,67500000
France (EU),The Netherlands (EU),Post IPO Debt,1,67500000
District of Columbia (US),Singapore (Else),Post IPO Equity,1,742000000
District of Columbia (US),Florida (US),Post IPO Equity,1,65869307
California (US),India (Else),Pre Seed,4,1107823
India (Else),India (Else),Pre Seed,5,1247696
India (Else),Singapore (Else),Pre Seed,2,1350000
India (Else),United Kingdom (EU),Pre Seed,4,1100896
India (Else),Texas (US),Pre Seed,1,40000
India (Else),New York (US),Private Equity,5,211633430
India (Else),United Arab Emirates (Else),Private Equity,1,21774096
New York (US),United Arab Emirates (Else),Private Equity,1,9331755
India (Else),India (Else),Private Equity,7,116840974
Singapore (Else),United Arab Emirates (Else),Private Equity,2,587583452
District of Columbia (US),Singapore (Else),Private Equity,1,137583452
District of Columbia (US),United Arab Emirates (Else),Private Equity,1,137583452
California (US),India (Else),Private Equity,2,92000000
India (Else),Luxembourg (EU),Private Equity,1,25681634
Luxembourg (EU),New York (US),Private Equity,1,12840817
India (Else),Massachusetts (US),Private Equity,1,11670165
India (Else),South Africa (Else),Private Equity,1,11670165
Massachusetts (US),South Africa (Else),Private Equity,1,3890055
India (Else),Singapore (Else),Private Equity,1,13000000
Singapore (Else),Singapore (Else),Private Equity,2,308666667
France (EU),India (Else),Private Equity,1,21004700
Hong Kong (Else),India (Else),Private Equity,1,50000000
Hong Kong (Else),New York (US),Private Equity,1,50000000
California (US),Singapore (Else),Secondary Market,1,125000000
Colorado (US),India (Else),Seed,4,1626923
India (Else),India (Else),Seed,112,91987890
Florida (US),India (Else),Seed,4,2620135
India (Else),Japan (Else),Seed,5,9677348
Japan (Else),Singapore (Else),Seed,17,15844724
Japan (Else),Japan (Else),Seed,132,143382894
Connecticut (US),Hong Kong (Else),Seed,1,133333
Connecticut (US),India (Else),Seed,1,866667
Connecticut (US),Singapore (Else),Seed,2,370000
Hong Kong (Else),India (Else),Seed,2,1476190
India (Else),Kuwait (Else),Seed,2,679100
Kuwait (Else),Singapore (Else),Seed,1,220000
India (Else),New York (US),Seed,15,13155365
India (Else),United Kingdom (EU),Seed,10,7620226
Singapore (Else),United Kingdom (EU),Seed,9,9695810
India (Else),Israel (Else),Seed,1,428571
India (Else),Saudi Arabia (Else),Seed,2,673349
Israel (Else),Saudi Arabia (Else),Seed,1,171429
Israel (Else),United Kingdom (EU),Seed,10,58840070
Saudi Arabia (Else),United Kingdom (EU),Seed,2,571429
Australia (Else),India (Else),Seed,3,1341490
Canada (Else),India (Else),Seed,3,2179414
Canada (Else),United States (US),Seed,2,1498040
India (Else),United States (US),Seed,3,4840858
Illinois (US),India (Else),Seed,5,3310158
California (US),District of Columbia (US),Seed,47,82284968
District of Columbia (US),India (Else),Seed,7,5766435
District of Columbia (US),Singapore (Else),Seed,5,1974970
India (Else),Pennsylvania (US),Seed,4,5937143
Pennsylvania (US),Singapore (Else),Seed,3,3201099
California (US),Tennessee (US),Seed,11,16028648
India (Else),New Jersey (US),Seed,3,2401282
Australia (Else),Japan (Else),Seed,1,100000
Hong Kong (Else),Japan (Else),Seed,6,6235601
China (Else),India (Else),Seed,7,19575872
India (Else),Washington (US),Seed,4,3193439
Washington (US),Washington (US),Seed,35,52833825
Japan (Else),New Jersey (US),Seed,2,1925000
India (Else),Luxembourg (EU),Seed,1,20685
India (Else),Texas (US),Seed,4,4690910
Georgia (US),India (Else),Seed,4,3017647
Georgia (US),Georgia (US),Seed,12,12398459
California (US),New Zealand (Else),Seed,2,3272222
New Zealand (Else),United Arab Emirates (Else),Seed,1,700000
India (Else),Indonesia (Else),Seed,2,1384086
California (US),Ohio (US),Seed,9,12666743
India (Else),Ohio (US),Seed,1,525000
Idaho (US),India (Else),Seed,1,1000000
Connecticut (US),United Kingdom (EU),Seed,7,6487881
Luxembourg (EU),The Netherlands (EU),Seed,2,2484675
China (Else),District of Columbia (US),Seed,2,1054232
District of Columbia (US),Japan (Else),Seed,2,1320899
District of Columbia (US),New York (US),Seed,36,47640254
Germany (EU),India (Else),Seed,3,2238782
District of Columbia (US),The Netherlands (EU),Seed,1,2203938
India (Else),The Netherlands (EU),Seed,1,2203938
India (Else),India (Else),Series A,45,148100859
India (Else),Japan (Else),Series A,11,24360342
India (Else),South Africa (Else),Series A,1,6000000
Japan (Else),South Africa (Else),Series A,1,6000000
India (Else),Washington (US),Series A,3,14000000
California (US),Cayman Islands (Else),Series A,8,108470622
Cayman Islands (Else),New York (US),Series A,6,33679084
Cyprus (EU),New York (US),Series A,1,1350000
Cyprus (EU),Spain (EU),Series A,1,900000
Cyprus (EU),United Kingdom (EU),Series A,4,9047435
India (Else),Singapore (Else),Series A,15,78738333
California (US),Mauritius (Else),Series A,1,685714
India (Else),Mauritius (Else),Series A,2,1337143
Japan (Else),Mauritius (Else),Series A,2,1565714
Mauritius (Else),Singapore (Else),Series A,2,1337143
India (Else),United Arab Emirates (Else),Series A,4,9096667
Hong Kong (Else),India (Else),Series A,4,17871429
India (Else),Switzerland (EU),Series A,1,3000000
Belgium (EU),India (Else),Series A,2,5428571
Belgium (EU),Ireland (EU),Series A,1,2000000
Belgium (EU),Japan (Else),Series A,3,15000000
India (Else),Ireland (EU),Series A,3,9483511
Ireland (EU),Japan (Else),Series A,1,3000000
Illinois (US),India (Else),Series A,1,4000000
United Arab Emirates (Else),United Kingdom (EU),Series A,2,3000000
India (Else),South Korea (Else),Series A,3,62875000
Singapore (Else),South Korea (Else),Series A,6,33509936
Japan (Else),Pennsylvania (US),Series A,3,12388889
Pennsylvania (US),Pennsylvania (US),Series A,9,29844734
India (Else),The Netherlands (EU),Series B,3,13483333
India (Else),India (Else),Series B,36,279186107
California (US),India (Else),Series B,33,534197234
India (Else),Singapore (Else),Series B,14,113223333
India (Else),Switzerland (EU),Series B,3,20526812
India (Else),Washington (US),Series B,6,109599817
Singapore (Else),Washington (US),Series B,3,36666667
Switzerland (EU),Washington (US),Series B,1,3500000
District of Columbia (US),India (Else),Series B,1,11000000
India (Else),Japan (Else),Series B,10,73606024
India (Else),South Korea (Else),Series B,5,40279889
Japan (Else),South Korea (Else),Series B,12,113524240
South Korea (Else),Switzerland (EU),Series B,2,11449889
Japan (Else),Japan (Else),Series B,54,415489225
India (Else),New York (US),Series B,9,151132175
India (Else),United Kingdom (EU),Series B,7,110944915
Japan (Else),Washington (US),Series B,3,13409091
Washington (US),Washington (US),Series B,10,140823527
Brazil (Else),Cyprus (EU),Series B,1,4000000
Brazil (Else),India (Else),Series B,2,11285714
Cyprus (EU),India (Else),Series B,1,4000000
Cyprus (EU),New York (US),Series B,1,4000000
India (Else),Spain (EU),Series B,1,8000000
Japan (Else),Singapore (Else),Series B,19,155421987
Singapore (Else),Spain (EU),Series B,1,8000000
Singapore (Else),The Netherlands (EU),Series B,3,78400000
China (Else),The Netherlands (EU),Series B,1,12000000
India (Else),Russian Federation (Else),Series B,1,3000000
Japan (Else),Russian Federation (Else),Series B,1,2000000
California (US),Mauritius (Else),Series B,1,4000000
India (Else),Mauritius (Else),Series B,4,51522266
Hong Kong (Else),India (Else),Series B,3,46572041
India (Else),Jordan (Else),Series B,1,35000000
India (Else),United Arab Emirates (Else),Series B,5,26536667
Singapore (Else),United Arab Emirates (Else),Series B,5,357620000
Japan (Else),United Arab Emirates (Else),Series B,3,18133333
South Korea (Else),United Arab Emirates (Else),Series B,2,33825000
California (US),India (Else),Series C,23,833274943
California (US),Japan (Else),Series C,19,391858624
Germany (EU),Singapore (Else),Series C,5,99428571
India (Else),Japan (Else),Series C,4,47337973
India (Else),Singapore (Else),Series C,12,204165809
India (Else),India (Else),Series C,25,451256977
Hong Kong (Else),India (Else),Series C,4,50305417
Hong Kong (Else),Malaysia (Else),Series C,2,19439343
Hong Kong (Else),The Netherlands (EU),Series C,1,11111111
India (Else),Malaysia (Else),Series C,1,16666667
India (Else),United Kingdom (EU),Series C,7,101098935
Malaysia (Else),The Netherlands (EU),Series C,1,11111111
Japan (Else),South Korea (Else),Series C,5,71538564
New York (US),South Korea (Else),Series C,6,173307043
Switzerland (EU),Washington (US),Series C,3,22112005
China (Else),Massachusetts (US),Series C,8,273719481
Hong Kong (Else),Massachusetts (US),Series C,5,209244444
Florida (US),Illinois (US),Series C,2,15600000
Florida (US),India (Else),Series C,2,51771429
Illinois (US),India (Else),Series C,1,23200000
Hong Kong (Else),Mauritius (Else),Series C,1,10000000
Hong Kong (Else),Oregon (US),Series C,1,10000000
India (Else),Mauritius (Else),Series C,2,46958330
India (Else),Oregon (US),Series C,2,46958330
Mauritius (Else),Oregon (US),Series C,2,36958330
Mauritius (Else),United Kingdom (EU),Series C,2,20555556
Oregon (US),United Kingdom (EU),Series C,1,10000000
California (US),Mauritius (Else),Series C,3,66833333
Mauritius (Else),New York (US),Series C,2,38555556
Mauritius (Else),Singapore (Else),Series C,2,34000000
India (Else),Washington (US),Series C,2,42089836
Mauritius (Else),Washington (US),Series C,1,26958330
Oregon (US),Washington (US),Series C,2,32101187
Cambodia (Else),Singapore (Else),Series C,1,35000000
Cambodia (Else),Cambodia (Else),Series C,1,23333333
California (US),Michigan (US),Series C,8,199833333
India (Else),Michigan (US),Series C,1,15000000
Massachusetts (US),Michigan (US),Series C,4,31000000
Massachusetts (US),Singapore (Else),Series C,7,182010101
Michigan (US),Singapore (Else),Series C,2,38888889
Cayman Islands (Else),India (Else),Series C,1,150000000
China (Else),Florida (US),Series C,1,14285714
California (US),South Korea (Else),Series C,14,460622590
South Korea (Else),United Kingdom (EU),Series C,3,98666667
California (US),Liechtenstein (EU),Series C,1,14333333
Hong Kong (Else),Liechtenstein (EU),Series C,1,14333333
California (US),Louisiana (US),Series C,1,9975045
California (US),United States (US),Series C,1,9975045
India (Else),Louisiana (US),Series C,1,9975045
India (Else),United States (US),Series C,1,9975045
Louisiana (US),United States (US),Series C,1,6650030
Belgium (EU),California (US),Series C,3,39808607
California (US),India (Else),Series D,6,239281597
India (Else),Japan (Else),Series D,2,29761905
India (Else),Singapore (Else),Series D,4,66842023
India (Else),The Netherlands (EU),Series D,2,11833333
Japan (Else),Singapore (Else),Series D,2,48214286
Japan (Else),The Netherlands (EU),Series D,1,8333333
Singapore (Else),The Netherlands (EU),Series D,2,28812500
California (US),Virginia (US),Series D,3,99813343
India (Else),Virginia (US),Series D,1,18313343
India (Else),New York (US),Series D,8,195496796
India (Else),India (Else),Series D,7,160702180
India (Else),United Kingdom (EU),Series D,2,31876551
Japan (Else),Oklahoma (US),Series D,1,30000000
Japan (Else),Japan (Else),Series D,11,237800052
Belgium (EU),India (Else),Series D,1,8627738
Belgium (EU),Singapore (Else),Series D,1,5751825
Denmark (EU),India (Else),Series D,1,28779060
Denmark (EU),Mauritius (Else),Series D,1,19186040
Denmark (EU),Washington (US),Series D,1,19186040
India (Else),Mauritius (Else),Series D,1,28779060
India (Else),Washington (US),Series D,1,28779060
Mauritius (Else),Washington (US),Series D,1,19186040
India (Else),Texas (US),Series D,1,25500000
New York (US),Texas (US),Series D,11,345797024
District of Columbia (US),India (Else),Series D,1,14584488
India (Else),Massachusetts (US),Series D,1,16500000
United Arab Emirates (Else),United Kingdom (EU),Series D,1,50000000
California (US),District of Columbia (US),Series E,3,223500000
China (Else),United Arab Emirates (Else),Series E,1,120000000
China (Else),Virginia (US),Series E,1,120000000
District of Columbia (US),United Arab Emirates (Else),Series E,1,120000000
District of Columbia (US),Virginia (US),Series E,2,157500000
United Arab Emirates (Else),Virginia (US),Series E,1,120000000
California (US),India (Else),Series E,3,624083333
Hong Kong (Else),United Kingdom (EU),Series E,1,41066667
Illinois (US),Spain (EU),Series E,1,8275149
Illinois (US),The Netherlands (EU),Series E,1,8275149
Spain (EU),The Netherlands (EU),Series E,1,8275149
Illinois (US),New York (US),Series E,6,267452902
India (Else),United Kingdom (EU),Series E,1,533333333
India (Else),Latvia (EU),Series F,1,100000000
India (Else),Singapore (Else),Series F,1,100000000
India (Else),United Kingdom (EU),Series F,1,100000000
Latvia (EU),Singapore (Else),Series F,1,100000000
Latvia (EU),United Kingdom (EU),Series F,1,100000000
Singapore (Else),United Kingdom (EU),Series F,2,105666667
China (Else),The Netherlands (EU),Series F,1,100000000
Cayman Islands (Else),China (Else),Series G,1,105000000
Cayman Islands (Else),New York (US),Series G,1,105000000
Cayman Islands (Else),The Netherlands (EU),Series G,1,105000000
China (Else),New York (US),Series G,1,105000000
China (Else),The Netherlands (EU),Series G,1,105000000
New York (US),The Netherlands (EU),Series G,1,105000000
Cayman Islands (Else),China (Else),Series H,1,428571429
Cayman Islands (Else),Massachusetts (US),Series H,1,285714286
Cayman Islands (Else),New York (US),Series H,1,285714286
Cayman Islands (Else),Singapore (Else),Series H,1,285714286
Cayman Islands (Else),The Netherlands (EU),Series H,1,285714286
China (Else),Massachusetts (US),Series H,1,428571429
China (Else),New York (US),Series H,2,928571429
China (Else),Singapore (Else),Series H,1,428571429
China (Else),The Netherlands (EU),Series H,1,428571429
Massachusetts (US),New York (US),Series H,2,392464286
Massachusetts (US),Singapore (Else),Series H,1,285714286
Massachusetts (US),The Netherlands (EU),Series H,1,285714286
New York (US),Singapore (Else),Series H,2,333714286
New York (US),The Netherlands (EU),Series H,1,285714286
Singapore (Else),The Netherlands (EU),Series H,1,285714286
China (Else),China (Else),Series H,2,619047619
India (Else),India (Else),Series Unknown,35,235469004
California (US),India (Else),Series Unknown,12,81462147
India (Else),Singapore (Else),Series Unknown,11,71694637
District of Columbia (US),Norway (EU),Series Unknown,2,24066667
India (Else),New York (US),Series Unknown,9,75515620
Austria (EU),India (Else),Series Unknown,1,1000000
District of Columbia (US),India (Else),Series Unknown,1,2100000
India (Else),Switzerland (EU),Series Unknown,1,1000000
Singapore (Else),United Kingdom (EU),Series Unknown,3,90798516
California (US),Guernsey (Else),Series Unknown,1,16000000
Guernsey (Else),India (Else),Series Unknown,1,24000000
India (Else),The Netherlands (EU),Series Unknown,2,13782138
Singapore (Else),The Netherlands (EU),Series Unknown,1,2782138
India (Else),Russian Federation (Else),Series Unknown,2,9823754
Russian Federation (Else),Singapore (Else),Series Unknown,1,772777
Czech Republic (EU),Germany (EU),Series Unknown,1,1200000
Czech Republic (EU),Hong Kong (Else),Series Unknown,1,1200000
Czech Republic (EU),India (Else),Series Unknown,1,1800000
Germany (EU),Hong Kong (Else),Series Unknown,1,1200000
Germany (EU),India (Else),Series Unknown,2,10078200
Canada (Else),Luxembourg (EU),Series Unknown,1,270000000
Delaware (US),India (Else),Series Unknown,1,51570000
India (Else),Washington (US),Series Unknown,2,7390162
India (Else),Wyoming (US),Series Unknown,1,723496
Washington (US),Wyoming (US),Series Unknown,1,482330
Denmark (EU),District of Columbia (US),Series Unknown,1,3081711
Denmark (EU),Singapore (Else),Series Unknown,2,3681711
District of Columbia (US),Singapore (Else),Series Unknown,2,21748378
India (Else),Japan (Else),Series Unknown,3,8213431
California (US),United Arab Emirates (Else),Series Unknown,1,2000000
Japan (Else),United Arab Emirates (Else),Series Unknown,2,14691121
India (Else),United Kingdom (EU),Series Unknown,6,63261990
California (US),Mauritius (Else),Series Unknown,1,1899954
Mauritius (Else),New York (US),Series Unknown,1,1899954
California (US),District of Columbia (US),Series Unknown,3,37395382
California (US),South Africa (Else),Series Unknown,1,31452525
District of Columbia (US),South Africa (Else),Series Unknown,1,31452525
Australia (Else),United Kingdom (EU),Series Unknown,5,51680537
India (Else),Pennsylvania (US),Series Unknown,1,3000000
Illinois (US),India (Else),Series Unknown,1,3573471
India (Else),United Arab Emirates (Else),Series Unknown,1,2571261
Texas (US),United Kingdom (EU),Series Unknown,5,28291630
Denmark (EU),India (Else),Series Unknown,1,28000000
