from,to,round,deals,value
Maryland (US),North Carolina (US),Series A,1,6000000
New Jersey (US),North Carolina (US),Series A,1,6000000
North Carolina (US),North Carolina (US),Series A,2,8450000
California (US),Florida (US),Series A,4,84824000
California (US),Maine (US),Series A,1,2625000
Florida (US),Maine (US),Series A,1,2625000
Florida (US),United Kingdom (EU),Series A,1,2625000
Maine (US),United Kingdom (EU),Series A,1,2625000
California (US),North Carolina (US),Series A,4,47502778
California (US),Virginia (US),Series A,8,68316667
Massachusetts (US),North Carolina (US),Series A,3,16516667
Massachusetts (US),Virginia (US),Series A,6,61850000
North Carolina (US),Virginia (US),Series A,3,11850000
California (US),Connecticut (US),Series A,7,195557778
California (US),Washington (US),Series A,6,44377778
Connecticut (US),New York (US),Series A,4,134166667
Connecticut (US),North Carolina (US),Series A,1,11111111
Connecticut (US),Washington (US),Series A,1,11111111
New York (US),North Carolina (US),Series A,3,22816667
New York (US),Washington (US),Series A,2,21094125
North Carolina (US),Washington (US),Series A,1,11111111
New York (US),New York (US),Series A,9,42454444
California (US),Illinois (US),Series A,9,61185667
California (US),Missouri (US),Series A,2,15650000
Missouri (US),Washington (US),Series A,1,4400000
Australia (Else),Georgia (US),Series A,1,4950000
Australia (Else),Germany (EU),Series A,1,4950000
Georgia (US),Germany (EU),Series A,1,3300000
California (US),Georgia (US),Series A,2,27875000
Georgia (US),New York (US),Series A,2,16750000
Georgia (US),North Carolina (US),Series A,1,2750000
Georgia (US),Sweden (EU),Series A,1,2750000
North Carolina (US),Sweden (EU),Series A,1,2750000
California (US),Germany (EU),Series A,4,23000000
Colorado (US),Illinois (US),Series A,3,11700000
Colorado (US),Texas (US),Series A,2,11933333
Illinois (US),Texas (US),Series A,2,11533333
California (US),Colorado (US),Series A,4,7916667
California (US),New Jersey (US),Series A,3,39400000
California (US),Taiwan (Else),Series A,2,25500000
Illinois (US),New Jersey (US),Series A,2,25500000
Illinois (US),Taiwan (Else),Series A,2,25500000
New Jersey (US),Taiwan (Else),Series A,2,25500000
California (US),Denmark (EU),Series A,1,8000000
Connecticut (US),Denmark (EU),Series A,1,8000000
Connecticut (US),Illinois (US),Series A,1,8000000
Connecticut (US),New Jersey (US),Series A,2,27500000
Connecticut (US),Sweden (EU),Series A,2,27500000
Connecticut (US),Taiwan (Else),Series A,1,8000000
Denmark (EU),Illinois (US),Series A,1,8000000
Denmark (EU),New Jersey (US),Series A,1,8000000
Denmark (EU),New York (US),Series A,1,8000000
Denmark (EU),Taiwan (Else),Series A,1,8000000
Illinois (US),New York (US),Series A,1,8000000
Illinois (US),Sweden (EU),Series A,1,8000000
New Jersey (US),New York (US),Series A,2,27500000
New Jersey (US),Sweden (EU),Series A,2,27500000
New York (US),Taiwan (Else),Series A,1,8000000
Sweden (EU),Taiwan (Else),Series A,1,8000000
Louisiana (US),New York (US),Series A,2,9000000
Florida (US),New York (US),Series A,2,6690000
New Jersey (US),Washington (US),Series A,1,1200000
California (US),Oregon (US),Series A,3,51000000
Maryland (US),Massachusetts (US),Series A,4,43833333
Maryland (US),Mississippi (US),Series A,1,18000000
Maryland (US),Sweden (EU),Series A,1,18000000
Massachusetts (US),Mississippi (US),Series A,1,12000000
Maryland (US),Maryland (US),Series A,3,14883333
Illinois (US),Massachusetts (US),Series A,2,2550000
Illinois (US),Washington (US),Series A,1,1750000
Massachusetts (US),Washington (US),Series A,1,1750000
California (US),Japan (Else),Series A,3,17000000
Massachusetts (US),Massachusetts (US),Series A,21,219447667
California (US),Maryland (US),Series A,7,124233333
California (US),Pennsylvania (US),Series A,8,30966667
Maryland (US),Pennsylvania (US),Series A,1,8475000
Pennsylvania (US),Pennsylvania (US),Series A,2,8983333
California (US),New Hampshire (US),Series A,1,2500000
Massachusetts (US),New Hampshire (US),Series A,2,8125000
New Hampshire (US),United Kingdom (EU),Series A,1,2500000
Illinois (US),Illinois (US),Series A,1,6000000
California (US),Idaho (US),Series A,2,5500000
Colorado (US),Idaho (US),Series A,1,2000000
Colorado (US),Massachusetts (US),Series A,1,2000000
Idaho (US),Massachusetts (US),Series A,1,2000000
California (US),Tennessee (US),Series A,1,4650000
Michigan (US),Tennessee (US),Series A,1,3100000
Massachusetts (US),Michigan (US),Series A,2,4890000
Michigan (US),Michigan (US),Series A,1,345000
Massachusetts (US),New York (US),Series A,5,95591667
California (US),Texas (US),Series A,9,144857333
New York (US),Texas (US),Series A,5,85633333
Florida (US),Hong Kong (Else),Series A,1,19500000
Florida (US),Maryland (US),Series A,1,19500000
Florida (US),Massachusetts (US),Series A,2,20500000
Hong Kong (Else),Maryland (US),Series A,1,19500000
Hong Kong (Else),Massachusetts (US),Series A,1,19500000
Connecticut (US),Massachusetts (US),Series A,1,17000000
Massachusetts (US),Mauritius (Else),Series A,1,10333333
Massachusetts (US),Texas (US),Series A,2,22333333
Mauritius (Else),Texas (US),Series A,1,10333333
France (EU),Texas (US),Series A,1,2500000
Germany (EU),Texas (US),Series A,1,6300000
Texas (US),Wisconsin (US),Series A,1,725000
Wisconsin (US),Wisconsin (US),Series A,1,3000000
New Jersey (US),Ohio (US),Series A,1,3500000
Minnesota (US),South Dakota (US),Series A,1,1500000
Massachusetts (US),Ohio (US),Series A,1,3000000
Kentucky (US),Kentucky (US),Series A,1,1500000
Minnesota (US),Minnesota (US),Series A,1,12000000
Massachusetts (US),Minnesota (US),Series A,1,8430000
New Hampshire (US),New York (US),Series A,1,3750000
Missouri (US),United Kingdom (EU),Series A,1,7500000
California (US),South Korea (Else),Series A,2,6750000
Australia (Else),Massachusetts (US),Series A,1,3000000
Canada (Else),Minnesota (US),Series A,1,8000000
California (US),West Virginia (US),Series A,2,6162857
Israel (Else),New York (US),Series A,1,3214286
Israel (Else),Sweden (EU),Series A,1,3214286
Israel (Else),West Virginia (US),Series A,1,3214286
New York (US),West Virginia (US),Series A,1,2142857
Singapore (Else),West Virginia (US),Series A,1,2142857
Sweden (EU),West Virginia (US),Series A,1,2142857
Massachusetts (US),Tennessee (US),Series A,1,5000000
New York (US),Virginia (US),Series A,3,39500000
Connecticut (US),Maryland (US),Series A,1,15000000
District of Columbia (US),New York (US),Series A,1,8000000
Florida (US),North Carolina (US),Series A,5,23675000
Connecticut (US),Texas (US),Series A,1,90000000
Connecticut (US),Connecticut (US),Series A,1,60000000
Australia (Else),New York (US),Series A,1,200000
Maryland (US),Oregon (US),Series A,1,11200000
California (US),Utah (US),Series A,3,8980000
Utah (US),Utah (US),Series A,3,6266667
Pennsylvania (US),Virginia (US),Series A,1,716667
Ohio (US),Pennsylvania (US),Series A,1,2500000
Michigan (US),New York (US),Series A,1,6300000
California (US),Ohio (US),Series A,1,1000000
Ohio (US),Utah (US),Series A,1,1500000
Massachusetts (US),Utah (US),Series A,1,5580000
Kentucky (US),United Kingdom (EU),Series A,1,750000
Georgia (US),Maryland (US),Series A,1,14000000
Maryland (US),New York (US),Series A,1,14000000
Massachusetts (US),Pennsylvania (US),Series A,2,7066667
New York (US),Pennsylvania (US),Series A,2,9100000
District of Columbia (US),Pennsylvania (US),Series A,1,1000000
Illinois (US),Virginia (US),Series A,1,2500000
Nevada (US),Virginia (US),Series A,1,6000000
Israel (Else),Massachusetts (US),Series A,2,22000000
Mississippi (US),Mississippi (US),Series A,1,6000000
Maryland (US),Virginia (US),Series A,1,3500000
Japan (Else),Texas (US),Series A,1,3000000
Florida (US),Texas (US),Series A,1,4450000
North Carolina (US),Texas (US),Series A,1,6675000
Colorado (US),Colorado (US),Series A,1,3750000
Massachusetts (US),Missouri (US),Series A,1,6000000
India (Else),New York (US),Series A,1,5000000
India (Else),Massachusetts (US),Series A,1,7000000
Florida (US),Virginia (US),Series A,1,1000000
Argentina (Else),Massachusetts (US),Series A,1,6666667
Argentina (Else),Taiwan (Else),Series A,1,6666667
Massachusetts (US),Taiwan (Else),Series A,1,6666667
Malaysia (Else),Massachusetts (US),Series A,1,11000000
Minnesota (US),Utah (US),Series A,1,4100000
Arizona (US),California (US),Series A,1,6200000
Colorado (US),India (Else),Series A,1,3550000
New York (US),United Kingdom (EU),Series A,1,46666667
Massachusetts (US),New Jersey (US),Series A,1,4250000
France (EU),Massachusetts (US),Series A,1,4226982
France (EU),United Kingdom (EU),Series A,1,4226982
Pennsylvania (US),Washington (US),Series A,1,4400000
District of Columbia (US),Maryland (US),Series A,1,5000000
North Carolina (US),Pennsylvania (US),Series A,1,6666667
California (US),Nevada (US),Series A,1,8800000
Massachusetts (US),Nevada (US),Series A,1,8800000
New York (US),Ohio (US),Series A,1,1340000
Canada (Else),Texas (US),Series A,1,7333333
Texas (US),Washington (US),Series A,1,7333333
California (US),Louisiana (US),Series B,1,5571429
California (US),Michigan (US),Series B,2,13581429
California (US),Missouri (US),Series B,3,26357143
California (US),New Jersey (US),Series B,13,145682967
California (US),New York (US),Series B,27,292025713
California (US),Ohio (US),Series B,7,46700000
California (US),Tennessee (US),Series B,1,5571429
California (US),The Netherlands (EU),Series B,2,11225275
Illinois (US),Louisiana (US),Series B,1,2785714
Illinois (US),Michigan (US),Series B,2,7985714
Illinois (US),Missouri (US),Series B,2,15571429
Illinois (US),New Jersey (US),Series B,2,5785714
Illinois (US),New York (US),Series B,6,28851560
Illinois (US),Ohio (US),Series B,3,15485714
Illinois (US),Tennessee (US),Series B,1,2785714
Illinois (US),The Netherlands (EU),Series B,2,8439560
Louisiana (US),Michigan (US),Series B,1,2785714
Louisiana (US),Missouri (US),Series B,1,5571429
Louisiana (US),New Jersey (US),Series B,1,2785714
Louisiana (US),New York (US),Series B,1,2785714
Louisiana (US),Ohio (US),Series B,1,2785714
Louisiana (US),Tennessee (US),Series B,1,2785714
Louisiana (US),The Netherlands (EU),Series B,1,2785714
Michigan (US),Missouri (US),Series B,1,5571429
Michigan (US),New Jersey (US),Series B,1,2785714
Michigan (US),Ohio (US),Series B,1,2785714
Michigan (US),Tennessee (US),Series B,1,2785714
Michigan (US),The Netherlands (EU),Series B,1,2785714
Missouri (US),New Jersey (US),Series B,2,8571429
Missouri (US),New York (US),Series B,1,5571429
Missouri (US),Ohio (US),Series B,2,15571429
Missouri (US),Tennessee (US),Series B,1,5571429
Missouri (US),The Netherlands (EU),Series B,1,5571429
New Jersey (US),New York (US),Series B,7,50848214
New Jersey (US),Ohio (US),Series B,2,10985714
New Jersey (US),Tennessee (US),Series B,1,2785714
New Jersey (US),The Netherlands (EU),Series B,1,2785714
New York (US),Ohio (US),Series B,5,18452381
New York (US),Tennessee (US),Series B,1,2785714
New York (US),The Netherlands (EU),Series B,3,11254945
Ohio (US),Tennessee (US),Series B,2,14785714
Ohio (US),The Netherlands (EU),Series B,1,2785714
Tennessee (US),The Netherlands (EU),Series B,1,2785714
Missouri (US),Missouri (US),Series B,1,4178571
California (US),Virginia (US),Series B,6,48656667
Illinois (US),Massachusetts (US),Series B,9,62478974
Illinois (US),Virginia (US),Series B,2,5700000
Massachusetts (US),New Jersey (US),Series B,6,39350000
Massachusetts (US),Virginia (US),Series B,10,91690909
New Jersey (US),Virginia (US),Series B,1,3000000
New York (US),Virginia (US),Series B,3,20766667
Alabama (US),California (US),Series B,1,3000000
Alabama (US),Missouri (US),Series B,1,3000000
Alabama (US),New Jersey (US),Series B,1,3000000
California (US),Denmark (EU),Series B,2,9950000
California (US),Florida (US),Series B,6,63978571
Denmark (EU),Florida (US),Series B,1,1750000
Denmark (EU),Illinois (US),Series B,1,1750000
Florida (US),Illinois (US),Series B,1,1750000
Connecticut (US),Michigan (US),Series B,1,16880000
Connecticut (US),New York (US),Series B,6,61214700
Connecticut (US),United Kingdom (EU),Series B,2,31880000
New York (US),New York (US),Series B,13,134302619
Illinois (US),United Kingdom (EU),Series B,1,2412000
Finland (EU),Massachusetts (US),Series B,2,9250000
Finland (EU),Ohio (US),Series B,1,4000000
Massachusetts (US),Ohio (US),Series B,4,17176190
Australia (Else),California (US),Series B,2,12162857
Australia (Else),Hong Kong (Else),Series B,2,6815714
Australia (Else),Massachusetts (US),Series B,2,10857143
Australia (Else),Singapore (Else),Series B,1,5714286
Hong Kong (Else),Massachusetts (US),Series B,1,5714286
Massachusetts (US),Singapore (Else),Series B,2,17774286
Illinois (US),Switzerland (EU),Series B,1,10666667
California (US),Mississippi (US),Series B,2,42952381
California (US),Washington (US),Series B,15,115702381
Massachusetts (US),Mississippi (US),Series B,2,34392857
Massachusetts (US),Washington (US),Series B,3,37392857
Mississippi (US),United Kingdom (EU),Series B,1,13142857
Mississippi (US),Washington (US),Series B,2,34392857
United Kingdom (EU),Washington (US),Series B,1,13142857
Germany (EU),The Netherlands (EU),Series B,1,10000000
Florida (US),New York (US),Series B,1,10800000
California (US),Connecticut (US),Series B,8,76263805
California (US),India (Else),Series B,2,25000000
Connecticut (US),India (Else),Series B,1,15000000
India (Else),United Kingdom (EU),Series B,1,15000000
California (US),Texas (US),Series B,13,146717857
California (US),Georgia (US),Series B,6,54654167
Colorado (US),Colorado (US),Series B,2,8333333
Georgia (US),Sweden (EU),Series B,1,3400000
Connecticut (US),Georgia (US),Series B,1,6575000
Connecticut (US),Pennsylvania (US),Series B,1,6575000
Georgia (US),New York (US),Series B,1,6575000
Georgia (US),Pennsylvania (US),Series B,2,13241667
New York (US),Pennsylvania (US),Series B,5,43213462
California (US),Indiana (US),Series B,2,32253846
China (Else),Illinois (US),Series B,1,5276923
China (Else),Indiana (US),Series B,2,10723077
China (Else),Israel (Else),Series B,1,5276923
China (Else),Massachusetts (US),Series B,3,21587179
China (Else),Taiwan (Else),Series B,2,13446154
Illinois (US),Indiana (US),Series B,1,5276923
Illinois (US),Japan (Else),Series B,1,5276923
Illinois (US),Taiwan (Else),Series B,2,10930769
Indiana (US),Israel (Else),Series B,1,5276923
Indiana (US),Japan (Else),Series B,1,5276923
Indiana (US),Massachusetts (US),Series B,1,10553846
Indiana (US),Taiwan (Else),Series B,2,13446154
Israel (Else),Japan (Else),Series B,2,7134066
Israel (Else),Massachusetts (US),Series B,2,22125275
Israel (Else),Taiwan (Else),Series B,2,7134066
Japan (Else),Massachusetts (US),Series B,1,10553846
Japan (Else),Taiwan (Else),Series B,2,7134066
Massachusetts (US),Taiwan (Else),Series B,3,22607692
Belgium (EU),California (US),Series B,2,8227500
Belgium (EU),Singapore (Else),Series B,1,4020000
California (US),North Carolina (US),Series B,6,114767473
Massachusetts (US),North Carolina (US),Series B,5,54462857
North Carolina (US),North Carolina (US),Series B,5,33896154
California (US),Minnesota (US),Series B,9,83117619
Massachusetts (US),Minnesota (US),Series B,3,26091667
Illinois (US),Texas (US),Series B,1,4200000
Texas (US),Texas (US),Series B,3,26800000
Virginia (US),Washington (US),Series B,1,5000000
Washington (US),Washington (US),Series B,5,17466667
Florida (US),Hong Kong (Else),Series B,1,1857143
Florida (US),Israel (Else),Series B,1,1857143
Florida (US),Japan (Else),Series B,1,1857143
Florida (US),Ohio (US),Series B,1,1857143
Florida (US),Singapore (Else),Series B,1,1857143
Florida (US),Taiwan (Else),Series B,2,8257143
Hong Kong (Else),Japan (Else),Series B,1,1857143
Hong Kong (Else),Ohio (US),Series B,1,1857143
Hong Kong (Else),Taiwan (Else),Series B,1,1857143
Israel (Else),Ohio (US),Series B,1,1857143
Japan (Else),Ohio (US),Series B,1,1857143
Ohio (US),Singapore (Else),Series B,1,1857143
Ohio (US),Taiwan (Else),Series B,1,1857143
Singapore (Else),Taiwan (Else),Series B,1,1857143
Florida (US),Maryland (US),Series B,1,6400000
Florida (US),Massachusetts (US),Series B,2,9900000
Florida (US),Wisconsin (US),Series B,1,6400000
Maryland (US),Taiwan (Else),Series B,1,6400000
Maryland (US),Wisconsin (US),Series B,1,6400000
Massachusetts (US),Wisconsin (US),Series B,2,9600000
Taiwan (Else),Wisconsin (US),Series B,1,6400000
Connecticut (US),Texas (US),Series B,1,1200000
Connecticut (US),Washington (US),Series B,1,2400000
Texas (US),Washington (US),Series B,2,6650000
Mississippi (US),New York (US),Series B,1,6666667
Canada (Else),Mississippi (US),Series B,1,21250000
Canada (Else),Washington (US),Series B,2,25500000
District of Columbia (US),Maryland (US),Series B,2,8133333
District of Columbia (US),North Carolina (US),Series B,1,1800000
District of Columbia (US),Virginia (US),Series B,2,7966667
Maryland (US),North Carolina (US),Series B,3,15133333
Maryland (US),Virginia (US),Series B,1,1800000
North Carolina (US),Virginia (US),Series B,3,14233333
Israel (Else),United Kingdom (EU),Series B,2,25700000
Argentina (Else),New Jersey (US),Series B,1,12000000
Argentina (Else),New York (US),Series B,1,12000000
New Jersey (US),New Jersey (US),Series B,1,8000000
Georgia (US),Illinois (US),Series B,1,4800000
Georgia (US),Massachusetts (US),Series B,2,13200000
Georgia (US),Wisconsin (US),Series B,1,3200000
Illinois (US),Wisconsin (US),Series B,2,14800000
Illinois (US),Illinois (US),Series B,3,12969231
Arizona (US),Colorado (US),Series B,1,4100000
Arizona (US),Idaho (US),Series B,1,4100000
Arizona (US),Massachusetts (US),Series B,3,14083333
Colorado (US),Idaho (US),Series B,1,4100000
Colorado (US),Massachusetts (US),Series B,4,27290909
Idaho (US),Massachusetts (US),Series B,2,11200000
Colorado (US),Michigan (US),Series B,2,10340000
California (US),Mexico (Else),Series B,1,2500000
Germany (EU),Maryland (US),Series B,1,2500000
Germany (EU),Mexico (Else),Series B,1,2500000
Maryland (US),Mexico (Else),Series B,1,2500000
Maryland (US),Switzerland (EU),Series B,1,2500000
Massachusetts (US),Mexico (Else),Series B,1,2500000
Mexico (Else),Switzerland (EU),Series B,1,2500000
Maryland (US),Michigan (US),Series B,1,13000000
California (US),Utah (US),Series B,6,37166667
Georgia (US),Virginia (US),Series B,1,10000000
Colorado (US),New Jersey (US),Series B,1,4000000
Maryland (US),New York (US),Series B,3,24623333
France (EU),Texas (US),Series B,1,8000000
Massachusetts (US),Texas (US),Series B,4,35476190
Colorado (US),Texas (US),Series B,3,33940000
China (Else),Texas (US),Series B,1,7000000
Switzerland (EU),Virginia (US),Series B,1,4500000
California (US),Philippines (Else),Series B,1,6385800
Connecticut (US),Philippines (Else),Series B,1,6385800
New York (US),Philippines (Else),Series B,1,6385800
Philippines (Else),Philippines (Else),Series B,1,4257200
California (US),Wisconsin (US),Series B,1,15000000
Missouri (US),Wisconsin (US),Series B,1,10000000
Ohio (US),Wisconsin (US),Series B,2,15000000
Connecticut (US),New Jersey (US),Series B,2,7375000
Massachusetts (US),Pennsylvania (US),Series B,4,38923077
Pennsylvania (US),Pennsylvania (US),Series B,5,39553846
Canada (Else),Illinois (US),Series B,1,5653846
Canada (Else),Pennsylvania (US),Series B,3,30638462
Canada (Else),Taiwan (Else),Series B,1,3769231
Canada (Else),The Netherlands (EU),Series B,1,3769231
New York (US),Taiwan (Else),Series B,1,3769231
Pennsylvania (US),Taiwan (Else),Series B,1,7538462
Pennsylvania (US),The Netherlands (EU),Series B,1,7538462
Taiwan (Else),The Netherlands (EU),Series B,1,3769231
New York (US),Oklahoma (US),Series B,1,8000000
Ohio (US),Oklahoma (US),Series B,1,8000000
Ohio (US),Pennsylvania (US),Series B,3,32100000
Oklahoma (US),Pennsylvania (US),Series B,1,12000000
Colorado (US),Virginia (US),Series B,1,1818182
Ohio (US),Ohio (US),Series B,3,20430000
Germany (EU),Washington (US),Series B,1,5333333
Arizona (US),California (US),Series B,2,5033333
Illinois (US),Maryland (US),Series B,3,15666667
Illinois (US),Minnesota (US),Series B,1,5000000
Illinois (US),Norway (EU),Series B,1,5000000
Maryland (US),Minnesota (US),Series B,1,5000000
Maryland (US),Norway (EU),Series B,1,5000000
Massachusetts (US),Norway (EU),Series B,1,7500000
Minnesota (US),Norway (EU),Series B,1,5000000
Germany (EU),Minnesota (US),Series B,1,10125000
Germany (EU),New Jersey (US),Series B,1,6750000
Minnesota (US),New Jersey (US),Series B,1,10125000
Minnesota (US),United Kingdom (EU),Series B,1,10125000
Minnesota (US),Minnesota (US),Series B,3,20250000
Maryland (US),Utah (US),Series B,1,6666667
Ohio (US),Virginia (US),Series B,2,6500000
Arizona (US),Minnesota (US),Series B,1,9500000
Massachusetts (US),New Hampshire (US),Series B,1,8000000
China (Else),New Jersey (US),Series B,1,5446154
China (Else),North Carolina (US),Series B,1,8169231
Indiana (US),New Jersey (US),Series B,1,5446154
Indiana (US),North Carolina (US),Series B,1,8169231
New Jersey (US),North Carolina (US),Series B,2,26169231
New Jersey (US),Taiwan (Else),Series B,1,8169231
North Carolina (US),Taiwan (Else),Series B,1,10892308
New York (US),Sweden (EU),Series B,1,22857143
Minnesota (US),Utah (US),Series B,1,11700000
Utah (US),Utah (US),Series B,2,13441667
Australia (Else),Maryland (US),Series B,1,3333333
Australia (Else),North Carolina (US),Series B,1,3333333
California (US),Oregon (US),Series B,2,9533333
Oregon (US),Washington (US),Series B,2,9533333
Oregon (US),Oregon (US),Series B,2,12200000
Canada (Else),Denmark (EU),Series B,1,8200000
Canada (Else),Ohio (US),Series B,2,9342857
Denmark (EU),New Jersey (US),Series B,1,8200000
Denmark (EU),Ohio (US),Series B,1,8200000
Canada (Else),Israel (Else),Series B,2,25571429
Canada (Else),Maryland (US),Series B,1,14000000
Israel (Else),Maryland (US),Series B,1,14000000
Israel (Else),New York (US),Series B,2,33285714
Maryland (US),New Jersey (US),Series B,2,20500000
Australia (Else),District of Columbia (US),Series B,1,6000000
Kentucky (US),Mississippi (US),Series B,1,2666667
Kentucky (US),Tennessee (US),Series B,1,2666667
Mississippi (US),Tennessee (US),Series B,1,2666667
Connecticut (US),Indiana (US),Series B,1,6000000
Connecticut (US),Ohio (US),Series B,1,12000000
Connecticut (US),Tennessee (US),Series B,1,6000000
Indiana (US),Ohio (US),Series B,1,12000000
Indiana (US),Tennessee (US),Series B,1,6000000
Australia (Else),Ireland (EU),Series B,1,734286
Australia (Else),Minnesota (US),Series B,1,734286
Australia (Else),New Zealand (Else),Series B,1,734286
California (US),New Zealand (Else),Series B,1,734286
Hong Kong (Else),Ireland (EU),Series B,1,1101429
Hong Kong (Else),Minnesota (US),Series B,1,1101429
Hong Kong (Else),New Zealand (Else),Series B,1,1101429
Ireland (EU),Minnesota (US),Series B,1,734286
Ireland (EU),New Zealand (Else),Series B,1,734286
Minnesota (US),New Zealand (Else),Series B,1,734286
Hong Kong (Else),Hong Kong (Else),Series B,1,734286
Bahrain (Else),New York (US),Series B,1,6666667
Bahrain (Else),Virginia (US),Series B,1,6666667
Virginia (US),Virginia (US),Series B,4,17216667
Australia (Else),New York (US),Series B,1,2571429
Australia (Else),Ohio (US),Series B,1,2571429
Australia (Else),United Kingdom (EU),Series B,1,2571429
Ohio (US),United Kingdom (EU),Series B,1,2571429
China (Else),Ohio (US),Series B,1,1666667
Connecticut (US),District of Columbia (US),Series B,1,13250000
Germany (EU),Virginia (US),Series B,1,7400000
Connecticut (US),Japan (Else),Series B,1,3000000
Japan (Else),New Jersey (US),Series B,1,2000000
Japan (Else),New York (US),Series B,2,11500000
Connecticut (US),Connecticut (US),Series B,1,2000000
California (US),Italy (EU),Series B,1,1500000
Finland (EU),Italy (EU),Series B,1,1500000
Finland (EU),Switzerland (EU),Series B,1,1500000
Italy (EU),Switzerland (EU),Series B,1,1500000
Minnesota (US),Washington (US),Series B,1,15750000
Connecticut (US),Massachusetts (US),Series B,1,11000000
Colorado (US),Minnesota (US),Series B,1,3500000
Colorado (US),New York (US),Series B,1,3500000
Minnesota (US),New York (US),Series B,1,3500000
Illinois (US),Utah (US),Series B,1,2700000
Massachusetts (US),Utah (US),Series B,2,5700000
Ohio (US),Utah (US),Series B,1,2700000
Utah (US),Virginia (US),Series B,1,2700000
Connecticut (US),Utah (US),Series B,1,7000000
Germany (EU),North Carolina (US),Series B,1,3428571
Germany (EU),Texas (US),Series B,2,15095238
North Carolina (US),Texas (US),Series B,1,3428571
Massachusetts (US),Vermont (US),Series B,1,6000000
Vermont (US),Virginia (US),Series B,1,4500000
Belgium (EU),Georgia (US),Series B,1,187500
Belgium (EU),Maryland (US),Series B,1,187500
Georgia (US),Maryland (US),Series B,1,187500
Albania (Else),California (US),Series B,1,7500000
District of Columbia (US),New York (US),Series B,1,9000000
North Carolina (US),Pennsylvania (US),Series B,2,22333333
Pennsylvania (US),Virginia (US),Series B,1,4333333
New Jersey (US),Pennsylvania (US),Series B,2,16150000
Florida (US),Georgia (US),Series B,1,3333333
Florida (US),North Carolina (US),Series B,1,3333333
Georgia (US),North Carolina (US),Series B,1,3333333
California (US),Idaho (US),Series B,1,3000000
Idaho (US),Utah (US),Series B,1,3000000
New York (US),Washington (US),Series B,1,3000000
Florida (US),Virginia (US),Series B,1,5250000
Japan (Else),Maryland (US),Series B,1,13333333
Sweden (EU),Taiwan (Else),Series B,1,4500000
District of Columbia (US),Illinois (US),Series B,1,6333333
Wisconsin (US),Wisconsin (US),Series B,1,3750000
Connecticut (US),Minnesota (US),Series B,1,6666667
Illinois (US),North Carolina (US),Series B,1,7800000
Michigan (US),North Carolina (US),Series B,1,7800000
California (US),Georgia (US),Series C,10,120333095
California (US),Illinois (US),Series C,14,153327348
California (US),New Jersey (US),Series C,8,91730952
California (US),Singapore (Else),Series C,5,69672078
California (US),Utah (US),Series C,7,74651515
California (US),Virginia (US),Series C,7,55318182
Georgia (US),Germany (EU),Series C,1,5187500
Georgia (US),Illinois (US),Series C,3,11520833
Georgia (US),Massachusetts (US),Series C,6,30614167
Georgia (US),New Jersey (US),Series C,1,5187500
Georgia (US),New York (US),Series C,4,17837500
Georgia (US),Singapore (Else),Series C,1,5187500
Georgia (US),Utah (US),Series C,1,5187500
Georgia (US),Virginia (US),Series C,2,7687500
Germany (EU),Illinois (US),Series C,3,17854167
Germany (EU),Massachusetts (US),Series C,4,24520833
Germany (EU),New Jersey (US),Series C,3,21220833
Germany (EU),New York (US),Series C,3,15604167
Germany (EU),Singapore (Else),Series C,3,17044643
Germany (EU),Utah (US),Series C,1,5187500
Germany (EU),Virginia (US),Series C,1,5187500
Illinois (US),Massachusetts (US),Series C,3,14132955
Illinois (US),New Jersey (US),Series C,3,17987500
Illinois (US),New York (US),Series C,4,20672348
Illinois (US),Singapore (Else),Series C,2,14187500
Illinois (US),Utah (US),Series C,2,9732955
Illinois (US),Virginia (US),Series C,3,12732955
Massachusetts (US),New Jersey (US),Series C,4,30237500
Massachusetts (US),Singapore (Else),Series C,2,16914773
Massachusetts (US),Utah (US),Series C,2,9732955
Massachusetts (US),Virginia (US),Series C,4,16518669
New Jersey (US),New York (US),Series C,6,45730357
New Jersey (US),Singapore (Else),Series C,1,5187500
New Jersey (US),Utah (US),Series C,2,10854167
New Jersey (US),Virginia (US),Series C,2,13758929
New York (US),Singapore (Else),Series C,3,40755682
New York (US),Utah (US),Series C,3,22005682
New York (US),Virginia (US),Series C,5,67715206
Singapore (Else),Utah (US),Series C,1,5187500
Singapore (Else),Virginia (US),Series C,1,5187500
Utah (US),Virginia (US),Series C,2,9732955
California (US),Japan (Else),Series C,8,82422078
Illinois (US),Japan (Else),Series C,1,10200000
Japan (Else),New Jersey (US),Series C,2,31600000
Japan (Else),Japan (Else),Series C,3,25450000
Germany (EU),Mississippi (US),Series C,1,5333333
Germany (EU),Pennsylvania (US),Series C,1,5333333
Germany (EU),Texas (US),Series C,1,5333333
Mississippi (US),New Jersey (US),Series C,3,17676190
Mississippi (US),Pennsylvania (US),Series C,1,5333333
Mississippi (US),Texas (US),Series C,1,5333333
Mississippi (US),United Kingdom (EU),Series C,2,13833333
New Jersey (US),Pennsylvania (US),Series C,2,13047619
New Jersey (US),Texas (US),Series C,1,5333333
New Jersey (US),United Kingdom (EU),Series C,1,5333333
Pennsylvania (US),Texas (US),Series C,3,23533333
Pennsylvania (US),United Kingdom (EU),Series C,2,26333333
Texas (US),United Kingdom (EU),Series C,2,11000000
Massachusetts (US),Massachusetts (US),Series C,24,194742277
