from,to,round,deals,value
Illinois (US),Illinois (US),Private Equity,1,16000000
California (US),Connecticut (US),Private Equity,1,100000000
California (US),Japan (Else),Private Equity,1,4260000
California (US),South Korea (Else),Private Equity,1,4260000
Japan (Else),Massachusetts (US),Private Equity,1,2840000
Japan (Else),South Korea (Else),Private Equity,1,2840000
Massachusetts (US),South Korea (Else),Private Equity,1,2840000
California (US),Colorado (US),Private Equity,1,55000000
Colorado (US),New York (US),Private Equity,1,55000000
Colorado (US),United Kingdom (EU),Private Equity,1,55000000
New Jersey (US),New York (US),Private Equity,1,20000000
California (US),Rhode Island (US),Private Equity,1,120000000
North Carolina (US),Pennsylvania (US),Private Equity,1,20000000
Canada (Else),Florida (US),Private Equity,1,55000000
Canada (Else),Massachusetts (US),Private Equity,1,55000000
Florida (US),Massachusetts (US),Private Equity,1,55000000
Florida (US),New York (US),Private Equity,1,55000000
Illinois (US),Michigan (US),Private Equity,1,314960000
California (US),Canada (Else),Private Equity,1,166666667
Massachusetts (US),Texas (US),Private Equity,1,50000000
California (US),New York (US),Secondary Market,1,120000000
New York (US),New York (US),Secondary Market,1,80000000
California (US),Florida (US),Seed,12,9806997
California (US),Georgia (US),Seed,2,1125000
California (US),New York (US),Seed,61,64133139
Canada (Else),Florida (US),Seed,3,814286
Canada (Else),Georgia (US),Seed,1,150000
Canada (Else),New York (US),Seed,2,264286
Florida (US),New York (US),Seed,10,5567895
Georgia (US),New York (US),Seed,1,150000
California (US),Illinois (US),Seed,3,9926667
California (US),Minnesota (US),Seed,5,6575238
California (US),Washington (US),Seed,9,7940952
Minnesota (US),Washington (US),Seed,1,257143
Washington (US),Washington (US),Seed,5,1611429
California (US),Germany (EU),Seed,2,1773810
California (US),Pennsylvania (US),Seed,16,13648132
California (US),Virginia (US),Seed,5,4921429
Florida (US),France (EU),Seed,2,342857
Florida (US),Germany (EU),Seed,1,142857
Florida (US),Massachusetts (US),Seed,3,831845
Florida (US),Pennsylvania (US),Seed,4,1259048
Florida (US),Virginia (US),Seed,1,142857
France (EU),Germany (EU),Seed,1,95238
France (EU),Massachusetts (US),Seed,1,190476
France (EU),Pennsylvania (US),Seed,1,95238
France (EU),Virginia (US),Seed,1,95238
Germany (EU),Massachusetts (US),Seed,2,690476
Germany (EU),Pennsylvania (US),Seed,2,595238
Germany (EU),Virginia (US),Seed,1,95238
Massachusetts (US),New York (US),Seed,25,22531055
Massachusetts (US),Pennsylvania (US),Seed,5,1155861
Massachusetts (US),Virginia (US),Seed,2,726190
New York (US),Pennsylvania (US),Seed,15,8951868
New York (US),Virginia (US),Seed,3,1576190
Pennsylvania (US),Virginia (US),Seed,1,95238
Florida (US),Florida (US),Seed,1,95238
California (US),United States (US),Seed,8,8078972
New York (US),United States (US),Seed,9,4185812
Pennsylvania (US),United States (US),Seed,2,434524
France (EU),United States (US),Seed,1,171429
Massachusetts (US),Minnesota (US),Seed,2,406667
California (US),District of Columbia (US),Seed,7,6277619
District of Columbia (US),Massachusetts (US),Seed,2,838095
District of Columbia (US),New York (US),Seed,4,1855238
California (US),Ukraine (Else),Seed,3,3060606
Ukraine (Else),Washington (US),Seed,1,333333
Japan (Else),Louisiana (US),Seed,1,1175000
California (US),Wyoming (US),Seed,4,4102381
Germany (EU),Wyoming (US),Seed,1,500000
Massachusetts (US),Wyoming (US),Seed,2,1214286
Pennsylvania (US),Wyoming (US),Seed,2,1066667
California (US),Maryland (US),Seed,2,4317857
Maryland (US),New York (US),Seed,1,314286
New York (US),Texas (US),Seed,6,5969368
New York (US),Washington (US),Seed,3,1150000
Pennsylvania (US),Texas (US),Seed,3,633333
Pennsylvania (US),Washington (US),Seed,2,1250000
Texas (US),Washington (US),Seed,1,500000
California (US),India (Else),Seed,1,381818
India (Else),New York (US),Seed,1,163636
India (Else),Texas (US),Seed,1,109091
India (Else),United States (US),Seed,1,109091
Texas (US),United States (US),Seed,2,431591
Florida (US),Texas (US),Seed,2,431818
New York (US),United Kingdom (EU),Seed,4,2567800
New York (US),Spain (EU),Seed,2,933333
Arizona (US),California (US),Seed,2,533333
Arizona (US),Washington (US),Seed,1,250000
California (US),Kentucky (US),Seed,1,642857
Kentucky (US),New York (US),Seed,1,385714
Kentucky (US),Pennsylvania (US),Seed,1,385714
Kentucky (US),Kentucky (US),Seed,1,257143
California (US),Utah (US),Seed,2,1550000
New York (US),Utah (US),Seed,1,600000
Spain (EU),Utah (US),Seed,1,600000
California (US),Vermont (US),Seed,1,714286
Massachusetts (US),Vermont (US),Seed,1,535714
New York (US),Vermont (US),Seed,1,1250000
United Kingdom (EU),Vermont (US),Seed,1,357143
United Kingdom (EU),Virginia (US),Seed,2,857143
Vermont (US),Virginia (US),Seed,1,357143
Utah (US),Utah (US),Seed,1,320000
California (US),Turkey (Else),Seed,1,379167
New York (US),Turkey (Else),Seed,1,151667
California (US),Italy (EU),Seed,1,150000
California (US),Japan (Else),Seed,3,3119156
California (US),Mexico (Else),Seed,1,1517857
California (US),Oregon (US),Seed,1,1517857
California (US),United Arab Emirates (Else),Seed,1,1517857
District of Columbia (US),Florida (US),Seed,3,981905
District of Columbia (US),Japan (Else),Seed,1,178571
District of Columbia (US),Mexico (Else),Seed,1,178571
District of Columbia (US),Oregon (US),Seed,1,178571
District of Columbia (US),Pennsylvania (US),Seed,3,1091905
District of Columbia (US),United Arab Emirates (Else),Seed,1,178571
District of Columbia (US),United States (US),Seed,2,1467857
Florida (US),Japan (Else),Seed,2,542208
Florida (US),Mexico (Else),Seed,1,178571
Florida (US),Oregon (US),Seed,1,178571
Florida (US),United Arab Emirates (Else),Seed,1,178571
Florida (US),United States (US),Seed,1,267857
Japan (Else),Mexico (Else),Seed,1,178571
Japan (Else),New York (US),Seed,3,1888312
Japan (Else),Oregon (US),Seed,1,178571
Japan (Else),Pennsylvania (US),Seed,1,178571
Japan (Else),United Arab Emirates (Else),Seed,1,178571
Japan (Else),United States (US),Seed,1,267857
Mexico (Else),New York (US),Seed,1,357143
Mexico (Else),Oregon (US),Seed,1,178571
Mexico (Else),Pennsylvania (US),Seed,1,178571
Mexico (Else),United Arab Emirates (Else),Seed,1,178571
Mexico (Else),United States (US),Seed,1,267857
New York (US),Oregon (US),Seed,1,357143
New York (US),United Arab Emirates (Else),Seed,1,357143
Oregon (US),Pennsylvania (US),Seed,1,178571
Oregon (US),United Arab Emirates (Else),Seed,1,178571
Oregon (US),United States (US),Seed,1,267857
Pennsylvania (US),United Arab Emirates (Else),Seed,1,178571
United Arab Emirates (Else),United States (US),Seed,1,267857
United States (US),United States (US),Seed,1,178571
Estonia (EU),Estonia (EU),Seed,1,367155
Colorado (US),Massachusetts (US),Seed,2,731818
Colorado (US),New Jersey (US),Seed,1,177273
Colorado (US),New York (US),Seed,6,2468523
Massachusetts (US),New Jersey (US),Seed,1,472727
New Jersey (US),New York (US),Seed,3,1752682
Colorado (US),Colorado (US),Seed,3,1063916
Canada (Else),Maryland (US),Seed,1,2250000
Texas (US),Texas (US),Seed,2,1350002
France (EU),Israel (Else),Seed,1,150000
France (EU),Texas (US),Seed,1,150000
Israel (Else),Texas (US),Seed,1,150000
Alabama (US),California (US),Seed,1,875000
Alabama (US),District of Columbia (US),Seed,1,583333
Alabama (US),Florida (US),Seed,1,583333
Alabama (US),Pennsylvania (US),Seed,1,583333
New York (US),Wyoming (US),Seed,1,714286
Illinois (US),United Kingdom (EU),Seed,1,13500000
California (US),Finland (EU),Seed,1,516667
Finland (EU),New York (US),Seed,1,516667
Pennsylvania (US),Pennsylvania (US),Seed,3,1962500
California (US),Colorado (US),Seed,6,2189643
Colorado (US),Pennsylvania (US),Seed,3,1044286
Georgia (US),Minnesota (US),Seed,1,433333
Georgia (US),North Carolina (US),Seed,1,433333
Minnesota (US),North Carolina (US),Seed,1,433333
Arizona (US),Colorado (US),Seed,1,200000
Arizona (US),Massachusetts (US),Seed,1,200000
Arizona (US),New York (US),Seed,1,700000
Arizona (US),Pennsylvania (US),Seed,1,200000
California (US),Nevada (US),Seed,1,800000
Ohio (US),Ohio (US),Seed,3,560000
Connecticut (US),Connecticut (US),Seed,3,3097500
Connecticut (US),Pennsylvania (US),Seed,1,2130000
California (US),New Jersey (US),Seed,1,1000000
Canada (Else),Colorado (US),Seed,1,114286
Canada (Else),United Kingdom (EU),Seed,1,114286
Colorado (US),Florida (US),Seed,1,114286
Colorado (US),United Kingdom (EU),Seed,1,114286
Florida (US),United Kingdom (EU),Seed,1,114286
Massachusetts (US),Spain (EU),Seed,1,611111
Spain (EU),United Kingdom (EU),Seed,2,644444
Massachusetts (US),Singapore (Else),Seed,1,120000
New York (US),Singapore (Else),Seed,1,240000
Germany (EU),Spain (EU),Seed,1,400000
Germany (EU),United Kingdom (EU),Seed,1,400000
Ohio (US),Spain (EU),Seed,1,400000
Ohio (US),United Kingdom (EU),Seed,1,400000
Michigan (US),Texas (US),Seed,1,2400000
United Kingdom (EU),Washington (US),Seed,1,1100000
Massachusetts (US),Nebraska (US),Seed,1,750000
California (US),Nigeria (Else),Seed,1,1272727
Florida (US),Nigeria (Else),Seed,1,363636
New York (US),Nigeria (Else),Seed,1,545455
Connecticut (US),Massachusetts (US),Seed,1,250000
Connecticut (US),New York (US),Seed,1,625000
France (EU),Switzerland (EU),Seed,1,500000
New York (US),Switzerland (EU),Seed,1,500000
California (US),Michigan (US),Seed,3,3180000
Michigan (US),Virginia (US),Seed,1,500000
Georgia (US),Georgia (US),Seed,1,129000
Massachusetts (US),United States (US),Seed,1,1500000
Georgia (US),Washington (US),Seed,1,400000
United States (US),Washington (US),Seed,1,100000
Massachusetts (US),Texas (US),Seed,2,515000
Ethiopia (Else),New York (US),Seed,1,167000
Illinois (US),New York (US),Seed,1,8666667
New Jersey (US),New Jersey (US),Seed,1,2000000
California (US),Taiwan (Else),Seed,1,727273
New York (US),Taiwan (Else),Seed,1,181818
New York (US),Ukraine (Else),Seed,1,181818
Taiwan (Else),Ukraine (Else),Seed,1,181818
Taiwan (Else),United States (US),Seed,1,181818
Ukraine (Else),United States (US),Seed,1,181818
Idaho (US),Israel (Else),Seed,1,350000
California (US),Rhode Island (US),Seed,1,680000
Michigan (US),New York (US),Seed,1,1020000
Michigan (US),Rhode Island (US),Seed,1,680000
New York (US),Rhode Island (US),Seed,1,1020000
Israel (Else),Switzerland (EU),Seed,1,2000000
Nevada (US),Texas (US),Seed,1,700000
Massachusetts (US),Ohio (US),Seed,1,750000
Colorado (US),District of Columbia (US),Seed,1,220000
California (US),Texas (US),Series A,8,16723574
Texas (US),Texas (US),Series A,8,13992727
Massachusetts (US),Washington (US),Series A,3,2188205
California (US),Singapore (Else),Series A,1,3378571
India (Else),New York (US),Series A,1,614286
India (Else),Singapore (Else),Series A,1,614286
India (Else),United Arab Emirates (Else),Series A,1,614286
New York (US),Singapore (Else),Series A,1,614286
New York (US),United Arab Emirates (Else),Series A,3,6376190
Singapore (Else),United Arab Emirates (Else),Series A,1,614286
California (US),Connecticut (US),Series A,4,12103636
Connecticut (US),Japan (Else),Series A,1,545455
Connecticut (US),New York (US),Series A,5,11769221
Japan (Else),New York (US),Series A,5,13094697
California (US),Colorado (US),Series A,9,18742960
California (US),Idaho (US),Series A,1,3000000
Colorado (US),Idaho (US),Series A,2,1988889
Colorado (US),New York (US),Series A,6,4185985
Colorado (US),Texas (US),Series A,4,3448485
Idaho (US),New York (US),Series A,2,1488889
Idaho (US),Texas (US),Series A,1,1000000
California (US),Illinois (US),Series A,8,95711667
Illinois (US),Washington (US),Series A,4,34493333
California (US),Virginia (US),Series A,5,31588571
New York (US),Pennsylvania (US),Series A,18,46174150
California (US),Utah (US),Series A,6,23457619
Massachusetts (US),Utah (US),Series A,2,11333333
Massachusetts (US),Virginia (US),Series A,3,5106667
New York (US),Utah (US),Series A,3,10014286
Utah (US),Virginia (US),Series A,1,2000000
California (US),Mauritius (Else),Series A,2,2526667
Mauritius (Else),New York (US),Series A,1,1866667
California (US),Florida (US),Series A,8,10297835
California (US),Pennsylvania (US),Series A,23,71926936
Florida (US),New York (US),Series A,10,9461265
Florida (US),Pennsylvania (US),Series A,3,1565284
Colorado (US),Switzerland (EU),Series A,1,5600000
Colorado (US),France (EU),Series A,1,1000000
Colorado (US),Virginia (US),Series A,2,3000000
France (EU),Virginia (US),Series A,1,1000000
California (US),Vermont (US),Series A,3,2573135
Massachusetts (US),Vermont (US),Series A,2,2761538
New York (US),Vermont (US),Series A,3,2275262
Vermont (US),Washington (US),Series A,1,461538
California (US),Maryland (US),Series A,9,73599153
Maryland (US),Pennsylvania (US),Series A,2,11986644
Maryland (US),Maryland (US),Series A,1,5783322
Pennsylvania (US),Pennsylvania (US),Series A,5,16616656
Connecticut (US),District of Columbia (US),Series A,1,666667
Connecticut (US),Virginia (US),Series A,1,666667
District of Columbia (US),Virginia (US),Series A,4,8516667
District of Columbia (US),New Jersey (US),Series A,1,500000
New Jersey (US),Virginia (US),Series A,1,500000
Luxembourg (EU),Spain (EU),Series A,1,4000000
Massachusetts (US),Texas (US),Series A,3,9884615
Massachusetts (US),United Arab Emirates (Else),Series A,1,8000000
Texas (US),United Arab Emirates (Else),Series A,1,5333333
Texas (US),United Kingdom (EU),Series A,2,5600000
Maryland (US),Massachusetts (US),Series A,1,40125000
California (US),Minnesota (US),Series A,2,6985714
California (US),Missouri (US),Series A,1,3985714
California (US),Wyoming (US),Series A,4,15133766
Massachusetts (US),Minnesota (US),Series A,1,2657143
Massachusetts (US),Missouri (US),Series A,1,2657143
Massachusetts (US),Ohio (US),Series A,2,8257143
Massachusetts (US),Wyoming (US),Series A,2,3111688
Minnesota (US),Missouri (US),Series A,1,2657143
Minnesota (US),Ohio (US),Series A,1,2657143
Minnesota (US),Wyoming (US),Series A,1,2657143
Missouri (US),Ohio (US),Series A,1,2657143
Missouri (US),Wyoming (US),Series A,1,2657143
Ohio (US),Wyoming (US),Series A,1,2657143
Georgia (US),New York (US),Series A,2,3506833
Georgia (US),Washington (US),Series A,1,3710250
Washington (US),Washington (US),Series A,5,12048548
Germany (EU),India (Else),Series A,1,500000
Florida (US),Vermont (US),Series A,1,236364
Israel (Else),Massachusetts (US),Series A,2,1227473
Israel (Else),New York (US),Series A,4,14184982
Israel (Else),Pennsylvania (US),Series A,1,84615
Israel (Else),Texas (US),Series A,1,84615
Massachusetts (US),Pennsylvania (US),Series A,10,40584761
Pennsylvania (US),Texas (US),Series A,1,84615
Arizona (US),California (US),Series A,7,11420760
Arizona (US),District of Columbia (US),Series A,1,157895
Arizona (US),Florida (US),Series A,1,157895
Arizona (US),New York (US),Series A,6,7971404
District of Columbia (US),Florida (US),Series A,2,357895
District of Columbia (US),New York (US),Series A,5,10194737
Illinois (US),New York (US),Series A,3,11560000
Virginia (US),Virginia (US),Series A,1,2500000
Arizona (US),Illinois (US),Series A,1,1125000
Illinois (US),Illinois (US),Series A,7,13770000
California (US),New Mexico (US),Series A,1,133333
California (US),Portugal (EU),Series A,1,133333
California (US),United States (US),Series A,6,25916667
Massachusetts (US),New Mexico (US),Series A,1,133333
Massachusetts (US),Portugal (EU),Series A,1,133333
Massachusetts (US),United States (US),Series A,2,2800000
New Mexico (US),New York (US),Series A,1,533333
New Mexico (US),Portugal (EU),Series A,1,133333
New Mexico (US),United States (US),Series A,1,133333
New York (US),Portugal (EU),Series A,1,533333
New York (US),United States (US),Series A,3,7533333
Portugal (EU),United States (US),Series A,1,133333
California (US),Hong Kong (Else),Series A,1,1500000
Pennsylvania (US),Washington (US),Series A,1,1098058
Connecticut (US),Florida (US),Series A,1,800000
Florida (US),Massachusetts (US),Series A,2,1000000
Connecticut (US),Illinois (US),Series A,2,12920000
Pennsylvania (US),United Kingdom (EU),Series A,7,28711078
Pennsylvania (US),United States (US),Series A,2,2166667
Michigan (US),Michigan (US),Series A,1,8000000
Georgia (US),New Jersey (US),Series A,1,11500000
Illinois (US),Maryland (US),Series A,1,12500000
Maryland (US),Washington (US),Series A,1,12500000
Illinois (US),Japan (Else),Series A,2,15000000
Arkansas (US),Georgia (US),Series A,1,3000000
Arkansas (US),Indiana (US),Series A,1,3000000
Georgia (US),Indiana (US),Series A,1,4000000
Georgia (US),Georgia (US),Series A,2,6000000
Indiana (US),Indiana (US),Series A,3,2974545
California (US),Hawaii (US),Series A,1,4750000
California (US),Denmark (EU),Series A,1,20000000
California (US),Oregon (US),Series A,2,2324242
Colorado (US),Oregon (US),Series A,1,366667
Oregon (US),Washington (US),Series A,1,366667
California (US),North Carolina (US),Series A,1,7200000
Massachusetts (US),North Carolina (US),Series A,2,9200000
Alaska (US),Wisconsin (US),Series A,1,4700000
Wisconsin (US),Wisconsin (US),Series A,2,5293333
California (US),Indiana (US),Series A,2,4318182
Indiana (US),Massachusetts (US),Series A,1,681818
Indiana (US),Oregon (US),Series A,1,681818
Indiana (US),Wyoming (US),Series A,1,681818
Massachusetts (US),Oregon (US),Series A,1,454545
Oregon (US),Wyoming (US),Series A,1,454545
Pennsylvania (US),Wyoming (US),Series A,1,1285714
California (US),New Jersey (US),Series A,3,38620000
Massachusetts (US),New Jersey (US),Series A,2,12620000
Georgia (US),Virginia (US),Series A,1,14500000
Arizona (US),Massachusetts (US),Series A,2,1244444
Colorado (US),Pennsylvania (US),Series A,4,4306556
Colorado (US),Vermont (US),Series A,1,141667
Pennsylvania (US),Vermont (US),Series A,1,141667
District of Columbia (US),Pennsylvania (US),Series A,2,4875000
Connecticut (US),Pennsylvania (US),Series A,2,12437399
Illinois (US),Indiana (US),Series A,1,780000
Illinois (US),Ohio (US),Series A,1,520000
Illinois (US),Pennsylvania (US),Series A,1,520000
Indiana (US),Ohio (US),Series A,1,780000
Indiana (US),Pennsylvania (US),Series A,1,780000
Ohio (US),Pennsylvania (US),Series A,2,2820000
Belgium (EU),France (EU),Series A,1,1285714
France (EU),The Netherlands (EU),Series A,1,3857143
Connecticut (US),United Kingdom (EU),Series A,1,9333333
South Dakota (US),South Dakota (US),Series A,1,3900000
Pennsylvania (US),Spain (EU),Series A,2,1482745
Pennsylvania (US),Switzerland (EU),Series A,1,1333333
Spain (EU),Switzerland (EU),Series A,1,1333333
Arkansas (US),Texas (US),Series A,1,2000000
California (US),Spain (EU),Series A,2,3224118
Florida (US),Spain (EU),Series A,1,149412
Florida (US),United Kingdom (EU),Series A,1,149412
Connecticut (US),New Hampshire (US),Series A,1,671429
Massachusetts (US),New Hampshire (US),Series A,1,2014286
Colorado (US),Florida (US),Series A,1,488889
Florida (US),Idaho (US),Series A,1,244444
Idaho (US),Pennsylvania (US),Series A,1,244444
Florida (US),Maryland (US),Series A,2,4220000
Florida (US),Texas (US),Series A,1,2600000
Maryland (US),New York (US),Series A,2,6100000
Maryland (US),Texas (US),Series A,1,2600000
Florida (US),United Arab Emirates (Else),Series A,1,428571
Florida (US),Utah (US),Series A,1,214286
United Arab Emirates (Else),Utah (US),Series A,1,428571
United Arab Emirates (Else),United Arab Emirates (Else),Series A,1,321429
Georgia (US),Kentucky (US),Series A,1,6000000
Tennessee (US),Tennessee (US),Series A,2,4749166
Colorado (US),Maryland (US),Series A,1,420000
Colorado (US),United Kingdom (EU),Series A,2,686667
Colorado (US),Utah (US),Series A,1,420000
Maryland (US),United Kingdom (EU),Series A,1,420000
Maryland (US),Utah (US),Series A,1,420000
Pennsylvania (US),Utah (US),Series A,1,420000
United Kingdom (EU),Utah (US),Series A,1,420000
Germany (EU),New York (US),Series A,1,2000000
District of Columbia (US),Massachusetts (US),Series A,3,17066667
California (US),South Korea (Else),Series A,2,11260000
Massachusetts (US),South Korea (Else),Series A,1,7260000
Illinois (US),Massachusetts (US),Series A,1,1040000
Illinois (US),The Netherlands (EU),Series A,1,780000
Indiana (US),The Netherlands (EU),Series A,1,4000000
Michigan (US),New York (US),Series A,1,1625000
Colorado (US),Illinois (US),Series A,1,266667
Illinois (US),Texas (US),Series A,1,266667
Illinois (US),United Kingdom (EU),Series A,1,266667
Arizona (US),Colorado (US),Series A,1,244444
Colorado (US),Massachusetts (US),Series A,1,244444
Nebraska (US),New York (US),Series A,1,480000
Nebraska (US),Texas (US),Series A,1,960000
Massachusetts (US),Mauritius (Else),Series A,1,440000
Mauritius (Else),Virginia (US),Series A,1,440000
Ohio (US),Ohio (US),Series A,3,4575000
California (US),West Virginia (US),Series A,1,2666667
Israel (Else),West Virginia (US),Series A,1,2666667
Illinois (US),Utah (US),Series A,1,1800000
Utah (US),Utah (US),Series A,1,1100000
California (US),Nevada (US),Series A,1,620000
Massachusetts (US),Nevada (US),Series A,1,620000
Nevada (US),New Jersey (US),Series A,1,620000
Nevada (US),New York (US),Series A,1,2170000
New Jersey (US),New York (US),Series A,1,2170000
California (US),Kansas (US),Series A,1,9400000
New York (US),The Netherlands (EU),Series A,1,20000000
Massachusetts (US),Tennessee (US),Series A,1,4500000
Missouri (US),Missouri (US),Series A,1,1200000
Tennessee (US),Texas (US),Series A,1,2000000
Australia (Else),Massachusetts (US),Series A,1,12000000
Australia (Else),Switzerland (EU),Series A,1,12000000
Australia (Else),Wisconsin (US),Series A,1,12000000
Massachusetts (US),Wisconsin (US),Series A,2,17600000
Switzerland (EU),Wisconsin (US),Series A,1,12000000
Australia (Else),New Zealand (Else),Series A,1,4500000
California (US),Switzerland (EU),Series A,1,2659574
Israel (Else),Luxembourg (EU),Series A,1,2659574
Israel (Else),Switzerland (EU),Series A,1,2659574
Luxembourg (EU),Switzerland (EU),Series A,1,2659574
Illinois (US),Wisconsin (US),Series A,1,800000
District of Columbia (US),Maryland (US),Series A,1,5500000
Canada (Else),District of Columbia (US),Series A,1,3750000
District of Columbia (US),District of Columbia (US),Series A,1,2500000
Idaho (US),Massachusetts (US),Series A,1,1500000
Georgia (US),Maryland (US),Series A,1,10000000
Georgia (US),North Carolina (US),Series A,1,7200000
France (EU),Japan (Else),Series A,1,6000000
France (EU),South Korea (Else),Series A,1,4000000
Japan (Else),South Korea (Else),Series A,1,6000000
New York (US),South Korea (Else),Series A,1,4000000
Philippines (Else),Texas (US),Series A,1,3000000
Illinois (US),Kansas (US),Series A,1,2980000
Arizona (US),Virginia (US),Series A,1,1943333
Rhode Island (US),Rhode Island (US),Series A,1,2000000
California (US),South Dakota (US),Series A,1,8100000
South Dakota (US),Utah (US),Series A,1,5400000
New York (US),Wisconsin (US),Series A,1,2700000
Denmark (EU),Pennsylvania (US),Series A,1,16000000
Denmark (EU),United Kingdom (EU),Series A,1,16000000
District of Columbia (US),North Carolina (US),Series A,1,4000000
Maryland (US),Virginia (US),Series A,1,5000000
Oregon (US),Oregon (US),Series A,1,1500000
California (US),Tennessee (US),Series A,1,13333333
New York (US),Tennessee (US),Series A,1,13333333
Michigan (US),Ohio (US),Series A,2,6600000
Georgia (US),Germany (EU),Series A,1,1700000
Israel (Else),Singapore (Else),Series A,1,666667
Israel (Else),Washington (US),Series A,1,666667
Singapore (Else),Washington (US),Series A,1,666667
Massachusetts (US),Michigan (US),Series A,1,5600000
Michigan (US),North Carolina (US),Series A,1,5600000
Michigan (US),Wisconsin (US),Series A,1,5600000
North Carolina (US),Ohio (US),Series A,1,5600000
North Carolina (US),Wisconsin (US),Series A,1,5600000
Ohio (US),Wisconsin (US),Series A,1,5600000
California (US),New Jersey (US),Series B,11,151816667
New Jersey (US),Texas (US),Series B,1,7100000
California (US),Washington (US),Series B,15,143407143
Massachusetts (US),New Jersey (US),Series B,4,42200000
Massachusetts (US),Washington (US),Series B,4,25650000
New Jersey (US),Washington (US),Series B,1,5000000
California (US),Colorado (US),Series B,10,55300000
Colorado (US),New York (US),Series B,3,15000000
Arizona (US),Connecticut (US),Series B,1,7200000
Arizona (US),Massachusetts (US),Series B,3,11567995
Connecticut (US),Massachusetts (US),Series B,5,75384764
Connecticut (US),Sweden (EU),Series B,1,35333333
Connecticut (US),Switzerland (EU),Series B,1,35333333
Massachusetts (US),Sweden (EU),Series B,2,42533333
Sweden (EU),Switzerland (EU),Series B,1,35333333
California (US),Indiana (US),Series B,2,16500000
Maryland (US),New Jersey (US),Series B,1,16000000
California (US),Wyoming (US),Series B,2,22000000
California (US),Pennsylvania (US),Series B,7,75885714
California (US),Spain (EU),Series B,1,13200000
New York (US),Pennsylvania (US),Series B,4,48326786
New York (US),Spain (EU),Series B,1,6600000
Pennsylvania (US),Spain (EU),Series B,1,6600000
California (US),Taiwan (Else),Series B,1,5333333
China (Else),Taiwan (Else),Series B,1,10666667
Massachusetts (US),Taiwan (Else),Series B,1,5333333
Massachusetts (US),Massachusetts (US),Series B,29,277372737
California (US),Virginia (US),Series B,6,58016667
Massachusetts (US),Virginia (US),Series B,2,8350000
New York (US),Virginia (US),Series B,3,11850000
United Kingdom (EU),Washington (US),Series B,1,3000000
Pennsylvania (US),Washington (US),Series B,1,8800000
California (US),Georgia (US),Series B,2,9583333
Georgia (US),New York (US),Series B,1,1833333
Colorado (US),Pennsylvania (US),Series B,1,5000000
California (US),Illinois (US),Series B,7,187477381
Connecticut (US),Illinois (US),Series B,1,32350000
Connecticut (US),New York (US),Series B,6,79624049
Illinois (US),New York (US),Series B,3,56172619
Illinois (US),Texas (US),Series B,2,85600000
Illinois (US),Pennsylvania (US),Series B,1,3542857
Australia (Else),California (US),Series B,4,47291667
Australia (Else),Michigan (US),Series B,1,5833333
Australia (Else),Minnesota (US),Series B,1,5833333
Australia (Else),Washington (US),Series B,1,5833333
California (US),Michigan (US),Series B,5,32241667
California (US),Minnesota (US),Series B,2,16250000
Michigan (US),Minnesota (US),Series B,1,5833333
Michigan (US),Washington (US),Series B,1,5833333
Minnesota (US),Washington (US),Series B,1,5833333
California (US),Canada (Else),Series B,7,73727119
Canada (Else),Illinois (US),Series B,1,10900000
Canada (Else),Connecticut (US),Series B,1,8500000
New York (US),Washington (US),Series B,3,17228571
Washington (US),Washington (US),Series B,2,6485714
California (US),Mississippi (US),Series B,3,41700000
Colorado (US),Massachusetts (US),Series B,2,9500000
Colorado (US),Mississippi (US),Series B,1,5000000
Massachusetts (US),Mississippi (US),Series B,2,31250000
Mississippi (US),New Jersey (US),Series B,1,12800000
Mississippi (US),Pennsylvania (US),Series B,1,12800000
New Jersey (US),Pennsylvania (US),Series B,3,45900000
Canada (Else),Colorado (US),Series B,1,4500000
Canada (Else),Massachusetts (US),Series B,2,6000000
Canada (Else),Washington (US),Series B,1,4500000
Colorado (US),Washington (US),Series B,2,8100000
Illinois (US),Wisconsin (US),Series B,2,13800000
Illinois (US),Illinois (US),Series B,4,44866667
California (US),Maryland (US),Series B,6,59947619
Maryland (US),New York (US),Series B,4,31171429
Canada (Else),Minnesota (US),Series B,2,17500000
Japan (Else),Philippines (Else),Series B,1,2750000
California (US),Vermont (US),Series B,2,12517483
New York (US),Vermont (US),Series B,2,13776224
Arizona (US),Florida (US),Series B,1,3076923
Arizona (US),Japan (Else),Series B,1,3076923
Arizona (US),Vermont (US),Series B,1,3076923
California (US),Florida (US),Series B,6,62503841
Florida (US),Japan (Else),Series B,1,3076923
Florida (US),Massachusetts (US),Series B,1,3076923
Florida (US),New York (US),Series B,2,12164103
Florida (US),Vermont (US),Series B,1,3076923
Japan (Else),Massachusetts (US),Series B,3,23468887
Japan (Else),Vermont (US),Series B,1,3076923
Massachusetts (US),Vermont (US),Series B,1,3076923
Illinois (US),Indiana (US),Series B,1,8000000
Illinois (US),Michigan (US),Series B,1,7800000
Michigan (US),Wisconsin (US),Series B,2,14466667
California (US),Wisconsin (US),Series B,3,17466667
California (US),South Korea (Else),Series B,2,41500000
Colorado (US),Illinois (US),Series B,1,4000000
Colorado (US),South Korea (Else),Series B,1,4000000
Illinois (US),South Korea (Else),Series B,1,4000000
Indiana (US),Massachusetts (US),Series B,1,4725115
Indiana (US),Missouri (US),Series B,1,4725115
Massachusetts (US),Missouri (US),Series B,2,6205116
